model_name,d_in,d_out,prec,model_file
dense_16_36_6b,16,36,6,pregen_latency_models/dense_16_36_6b.h5
dense_16_36_8b,16,36,8,pregen_latency_models/dense_16_36_8b.h5
dense_16_36_10b,16,36,10,pregen_latency_models/dense_16_36_10b.h5
dense_16_36_12b,16,36,12,pregen_latency_models/dense_16_36_12b.h5
dense_16_36_14b,16,36,14,pregen_latency_models/dense_16_36_14b.h5
dense_16_36_16b,16,36,16,pregen_latency_models/dense_16_36_16b.h5
dense_16_38_2b,16,38,2,pregen_latency_models/dense_16_38_2b.h5
dense_16_38_4b,16,38,4,pregen_latency_models/dense_16_38_4b.h5
dense_16_38_6b,16,38,6,pregen_latency_models/dense_16_38_6b.h5
dense_16_38_8b,16,38,8,pregen_latency_models/dense_16_38_8b.h5
dense_16_38_10b,16,38,10,pregen_latency_models/dense_16_38_10b.h5
dense_16_38_12b,16,38,12,pregen_latency_models/dense_16_38_12b.h5
dense_16_38_14b,16,38,14,pregen_latency_models/dense_16_38_14b.h5
dense_16_38_16b,16,38,16,pregen_latency_models/dense_16_38_16b.h5
dense_16_40_2b,16,40,2,pregen_latency_models/dense_16_40_2b.h5
dense_16_40_4b,16,40,4,pregen_latency_models/dense_16_40_4b.h5
dense_16_40_6b,16,40,6,pregen_latency_models/dense_16_40_6b.h5
dense_16_40_8b,16,40,8,pregen_latency_models/dense_16_40_8b.h5
dense_16_40_10b,16,40,10,pregen_latency_models/dense_16_40_10b.h5
dense_16_40_12b,16,40,12,pregen_latency_models/dense_16_40_12b.h5
dense_16_40_14b,16,40,14,pregen_latency_models/dense_16_40_14b.h5
dense_16_40_16b,16,40,16,pregen_latency_models/dense_16_40_16b.h5
dense_16_42_2b,16,42,2,pregen_latency_models/dense_16_42_2b.h5
dense_16_42_4b,16,42,4,pregen_latency_models/dense_16_42_4b.h5
dense_16_42_6b,16,42,6,pregen_latency_models/dense_16_42_6b.h5
dense_16_42_8b,16,42,8,pregen_latency_models/dense_16_42_8b.h5
dense_16_42_10b,16,42,10,pregen_latency_models/dense_16_42_10b.h5
dense_16_42_12b,16,42,12,pregen_latency_models/dense_16_42_12b.h5
dense_16_42_14b,16,42,14,pregen_latency_models/dense_16_42_14b.h5
dense_16_42_16b,16,42,16,pregen_latency_models/dense_16_42_16b.h5
dense_16_44_2b,16,44,2,pregen_latency_models/dense_16_44_2b.h5
dense_16_44_4b,16,44,4,pregen_latency_models/dense_16_44_4b.h5
dense_16_44_6b,16,44,6,pregen_latency_models/dense_16_44_6b.h5
dense_16_44_8b,16,44,8,pregen_latency_models/dense_16_44_8b.h5
dense_16_44_10b,16,44,10,pregen_latency_models/dense_16_44_10b.h5
dense_16_44_12b,16,44,12,pregen_latency_models/dense_16_44_12b.h5
dense_16_44_14b,16,44,14,pregen_latency_models/dense_16_44_14b.h5
dense_16_44_16b,16,44,16,pregen_latency_models/dense_16_44_16b.h5
dense_16_46_2b,16,46,2,pregen_latency_models/dense_16_46_2b.h5
dense_16_46_4b,16,46,4,pregen_latency_models/dense_16_46_4b.h5
dense_16_46_6b,16,46,6,pregen_latency_models/dense_16_46_6b.h5
dense_16_46_8b,16,46,8,pregen_latency_models/dense_16_46_8b.h5
dense_16_46_10b,16,46,10,pregen_latency_models/dense_16_46_10b.h5
dense_16_46_12b,16,46,12,pregen_latency_models/dense_16_46_12b.h5
dense_16_46_14b,16,46,14,pregen_latency_models/dense_16_46_14b.h5
dense_16_46_16b,16,46,16,pregen_latency_models/dense_16_46_16b.h5
dense_16_48_2b,16,48,2,pregen_latency_models/dense_16_48_2b.h5
dense_16_48_4b,16,48,4,pregen_latency_models/dense_16_48_4b.h5
dense_16_48_6b,16,48,6,pregen_latency_models/dense_16_48_6b.h5
dense_16_48_8b,16,48,8,pregen_latency_models/dense_16_48_8b.h5
dense_16_48_10b,16,48,10,pregen_latency_models/dense_16_48_10b.h5
dense_16_48_12b,16,48,12,pregen_latency_models/dense_16_48_12b.h5
dense_16_48_14b,16,48,14,pregen_latency_models/dense_16_48_14b.h5
dense_16_48_16b,16,48,16,pregen_latency_models/dense_16_48_16b.h5
dense_16_50_2b,16,50,2,pregen_latency_models/dense_16_50_2b.h5
dense_16_50_4b,16,50,4,pregen_latency_models/dense_16_50_4b.h5
dense_16_50_6b,16,50,6,pregen_latency_models/dense_16_50_6b.h5
dense_16_50_8b,16,50,8,pregen_latency_models/dense_16_50_8b.h5
dense_16_50_10b,16,50,10,pregen_latency_models/dense_16_50_10b.h5
dense_16_50_12b,16,50,12,pregen_latency_models/dense_16_50_12b.h5
dense_16_50_14b,16,50,14,pregen_latency_models/dense_16_50_14b.h5
dense_16_50_16b,16,50,16,pregen_latency_models/dense_16_50_16b.h5
dense_16_52_2b,16,52,2,pregen_latency_models/dense_16_52_2b.h5
dense_16_52_4b,16,52,4,pregen_latency_models/dense_16_52_4b.h5
dense_16_52_6b,16,52,6,pregen_latency_models/dense_16_52_6b.h5
dense_16_52_8b,16,52,8,pregen_latency_models/dense_16_52_8b.h5
dense_16_52_10b,16,52,10,pregen_latency_models/dense_16_52_10b.h5
dense_16_52_12b,16,52,12,pregen_latency_models/dense_16_52_12b.h5
dense_16_52_14b,16,52,14,pregen_latency_models/dense_16_52_14b.h5
dense_16_52_16b,16,52,16,pregen_latency_models/dense_16_52_16b.h5
