model_name,d_in,d_out,prec,model_file
dense_30_30_10b,30,30,10,pregen_latency_models/dense_30_30_10b.h5
dense_30_30_12b,30,30,12,pregen_latency_models/dense_30_30_12b.h5
dense_30_30_14b,30,30,14,pregen_latency_models/dense_30_30_14b.h5
dense_30_30_16b,30,30,16,pregen_latency_models/dense_30_30_16b.h5
dense_30_32_2b,30,32,2,pregen_latency_models/dense_30_32_2b.h5
dense_30_32_4b,30,32,4,pregen_latency_models/dense_30_32_4b.h5
dense_30_32_6b,30,32,6,pregen_latency_models/dense_30_32_6b.h5
dense_30_32_8b,30,32,8,pregen_latency_models/dense_30_32_8b.h5
dense_30_32_10b,30,32,10,pregen_latency_models/dense_30_32_10b.h5
dense_30_32_12b,30,32,12,pregen_latency_models/dense_30_32_12b.h5
dense_30_32_14b,30,32,14,pregen_latency_models/dense_30_32_14b.h5
dense_30_32_16b,30,32,16,pregen_latency_models/dense_30_32_16b.h5
dense_30_34_2b,30,34,2,pregen_latency_models/dense_30_34_2b.h5
dense_30_34_4b,30,34,4,pregen_latency_models/dense_30_34_4b.h5
dense_30_34_6b,30,34,6,pregen_latency_models/dense_30_34_6b.h5
dense_30_34_8b,30,34,8,pregen_latency_models/dense_30_34_8b.h5
dense_30_34_10b,30,34,10,pregen_latency_models/dense_30_34_10b.h5
dense_30_34_12b,30,34,12,pregen_latency_models/dense_30_34_12b.h5
dense_30_34_14b,30,34,14,pregen_latency_models/dense_30_34_14b.h5
dense_30_34_16b,30,34,16,pregen_latency_models/dense_30_34_16b.h5
dense_30_36_2b,30,36,2,pregen_latency_models/dense_30_36_2b.h5
dense_30_36_4b,30,36,4,pregen_latency_models/dense_30_36_4b.h5
dense_30_36_6b,30,36,6,pregen_latency_models/dense_30_36_6b.h5
dense_30_36_8b,30,36,8,pregen_latency_models/dense_30_36_8b.h5
dense_30_36_10b,30,36,10,pregen_latency_models/dense_30_36_10b.h5
dense_30_36_12b,30,36,12,pregen_latency_models/dense_30_36_12b.h5
dense_30_36_14b,30,36,14,pregen_latency_models/dense_30_36_14b.h5
dense_30_36_16b,30,36,16,pregen_latency_models/dense_30_36_16b.h5
dense_30_38_2b,30,38,2,pregen_latency_models/dense_30_38_2b.h5
dense_30_38_4b,30,38,4,pregen_latency_models/dense_30_38_4b.h5
dense_30_38_6b,30,38,6,pregen_latency_models/dense_30_38_6b.h5
dense_30_38_8b,30,38,8,pregen_latency_models/dense_30_38_8b.h5
dense_30_38_10b,30,38,10,pregen_latency_models/dense_30_38_10b.h5
dense_30_38_12b,30,38,12,pregen_latency_models/dense_30_38_12b.h5
dense_30_38_14b,30,38,14,pregen_latency_models/dense_30_38_14b.h5
dense_30_38_16b,30,38,16,pregen_latency_models/dense_30_38_16b.h5
dense_30_40_2b,30,40,2,pregen_latency_models/dense_30_40_2b.h5
dense_30_40_4b,30,40,4,pregen_latency_models/dense_30_40_4b.h5
dense_30_40_6b,30,40,6,pregen_latency_models/dense_30_40_6b.h5
dense_30_40_8b,30,40,8,pregen_latency_models/dense_30_40_8b.h5
dense_30_40_10b,30,40,10,pregen_latency_models/dense_30_40_10b.h5
dense_30_40_12b,30,40,12,pregen_latency_models/dense_30_40_12b.h5
dense_30_40_14b,30,40,14,pregen_latency_models/dense_30_40_14b.h5
dense_30_40_16b,30,40,16,pregen_latency_models/dense_30_40_16b.h5
dense_30_42_2b,30,42,2,pregen_latency_models/dense_30_42_2b.h5
dense_30_42_4b,30,42,4,pregen_latency_models/dense_30_42_4b.h5
dense_30_42_6b,30,42,6,pregen_latency_models/dense_30_42_6b.h5
dense_30_42_8b,30,42,8,pregen_latency_models/dense_30_42_8b.h5
dense_30_42_10b,30,42,10,pregen_latency_models/dense_30_42_10b.h5
