model_name,d_in,d_out,prec,model_file
dense_58_34_10b,58,34,10,pregen_latency_models/dense_58_34_10b.h5
dense_58_34_12b,58,34,12,pregen_latency_models/dense_58_34_12b.h5
dense_58_34_14b,58,34,14,pregen_latency_models/dense_58_34_14b.h5
dense_58_34_16b,58,34,16,pregen_latency_models/dense_58_34_16b.h5
dense_58_36_2b,58,36,2,pregen_latency_models/dense_58_36_2b.h5
dense_58_36_4b,58,36,4,pregen_latency_models/dense_58_36_4b.h5
dense_58_36_6b,58,36,6,pregen_latency_models/dense_58_36_6b.h5
dense_58_36_8b,58,36,8,pregen_latency_models/dense_58_36_8b.h5
dense_58_36_10b,58,36,10,pregen_latency_models/dense_58_36_10b.h5
dense_58_36_12b,58,36,12,pregen_latency_models/dense_58_36_12b.h5
dense_58_36_14b,58,36,14,pregen_latency_models/dense_58_36_14b.h5
dense_58_36_16b,58,36,16,pregen_latency_models/dense_58_36_16b.h5
dense_58_38_2b,58,38,2,pregen_latency_models/dense_58_38_2b.h5
dense_58_38_4b,58,38,4,pregen_latency_models/dense_58_38_4b.h5
dense_58_38_6b,58,38,6,pregen_latency_models/dense_58_38_6b.h5
dense_58_38_8b,58,38,8,pregen_latency_models/dense_58_38_8b.h5
dense_58_38_10b,58,38,10,pregen_latency_models/dense_58_38_10b.h5
dense_58_38_12b,58,38,12,pregen_latency_models/dense_58_38_12b.h5
dense_58_38_14b,58,38,14,pregen_latency_models/dense_58_38_14b.h5
dense_58_38_16b,58,38,16,pregen_latency_models/dense_58_38_16b.h5
dense_58_40_2b,58,40,2,pregen_latency_models/dense_58_40_2b.h5
dense_58_40_4b,58,40,4,pregen_latency_models/dense_58_40_4b.h5
dense_58_40_6b,58,40,6,pregen_latency_models/dense_58_40_6b.h5
dense_58_40_8b,58,40,8,pregen_latency_models/dense_58_40_8b.h5
dense_58_40_10b,58,40,10,pregen_latency_models/dense_58_40_10b.h5
dense_58_40_12b,58,40,12,pregen_latency_models/dense_58_40_12b.h5
dense_58_40_14b,58,40,14,pregen_latency_models/dense_58_40_14b.h5
dense_58_40_16b,58,40,16,pregen_latency_models/dense_58_40_16b.h5
dense_58_42_2b,58,42,2,pregen_latency_models/dense_58_42_2b.h5
dense_58_42_4b,58,42,4,pregen_latency_models/dense_58_42_4b.h5
dense_58_42_6b,58,42,6,pregen_latency_models/dense_58_42_6b.h5
dense_58_42_8b,58,42,8,pregen_latency_models/dense_58_42_8b.h5
dense_58_42_10b,58,42,10,pregen_latency_models/dense_58_42_10b.h5
dense_58_42_12b,58,42,12,pregen_latency_models/dense_58_42_12b.h5
dense_58_42_14b,58,42,14,pregen_latency_models/dense_58_42_14b.h5
dense_58_42_16b,58,42,16,pregen_latency_models/dense_58_42_16b.h5
dense_58_44_2b,58,44,2,pregen_latency_models/dense_58_44_2b.h5
dense_58_44_4b,58,44,4,pregen_latency_models/dense_58_44_4b.h5
dense_58_44_6b,58,44,6,pregen_latency_models/dense_58_44_6b.h5
dense_58_44_8b,58,44,8,pregen_latency_models/dense_58_44_8b.h5
dense_58_44_10b,58,44,10,pregen_latency_models/dense_58_44_10b.h5
dense_58_44_12b,58,44,12,pregen_latency_models/dense_58_44_12b.h5
dense_58_44_14b,58,44,14,pregen_latency_models/dense_58_44_14b.h5
dense_58_44_16b,58,44,16,pregen_latency_models/dense_58_44_16b.h5
dense_58_46_2b,58,46,2,pregen_latency_models/dense_58_46_2b.h5
dense_58_46_4b,58,46,4,pregen_latency_models/dense_58_46_4b.h5
dense_58_46_6b,58,46,6,pregen_latency_models/dense_58_46_6b.h5
dense_58_46_8b,58,46,8,pregen_latency_models/dense_58_46_8b.h5
dense_58_46_10b,58,46,10,pregen_latency_models/dense_58_46_10b.h5
dense_58_46_12b,58,46,12,pregen_latency_models/dense_58_46_12b.h5
dense_58_46_14b,58,46,14,pregen_latency_models/dense_58_46_14b.h5
dense_58_46_16b,58,46,16,pregen_latency_models/dense_58_46_16b.h5
dense_58_48_2b,58,48,2,pregen_latency_models/dense_58_48_2b.h5
dense_58_48_4b,58,48,4,pregen_latency_models/dense_58_48_4b.h5
dense_58_48_6b,58,48,6,pregen_latency_models/dense_58_48_6b.h5
dense_58_48_8b,58,48,8,pregen_latency_models/dense_58_48_8b.h5
dense_58_48_10b,58,48,10,pregen_latency_models/dense_58_48_10b.h5
dense_58_48_12b,58,48,12,pregen_latency_models/dense_58_48_12b.h5
dense_58_48_14b,58,48,14,pregen_latency_models/dense_58_48_14b.h5
dense_58_48_16b,58,48,16,pregen_latency_models/dense_58_48_16b.h5
dense_58_50_2b,58,50,2,pregen_latency_models/dense_58_50_2b.h5
dense_58_50_4b,58,50,4,pregen_latency_models/dense_58_50_4b.h5
dense_58_50_6b,58,50,6,pregen_latency_models/dense_58_50_6b.h5
dense_58_50_8b,58,50,8,pregen_latency_models/dense_58_50_8b.h5
dense_58_50_10b,58,50,10,pregen_latency_models/dense_58_50_10b.h5
dense_58_50_12b,58,50,12,pregen_latency_models/dense_58_50_12b.h5
dense_58_50_14b,58,50,14,pregen_latency_models/dense_58_50_14b.h5
