model_name,d_in,d_out,prec,model_file
dense_62_6_10b,62,6,10,pregen_latency_models/dense_62_6_10b.h5
dense_62_6_12b,62,6,12,pregen_latency_models/dense_62_6_12b.h5
dense_62_6_14b,62,6,14,pregen_latency_models/dense_62_6_14b.h5
dense_62_6_16b,62,6,16,pregen_latency_models/dense_62_6_16b.h5
dense_62_8_2b,62,8,2,pregen_latency_models/dense_62_8_2b.h5
dense_62_8_4b,62,8,4,pregen_latency_models/dense_62_8_4b.h5
dense_62_8_6b,62,8,6,pregen_latency_models/dense_62_8_6b.h5
dense_62_8_8b,62,8,8,pregen_latency_models/dense_62_8_8b.h5
dense_62_8_10b,62,8,10,pregen_latency_models/dense_62_8_10b.h5
dense_62_8_12b,62,8,12,pregen_latency_models/dense_62_8_12b.h5
dense_62_8_14b,62,8,14,pregen_latency_models/dense_62_8_14b.h5
dense_62_8_16b,62,8,16,pregen_latency_models/dense_62_8_16b.h5
dense_62_10_2b,62,10,2,pregen_latency_models/dense_62_10_2b.h5
dense_62_10_4b,62,10,4,pregen_latency_models/dense_62_10_4b.h5
dense_62_10_6b,62,10,6,pregen_latency_models/dense_62_10_6b.h5
dense_62_10_8b,62,10,8,pregen_latency_models/dense_62_10_8b.h5
dense_62_10_10b,62,10,10,pregen_latency_models/dense_62_10_10b.h5
dense_62_10_12b,62,10,12,pregen_latency_models/dense_62_10_12b.h5
dense_62_10_14b,62,10,14,pregen_latency_models/dense_62_10_14b.h5
dense_62_10_16b,62,10,16,pregen_latency_models/dense_62_10_16b.h5
dense_62_12_2b,62,12,2,pregen_latency_models/dense_62_12_2b.h5
dense_62_12_4b,62,12,4,pregen_latency_models/dense_62_12_4b.h5
dense_62_12_6b,62,12,6,pregen_latency_models/dense_62_12_6b.h5
dense_62_12_8b,62,12,8,pregen_latency_models/dense_62_12_8b.h5
dense_62_12_10b,62,12,10,pregen_latency_models/dense_62_12_10b.h5
dense_62_12_12b,62,12,12,pregen_latency_models/dense_62_12_12b.h5
dense_62_12_14b,62,12,14,pregen_latency_models/dense_62_12_14b.h5
dense_62_12_16b,62,12,16,pregen_latency_models/dense_62_12_16b.h5
dense_62_14_2b,62,14,2,pregen_latency_models/dense_62_14_2b.h5
dense_62_14_4b,62,14,4,pregen_latency_models/dense_62_14_4b.h5
dense_62_14_6b,62,14,6,pregen_latency_models/dense_62_14_6b.h5
dense_62_14_8b,62,14,8,pregen_latency_models/dense_62_14_8b.h5
dense_62_14_10b,62,14,10,pregen_latency_models/dense_62_14_10b.h5
dense_62_14_12b,62,14,12,pregen_latency_models/dense_62_14_12b.h5
dense_62_14_14b,62,14,14,pregen_latency_models/dense_62_14_14b.h5
