model_name,d_in,d_out,prec,model_file
dense_58_60_2b,58,60,2,pregen_latency_models/dense_58_60_2b.h5
dense_58_60_4b,58,60,4,pregen_latency_models/dense_58_60_4b.h5
dense_58_60_6b,58,60,6,pregen_latency_models/dense_58_60_6b.h5
dense_58_60_8b,58,60,8,pregen_latency_models/dense_58_60_8b.h5
dense_58_60_10b,58,60,10,pregen_latency_models/dense_58_60_10b.h5
dense_58_60_12b,58,60,12,pregen_latency_models/dense_58_60_12b.h5
dense_58_60_14b,58,60,14,pregen_latency_models/dense_58_60_14b.h5
dense_58_60_16b,58,60,16,pregen_latency_models/dense_58_60_16b.h5
dense_58_62_2b,58,62,2,pregen_latency_models/dense_58_62_2b.h5
dense_58_62_4b,58,62,4,pregen_latency_models/dense_58_62_4b.h5
dense_58_62_6b,58,62,6,pregen_latency_models/dense_58_62_6b.h5
dense_58_62_8b,58,62,8,pregen_latency_models/dense_58_62_8b.h5
dense_58_62_10b,58,62,10,pregen_latency_models/dense_58_62_10b.h5
dense_58_62_12b,58,62,12,pregen_latency_models/dense_58_62_12b.h5
dense_58_62_14b,58,62,14,pregen_latency_models/dense_58_62_14b.h5
dense_58_62_16b,58,62,16,pregen_latency_models/dense_58_62_16b.h5
dense_58_64_2b,58,64,2,pregen_latency_models/dense_58_64_2b.h5
dense_58_64_4b,58,64,4,pregen_latency_models/dense_58_64_4b.h5
dense_58_64_6b,58,64,6,pregen_latency_models/dense_58_64_6b.h5
dense_58_64_8b,58,64,8,pregen_latency_models/dense_58_64_8b.h5
dense_58_64_10b,58,64,10,pregen_latency_models/dense_58_64_10b.h5
dense_58_64_12b,58,64,12,pregen_latency_models/dense_58_64_12b.h5
dense_58_64_14b,58,64,14,pregen_latency_models/dense_58_64_14b.h5
dense_58_64_16b,58,64,16,pregen_latency_models/dense_58_64_16b.h5
dense_60_2_2b,60,2,2,pregen_latency_models/dense_60_2_2b.h5
dense_60_2_4b,60,2,4,pregen_latency_models/dense_60_2_4b.h5
dense_60_2_6b,60,2,6,pregen_latency_models/dense_60_2_6b.h5
dense_60_2_8b,60,2,8,pregen_latency_models/dense_60_2_8b.h5
dense_60_2_10b,60,2,10,pregen_latency_models/dense_60_2_10b.h5
dense_60_2_12b,60,2,12,pregen_latency_models/dense_60_2_12b.h5
dense_60_2_14b,60,2,14,pregen_latency_models/dense_60_2_14b.h5
dense_60_2_16b,60,2,16,pregen_latency_models/dense_60_2_16b.h5
dense_60_4_2b,60,4,2,pregen_latency_models/dense_60_4_2b.h5
dense_60_4_4b,60,4,4,pregen_latency_models/dense_60_4_4b.h5
dense_60_4_6b,60,4,6,pregen_latency_models/dense_60_4_6b.h5
dense_60_4_8b,60,4,8,pregen_latency_models/dense_60_4_8b.h5
dense_60_4_10b,60,4,10,pregen_latency_models/dense_60_4_10b.h5
dense_60_4_12b,60,4,12,pregen_latency_models/dense_60_4_12b.h5
dense_60_4_14b,60,4,14,pregen_latency_models/dense_60_4_14b.h5
dense_60_4_16b,60,4,16,pregen_latency_models/dense_60_4_16b.h5
dense_60_6_2b,60,6,2,pregen_latency_models/dense_60_6_2b.h5
dense_60_6_4b,60,6,4,pregen_latency_models/dense_60_6_4b.h5
dense_60_6_6b,60,6,6,pregen_latency_models/dense_60_6_6b.h5
dense_60_6_8b,60,6,8,pregen_latency_models/dense_60_6_8b.h5
dense_60_6_10b,60,6,10,pregen_latency_models/dense_60_6_10b.h5
dense_60_6_12b,60,6,12,pregen_latency_models/dense_60_6_12b.h5
dense_60_6_14b,60,6,14,pregen_latency_models/dense_60_6_14b.h5
dense_60_6_16b,60,6,16,pregen_latency_models/dense_60_6_16b.h5
dense_60_8_2b,60,8,2,pregen_latency_models/dense_60_8_2b.h5
dense_60_8_4b,60,8,4,pregen_latency_models/dense_60_8_4b.h5
dense_60_8_6b,60,8,6,pregen_latency_models/dense_60_8_6b.h5
dense_60_8_8b,60,8,8,pregen_latency_models/dense_60_8_8b.h5
dense_60_8_10b,60,8,10,pregen_latency_models/dense_60_8_10b.h5
dense_60_8_12b,60,8,12,pregen_latency_models/dense_60_8_12b.h5
dense_60_8_14b,60,8,14,pregen_latency_models/dense_60_8_14b.h5
dense_60_8_16b,60,8,16,pregen_latency_models/dense_60_8_16b.h5
dense_60_10_2b,60,10,2,pregen_latency_models/dense_60_10_2b.h5
dense_60_10_4b,60,10,4,pregen_latency_models/dense_60_10_4b.h5
dense_60_10_6b,60,10,6,pregen_latency_models/dense_60_10_6b.h5
dense_60_10_8b,60,10,8,pregen_latency_models/dense_60_10_8b.h5
dense_60_10_10b,60,10,10,pregen_latency_models/dense_60_10_10b.h5
dense_60_10_12b,60,10,12,pregen_latency_models/dense_60_10_12b.h5
dense_60_10_14b,60,10,14,pregen_latency_models/dense_60_10_14b.h5
dense_60_10_16b,60,10,16,pregen_latency_models/dense_60_10_16b.h5
dense_60_12_2b,60,12,2,pregen_latency_models/dense_60_12_2b.h5
dense_60_12_4b,60,12,4,pregen_latency_models/dense_60_12_4b.h5
dense_60_12_6b,60,12,6,pregen_latency_models/dense_60_12_6b.h5
dense_60_12_8b,60,12,8,pregen_latency_models/dense_60_12_8b.h5
dense_60_12_10b,60,12,10,pregen_latency_models/dense_60_12_10b.h5
dense_60_12_12b,60,12,12,pregen_latency_models/dense_60_12_12b.h5
dense_60_12_14b,60,12,14,pregen_latency_models/dense_60_12_14b.h5
dense_60_12_16b,60,12,16,pregen_latency_models/dense_60_12_16b.h5
dense_60_14_2b,60,14,2,pregen_latency_models/dense_60_14_2b.h5
dense_60_14_4b,60,14,4,pregen_latency_models/dense_60_14_4b.h5
dense_60_14_6b,60,14,6,pregen_latency_models/dense_60_14_6b.h5
