model_name,d_in,d_out,prec,model_file
dense_14_42_10b,14,42,10,pregen_latency_models/dense_14_42_10b.h5
dense_14_42_12b,14,42,12,pregen_latency_models/dense_14_42_12b.h5
dense_14_42_14b,14,42,14,pregen_latency_models/dense_14_42_14b.h5
dense_14_42_16b,14,42,16,pregen_latency_models/dense_14_42_16b.h5
dense_14_44_2b,14,44,2,pregen_latency_models/dense_14_44_2b.h5
dense_14_44_4b,14,44,4,pregen_latency_models/dense_14_44_4b.h5
dense_14_44_6b,14,44,6,pregen_latency_models/dense_14_44_6b.h5
dense_14_44_8b,14,44,8,pregen_latency_models/dense_14_44_8b.h5
dense_14_44_10b,14,44,10,pregen_latency_models/dense_14_44_10b.h5
dense_14_44_12b,14,44,12,pregen_latency_models/dense_14_44_12b.h5
dense_14_44_14b,14,44,14,pregen_latency_models/dense_14_44_14b.h5
dense_14_44_16b,14,44,16,pregen_latency_models/dense_14_44_16b.h5
dense_14_46_2b,14,46,2,pregen_latency_models/dense_14_46_2b.h5
dense_14_46_4b,14,46,4,pregen_latency_models/dense_14_46_4b.h5
dense_14_46_6b,14,46,6,pregen_latency_models/dense_14_46_6b.h5
dense_14_46_8b,14,46,8,pregen_latency_models/dense_14_46_8b.h5
dense_14_46_10b,14,46,10,pregen_latency_models/dense_14_46_10b.h5
dense_14_46_12b,14,46,12,pregen_latency_models/dense_14_46_12b.h5
dense_14_46_14b,14,46,14,pregen_latency_models/dense_14_46_14b.h5
dense_14_46_16b,14,46,16,pregen_latency_models/dense_14_46_16b.h5
dense_14_48_2b,14,48,2,pregen_latency_models/dense_14_48_2b.h5
dense_14_48_4b,14,48,4,pregen_latency_models/dense_14_48_4b.h5
dense_14_48_6b,14,48,6,pregen_latency_models/dense_14_48_6b.h5
dense_14_48_8b,14,48,8,pregen_latency_models/dense_14_48_8b.h5
dense_14_48_10b,14,48,10,pregen_latency_models/dense_14_48_10b.h5
dense_14_48_12b,14,48,12,pregen_latency_models/dense_14_48_12b.h5
dense_14_48_14b,14,48,14,pregen_latency_models/dense_14_48_14b.h5
dense_14_48_16b,14,48,16,pregen_latency_models/dense_14_48_16b.h5
dense_14_50_2b,14,50,2,pregen_latency_models/dense_14_50_2b.h5
dense_14_50_4b,14,50,4,pregen_latency_models/dense_14_50_4b.h5
dense_14_50_6b,14,50,6,pregen_latency_models/dense_14_50_6b.h5
dense_14_50_8b,14,50,8,pregen_latency_models/dense_14_50_8b.h5
dense_14_50_10b,14,50,10,pregen_latency_models/dense_14_50_10b.h5
dense_14_50_12b,14,50,12,pregen_latency_models/dense_14_50_12b.h5
dense_14_50_14b,14,50,14,pregen_latency_models/dense_14_50_14b.h5
dense_14_50_16b,14,50,16,pregen_latency_models/dense_14_50_16b.h5
dense_14_52_2b,14,52,2,pregen_latency_models/dense_14_52_2b.h5
dense_14_52_4b,14,52,4,pregen_latency_models/dense_14_52_4b.h5
dense_14_52_6b,14,52,6,pregen_latency_models/dense_14_52_6b.h5
dense_14_52_8b,14,52,8,pregen_latency_models/dense_14_52_8b.h5
dense_14_52_10b,14,52,10,pregen_latency_models/dense_14_52_10b.h5
dense_14_52_12b,14,52,12,pregen_latency_models/dense_14_52_12b.h5
dense_14_52_14b,14,52,14,pregen_latency_models/dense_14_52_14b.h5
dense_14_52_16b,14,52,16,pregen_latency_models/dense_14_52_16b.h5
dense_14_54_2b,14,54,2,pregen_latency_models/dense_14_54_2b.h5
dense_14_54_4b,14,54,4,pregen_latency_models/dense_14_54_4b.h5
dense_14_54_6b,14,54,6,pregen_latency_models/dense_14_54_6b.h5
dense_14_54_8b,14,54,8,pregen_latency_models/dense_14_54_8b.h5
dense_14_54_10b,14,54,10,pregen_latency_models/dense_14_54_10b.h5
dense_14_54_12b,14,54,12,pregen_latency_models/dense_14_54_12b.h5
dense_14_54_14b,14,54,14,pregen_latency_models/dense_14_54_14b.h5
dense_14_54_16b,14,54,16,pregen_latency_models/dense_14_54_16b.h5
dense_14_56_2b,14,56,2,pregen_latency_models/dense_14_56_2b.h5
dense_14_56_4b,14,56,4,pregen_latency_models/dense_14_56_4b.h5
dense_14_56_6b,14,56,6,pregen_latency_models/dense_14_56_6b.h5
dense_14_56_8b,14,56,8,pregen_latency_models/dense_14_56_8b.h5
dense_14_56_10b,14,56,10,pregen_latency_models/dense_14_56_10b.h5
dense_14_56_12b,14,56,12,pregen_latency_models/dense_14_56_12b.h5
dense_14_56_14b,14,56,14,pregen_latency_models/dense_14_56_14b.h5
dense_14_56_16b,14,56,16,pregen_latency_models/dense_14_56_16b.h5
dense_14_58_2b,14,58,2,pregen_latency_models/dense_14_58_2b.h5
dense_14_58_4b,14,58,4,pregen_latency_models/dense_14_58_4b.h5
dense_14_58_6b,14,58,6,pregen_latency_models/dense_14_58_6b.h5
dense_14_58_8b,14,58,8,pregen_latency_models/dense_14_58_8b.h5
dense_14_58_10b,14,58,10,pregen_latency_models/dense_14_58_10b.h5
dense_14_58_12b,14,58,12,pregen_latency_models/dense_14_58_12b.h5
dense_14_58_14b,14,58,14,pregen_latency_models/dense_14_58_14b.h5
dense_14_58_16b,14,58,16,pregen_latency_models/dense_14_58_16b.h5
dense_14_60_2b,14,60,2,pregen_latency_models/dense_14_60_2b.h5
dense_14_60_4b,14,60,4,pregen_latency_models/dense_14_60_4b.h5
dense_14_60_6b,14,60,6,pregen_latency_models/dense_14_60_6b.h5
dense_14_60_8b,14,60,8,pregen_latency_models/dense_14_60_8b.h5
dense_14_60_10b,14,60,10,pregen_latency_models/dense_14_60_10b.h5
dense_14_60_12b,14,60,12,pregen_latency_models/dense_14_60_12b.h5
dense_14_60_14b,14,60,14,pregen_latency_models/dense_14_60_14b.h5
dense_14_60_16b,14,60,16,pregen_latency_models/dense_14_60_16b.h5
dense_14_62_2b,14,62,2,pregen_latency_models/dense_14_62_2b.h5
dense_14_62_4b,14,62,4,pregen_latency_models/dense_14_62_4b.h5
dense_14_62_6b,14,62,6,pregen_latency_models/dense_14_62_6b.h5
dense_14_62_8b,14,62,8,pregen_latency_models/dense_14_62_8b.h5
dense_14_62_10b,14,62,10,pregen_latency_models/dense_14_62_10b.h5
dense_14_62_12b,14,62,12,pregen_latency_models/dense_14_62_12b.h5
dense_14_62_14b,14,62,14,pregen_latency_models/dense_14_62_14b.h5
dense_14_62_16b,14,62,16,pregen_latency_models/dense_14_62_16b.h5
dense_14_64_2b,14,64,2,pregen_latency_models/dense_14_64_2b.h5
dense_14_64_4b,14,64,4,pregen_latency_models/dense_14_64_4b.h5
dense_14_64_6b,14,64,6,pregen_latency_models/dense_14_64_6b.h5
dense_14_64_8b,14,64,8,pregen_latency_models/dense_14_64_8b.h5
dense_14_64_10b,14,64,10,pregen_latency_models/dense_14_64_10b.h5
dense_14_64_12b,14,64,12,pregen_latency_models/dense_14_64_12b.h5
dense_14_64_14b,14,64,14,pregen_latency_models/dense_14_64_14b.h5
dense_14_64_16b,14,64,16,pregen_latency_models/dense_14_64_16b.h5
dense_16_2_2b,16,2,2,pregen_latency_models/dense_16_2_2b.h5
dense_16_2_4b,16,2,4,pregen_latency_models/dense_16_2_4b.h5
dense_16_2_6b,16,2,6,pregen_latency_models/dense_16_2_6b.h5
dense_16_2_8b,16,2,8,pregen_latency_models/dense_16_2_8b.h5
dense_16_2_10b,16,2,10,pregen_latency_models/dense_16_2_10b.h5
dense_16_2_12b,16,2,12,pregen_latency_models/dense_16_2_12b.h5
dense_16_2_14b,16,2,14,pregen_latency_models/dense_16_2_14b.h5
dense_16_2_16b,16,2,16,pregen_latency_models/dense_16_2_16b.h5
