model_name,d_in,d_out,prec,model_file
dense_34_52_10b,34,52,10,pregen_latency_models/dense_34_52_10b.h5
dense_34_52_12b,34,52,12,pregen_latency_models/dense_34_52_12b.h5
dense_34_52_14b,34,52,14,pregen_latency_models/dense_34_52_14b.h5
dense_34_52_16b,34,52,16,pregen_latency_models/dense_34_52_16b.h5
dense_34_54_2b,34,54,2,pregen_latency_models/dense_34_54_2b.h5
dense_34_54_4b,34,54,4,pregen_latency_models/dense_34_54_4b.h5
dense_34_54_6b,34,54,6,pregen_latency_models/dense_34_54_6b.h5
dense_34_54_8b,34,54,8,pregen_latency_models/dense_34_54_8b.h5
dense_34_54_10b,34,54,10,pregen_latency_models/dense_34_54_10b.h5
dense_34_54_12b,34,54,12,pregen_latency_models/dense_34_54_12b.h5
dense_34_54_14b,34,54,14,pregen_latency_models/dense_34_54_14b.h5
dense_34_54_16b,34,54,16,pregen_latency_models/dense_34_54_16b.h5
dense_34_56_2b,34,56,2,pregen_latency_models/dense_34_56_2b.h5
dense_34_56_4b,34,56,4,pregen_latency_models/dense_34_56_4b.h5
dense_34_56_6b,34,56,6,pregen_latency_models/dense_34_56_6b.h5
dense_34_56_8b,34,56,8,pregen_latency_models/dense_34_56_8b.h5
dense_34_56_10b,34,56,10,pregen_latency_models/dense_34_56_10b.h5
dense_34_56_12b,34,56,12,pregen_latency_models/dense_34_56_12b.h5
dense_34_56_14b,34,56,14,pregen_latency_models/dense_34_56_14b.h5
dense_34_56_16b,34,56,16,pregen_latency_models/dense_34_56_16b.h5
dense_34_58_2b,34,58,2,pregen_latency_models/dense_34_58_2b.h5
dense_34_58_4b,34,58,4,pregen_latency_models/dense_34_58_4b.h5
dense_34_58_6b,34,58,6,pregen_latency_models/dense_34_58_6b.h5
dense_34_58_8b,34,58,8,pregen_latency_models/dense_34_58_8b.h5
dense_34_58_10b,34,58,10,pregen_latency_models/dense_34_58_10b.h5
dense_34_58_12b,34,58,12,pregen_latency_models/dense_34_58_12b.h5
dense_34_58_14b,34,58,14,pregen_latency_models/dense_34_58_14b.h5
dense_34_58_16b,34,58,16,pregen_latency_models/dense_34_58_16b.h5
dense_34_60_2b,34,60,2,pregen_latency_models/dense_34_60_2b.h5
dense_34_60_4b,34,60,4,pregen_latency_models/dense_34_60_4b.h5
dense_34_60_6b,34,60,6,pregen_latency_models/dense_34_60_6b.h5
dense_34_60_8b,34,60,8,pregen_latency_models/dense_34_60_8b.h5
dense_34_60_10b,34,60,10,pregen_latency_models/dense_34_60_10b.h5
dense_34_60_12b,34,60,12,pregen_latency_models/dense_34_60_12b.h5
dense_34_60_14b,34,60,14,pregen_latency_models/dense_34_60_14b.h5
dense_34_60_16b,34,60,16,pregen_latency_models/dense_34_60_16b.h5
dense_34_62_2b,34,62,2,pregen_latency_models/dense_34_62_2b.h5
dense_34_62_4b,34,62,4,pregen_latency_models/dense_34_62_4b.h5
dense_34_62_6b,34,62,6,pregen_latency_models/dense_34_62_6b.h5
dense_34_62_8b,34,62,8,pregen_latency_models/dense_34_62_8b.h5
dense_34_62_10b,34,62,10,pregen_latency_models/dense_34_62_10b.h5
dense_34_62_12b,34,62,12,pregen_latency_models/dense_34_62_12b.h5
dense_34_62_14b,34,62,14,pregen_latency_models/dense_34_62_14b.h5
dense_34_62_16b,34,62,16,pregen_latency_models/dense_34_62_16b.h5
dense_34_64_2b,34,64,2,pregen_latency_models/dense_34_64_2b.h5
dense_34_64_4b,34,64,4,pregen_latency_models/dense_34_64_4b.h5
dense_34_64_6b,34,64,6,pregen_latency_models/dense_34_64_6b.h5
dense_34_64_8b,34,64,8,pregen_latency_models/dense_34_64_8b.h5
dense_34_64_10b,34,64,10,pregen_latency_models/dense_34_64_10b.h5
dense_34_64_12b,34,64,12,pregen_latency_models/dense_34_64_12b.h5
dense_34_64_14b,34,64,14,pregen_latency_models/dense_34_64_14b.h5
dense_34_64_16b,34,64,16,pregen_latency_models/dense_34_64_16b.h5
dense_36_2_2b,36,2,2,pregen_latency_models/dense_36_2_2b.h5
dense_36_2_4b,36,2,4,pregen_latency_models/dense_36_2_4b.h5
dense_36_2_6b,36,2,6,pregen_latency_models/dense_36_2_6b.h5
dense_36_2_8b,36,2,8,pregen_latency_models/dense_36_2_8b.h5
dense_36_2_10b,36,2,10,pregen_latency_models/dense_36_2_10b.h5
dense_36_2_12b,36,2,12,pregen_latency_models/dense_36_2_12b.h5
dense_36_2_14b,36,2,14,pregen_latency_models/dense_36_2_14b.h5
dense_36_2_16b,36,2,16,pregen_latency_models/dense_36_2_16b.h5
dense_36_4_2b,36,4,2,pregen_latency_models/dense_36_4_2b.h5
dense_36_4_4b,36,4,4,pregen_latency_models/dense_36_4_4b.h5
dense_36_4_6b,36,4,6,pregen_latency_models/dense_36_4_6b.h5
