model_name,d_in,d_out,prec,model_file
dense_18_26_8b,18,26,8,pregen_latency_models/dense_18_26_8b.h5
dense_18_26_10b,18,26,10,pregen_latency_models/dense_18_26_10b.h5
dense_18_26_12b,18,26,12,pregen_latency_models/dense_18_26_12b.h5
dense_18_26_14b,18,26,14,pregen_latency_models/dense_18_26_14b.h5
dense_18_26_16b,18,26,16,pregen_latency_models/dense_18_26_16b.h5
dense_18_28_2b,18,28,2,pregen_latency_models/dense_18_28_2b.h5
dense_18_28_4b,18,28,4,pregen_latency_models/dense_18_28_4b.h5
dense_18_28_6b,18,28,6,pregen_latency_models/dense_18_28_6b.h5
dense_18_28_8b,18,28,8,pregen_latency_models/dense_18_28_8b.h5
dense_18_28_10b,18,28,10,pregen_latency_models/dense_18_28_10b.h5
dense_18_28_12b,18,28,12,pregen_latency_models/dense_18_28_12b.h5
dense_18_28_14b,18,28,14,pregen_latency_models/dense_18_28_14b.h5
dense_18_28_16b,18,28,16,pregen_latency_models/dense_18_28_16b.h5
dense_18_30_2b,18,30,2,pregen_latency_models/dense_18_30_2b.h5
dense_18_30_4b,18,30,4,pregen_latency_models/dense_18_30_4b.h5
dense_18_30_6b,18,30,6,pregen_latency_models/dense_18_30_6b.h5
dense_18_30_8b,18,30,8,pregen_latency_models/dense_18_30_8b.h5
dense_18_30_10b,18,30,10,pregen_latency_models/dense_18_30_10b.h5
dense_18_30_12b,18,30,12,pregen_latency_models/dense_18_30_12b.h5
dense_18_30_14b,18,30,14,pregen_latency_models/dense_18_30_14b.h5
dense_18_30_16b,18,30,16,pregen_latency_models/dense_18_30_16b.h5
dense_18_32_2b,18,32,2,pregen_latency_models/dense_18_32_2b.h5
dense_18_32_4b,18,32,4,pregen_latency_models/dense_18_32_4b.h5
dense_18_32_6b,18,32,6,pregen_latency_models/dense_18_32_6b.h5
dense_18_32_8b,18,32,8,pregen_latency_models/dense_18_32_8b.h5
dense_18_32_10b,18,32,10,pregen_latency_models/dense_18_32_10b.h5
dense_18_32_12b,18,32,12,pregen_latency_models/dense_18_32_12b.h5
dense_18_32_14b,18,32,14,pregen_latency_models/dense_18_32_14b.h5
dense_18_32_16b,18,32,16,pregen_latency_models/dense_18_32_16b.h5
dense_18_34_2b,18,34,2,pregen_latency_models/dense_18_34_2b.h5
dense_18_34_4b,18,34,4,pregen_latency_models/dense_18_34_4b.h5
dense_18_34_6b,18,34,6,pregen_latency_models/dense_18_34_6b.h5
dense_18_34_8b,18,34,8,pregen_latency_models/dense_18_34_8b.h5
dense_18_34_10b,18,34,10,pregen_latency_models/dense_18_34_10b.h5
dense_18_34_12b,18,34,12,pregen_latency_models/dense_18_34_12b.h5
dense_18_34_14b,18,34,14,pregen_latency_models/dense_18_34_14b.h5
dense_18_34_16b,18,34,16,pregen_latency_models/dense_18_34_16b.h5
dense_18_36_2b,18,36,2,pregen_latency_models/dense_18_36_2b.h5
dense_18_36_4b,18,36,4,pregen_latency_models/dense_18_36_4b.h5
dense_18_36_6b,18,36,6,pregen_latency_models/dense_18_36_6b.h5
dense_18_36_8b,18,36,8,pregen_latency_models/dense_18_36_8b.h5
dense_18_36_10b,18,36,10,pregen_latency_models/dense_18_36_10b.h5
dense_18_36_12b,18,36,12,pregen_latency_models/dense_18_36_12b.h5
dense_18_36_14b,18,36,14,pregen_latency_models/dense_18_36_14b.h5
dense_18_36_16b,18,36,16,pregen_latency_models/dense_18_36_16b.h5
dense_18_38_2b,18,38,2,pregen_latency_models/dense_18_38_2b.h5
dense_18_38_4b,18,38,4,pregen_latency_models/dense_18_38_4b.h5
dense_18_38_6b,18,38,6,pregen_latency_models/dense_18_38_6b.h5
dense_18_38_8b,18,38,8,pregen_latency_models/dense_18_38_8b.h5
dense_18_38_10b,18,38,10,pregen_latency_models/dense_18_38_10b.h5
dense_18_38_12b,18,38,12,pregen_latency_models/dense_18_38_12b.h5
dense_18_38_14b,18,38,14,pregen_latency_models/dense_18_38_14b.h5
dense_18_38_16b,18,38,16,pregen_latency_models/dense_18_38_16b.h5
