model_name,d_in,d_out,prec,model_file
dense_44_8_2b,44,8,2,pregen_latency_models/dense_44_8_2b.h5
dense_44_8_4b,44,8,4,pregen_latency_models/dense_44_8_4b.h5
dense_44_8_6b,44,8,6,pregen_latency_models/dense_44_8_6b.h5
dense_44_8_8b,44,8,8,pregen_latency_models/dense_44_8_8b.h5
dense_44_8_10b,44,8,10,pregen_latency_models/dense_44_8_10b.h5
dense_44_8_12b,44,8,12,pregen_latency_models/dense_44_8_12b.h5
dense_44_8_14b,44,8,14,pregen_latency_models/dense_44_8_14b.h5
dense_44_8_16b,44,8,16,pregen_latency_models/dense_44_8_16b.h5
dense_44_10_2b,44,10,2,pregen_latency_models/dense_44_10_2b.h5
dense_44_10_4b,44,10,4,pregen_latency_models/dense_44_10_4b.h5
dense_44_10_6b,44,10,6,pregen_latency_models/dense_44_10_6b.h5
dense_44_10_8b,44,10,8,pregen_latency_models/dense_44_10_8b.h5
dense_44_10_10b,44,10,10,pregen_latency_models/dense_44_10_10b.h5
dense_44_10_12b,44,10,12,pregen_latency_models/dense_44_10_12b.h5
dense_44_10_14b,44,10,14,pregen_latency_models/dense_44_10_14b.h5
dense_44_10_16b,44,10,16,pregen_latency_models/dense_44_10_16b.h5
dense_44_12_2b,44,12,2,pregen_latency_models/dense_44_12_2b.h5
dense_44_12_4b,44,12,4,pregen_latency_models/dense_44_12_4b.h5
dense_44_12_6b,44,12,6,pregen_latency_models/dense_44_12_6b.h5
dense_44_12_8b,44,12,8,pregen_latency_models/dense_44_12_8b.h5
dense_44_12_10b,44,12,10,pregen_latency_models/dense_44_12_10b.h5
dense_44_12_12b,44,12,12,pregen_latency_models/dense_44_12_12b.h5
dense_44_12_14b,44,12,14,pregen_latency_models/dense_44_12_14b.h5
dense_44_12_16b,44,12,16,pregen_latency_models/dense_44_12_16b.h5
dense_44_14_2b,44,14,2,pregen_latency_models/dense_44_14_2b.h5
dense_44_14_4b,44,14,4,pregen_latency_models/dense_44_14_4b.h5
dense_44_14_6b,44,14,6,pregen_latency_models/dense_44_14_6b.h5
dense_44_14_8b,44,14,8,pregen_latency_models/dense_44_14_8b.h5
dense_44_14_10b,44,14,10,pregen_latency_models/dense_44_14_10b.h5
dense_44_14_12b,44,14,12,pregen_latency_models/dense_44_14_12b.h5
dense_44_14_14b,44,14,14,pregen_latency_models/dense_44_14_14b.h5
dense_44_14_16b,44,14,16,pregen_latency_models/dense_44_14_16b.h5
