model_name,d_in,d_out,prec,model_file
dense_20_26_2b,20,26,2,pregen_latency_models/dense_20_26_2b.h5
dense_20_26_4b,20,26,4,pregen_latency_models/dense_20_26_4b.h5
dense_20_26_6b,20,26,6,pregen_latency_models/dense_20_26_6b.h5
dense_20_26_8b,20,26,8,pregen_latency_models/dense_20_26_8b.h5
dense_20_26_10b,20,26,10,pregen_latency_models/dense_20_26_10b.h5
dense_20_26_12b,20,26,12,pregen_latency_models/dense_20_26_12b.h5
dense_20_26_14b,20,26,14,pregen_latency_models/dense_20_26_14b.h5
dense_20_26_16b,20,26,16,pregen_latency_models/dense_20_26_16b.h5
dense_20_28_2b,20,28,2,pregen_latency_models/dense_20_28_2b.h5
dense_20_28_4b,20,28,4,pregen_latency_models/dense_20_28_4b.h5
dense_20_28_6b,20,28,6,pregen_latency_models/dense_20_28_6b.h5
dense_20_28_8b,20,28,8,pregen_latency_models/dense_20_28_8b.h5
dense_20_28_10b,20,28,10,pregen_latency_models/dense_20_28_10b.h5
dense_20_28_12b,20,28,12,pregen_latency_models/dense_20_28_12b.h5
dense_20_28_14b,20,28,14,pregen_latency_models/dense_20_28_14b.h5
dense_20_28_16b,20,28,16,pregen_latency_models/dense_20_28_16b.h5
dense_20_30_2b,20,30,2,pregen_latency_models/dense_20_30_2b.h5
dense_20_30_4b,20,30,4,pregen_latency_models/dense_20_30_4b.h5
dense_20_30_6b,20,30,6,pregen_latency_models/dense_20_30_6b.h5
dense_20_30_8b,20,30,8,pregen_latency_models/dense_20_30_8b.h5
dense_20_30_10b,20,30,10,pregen_latency_models/dense_20_30_10b.h5
dense_20_30_12b,20,30,12,pregen_latency_models/dense_20_30_12b.h5
dense_20_30_14b,20,30,14,pregen_latency_models/dense_20_30_14b.h5
dense_20_30_16b,20,30,16,pregen_latency_models/dense_20_30_16b.h5
dense_20_32_2b,20,32,2,pregen_latency_models/dense_20_32_2b.h5
dense_20_32_4b,20,32,4,pregen_latency_models/dense_20_32_4b.h5
dense_20_32_6b,20,32,6,pregen_latency_models/dense_20_32_6b.h5
dense_20_32_8b,20,32,8,pregen_latency_models/dense_20_32_8b.h5
dense_20_32_10b,20,32,10,pregen_latency_models/dense_20_32_10b.h5
dense_20_32_12b,20,32,12,pregen_latency_models/dense_20_32_12b.h5
dense_20_32_14b,20,32,14,pregen_latency_models/dense_20_32_14b.h5
dense_20_32_16b,20,32,16,pregen_latency_models/dense_20_32_16b.h5
dense_20_34_2b,20,34,2,pregen_latency_models/dense_20_34_2b.h5
dense_20_34_4b,20,34,4,pregen_latency_models/dense_20_34_4b.h5
dense_20_34_6b,20,34,6,pregen_latency_models/dense_20_34_6b.h5
dense_20_34_8b,20,34,8,pregen_latency_models/dense_20_34_8b.h5
dense_20_34_10b,20,34,10,pregen_latency_models/dense_20_34_10b.h5
dense_20_34_12b,20,34,12,pregen_latency_models/dense_20_34_12b.h5
dense_20_34_14b,20,34,14,pregen_latency_models/dense_20_34_14b.h5
dense_20_34_16b,20,34,16,pregen_latency_models/dense_20_34_16b.h5
dense_20_36_2b,20,36,2,pregen_latency_models/dense_20_36_2b.h5
dense_20_36_4b,20,36,4,pregen_latency_models/dense_20_36_4b.h5
dense_20_36_6b,20,36,6,pregen_latency_models/dense_20_36_6b.h5
dense_20_36_8b,20,36,8,pregen_latency_models/dense_20_36_8b.h5
dense_20_36_10b,20,36,10,pregen_latency_models/dense_20_36_10b.h5
dense_20_36_12b,20,36,12,pregen_latency_models/dense_20_36_12b.h5
dense_20_36_14b,20,36,14,pregen_latency_models/dense_20_36_14b.h5
dense_20_36_16b,20,36,16,pregen_latency_models/dense_20_36_16b.h5
dense_20_38_2b,20,38,2,pregen_latency_models/dense_20_38_2b.h5
dense_20_38_4b,20,38,4,pregen_latency_models/dense_20_38_4b.h5
dense_20_38_6b,20,38,6,pregen_latency_models/dense_20_38_6b.h5
dense_20_38_8b,20,38,8,pregen_latency_models/dense_20_38_8b.h5
dense_20_38_10b,20,38,10,pregen_latency_models/dense_20_38_10b.h5
dense_20_38_12b,20,38,12,pregen_latency_models/dense_20_38_12b.h5
dense_20_38_14b,20,38,14,pregen_latency_models/dense_20_38_14b.h5
dense_20_38_16b,20,38,16,pregen_latency_models/dense_20_38_16b.h5
dense_20_40_2b,20,40,2,pregen_latency_models/dense_20_40_2b.h5
dense_20_40_4b,20,40,4,pregen_latency_models/dense_20_40_4b.h5
dense_20_40_6b,20,40,6,pregen_latency_models/dense_20_40_6b.h5
dense_20_40_8b,20,40,8,pregen_latency_models/dense_20_40_8b.h5
dense_20_40_10b,20,40,10,pregen_latency_models/dense_20_40_10b.h5
dense_20_40_12b,20,40,12,pregen_latency_models/dense_20_40_12b.h5
dense_20_40_14b,20,40,14,pregen_latency_models/dense_20_40_14b.h5
dense_20_40_16b,20,40,16,pregen_latency_models/dense_20_40_16b.h5
