model_name,d_in,d_out,prec,model_file
dense_46_4_4b,46,4,4,pregen_latency_models/dense_46_4_4b.h5
dense_46_4_6b,46,4,6,pregen_latency_models/dense_46_4_6b.h5
dense_46_4_8b,46,4,8,pregen_latency_models/dense_46_4_8b.h5
dense_46_4_10b,46,4,10,pregen_latency_models/dense_46_4_10b.h5
dense_46_4_12b,46,4,12,pregen_latency_models/dense_46_4_12b.h5
dense_46_4_14b,46,4,14,pregen_latency_models/dense_46_4_14b.h5
dense_46_4_16b,46,4,16,pregen_latency_models/dense_46_4_16b.h5
dense_46_6_2b,46,6,2,pregen_latency_models/dense_46_6_2b.h5
dense_46_6_4b,46,6,4,pregen_latency_models/dense_46_6_4b.h5
dense_46_6_6b,46,6,6,pregen_latency_models/dense_46_6_6b.h5
dense_46_6_8b,46,6,8,pregen_latency_models/dense_46_6_8b.h5
dense_46_6_10b,46,6,10,pregen_latency_models/dense_46_6_10b.h5
dense_46_6_12b,46,6,12,pregen_latency_models/dense_46_6_12b.h5
dense_46_6_14b,46,6,14,pregen_latency_models/dense_46_6_14b.h5
dense_46_6_16b,46,6,16,pregen_latency_models/dense_46_6_16b.h5
dense_46_8_2b,46,8,2,pregen_latency_models/dense_46_8_2b.h5
dense_46_8_4b,46,8,4,pregen_latency_models/dense_46_8_4b.h5
dense_46_8_6b,46,8,6,pregen_latency_models/dense_46_8_6b.h5
dense_46_8_8b,46,8,8,pregen_latency_models/dense_46_8_8b.h5
dense_46_8_10b,46,8,10,pregen_latency_models/dense_46_8_10b.h5
dense_46_8_12b,46,8,12,pregen_latency_models/dense_46_8_12b.h5
dense_46_8_14b,46,8,14,pregen_latency_models/dense_46_8_14b.h5
dense_46_8_16b,46,8,16,pregen_latency_models/dense_46_8_16b.h5
dense_46_10_2b,46,10,2,pregen_latency_models/dense_46_10_2b.h5
dense_46_10_4b,46,10,4,pregen_latency_models/dense_46_10_4b.h5
dense_46_10_6b,46,10,6,pregen_latency_models/dense_46_10_6b.h5
dense_46_10_8b,46,10,8,pregen_latency_models/dense_46_10_8b.h5
dense_46_10_10b,46,10,10,pregen_latency_models/dense_46_10_10b.h5
dense_46_10_12b,46,10,12,pregen_latency_models/dense_46_10_12b.h5
dense_46_10_14b,46,10,14,pregen_latency_models/dense_46_10_14b.h5
dense_46_10_16b,46,10,16,pregen_latency_models/dense_46_10_16b.h5
dense_46_12_2b,46,12,2,pregen_latency_models/dense_46_12_2b.h5
dense_46_12_4b,46,12,4,pregen_latency_models/dense_46_12_4b.h5
dense_46_12_6b,46,12,6,pregen_latency_models/dense_46_12_6b.h5
dense_46_12_8b,46,12,8,pregen_latency_models/dense_46_12_8b.h5
dense_46_12_10b,46,12,10,pregen_latency_models/dense_46_12_10b.h5
dense_46_12_12b,46,12,12,pregen_latency_models/dense_46_12_12b.h5
dense_46_12_14b,46,12,14,pregen_latency_models/dense_46_12_14b.h5
dense_46_12_16b,46,12,16,pregen_latency_models/dense_46_12_16b.h5
dense_46_14_2b,46,14,2,pregen_latency_models/dense_46_14_2b.h5
dense_46_14_4b,46,14,4,pregen_latency_models/dense_46_14_4b.h5
dense_46_14_6b,46,14,6,pregen_latency_models/dense_46_14_6b.h5
dense_46_14_8b,46,14,8,pregen_latency_models/dense_46_14_8b.h5
dense_46_14_10b,46,14,10,pregen_latency_models/dense_46_14_10b.h5
dense_46_14_12b,46,14,12,pregen_latency_models/dense_46_14_12b.h5
dense_46_14_14b,46,14,14,pregen_latency_models/dense_46_14_14b.h5
dense_46_14_16b,46,14,16,pregen_latency_models/dense_46_14_16b.h5
dense_46_16_2b,46,16,2,pregen_latency_models/dense_46_16_2b.h5
dense_46_16_4b,46,16,4,pregen_latency_models/dense_46_16_4b.h5
dense_46_16_6b,46,16,6,pregen_latency_models/dense_46_16_6b.h5
dense_46_16_8b,46,16,8,pregen_latency_models/dense_46_16_8b.h5
dense_46_16_10b,46,16,10,pregen_latency_models/dense_46_16_10b.h5
dense_46_16_12b,46,16,12,pregen_latency_models/dense_46_16_12b.h5
dense_46_16_14b,46,16,14,pregen_latency_models/dense_46_16_14b.h5
dense_46_16_16b,46,16,16,pregen_latency_models/dense_46_16_16b.h5
dense_46_18_2b,46,18,2,pregen_latency_models/dense_46_18_2b.h5
dense_46_18_4b,46,18,4,pregen_latency_models/dense_46_18_4b.h5
dense_46_18_6b,46,18,6,pregen_latency_models/dense_46_18_6b.h5
dense_46_18_8b,46,18,8,pregen_latency_models/dense_46_18_8b.h5
