model_name,d_in,d_out,prec,model_file
dense_6_48_10b,6,48,10,pregen_latency_models/dense_6_48_10b.h5
dense_6_48_12b,6,48,12,pregen_latency_models/dense_6_48_12b.h5
dense_6_48_14b,6,48,14,pregen_latency_models/dense_6_48_14b.h5
dense_6_48_16b,6,48,16,pregen_latency_models/dense_6_48_16b.h5
dense_6_50_2b,6,50,2,pregen_latency_models/dense_6_50_2b.h5
dense_6_50_4b,6,50,4,pregen_latency_models/dense_6_50_4b.h5
dense_6_50_6b,6,50,6,pregen_latency_models/dense_6_50_6b.h5
dense_6_50_8b,6,50,8,pregen_latency_models/dense_6_50_8b.h5
dense_6_50_10b,6,50,10,pregen_latency_models/dense_6_50_10b.h5
dense_6_50_12b,6,50,12,pregen_latency_models/dense_6_50_12b.h5
dense_6_50_14b,6,50,14,pregen_latency_models/dense_6_50_14b.h5
dense_6_50_16b,6,50,16,pregen_latency_models/dense_6_50_16b.h5
dense_6_52_2b,6,52,2,pregen_latency_models/dense_6_52_2b.h5
dense_6_52_4b,6,52,4,pregen_latency_models/dense_6_52_4b.h5
dense_6_52_6b,6,52,6,pregen_latency_models/dense_6_52_6b.h5
dense_6_52_8b,6,52,8,pregen_latency_models/dense_6_52_8b.h5
dense_6_52_10b,6,52,10,pregen_latency_models/dense_6_52_10b.h5
dense_6_52_12b,6,52,12,pregen_latency_models/dense_6_52_12b.h5
dense_6_52_14b,6,52,14,pregen_latency_models/dense_6_52_14b.h5
dense_6_52_16b,6,52,16,pregen_latency_models/dense_6_52_16b.h5
dense_6_54_2b,6,54,2,pregen_latency_models/dense_6_54_2b.h5
dense_6_54_4b,6,54,4,pregen_latency_models/dense_6_54_4b.h5
dense_6_54_6b,6,54,6,pregen_latency_models/dense_6_54_6b.h5
dense_6_54_8b,6,54,8,pregen_latency_models/dense_6_54_8b.h5
dense_6_54_10b,6,54,10,pregen_latency_models/dense_6_54_10b.h5
dense_6_54_12b,6,54,12,pregen_latency_models/dense_6_54_12b.h5
dense_6_54_14b,6,54,14,pregen_latency_models/dense_6_54_14b.h5
dense_6_54_16b,6,54,16,pregen_latency_models/dense_6_54_16b.h5
dense_6_56_2b,6,56,2,pregen_latency_models/dense_6_56_2b.h5
dense_6_56_4b,6,56,4,pregen_latency_models/dense_6_56_4b.h5
dense_6_56_6b,6,56,6,pregen_latency_models/dense_6_56_6b.h5
dense_6_56_8b,6,56,8,pregen_latency_models/dense_6_56_8b.h5
dense_6_56_10b,6,56,10,pregen_latency_models/dense_6_56_10b.h5
dense_6_56_12b,6,56,12,pregen_latency_models/dense_6_56_12b.h5
dense_6_56_14b,6,56,14,pregen_latency_models/dense_6_56_14b.h5
dense_6_56_16b,6,56,16,pregen_latency_models/dense_6_56_16b.h5
dense_6_58_2b,6,58,2,pregen_latency_models/dense_6_58_2b.h5
dense_6_58_4b,6,58,4,pregen_latency_models/dense_6_58_4b.h5
dense_6_58_6b,6,58,6,pregen_latency_models/dense_6_58_6b.h5
dense_6_58_8b,6,58,8,pregen_latency_models/dense_6_58_8b.h5
dense_6_58_10b,6,58,10,pregen_latency_models/dense_6_58_10b.h5
dense_6_58_12b,6,58,12,pregen_latency_models/dense_6_58_12b.h5
dense_6_58_14b,6,58,14,pregen_latency_models/dense_6_58_14b.h5
dense_6_58_16b,6,58,16,pregen_latency_models/dense_6_58_16b.h5
dense_6_60_2b,6,60,2,pregen_latency_models/dense_6_60_2b.h5
dense_6_60_4b,6,60,4,pregen_latency_models/dense_6_60_4b.h5
dense_6_60_6b,6,60,6,pregen_latency_models/dense_6_60_6b.h5
dense_6_60_8b,6,60,8,pregen_latency_models/dense_6_60_8b.h5
dense_6_60_10b,6,60,10,pregen_latency_models/dense_6_60_10b.h5
dense_6_60_12b,6,60,12,pregen_latency_models/dense_6_60_12b.h5
dense_6_60_14b,6,60,14,pregen_latency_models/dense_6_60_14b.h5
dense_6_60_16b,6,60,16,pregen_latency_models/dense_6_60_16b.h5
dense_6_62_2b,6,62,2,pregen_latency_models/dense_6_62_2b.h5
dense_6_62_4b,6,62,4,pregen_latency_models/dense_6_62_4b.h5
dense_6_62_6b,6,62,6,pregen_latency_models/dense_6_62_6b.h5
dense_6_62_8b,6,62,8,pregen_latency_models/dense_6_62_8b.h5
dense_6_62_10b,6,62,10,pregen_latency_models/dense_6_62_10b.h5
dense_6_62_12b,6,62,12,pregen_latency_models/dense_6_62_12b.h5
dense_6_62_14b,6,62,14,pregen_latency_models/dense_6_62_14b.h5
dense_6_62_16b,6,62,16,pregen_latency_models/dense_6_62_16b.h5
dense_6_64_2b,6,64,2,pregen_latency_models/dense_6_64_2b.h5
dense_6_64_4b,6,64,4,pregen_latency_models/dense_6_64_4b.h5
dense_6_64_6b,6,64,6,pregen_latency_models/dense_6_64_6b.h5
dense_6_64_8b,6,64,8,pregen_latency_models/dense_6_64_8b.h5
dense_6_64_10b,6,64,10,pregen_latency_models/dense_6_64_10b.h5
dense_6_64_12b,6,64,12,pregen_latency_models/dense_6_64_12b.h5
dense_6_64_14b,6,64,14,pregen_latency_models/dense_6_64_14b.h5
dense_6_64_16b,6,64,16,pregen_latency_models/dense_6_64_16b.h5
dense_8_2_2b,8,2,2,pregen_latency_models/dense_8_2_2b.h5
dense_8_2_4b,8,2,4,pregen_latency_models/dense_8_2_4b.h5
dense_8_2_6b,8,2,6,pregen_latency_models/dense_8_2_6b.h5
dense_8_2_8b,8,2,8,pregen_latency_models/dense_8_2_8b.h5
dense_8_2_10b,8,2,10,pregen_latency_models/dense_8_2_10b.h5
dense_8_2_12b,8,2,12,pregen_latency_models/dense_8_2_12b.h5
dense_8_2_14b,8,2,14,pregen_latency_models/dense_8_2_14b.h5
dense_8_2_16b,8,2,16,pregen_latency_models/dense_8_2_16b.h5
dense_8_4_2b,8,4,2,pregen_latency_models/dense_8_4_2b.h5
dense_8_4_4b,8,4,4,pregen_latency_models/dense_8_4_4b.h5
dense_8_4_6b,8,4,6,pregen_latency_models/dense_8_4_6b.h5
dense_8_4_8b,8,4,8,pregen_latency_models/dense_8_4_8b.h5
dense_8_4_10b,8,4,10,pregen_latency_models/dense_8_4_10b.h5
dense_8_4_12b,8,4,12,pregen_latency_models/dense_8_4_12b.h5
dense_8_4_14b,8,4,14,pregen_latency_models/dense_8_4_14b.h5
dense_8_4_16b,8,4,16,pregen_latency_models/dense_8_4_16b.h5
dense_8_6_2b,8,6,2,pregen_latency_models/dense_8_6_2b.h5
dense_8_6_4b,8,6,4,pregen_latency_models/dense_8_6_4b.h5
dense_8_6_6b,8,6,6,pregen_latency_models/dense_8_6_6b.h5
dense_8_6_8b,8,6,8,pregen_latency_models/dense_8_6_8b.h5
dense_8_6_10b,8,6,10,pregen_latency_models/dense_8_6_10b.h5
dense_8_6_12b,8,6,12,pregen_latency_models/dense_8_6_12b.h5
dense_8_6_14b,8,6,14,pregen_latency_models/dense_8_6_14b.h5
dense_8_6_16b,8,6,16,pregen_latency_models/dense_8_6_16b.h5
dense_8_8_2b,8,8,2,pregen_latency_models/dense_8_8_2b.h5
dense_8_8_4b,8,8,4,pregen_latency_models/dense_8_8_4b.h5
dense_8_8_6b,8,8,6,pregen_latency_models/dense_8_8_6b.h5
dense_8_8_8b,8,8,8,pregen_latency_models/dense_8_8_8b.h5
dense_8_8_10b,8,8,10,pregen_latency_models/dense_8_8_10b.h5
dense_8_8_12b,8,8,12,pregen_latency_models/dense_8_8_12b.h5
dense_8_8_14b,8,8,14,pregen_latency_models/dense_8_8_14b.h5
dense_8_8_16b,8,8,16,pregen_latency_models/dense_8_8_16b.h5
