model_name,d_in,d_out,prec,model_file
dense_48_54_10b,48,54,10,pregen_latency_models/dense_48_54_10b.h5
dense_48_54_12b,48,54,12,pregen_latency_models/dense_48_54_12b.h5
dense_48_54_14b,48,54,14,pregen_latency_models/dense_48_54_14b.h5
dense_48_54_16b,48,54,16,pregen_latency_models/dense_48_54_16b.h5
dense_48_56_2b,48,56,2,pregen_latency_models/dense_48_56_2b.h5
dense_48_56_4b,48,56,4,pregen_latency_models/dense_48_56_4b.h5
dense_48_56_6b,48,56,6,pregen_latency_models/dense_48_56_6b.h5
dense_48_56_8b,48,56,8,pregen_latency_models/dense_48_56_8b.h5
dense_48_56_10b,48,56,10,pregen_latency_models/dense_48_56_10b.h5
dense_48_56_12b,48,56,12,pregen_latency_models/dense_48_56_12b.h5
dense_48_56_14b,48,56,14,pregen_latency_models/dense_48_56_14b.h5
dense_48_56_16b,48,56,16,pregen_latency_models/dense_48_56_16b.h5
dense_48_58_2b,48,58,2,pregen_latency_models/dense_48_58_2b.h5
dense_48_58_4b,48,58,4,pregen_latency_models/dense_48_58_4b.h5
dense_48_58_6b,48,58,6,pregen_latency_models/dense_48_58_6b.h5
dense_48_58_8b,48,58,8,pregen_latency_models/dense_48_58_8b.h5
dense_48_58_10b,48,58,10,pregen_latency_models/dense_48_58_10b.h5
dense_48_58_12b,48,58,12,pregen_latency_models/dense_48_58_12b.h5
dense_48_58_14b,48,58,14,pregen_latency_models/dense_48_58_14b.h5
dense_48_58_16b,48,58,16,pregen_latency_models/dense_48_58_16b.h5
dense_48_60_2b,48,60,2,pregen_latency_models/dense_48_60_2b.h5
dense_48_60_4b,48,60,4,pregen_latency_models/dense_48_60_4b.h5
dense_48_60_6b,48,60,6,pregen_latency_models/dense_48_60_6b.h5
dense_48_60_8b,48,60,8,pregen_latency_models/dense_48_60_8b.h5
dense_48_60_10b,48,60,10,pregen_latency_models/dense_48_60_10b.h5
dense_48_60_12b,48,60,12,pregen_latency_models/dense_48_60_12b.h5
dense_48_60_14b,48,60,14,pregen_latency_models/dense_48_60_14b.h5
dense_48_60_16b,48,60,16,pregen_latency_models/dense_48_60_16b.h5
dense_48_62_2b,48,62,2,pregen_latency_models/dense_48_62_2b.h5
dense_48_62_4b,48,62,4,pregen_latency_models/dense_48_62_4b.h5
dense_48_62_6b,48,62,6,pregen_latency_models/dense_48_62_6b.h5
dense_48_62_8b,48,62,8,pregen_latency_models/dense_48_62_8b.h5
dense_48_62_10b,48,62,10,pregen_latency_models/dense_48_62_10b.h5
dense_48_62_12b,48,62,12,pregen_latency_models/dense_48_62_12b.h5
dense_48_62_14b,48,62,14,pregen_latency_models/dense_48_62_14b.h5
dense_48_62_16b,48,62,16,pregen_latency_models/dense_48_62_16b.h5
dense_48_64_2b,48,64,2,pregen_latency_models/dense_48_64_2b.h5
dense_48_64_4b,48,64,4,pregen_latency_models/dense_48_64_4b.h5
dense_48_64_6b,48,64,6,pregen_latency_models/dense_48_64_6b.h5
dense_48_64_8b,48,64,8,pregen_latency_models/dense_48_64_8b.h5
dense_48_64_10b,48,64,10,pregen_latency_models/dense_48_64_10b.h5
dense_48_64_12b,48,64,12,pregen_latency_models/dense_48_64_12b.h5
dense_48_64_14b,48,64,14,pregen_latency_models/dense_48_64_14b.h5
dense_48_64_16b,48,64,16,pregen_latency_models/dense_48_64_16b.h5
dense_50_2_2b,50,2,2,pregen_latency_models/dense_50_2_2b.h5
dense_50_2_4b,50,2,4,pregen_latency_models/dense_50_2_4b.h5
dense_50_2_6b,50,2,6,pregen_latency_models/dense_50_2_6b.h5
dense_50_2_8b,50,2,8,pregen_latency_models/dense_50_2_8b.h5
dense_50_2_10b,50,2,10,pregen_latency_models/dense_50_2_10b.h5
dense_50_2_12b,50,2,12,pregen_latency_models/dense_50_2_12b.h5
dense_50_2_14b,50,2,14,pregen_latency_models/dense_50_2_14b.h5
dense_50_2_16b,50,2,16,pregen_latency_models/dense_50_2_16b.h5
dense_50_4_2b,50,4,2,pregen_latency_models/dense_50_4_2b.h5
dense_50_4_4b,50,4,4,pregen_latency_models/dense_50_4_4b.h5
dense_50_4_6b,50,4,6,pregen_latency_models/dense_50_4_6b.h5
dense_50_4_8b,50,4,8,pregen_latency_models/dense_50_4_8b.h5
dense_50_4_10b,50,4,10,pregen_latency_models/dense_50_4_10b.h5
dense_50_4_12b,50,4,12,pregen_latency_models/dense_50_4_12b.h5
dense_50_4_14b,50,4,14,pregen_latency_models/dense_50_4_14b.h5
dense_50_4_16b,50,4,16,pregen_latency_models/dense_50_4_16b.h5
dense_50_6_2b,50,6,2,pregen_latency_models/dense_50_6_2b.h5
dense_50_6_4b,50,6,4,pregen_latency_models/dense_50_6_4b.h5
dense_50_6_6b,50,6,6,pregen_latency_models/dense_50_6_6b.h5
dense_50_6_8b,50,6,8,pregen_latency_models/dense_50_6_8b.h5
dense_50_6_10b,50,6,10,pregen_latency_models/dense_50_6_10b.h5
dense_50_6_12b,50,6,12,pregen_latency_models/dense_50_6_12b.h5
dense_50_6_14b,50,6,14,pregen_latency_models/dense_50_6_14b.h5
dense_50_6_16b,50,6,16,pregen_latency_models/dense_50_6_16b.h5
dense_50_8_2b,50,8,2,pregen_latency_models/dense_50_8_2b.h5
dense_50_8_4b,50,8,4,pregen_latency_models/dense_50_8_4b.h5
dense_50_8_6b,50,8,6,pregen_latency_models/dense_50_8_6b.h5
dense_50_8_8b,50,8,8,pregen_latency_models/dense_50_8_8b.h5
dense_50_8_10b,50,8,10,pregen_latency_models/dense_50_8_10b.h5
dense_50_8_12b,50,8,12,pregen_latency_models/dense_50_8_12b.h5
dense_50_8_14b,50,8,14,pregen_latency_models/dense_50_8_14b.h5
dense_50_8_16b,50,8,16,pregen_latency_models/dense_50_8_16b.h5
dense_50_10_2b,50,10,2,pregen_latency_models/dense_50_10_2b.h5
dense_50_10_4b,50,10,4,pregen_latency_models/dense_50_10_4b.h5
dense_50_10_6b,50,10,6,pregen_latency_models/dense_50_10_6b.h5
dense_50_10_8b,50,10,8,pregen_latency_models/dense_50_10_8b.h5
dense_50_10_10b,50,10,10,pregen_latency_models/dense_50_10_10b.h5
dense_50_10_12b,50,10,12,pregen_latency_models/dense_50_10_12b.h5
dense_50_10_14b,50,10,14,pregen_latency_models/dense_50_10_14b.h5
dense_50_10_16b,50,10,16,pregen_latency_models/dense_50_10_16b.h5
dense_50_12_2b,50,12,2,pregen_latency_models/dense_50_12_2b.h5
dense_50_12_4b,50,12,4,pregen_latency_models/dense_50_12_4b.h5
dense_50_12_6b,50,12,6,pregen_latency_models/dense_50_12_6b.h5
dense_50_12_8b,50,12,8,pregen_latency_models/dense_50_12_8b.h5
dense_50_12_10b,50,12,10,pregen_latency_models/dense_50_12_10b.h5
dense_50_12_12b,50,12,12,pregen_latency_models/dense_50_12_12b.h5
dense_50_12_14b,50,12,14,pregen_latency_models/dense_50_12_14b.h5
dense_50_12_16b,50,12,16,pregen_latency_models/dense_50_12_16b.h5
dense_50_14_2b,50,14,2,pregen_latency_models/dense_50_14_2b.h5
dense_50_14_4b,50,14,4,pregen_latency_models/dense_50_14_4b.h5
dense_50_14_6b,50,14,6,pregen_latency_models/dense_50_14_6b.h5
dense_50_14_8b,50,14,8,pregen_latency_models/dense_50_14_8b.h5
dense_50_14_10b,50,14,10,pregen_latency_models/dense_50_14_10b.h5
dense_50_14_12b,50,14,12,pregen_latency_models/dense_50_14_12b.h5
dense_50_14_14b,50,14,14,pregen_latency_models/dense_50_14_14b.h5
dense_50_14_16b,50,14,16,pregen_latency_models/dense_50_14_16b.h5
