model_name,d_in,d_out,prec,model_file
dense_18_64_10b,18,64,10,pregen_latency_models/dense_18_64_10b.h5
dense_18_64_12b,18,64,12,pregen_latency_models/dense_18_64_12b.h5
dense_18_64_14b,18,64,14,pregen_latency_models/dense_18_64_14b.h5
dense_18_64_16b,18,64,16,pregen_latency_models/dense_18_64_16b.h5
dense_20_2_2b,20,2,2,pregen_latency_models/dense_20_2_2b.h5
dense_20_2_4b,20,2,4,pregen_latency_models/dense_20_2_4b.h5
dense_20_2_6b,20,2,6,pregen_latency_models/dense_20_2_6b.h5
dense_20_2_8b,20,2,8,pregen_latency_models/dense_20_2_8b.h5
dense_20_2_10b,20,2,10,pregen_latency_models/dense_20_2_10b.h5
dense_20_2_12b,20,2,12,pregen_latency_models/dense_20_2_12b.h5
dense_20_2_14b,20,2,14,pregen_latency_models/dense_20_2_14b.h5
dense_20_2_16b,20,2,16,pregen_latency_models/dense_20_2_16b.h5
dense_20_4_2b,20,4,2,pregen_latency_models/dense_20_4_2b.h5
dense_20_4_4b,20,4,4,pregen_latency_models/dense_20_4_4b.h5
dense_20_4_6b,20,4,6,pregen_latency_models/dense_20_4_6b.h5
dense_20_4_8b,20,4,8,pregen_latency_models/dense_20_4_8b.h5
dense_20_4_10b,20,4,10,pregen_latency_models/dense_20_4_10b.h5
dense_20_4_12b,20,4,12,pregen_latency_models/dense_20_4_12b.h5
dense_20_4_14b,20,4,14,pregen_latency_models/dense_20_4_14b.h5
dense_20_4_16b,20,4,16,pregen_latency_models/dense_20_4_16b.h5
dense_20_6_2b,20,6,2,pregen_latency_models/dense_20_6_2b.h5
dense_20_6_4b,20,6,4,pregen_latency_models/dense_20_6_4b.h5
dense_20_6_6b,20,6,6,pregen_latency_models/dense_20_6_6b.h5
dense_20_6_8b,20,6,8,pregen_latency_models/dense_20_6_8b.h5
dense_20_6_10b,20,6,10,pregen_latency_models/dense_20_6_10b.h5
dense_20_6_12b,20,6,12,pregen_latency_models/dense_20_6_12b.h5
dense_20_6_14b,20,6,14,pregen_latency_models/dense_20_6_14b.h5
dense_20_6_16b,20,6,16,pregen_latency_models/dense_20_6_16b.h5
dense_20_8_2b,20,8,2,pregen_latency_models/dense_20_8_2b.h5
dense_20_8_4b,20,8,4,pregen_latency_models/dense_20_8_4b.h5
dense_20_8_6b,20,8,6,pregen_latency_models/dense_20_8_6b.h5
dense_20_8_8b,20,8,8,pregen_latency_models/dense_20_8_8b.h5
