model_name,d_in,d_out,prec,model_file
dense_64_18_2b,64,18,2,pregen_latency_models/dense_64_18_2b.h5
dense_64_18_4b,64,18,4,pregen_latency_models/dense_64_18_4b.h5
dense_64_18_6b,64,18,6,pregen_latency_models/dense_64_18_6b.h5
dense_64_18_8b,64,18,8,pregen_latency_models/dense_64_18_8b.h5
dense_64_18_10b,64,18,10,pregen_latency_models/dense_64_18_10b.h5
dense_64_18_12b,64,18,12,pregen_latency_models/dense_64_18_12b.h5
dense_64_18_14b,64,18,14,pregen_latency_models/dense_64_18_14b.h5
dense_64_18_16b,64,18,16,pregen_latency_models/dense_64_18_16b.h5
dense_64_20_2b,64,20,2,pregen_latency_models/dense_64_20_2b.h5
dense_64_20_4b,64,20,4,pregen_latency_models/dense_64_20_4b.h5
dense_64_20_6b,64,20,6,pregen_latency_models/dense_64_20_6b.h5
dense_64_20_8b,64,20,8,pregen_latency_models/dense_64_20_8b.h5
dense_64_20_10b,64,20,10,pregen_latency_models/dense_64_20_10b.h5
dense_64_20_12b,64,20,12,pregen_latency_models/dense_64_20_12b.h5
dense_64_20_14b,64,20,14,pregen_latency_models/dense_64_20_14b.h5
dense_64_20_16b,64,20,16,pregen_latency_models/dense_64_20_16b.h5
dense_64_22_2b,64,22,2,pregen_latency_models/dense_64_22_2b.h5
dense_64_22_4b,64,22,4,pregen_latency_models/dense_64_22_4b.h5
dense_64_22_6b,64,22,6,pregen_latency_models/dense_64_22_6b.h5
dense_64_22_8b,64,22,8,pregen_latency_models/dense_64_22_8b.h5
dense_64_22_10b,64,22,10,pregen_latency_models/dense_64_22_10b.h5
dense_64_22_12b,64,22,12,pregen_latency_models/dense_64_22_12b.h5
dense_64_22_14b,64,22,14,pregen_latency_models/dense_64_22_14b.h5
dense_64_22_16b,64,22,16,pregen_latency_models/dense_64_22_16b.h5
dense_64_24_2b,64,24,2,pregen_latency_models/dense_64_24_2b.h5
dense_64_24_4b,64,24,4,pregen_latency_models/dense_64_24_4b.h5
dense_64_24_6b,64,24,6,pregen_latency_models/dense_64_24_6b.h5
dense_64_24_8b,64,24,8,pregen_latency_models/dense_64_24_8b.h5
dense_64_24_10b,64,24,10,pregen_latency_models/dense_64_24_10b.h5
dense_64_24_12b,64,24,12,pregen_latency_models/dense_64_24_12b.h5
dense_64_24_14b,64,24,14,pregen_latency_models/dense_64_24_14b.h5
dense_64_24_16b,64,24,16,pregen_latency_models/dense_64_24_16b.h5
dense_64_26_2b,64,26,2,pregen_latency_models/dense_64_26_2b.h5
dense_64_26_4b,64,26,4,pregen_latency_models/dense_64_26_4b.h5
dense_64_26_6b,64,26,6,pregen_latency_models/dense_64_26_6b.h5
dense_64_26_8b,64,26,8,pregen_latency_models/dense_64_26_8b.h5
