model_name,d_in,d_out,prec,model_file
dense_14_12_4b,14,12,4,pregen_latency_models/dense_14_12_4b.h5
dense_14_12_6b,14,12,6,pregen_latency_models/dense_14_12_6b.h5
dense_14_12_8b,14,12,8,pregen_latency_models/dense_14_12_8b.h5
dense_14_12_10b,14,12,10,pregen_latency_models/dense_14_12_10b.h5
dense_14_12_12b,14,12,12,pregen_latency_models/dense_14_12_12b.h5
dense_14_12_14b,14,12,14,pregen_latency_models/dense_14_12_14b.h5
dense_14_12_16b,14,12,16,pregen_latency_models/dense_14_12_16b.h5
dense_14_14_2b,14,14,2,pregen_latency_models/dense_14_14_2b.h5
dense_14_14_4b,14,14,4,pregen_latency_models/dense_14_14_4b.h5
dense_14_14_6b,14,14,6,pregen_latency_models/dense_14_14_6b.h5
dense_14_14_8b,14,14,8,pregen_latency_models/dense_14_14_8b.h5
dense_14_14_10b,14,14,10,pregen_latency_models/dense_14_14_10b.h5
dense_14_14_12b,14,14,12,pregen_latency_models/dense_14_14_12b.h5
dense_14_14_14b,14,14,14,pregen_latency_models/dense_14_14_14b.h5
dense_14_14_16b,14,14,16,pregen_latency_models/dense_14_14_16b.h5
dense_14_16_2b,14,16,2,pregen_latency_models/dense_14_16_2b.h5
dense_14_16_4b,14,16,4,pregen_latency_models/dense_14_16_4b.h5
dense_14_16_6b,14,16,6,pregen_latency_models/dense_14_16_6b.h5
dense_14_16_8b,14,16,8,pregen_latency_models/dense_14_16_8b.h5
dense_14_16_10b,14,16,10,pregen_latency_models/dense_14_16_10b.h5
dense_14_16_12b,14,16,12,pregen_latency_models/dense_14_16_12b.h5
dense_14_16_14b,14,16,14,pregen_latency_models/dense_14_16_14b.h5
dense_14_16_16b,14,16,16,pregen_latency_models/dense_14_16_16b.h5
