model_name,d_in,d_out,prec,model_file
dense_40_10_10b,40,10,10,pregen_latency_models/dense_40_10_10b.h5
dense_40_10_12b,40,10,12,pregen_latency_models/dense_40_10_12b.h5
dense_40_10_14b,40,10,14,pregen_latency_models/dense_40_10_14b.h5
dense_40_10_16b,40,10,16,pregen_latency_models/dense_40_10_16b.h5
dense_40_12_2b,40,12,2,pregen_latency_models/dense_40_12_2b.h5
dense_40_12_4b,40,12,4,pregen_latency_models/dense_40_12_4b.h5
dense_40_12_6b,40,12,6,pregen_latency_models/dense_40_12_6b.h5
dense_40_12_8b,40,12,8,pregen_latency_models/dense_40_12_8b.h5
dense_40_12_10b,40,12,10,pregen_latency_models/dense_40_12_10b.h5
dense_40_12_12b,40,12,12,pregen_latency_models/dense_40_12_12b.h5
dense_40_12_14b,40,12,14,pregen_latency_models/dense_40_12_14b.h5
dense_40_12_16b,40,12,16,pregen_latency_models/dense_40_12_16b.h5
dense_40_14_2b,40,14,2,pregen_latency_models/dense_40_14_2b.h5
dense_40_14_4b,40,14,4,pregen_latency_models/dense_40_14_4b.h5
dense_40_14_6b,40,14,6,pregen_latency_models/dense_40_14_6b.h5
dense_40_14_8b,40,14,8,pregen_latency_models/dense_40_14_8b.h5
dense_40_14_10b,40,14,10,pregen_latency_models/dense_40_14_10b.h5
dense_40_14_12b,40,14,12,pregen_latency_models/dense_40_14_12b.h5
dense_40_14_14b,40,14,14,pregen_latency_models/dense_40_14_14b.h5
dense_40_14_16b,40,14,16,pregen_latency_models/dense_40_14_16b.h5
dense_40_16_2b,40,16,2,pregen_latency_models/dense_40_16_2b.h5
dense_40_16_4b,40,16,4,pregen_latency_models/dense_40_16_4b.h5
dense_40_16_6b,40,16,6,pregen_latency_models/dense_40_16_6b.h5
dense_40_16_8b,40,16,8,pregen_latency_models/dense_40_16_8b.h5
dense_40_16_10b,40,16,10,pregen_latency_models/dense_40_16_10b.h5
dense_40_16_12b,40,16,12,pregen_latency_models/dense_40_16_12b.h5
dense_40_16_14b,40,16,14,pregen_latency_models/dense_40_16_14b.h5
dense_40_16_16b,40,16,16,pregen_latency_models/dense_40_16_16b.h5
dense_40_18_2b,40,18,2,pregen_latency_models/dense_40_18_2b.h5
dense_40_18_4b,40,18,4,pregen_latency_models/dense_40_18_4b.h5
dense_40_18_6b,40,18,6,pregen_latency_models/dense_40_18_6b.h5
dense_40_18_8b,40,18,8,pregen_latency_models/dense_40_18_8b.h5
dense_40_18_10b,40,18,10,pregen_latency_models/dense_40_18_10b.h5
dense_40_18_12b,40,18,12,pregen_latency_models/dense_40_18_12b.h5
dense_40_18_14b,40,18,14,pregen_latency_models/dense_40_18_14b.h5
dense_40_18_16b,40,18,16,pregen_latency_models/dense_40_18_16b.h5
dense_40_20_2b,40,20,2,pregen_latency_models/dense_40_20_2b.h5
dense_40_20_4b,40,20,4,pregen_latency_models/dense_40_20_4b.h5
dense_40_20_6b,40,20,6,pregen_latency_models/dense_40_20_6b.h5
dense_40_20_8b,40,20,8,pregen_latency_models/dense_40_20_8b.h5
dense_40_20_10b,40,20,10,pregen_latency_models/dense_40_20_10b.h5
dense_40_20_12b,40,20,12,pregen_latency_models/dense_40_20_12b.h5
dense_40_20_14b,40,20,14,pregen_latency_models/dense_40_20_14b.h5
dense_40_20_16b,40,20,16,pregen_latency_models/dense_40_20_16b.h5
dense_40_22_2b,40,22,2,pregen_latency_models/dense_40_22_2b.h5
dense_40_22_4b,40,22,4,pregen_latency_models/dense_40_22_4b.h5
dense_40_22_6b,40,22,6,pregen_latency_models/dense_40_22_6b.h5
dense_40_22_8b,40,22,8,pregen_latency_models/dense_40_22_8b.h5
dense_40_22_10b,40,22,10,pregen_latency_models/dense_40_22_10b.h5
dense_40_22_12b,40,22,12,pregen_latency_models/dense_40_22_12b.h5
dense_40_22_14b,40,22,14,pregen_latency_models/dense_40_22_14b.h5
dense_40_22_16b,40,22,16,pregen_latency_models/dense_40_22_16b.h5
dense_40_24_2b,40,24,2,pregen_latency_models/dense_40_24_2b.h5
dense_40_24_4b,40,24,4,pregen_latency_models/dense_40_24_4b.h5
dense_40_24_6b,40,24,6,pregen_latency_models/dense_40_24_6b.h5
dense_40_24_8b,40,24,8,pregen_latency_models/dense_40_24_8b.h5
dense_40_24_10b,40,24,10,pregen_latency_models/dense_40_24_10b.h5
dense_40_24_12b,40,24,12,pregen_latency_models/dense_40_24_12b.h5
dense_40_24_14b,40,24,14,pregen_latency_models/dense_40_24_14b.h5
dense_40_24_16b,40,24,16,pregen_latency_models/dense_40_24_16b.h5
dense_40_26_2b,40,26,2,pregen_latency_models/dense_40_26_2b.h5
dense_40_26_4b,40,26,4,pregen_latency_models/dense_40_26_4b.h5
dense_40_26_6b,40,26,6,pregen_latency_models/dense_40_26_6b.h5
dense_40_26_8b,40,26,8,pregen_latency_models/dense_40_26_8b.h5
dense_40_26_10b,40,26,10,pregen_latency_models/dense_40_26_10b.h5
dense_40_26_12b,40,26,12,pregen_latency_models/dense_40_26_12b.h5
dense_40_26_14b,40,26,14,pregen_latency_models/dense_40_26_14b.h5
dense_40_26_16b,40,26,16,pregen_latency_models/dense_40_26_16b.h5
dense_40_28_2b,40,28,2,pregen_latency_models/dense_40_28_2b.h5
dense_40_28_4b,40,28,4,pregen_latency_models/dense_40_28_4b.h5
dense_40_28_6b,40,28,6,pregen_latency_models/dense_40_28_6b.h5
dense_40_28_8b,40,28,8,pregen_latency_models/dense_40_28_8b.h5
dense_40_28_10b,40,28,10,pregen_latency_models/dense_40_28_10b.h5
dense_40_28_12b,40,28,12,pregen_latency_models/dense_40_28_12b.h5
dense_40_28_14b,40,28,14,pregen_latency_models/dense_40_28_14b.h5
dense_40_28_16b,40,28,16,pregen_latency_models/dense_40_28_16b.h5
dense_40_30_2b,40,30,2,pregen_latency_models/dense_40_30_2b.h5
dense_40_30_4b,40,30,4,pregen_latency_models/dense_40_30_4b.h5
dense_40_30_6b,40,30,6,pregen_latency_models/dense_40_30_6b.h5
dense_40_30_8b,40,30,8,pregen_latency_models/dense_40_30_8b.h5
dense_40_30_10b,40,30,10,pregen_latency_models/dense_40_30_10b.h5
dense_40_30_12b,40,30,12,pregen_latency_models/dense_40_30_12b.h5
dense_40_30_14b,40,30,14,pregen_latency_models/dense_40_30_14b.h5
dense_40_30_16b,40,30,16,pregen_latency_models/dense_40_30_16b.h5
dense_40_32_2b,40,32,2,pregen_latency_models/dense_40_32_2b.h5
dense_40_32_4b,40,32,4,pregen_latency_models/dense_40_32_4b.h5
dense_40_32_6b,40,32,6,pregen_latency_models/dense_40_32_6b.h5
dense_40_32_8b,40,32,8,pregen_latency_models/dense_40_32_8b.h5
dense_40_32_10b,40,32,10,pregen_latency_models/dense_40_32_10b.h5
dense_40_32_12b,40,32,12,pregen_latency_models/dense_40_32_12b.h5
dense_40_32_14b,40,32,14,pregen_latency_models/dense_40_32_14b.h5
dense_40_32_16b,40,32,16,pregen_latency_models/dense_40_32_16b.h5
dense_40_34_2b,40,34,2,pregen_latency_models/dense_40_34_2b.h5
dense_40_34_4b,40,34,4,pregen_latency_models/dense_40_34_4b.h5
dense_40_34_6b,40,34,6,pregen_latency_models/dense_40_34_6b.h5
dense_40_34_8b,40,34,8,pregen_latency_models/dense_40_34_8b.h5
dense_40_34_10b,40,34,10,pregen_latency_models/dense_40_34_10b.h5
dense_40_34_12b,40,34,12,pregen_latency_models/dense_40_34_12b.h5
dense_40_34_14b,40,34,14,pregen_latency_models/dense_40_34_14b.h5
dense_40_34_16b,40,34,16,pregen_latency_models/dense_40_34_16b.h5
