model_name,d_in,d_out,prec,model_file
dense_36_64_2b,36,64,2,pregen_latency_models/dense_36_64_2b.h5
dense_36_64_4b,36,64,4,pregen_latency_models/dense_36_64_4b.h5
dense_36_64_6b,36,64,6,pregen_latency_models/dense_36_64_6b.h5
dense_36_64_8b,36,64,8,pregen_latency_models/dense_36_64_8b.h5
dense_36_64_10b,36,64,10,pregen_latency_models/dense_36_64_10b.h5
dense_36_64_12b,36,64,12,pregen_latency_models/dense_36_64_12b.h5
dense_36_64_14b,36,64,14,pregen_latency_models/dense_36_64_14b.h5
dense_36_64_16b,36,64,16,pregen_latency_models/dense_36_64_16b.h5
dense_38_2_2b,38,2,2,pregen_latency_models/dense_38_2_2b.h5
dense_38_2_4b,38,2,4,pregen_latency_models/dense_38_2_4b.h5
dense_38_2_6b,38,2,6,pregen_latency_models/dense_38_2_6b.h5
dense_38_2_8b,38,2,8,pregen_latency_models/dense_38_2_8b.h5
dense_38_2_10b,38,2,10,pregen_latency_models/dense_38_2_10b.h5
dense_38_2_12b,38,2,12,pregen_latency_models/dense_38_2_12b.h5
dense_38_2_14b,38,2,14,pregen_latency_models/dense_38_2_14b.h5
dense_38_2_16b,38,2,16,pregen_latency_models/dense_38_2_16b.h5
dense_38_4_2b,38,4,2,pregen_latency_models/dense_38_4_2b.h5
dense_38_4_4b,38,4,4,pregen_latency_models/dense_38_4_4b.h5
dense_38_4_6b,38,4,6,pregen_latency_models/dense_38_4_6b.h5
dense_38_4_8b,38,4,8,pregen_latency_models/dense_38_4_8b.h5
dense_38_4_10b,38,4,10,pregen_latency_models/dense_38_4_10b.h5
dense_38_4_12b,38,4,12,pregen_latency_models/dense_38_4_12b.h5
dense_38_4_14b,38,4,14,pregen_latency_models/dense_38_4_14b.h5
dense_38_4_16b,38,4,16,pregen_latency_models/dense_38_4_16b.h5
dense_38_6_2b,38,6,2,pregen_latency_models/dense_38_6_2b.h5
dense_38_6_4b,38,6,4,pregen_latency_models/dense_38_6_4b.h5
dense_38_6_6b,38,6,6,pregen_latency_models/dense_38_6_6b.h5
dense_38_6_8b,38,6,8,pregen_latency_models/dense_38_6_8b.h5
dense_38_6_10b,38,6,10,pregen_latency_models/dense_38_6_10b.h5
dense_38_6_12b,38,6,12,pregen_latency_models/dense_38_6_12b.h5
dense_38_6_14b,38,6,14,pregen_latency_models/dense_38_6_14b.h5
dense_38_6_16b,38,6,16,pregen_latency_models/dense_38_6_16b.h5
dense_38_8_2b,38,8,2,pregen_latency_models/dense_38_8_2b.h5
dense_38_8_4b,38,8,4,pregen_latency_models/dense_38_8_4b.h5
dense_38_8_6b,38,8,6,pregen_latency_models/dense_38_8_6b.h5
dense_38_8_8b,38,8,8,pregen_latency_models/dense_38_8_8b.h5
dense_38_8_10b,38,8,10,pregen_latency_models/dense_38_8_10b.h5
dense_38_8_12b,38,8,12,pregen_latency_models/dense_38_8_12b.h5
dense_38_8_14b,38,8,14,pregen_latency_models/dense_38_8_14b.h5
dense_38_8_16b,38,8,16,pregen_latency_models/dense_38_8_16b.h5
dense_38_10_2b,38,10,2,pregen_latency_models/dense_38_10_2b.h5
dense_38_10_4b,38,10,4,pregen_latency_models/dense_38_10_4b.h5
dense_38_10_6b,38,10,6,pregen_latency_models/dense_38_10_6b.h5
dense_38_10_8b,38,10,8,pregen_latency_models/dense_38_10_8b.h5
dense_38_10_10b,38,10,10,pregen_latency_models/dense_38_10_10b.h5
dense_38_10_12b,38,10,12,pregen_latency_models/dense_38_10_12b.h5
dense_38_10_14b,38,10,14,pregen_latency_models/dense_38_10_14b.h5
dense_38_10_16b,38,10,16,pregen_latency_models/dense_38_10_16b.h5
dense_38_12_2b,38,12,2,pregen_latency_models/dense_38_12_2b.h5
dense_38_12_4b,38,12,4,pregen_latency_models/dense_38_12_4b.h5
dense_38_12_6b,38,12,6,pregen_latency_models/dense_38_12_6b.h5
dense_38_12_8b,38,12,8,pregen_latency_models/dense_38_12_8b.h5
dense_38_12_10b,38,12,10,pregen_latency_models/dense_38_12_10b.h5
dense_38_12_12b,38,12,12,pregen_latency_models/dense_38_12_12b.h5
dense_38_12_14b,38,12,14,pregen_latency_models/dense_38_12_14b.h5
dense_38_12_16b,38,12,16,pregen_latency_models/dense_38_12_16b.h5
dense_38_14_2b,38,14,2,pregen_latency_models/dense_38_14_2b.h5
dense_38_14_4b,38,14,4,pregen_latency_models/dense_38_14_4b.h5
dense_38_14_6b,38,14,6,pregen_latency_models/dense_38_14_6b.h5
dense_38_14_8b,38,14,8,pregen_latency_models/dense_38_14_8b.h5
dense_38_14_10b,38,14,10,pregen_latency_models/dense_38_14_10b.h5
dense_38_14_12b,38,14,12,pregen_latency_models/dense_38_14_12b.h5
dense_38_14_14b,38,14,14,pregen_latency_models/dense_38_14_14b.h5
dense_38_14_16b,38,14,16,pregen_latency_models/dense_38_14_16b.h5
dense_38_16_2b,38,16,2,pregen_latency_models/dense_38_16_2b.h5
dense_38_16_4b,38,16,4,pregen_latency_models/dense_38_16_4b.h5
dense_38_16_6b,38,16,6,pregen_latency_models/dense_38_16_6b.h5
dense_38_16_8b,38,16,8,pregen_latency_models/dense_38_16_8b.h5
dense_38_16_10b,38,16,10,pregen_latency_models/dense_38_16_10b.h5
dense_38_16_12b,38,16,12,pregen_latency_models/dense_38_16_12b.h5
dense_38_16_14b,38,16,14,pregen_latency_models/dense_38_16_14b.h5
dense_38_16_16b,38,16,16,pregen_latency_models/dense_38_16_16b.h5
dense_38_18_2b,38,18,2,pregen_latency_models/dense_38_18_2b.h5
dense_38_18_4b,38,18,4,pregen_latency_models/dense_38_18_4b.h5
dense_38_18_6b,38,18,6,pregen_latency_models/dense_38_18_6b.h5
dense_38_18_8b,38,18,8,pregen_latency_models/dense_38_18_8b.h5
dense_38_18_10b,38,18,10,pregen_latency_models/dense_38_18_10b.h5
dense_38_18_12b,38,18,12,pregen_latency_models/dense_38_18_12b.h5
dense_38_18_14b,38,18,14,pregen_latency_models/dense_38_18_14b.h5
dense_38_18_16b,38,18,16,pregen_latency_models/dense_38_18_16b.h5
dense_38_20_2b,38,20,2,pregen_latency_models/dense_38_20_2b.h5
dense_38_20_4b,38,20,4,pregen_latency_models/dense_38_20_4b.h5
dense_38_20_6b,38,20,6,pregen_latency_models/dense_38_20_6b.h5
dense_38_20_8b,38,20,8,pregen_latency_models/dense_38_20_8b.h5
dense_38_20_10b,38,20,10,pregen_latency_models/dense_38_20_10b.h5
dense_38_20_12b,38,20,12,pregen_latency_models/dense_38_20_12b.h5
dense_38_20_14b,38,20,14,pregen_latency_models/dense_38_20_14b.h5
dense_38_20_16b,38,20,16,pregen_latency_models/dense_38_20_16b.h5
dense_38_22_2b,38,22,2,pregen_latency_models/dense_38_22_2b.h5
dense_38_22_4b,38,22,4,pregen_latency_models/dense_38_22_4b.h5
dense_38_22_6b,38,22,6,pregen_latency_models/dense_38_22_6b.h5
dense_38_22_8b,38,22,8,pregen_latency_models/dense_38_22_8b.h5
dense_38_22_10b,38,22,10,pregen_latency_models/dense_38_22_10b.h5
dense_38_22_12b,38,22,12,pregen_latency_models/dense_38_22_12b.h5
dense_38_22_14b,38,22,14,pregen_latency_models/dense_38_22_14b.h5
dense_38_22_16b,38,22,16,pregen_latency_models/dense_38_22_16b.h5
