model_name,d_in,d_out,prec,model_file
dense_30_56_2b,30,56,2,pregen_latency_models/dense_30_56_2b.h5
dense_30_56_4b,30,56,4,pregen_latency_models/dense_30_56_4b.h5
dense_30_56_6b,30,56,6,pregen_latency_models/dense_30_56_6b.h5
dense_30_56_8b,30,56,8,pregen_latency_models/dense_30_56_8b.h5
dense_30_56_10b,30,56,10,pregen_latency_models/dense_30_56_10b.h5
dense_30_56_12b,30,56,12,pregen_latency_models/dense_30_56_12b.h5
dense_30_56_14b,30,56,14,pregen_latency_models/dense_30_56_14b.h5
dense_30_56_16b,30,56,16,pregen_latency_models/dense_30_56_16b.h5
dense_30_58_2b,30,58,2,pregen_latency_models/dense_30_58_2b.h5
dense_30_58_4b,30,58,4,pregen_latency_models/dense_30_58_4b.h5
dense_30_58_6b,30,58,6,pregen_latency_models/dense_30_58_6b.h5
dense_30_58_8b,30,58,8,pregen_latency_models/dense_30_58_8b.h5
dense_30_58_10b,30,58,10,pregen_latency_models/dense_30_58_10b.h5
dense_30_58_12b,30,58,12,pregen_latency_models/dense_30_58_12b.h5
dense_30_58_14b,30,58,14,pregen_latency_models/dense_30_58_14b.h5
dense_30_58_16b,30,58,16,pregen_latency_models/dense_30_58_16b.h5
dense_30_60_2b,30,60,2,pregen_latency_models/dense_30_60_2b.h5
dense_30_60_4b,30,60,4,pregen_latency_models/dense_30_60_4b.h5
dense_30_60_6b,30,60,6,pregen_latency_models/dense_30_60_6b.h5
dense_30_60_8b,30,60,8,pregen_latency_models/dense_30_60_8b.h5
dense_30_60_10b,30,60,10,pregen_latency_models/dense_30_60_10b.h5
dense_30_60_12b,30,60,12,pregen_latency_models/dense_30_60_12b.h5
dense_30_60_14b,30,60,14,pregen_latency_models/dense_30_60_14b.h5
dense_30_60_16b,30,60,16,pregen_latency_models/dense_30_60_16b.h5
dense_30_62_2b,30,62,2,pregen_latency_models/dense_30_62_2b.h5
dense_30_62_4b,30,62,4,pregen_latency_models/dense_30_62_4b.h5
dense_30_62_6b,30,62,6,pregen_latency_models/dense_30_62_6b.h5
