model_name,d_in,d_out,prec,model_file
dense_24_22_10b,24,22,10,pregen_latency_models/dense_24_22_10b.h5
dense_24_22_12b,24,22,12,pregen_latency_models/dense_24_22_12b.h5
dense_24_22_14b,24,22,14,pregen_latency_models/dense_24_22_14b.h5
dense_24_22_16b,24,22,16,pregen_latency_models/dense_24_22_16b.h5
dense_24_24_2b,24,24,2,pregen_latency_models/dense_24_24_2b.h5
dense_24_24_4b,24,24,4,pregen_latency_models/dense_24_24_4b.h5
dense_24_24_6b,24,24,6,pregen_latency_models/dense_24_24_6b.h5
dense_24_24_8b,24,24,8,pregen_latency_models/dense_24_24_8b.h5
dense_24_24_10b,24,24,10,pregen_latency_models/dense_24_24_10b.h5
dense_24_24_12b,24,24,12,pregen_latency_models/dense_24_24_12b.h5
dense_24_24_14b,24,24,14,pregen_latency_models/dense_24_24_14b.h5
dense_24_24_16b,24,24,16,pregen_latency_models/dense_24_24_16b.h5
dense_24_26_2b,24,26,2,pregen_latency_models/dense_24_26_2b.h5
dense_24_26_4b,24,26,4,pregen_latency_models/dense_24_26_4b.h5
dense_24_26_6b,24,26,6,pregen_latency_models/dense_24_26_6b.h5
dense_24_26_8b,24,26,8,pregen_latency_models/dense_24_26_8b.h5
dense_24_26_10b,24,26,10,pregen_latency_models/dense_24_26_10b.h5
dense_24_26_12b,24,26,12,pregen_latency_models/dense_24_26_12b.h5
dense_24_26_14b,24,26,14,pregen_latency_models/dense_24_26_14b.h5
dense_24_26_16b,24,26,16,pregen_latency_models/dense_24_26_16b.h5
dense_24_28_2b,24,28,2,pregen_latency_models/dense_24_28_2b.h5
dense_24_28_4b,24,28,4,pregen_latency_models/dense_24_28_4b.h5
dense_24_28_6b,24,28,6,pregen_latency_models/dense_24_28_6b.h5
dense_24_28_8b,24,28,8,pregen_latency_models/dense_24_28_8b.h5
dense_24_28_10b,24,28,10,pregen_latency_models/dense_24_28_10b.h5
dense_24_28_12b,24,28,12,pregen_latency_models/dense_24_28_12b.h5
dense_24_28_14b,24,28,14,pregen_latency_models/dense_24_28_14b.h5
dense_24_28_16b,24,28,16,pregen_latency_models/dense_24_28_16b.h5
dense_24_30_2b,24,30,2,pregen_latency_models/dense_24_30_2b.h5
dense_24_30_4b,24,30,4,pregen_latency_models/dense_24_30_4b.h5
dense_24_30_6b,24,30,6,pregen_latency_models/dense_24_30_6b.h5
dense_24_30_8b,24,30,8,pregen_latency_models/dense_24_30_8b.h5
dense_24_30_10b,24,30,10,pregen_latency_models/dense_24_30_10b.h5
dense_24_30_12b,24,30,12,pregen_latency_models/dense_24_30_12b.h5
dense_24_30_14b,24,30,14,pregen_latency_models/dense_24_30_14b.h5
dense_24_30_16b,24,30,16,pregen_latency_models/dense_24_30_16b.h5
dense_24_32_2b,24,32,2,pregen_latency_models/dense_24_32_2b.h5
dense_24_32_4b,24,32,4,pregen_latency_models/dense_24_32_4b.h5
dense_24_32_6b,24,32,6,pregen_latency_models/dense_24_32_6b.h5
dense_24_32_8b,24,32,8,pregen_latency_models/dense_24_32_8b.h5
dense_24_32_10b,24,32,10,pregen_latency_models/dense_24_32_10b.h5
dense_24_32_12b,24,32,12,pregen_latency_models/dense_24_32_12b.h5
dense_24_32_14b,24,32,14,pregen_latency_models/dense_24_32_14b.h5
dense_24_32_16b,24,32,16,pregen_latency_models/dense_24_32_16b.h5
dense_24_34_2b,24,34,2,pregen_latency_models/dense_24_34_2b.h5
dense_24_34_4b,24,34,4,pregen_latency_models/dense_24_34_4b.h5
dense_24_34_6b,24,34,6,pregen_latency_models/dense_24_34_6b.h5
dense_24_34_8b,24,34,8,pregen_latency_models/dense_24_34_8b.h5
dense_24_34_10b,24,34,10,pregen_latency_models/dense_24_34_10b.h5
dense_24_34_12b,24,34,12,pregen_latency_models/dense_24_34_12b.h5
dense_24_34_14b,24,34,14,pregen_latency_models/dense_24_34_14b.h5
dense_24_34_16b,24,34,16,pregen_latency_models/dense_24_34_16b.h5
dense_24_36_2b,24,36,2,pregen_latency_models/dense_24_36_2b.h5
dense_24_36_4b,24,36,4,pregen_latency_models/dense_24_36_4b.h5
dense_24_36_6b,24,36,6,pregen_latency_models/dense_24_36_6b.h5
dense_24_36_8b,24,36,8,pregen_latency_models/dense_24_36_8b.h5
dense_24_36_10b,24,36,10,pregen_latency_models/dense_24_36_10b.h5
dense_24_36_12b,24,36,12,pregen_latency_models/dense_24_36_12b.h5
dense_24_36_14b,24,36,14,pregen_latency_models/dense_24_36_14b.h5
dense_24_36_16b,24,36,16,pregen_latency_models/dense_24_36_16b.h5
dense_24_38_2b,24,38,2,pregen_latency_models/dense_24_38_2b.h5
dense_24_38_4b,24,38,4,pregen_latency_models/dense_24_38_4b.h5
dense_24_38_6b,24,38,6,pregen_latency_models/dense_24_38_6b.h5
dense_24_38_8b,24,38,8,pregen_latency_models/dense_24_38_8b.h5
dense_24_38_10b,24,38,10,pregen_latency_models/dense_24_38_10b.h5
dense_24_38_12b,24,38,12,pregen_latency_models/dense_24_38_12b.h5
dense_24_38_14b,24,38,14,pregen_latency_models/dense_24_38_14b.h5
dense_24_38_16b,24,38,16,pregen_latency_models/dense_24_38_16b.h5
dense_24_40_2b,24,40,2,pregen_latency_models/dense_24_40_2b.h5
dense_24_40_4b,24,40,4,pregen_latency_models/dense_24_40_4b.h5
dense_24_40_6b,24,40,6,pregen_latency_models/dense_24_40_6b.h5
dense_24_40_8b,24,40,8,pregen_latency_models/dense_24_40_8b.h5
dense_24_40_10b,24,40,10,pregen_latency_models/dense_24_40_10b.h5
dense_24_40_12b,24,40,12,pregen_latency_models/dense_24_40_12b.h5
dense_24_40_14b,24,40,14,pregen_latency_models/dense_24_40_14b.h5
dense_24_40_16b,24,40,16,pregen_latency_models/dense_24_40_16b.h5
dense_24_42_2b,24,42,2,pregen_latency_models/dense_24_42_2b.h5
dense_24_42_4b,24,42,4,pregen_latency_models/dense_24_42_4b.h5
dense_24_42_6b,24,42,6,pregen_latency_models/dense_24_42_6b.h5
dense_24_42_8b,24,42,8,pregen_latency_models/dense_24_42_8b.h5
dense_24_42_10b,24,42,10,pregen_latency_models/dense_24_42_10b.h5
dense_24_42_12b,24,42,12,pregen_latency_models/dense_24_42_12b.h5
dense_24_42_14b,24,42,14,pregen_latency_models/dense_24_42_14b.h5
dense_24_42_16b,24,42,16,pregen_latency_models/dense_24_42_16b.h5
dense_24_44_2b,24,44,2,pregen_latency_models/dense_24_44_2b.h5
dense_24_44_4b,24,44,4,pregen_latency_models/dense_24_44_4b.h5
dense_24_44_6b,24,44,6,pregen_latency_models/dense_24_44_6b.h5
dense_24_44_8b,24,44,8,pregen_latency_models/dense_24_44_8b.h5
dense_24_44_10b,24,44,10,pregen_latency_models/dense_24_44_10b.h5
dense_24_44_12b,24,44,12,pregen_latency_models/dense_24_44_12b.h5
dense_24_44_14b,24,44,14,pregen_latency_models/dense_24_44_14b.h5
dense_24_44_16b,24,44,16,pregen_latency_models/dense_24_44_16b.h5
dense_24_46_2b,24,46,2,pregen_latency_models/dense_24_46_2b.h5
dense_24_46_4b,24,46,4,pregen_latency_models/dense_24_46_4b.h5
