model_name,d_in,d_out,prec,model_file
dense_58_10_2b,58,10,2,pregen_latency_models/dense_58_10_2b.h5
dense_58_10_4b,58,10,4,pregen_latency_models/dense_58_10_4b.h5
dense_58_10_6b,58,10,6,pregen_latency_models/dense_58_10_6b.h5
dense_58_10_8b,58,10,8,pregen_latency_models/dense_58_10_8b.h5
dense_58_10_10b,58,10,10,pregen_latency_models/dense_58_10_10b.h5
dense_58_10_12b,58,10,12,pregen_latency_models/dense_58_10_12b.h5
dense_58_10_14b,58,10,14,pregen_latency_models/dense_58_10_14b.h5
dense_58_10_16b,58,10,16,pregen_latency_models/dense_58_10_16b.h5
dense_58_12_2b,58,12,2,pregen_latency_models/dense_58_12_2b.h5
dense_58_12_4b,58,12,4,pregen_latency_models/dense_58_12_4b.h5
dense_58_12_6b,58,12,6,pregen_latency_models/dense_58_12_6b.h5
dense_58_12_8b,58,12,8,pregen_latency_models/dense_58_12_8b.h5
dense_58_12_10b,58,12,10,pregen_latency_models/dense_58_12_10b.h5
dense_58_12_12b,58,12,12,pregen_latency_models/dense_58_12_12b.h5
dense_58_12_14b,58,12,14,pregen_latency_models/dense_58_12_14b.h5
dense_58_12_16b,58,12,16,pregen_latency_models/dense_58_12_16b.h5
dense_58_14_2b,58,14,2,pregen_latency_models/dense_58_14_2b.h5
dense_58_14_4b,58,14,4,pregen_latency_models/dense_58_14_4b.h5
dense_58_14_6b,58,14,6,pregen_latency_models/dense_58_14_6b.h5
dense_58_14_8b,58,14,8,pregen_latency_models/dense_58_14_8b.h5
dense_58_14_10b,58,14,10,pregen_latency_models/dense_58_14_10b.h5
dense_58_14_12b,58,14,12,pregen_latency_models/dense_58_14_12b.h5
dense_58_14_14b,58,14,14,pregen_latency_models/dense_58_14_14b.h5
dense_58_14_16b,58,14,16,pregen_latency_models/dense_58_14_16b.h5
dense_58_16_2b,58,16,2,pregen_latency_models/dense_58_16_2b.h5
dense_58_16_4b,58,16,4,pregen_latency_models/dense_58_16_4b.h5
dense_58_16_6b,58,16,6,pregen_latency_models/dense_58_16_6b.h5
dense_58_16_8b,58,16,8,pregen_latency_models/dense_58_16_8b.h5
dense_58_16_10b,58,16,10,pregen_latency_models/dense_58_16_10b.h5
dense_58_16_12b,58,16,12,pregen_latency_models/dense_58_16_12b.h5
dense_58_16_14b,58,16,14,pregen_latency_models/dense_58_16_14b.h5
dense_58_16_16b,58,16,16,pregen_latency_models/dense_58_16_16b.h5
dense_58_18_2b,58,18,2,pregen_latency_models/dense_58_18_2b.h5
dense_58_18_4b,58,18,4,pregen_latency_models/dense_58_18_4b.h5
dense_58_18_6b,58,18,6,pregen_latency_models/dense_58_18_6b.h5
dense_58_18_8b,58,18,8,pregen_latency_models/dense_58_18_8b.h5
dense_58_18_10b,58,18,10,pregen_latency_models/dense_58_18_10b.h5
