model_name,d_in,d_out,prec,model_file
dense_34_28_2b,34,28,2,pregen_latency_models/dense_34_28_2b.h5
dense_34_28_4b,34,28,4,pregen_latency_models/dense_34_28_4b.h5
dense_34_28_6b,34,28,6,pregen_latency_models/dense_34_28_6b.h5
dense_34_28_8b,34,28,8,pregen_latency_models/dense_34_28_8b.h5
dense_34_28_10b,34,28,10,pregen_latency_models/dense_34_28_10b.h5
dense_34_28_12b,34,28,12,pregen_latency_models/dense_34_28_12b.h5
dense_34_28_14b,34,28,14,pregen_latency_models/dense_34_28_14b.h5
dense_34_28_16b,34,28,16,pregen_latency_models/dense_34_28_16b.h5
dense_34_30_2b,34,30,2,pregen_latency_models/dense_34_30_2b.h5
dense_34_30_4b,34,30,4,pregen_latency_models/dense_34_30_4b.h5
dense_34_30_6b,34,30,6,pregen_latency_models/dense_34_30_6b.h5
dense_34_30_8b,34,30,8,pregen_latency_models/dense_34_30_8b.h5
dense_34_30_10b,34,30,10,pregen_latency_models/dense_34_30_10b.h5
dense_34_30_12b,34,30,12,pregen_latency_models/dense_34_30_12b.h5
dense_34_30_14b,34,30,14,pregen_latency_models/dense_34_30_14b.h5
dense_34_30_16b,34,30,16,pregen_latency_models/dense_34_30_16b.h5
dense_34_32_2b,34,32,2,pregen_latency_models/dense_34_32_2b.h5
dense_34_32_4b,34,32,4,pregen_latency_models/dense_34_32_4b.h5
dense_34_32_6b,34,32,6,pregen_latency_models/dense_34_32_6b.h5
dense_34_32_8b,34,32,8,pregen_latency_models/dense_34_32_8b.h5
dense_34_32_10b,34,32,10,pregen_latency_models/dense_34_32_10b.h5
dense_34_32_12b,34,32,12,pregen_latency_models/dense_34_32_12b.h5
dense_34_32_14b,34,32,14,pregen_latency_models/dense_34_32_14b.h5
dense_34_32_16b,34,32,16,pregen_latency_models/dense_34_32_16b.h5
dense_34_34_2b,34,34,2,pregen_latency_models/dense_34_34_2b.h5
dense_34_34_4b,34,34,4,pregen_latency_models/dense_34_34_4b.h5
dense_34_34_6b,34,34,6,pregen_latency_models/dense_34_34_6b.h5
dense_34_34_8b,34,34,8,pregen_latency_models/dense_34_34_8b.h5
dense_34_34_10b,34,34,10,pregen_latency_models/dense_34_34_10b.h5
dense_34_34_12b,34,34,12,pregen_latency_models/dense_34_34_12b.h5
dense_34_34_14b,34,34,14,pregen_latency_models/dense_34_34_14b.h5
dense_34_34_16b,34,34,16,pregen_latency_models/dense_34_34_16b.h5
dense_34_36_2b,34,36,2,pregen_latency_models/dense_34_36_2b.h5
dense_34_36_4b,34,36,4,pregen_latency_models/dense_34_36_4b.h5
dense_34_36_6b,34,36,6,pregen_latency_models/dense_34_36_6b.h5
dense_34_36_8b,34,36,8,pregen_latency_models/dense_34_36_8b.h5
dense_34_36_10b,34,36,10,pregen_latency_models/dense_34_36_10b.h5
dense_34_36_12b,34,36,12,pregen_latency_models/dense_34_36_12b.h5
dense_34_36_14b,34,36,14,pregen_latency_models/dense_34_36_14b.h5
dense_34_36_16b,34,36,16,pregen_latency_models/dense_34_36_16b.h5
dense_34_38_2b,34,38,2,pregen_latency_models/dense_34_38_2b.h5
dense_34_38_4b,34,38,4,pregen_latency_models/dense_34_38_4b.h5
dense_34_38_6b,34,38,6,pregen_latency_models/dense_34_38_6b.h5
