model_name,d_in,d_out,prec,model_file
dense_38_50_2b,38,50,2,pregen_latency_models/dense_38_50_2b.h5
dense_38_50_4b,38,50,4,pregen_latency_models/dense_38_50_4b.h5
dense_38_50_6b,38,50,6,pregen_latency_models/dense_38_50_6b.h5
dense_38_50_8b,38,50,8,pregen_latency_models/dense_38_50_8b.h5
dense_38_50_10b,38,50,10,pregen_latency_models/dense_38_50_10b.h5
dense_38_50_12b,38,50,12,pregen_latency_models/dense_38_50_12b.h5
dense_38_50_14b,38,50,14,pregen_latency_models/dense_38_50_14b.h5
dense_38_50_16b,38,50,16,pregen_latency_models/dense_38_50_16b.h5
dense_38_52_2b,38,52,2,pregen_latency_models/dense_38_52_2b.h5
dense_38_52_4b,38,52,4,pregen_latency_models/dense_38_52_4b.h5
dense_38_52_6b,38,52,6,pregen_latency_models/dense_38_52_6b.h5
dense_38_52_8b,38,52,8,pregen_latency_models/dense_38_52_8b.h5
dense_38_52_10b,38,52,10,pregen_latency_models/dense_38_52_10b.h5
dense_38_52_12b,38,52,12,pregen_latency_models/dense_38_52_12b.h5
dense_38_52_14b,38,52,14,pregen_latency_models/dense_38_52_14b.h5
dense_38_52_16b,38,52,16,pregen_latency_models/dense_38_52_16b.h5
dense_38_54_2b,38,54,2,pregen_latency_models/dense_38_54_2b.h5
dense_38_54_4b,38,54,4,pregen_latency_models/dense_38_54_4b.h5
dense_38_54_6b,38,54,6,pregen_latency_models/dense_38_54_6b.h5
dense_38_54_8b,38,54,8,pregen_latency_models/dense_38_54_8b.h5
dense_38_54_10b,38,54,10,pregen_latency_models/dense_38_54_10b.h5
dense_38_54_12b,38,54,12,pregen_latency_models/dense_38_54_12b.h5
dense_38_54_14b,38,54,14,pregen_latency_models/dense_38_54_14b.h5
dense_38_54_16b,38,54,16,pregen_latency_models/dense_38_54_16b.h5
dense_38_56_2b,38,56,2,pregen_latency_models/dense_38_56_2b.h5
dense_38_56_4b,38,56,4,pregen_latency_models/dense_38_56_4b.h5
dense_38_56_6b,38,56,6,pregen_latency_models/dense_38_56_6b.h5
dense_38_56_8b,38,56,8,pregen_latency_models/dense_38_56_8b.h5
dense_38_56_10b,38,56,10,pregen_latency_models/dense_38_56_10b.h5
dense_38_56_12b,38,56,12,pregen_latency_models/dense_38_56_12b.h5
dense_38_56_14b,38,56,14,pregen_latency_models/dense_38_56_14b.h5
dense_38_56_16b,38,56,16,pregen_latency_models/dense_38_56_16b.h5
dense_38_58_2b,38,58,2,pregen_latency_models/dense_38_58_2b.h5
dense_38_58_4b,38,58,4,pregen_latency_models/dense_38_58_4b.h5
dense_38_58_6b,38,58,6,pregen_latency_models/dense_38_58_6b.h5
dense_38_58_8b,38,58,8,pregen_latency_models/dense_38_58_8b.h5
dense_38_58_10b,38,58,10,pregen_latency_models/dense_38_58_10b.h5
dense_38_58_12b,38,58,12,pregen_latency_models/dense_38_58_12b.h5
dense_38_58_14b,38,58,14,pregen_latency_models/dense_38_58_14b.h5
dense_38_58_16b,38,58,16,pregen_latency_models/dense_38_58_16b.h5
dense_38_60_2b,38,60,2,pregen_latency_models/dense_38_60_2b.h5
dense_38_60_4b,38,60,4,pregen_latency_models/dense_38_60_4b.h5
dense_38_60_6b,38,60,6,pregen_latency_models/dense_38_60_6b.h5
dense_38_60_8b,38,60,8,pregen_latency_models/dense_38_60_8b.h5
dense_38_60_10b,38,60,10,pregen_latency_models/dense_38_60_10b.h5
dense_38_60_12b,38,60,12,pregen_latency_models/dense_38_60_12b.h5
dense_38_60_14b,38,60,14,pregen_latency_models/dense_38_60_14b.h5
dense_38_60_16b,38,60,16,pregen_latency_models/dense_38_60_16b.h5
dense_38_62_2b,38,62,2,pregen_latency_models/dense_38_62_2b.h5
dense_38_62_4b,38,62,4,pregen_latency_models/dense_38_62_4b.h5
dense_38_62_6b,38,62,6,pregen_latency_models/dense_38_62_6b.h5
dense_38_62_8b,38,62,8,pregen_latency_models/dense_38_62_8b.h5
dense_38_62_10b,38,62,10,pregen_latency_models/dense_38_62_10b.h5
dense_38_62_12b,38,62,12,pregen_latency_models/dense_38_62_12b.h5
dense_38_62_14b,38,62,14,pregen_latency_models/dense_38_62_14b.h5
dense_38_62_16b,38,62,16,pregen_latency_models/dense_38_62_16b.h5
dense_38_64_2b,38,64,2,pregen_latency_models/dense_38_64_2b.h5
dense_38_64_4b,38,64,4,pregen_latency_models/dense_38_64_4b.h5
dense_38_64_6b,38,64,6,pregen_latency_models/dense_38_64_6b.h5
dense_38_64_8b,38,64,8,pregen_latency_models/dense_38_64_8b.h5
dense_38_64_10b,38,64,10,pregen_latency_models/dense_38_64_10b.h5
dense_38_64_12b,38,64,12,pregen_latency_models/dense_38_64_12b.h5
dense_38_64_14b,38,64,14,pregen_latency_models/dense_38_64_14b.h5
dense_38_64_16b,38,64,16,pregen_latency_models/dense_38_64_16b.h5
dense_40_2_2b,40,2,2,pregen_latency_models/dense_40_2_2b.h5
dense_40_2_4b,40,2,4,pregen_latency_models/dense_40_2_4b.h5
dense_40_2_6b,40,2,6,pregen_latency_models/dense_40_2_6b.h5
dense_40_2_8b,40,2,8,pregen_latency_models/dense_40_2_8b.h5
dense_40_2_10b,40,2,10,pregen_latency_models/dense_40_2_10b.h5
dense_40_2_12b,40,2,12,pregen_latency_models/dense_40_2_12b.h5
dense_40_2_14b,40,2,14,pregen_latency_models/dense_40_2_14b.h5
dense_40_2_16b,40,2,16,pregen_latency_models/dense_40_2_16b.h5
dense_40_4_2b,40,4,2,pregen_latency_models/dense_40_4_2b.h5
dense_40_4_4b,40,4,4,pregen_latency_models/dense_40_4_4b.h5
dense_40_4_6b,40,4,6,pregen_latency_models/dense_40_4_6b.h5
dense_40_4_8b,40,4,8,pregen_latency_models/dense_40_4_8b.h5
dense_40_4_10b,40,4,10,pregen_latency_models/dense_40_4_10b.h5
dense_40_4_12b,40,4,12,pregen_latency_models/dense_40_4_12b.h5
dense_40_4_14b,40,4,14,pregen_latency_models/dense_40_4_14b.h5
dense_40_4_16b,40,4,16,pregen_latency_models/dense_40_4_16b.h5
dense_40_6_2b,40,6,2,pregen_latency_models/dense_40_6_2b.h5
dense_40_6_4b,40,6,4,pregen_latency_models/dense_40_6_4b.h5
dense_40_6_6b,40,6,6,pregen_latency_models/dense_40_6_6b.h5
dense_40_6_8b,40,6,8,pregen_latency_models/dense_40_6_8b.h5
