model_name,d_in,d_out,prec,model_file
dense_62_32_2b,62,32,2,pregen_latency_models/dense_62_32_2b.h5
dense_62_32_4b,62,32,4,pregen_latency_models/dense_62_32_4b.h5
dense_62_32_6b,62,32,6,pregen_latency_models/dense_62_32_6b.h5
dense_62_32_8b,62,32,8,pregen_latency_models/dense_62_32_8b.h5
dense_62_32_10b,62,32,10,pregen_latency_models/dense_62_32_10b.h5
dense_62_32_12b,62,32,12,pregen_latency_models/dense_62_32_12b.h5
dense_62_32_14b,62,32,14,pregen_latency_models/dense_62_32_14b.h5
dense_62_32_16b,62,32,16,pregen_latency_models/dense_62_32_16b.h5
dense_62_34_2b,62,34,2,pregen_latency_models/dense_62_34_2b.h5
dense_62_34_4b,62,34,4,pregen_latency_models/dense_62_34_4b.h5
dense_62_34_6b,62,34,6,pregen_latency_models/dense_62_34_6b.h5
dense_62_34_8b,62,34,8,pregen_latency_models/dense_62_34_8b.h5
dense_62_34_10b,62,34,10,pregen_latency_models/dense_62_34_10b.h5
dense_62_34_12b,62,34,12,pregen_latency_models/dense_62_34_12b.h5
dense_62_34_14b,62,34,14,pregen_latency_models/dense_62_34_14b.h5
dense_62_34_16b,62,34,16,pregen_latency_models/dense_62_34_16b.h5
dense_62_36_2b,62,36,2,pregen_latency_models/dense_62_36_2b.h5
dense_62_36_4b,62,36,4,pregen_latency_models/dense_62_36_4b.h5
dense_62_36_6b,62,36,6,pregen_latency_models/dense_62_36_6b.h5
dense_62_36_8b,62,36,8,pregen_latency_models/dense_62_36_8b.h5
dense_62_36_10b,62,36,10,pregen_latency_models/dense_62_36_10b.h5
dense_62_36_12b,62,36,12,pregen_latency_models/dense_62_36_12b.h5
dense_62_36_14b,62,36,14,pregen_latency_models/dense_62_36_14b.h5
dense_62_36_16b,62,36,16,pregen_latency_models/dense_62_36_16b.h5
dense_62_38_2b,62,38,2,pregen_latency_models/dense_62_38_2b.h5
dense_62_38_4b,62,38,4,pregen_latency_models/dense_62_38_4b.h5
dense_62_38_6b,62,38,6,pregen_latency_models/dense_62_38_6b.h5
dense_62_38_8b,62,38,8,pregen_latency_models/dense_62_38_8b.h5
dense_62_38_10b,62,38,10,pregen_latency_models/dense_62_38_10b.h5
dense_62_38_12b,62,38,12,pregen_latency_models/dense_62_38_12b.h5
dense_62_38_14b,62,38,14,pregen_latency_models/dense_62_38_14b.h5
dense_62_38_16b,62,38,16,pregen_latency_models/dense_62_38_16b.h5
dense_62_40_2b,62,40,2,pregen_latency_models/dense_62_40_2b.h5
dense_62_40_4b,62,40,4,pregen_latency_models/dense_62_40_4b.h5
dense_62_40_6b,62,40,6,pregen_latency_models/dense_62_40_6b.h5
dense_62_40_8b,62,40,8,pregen_latency_models/dense_62_40_8b.h5
dense_62_40_10b,62,40,10,pregen_latency_models/dense_62_40_10b.h5
dense_62_40_12b,62,40,12,pregen_latency_models/dense_62_40_12b.h5
dense_62_40_14b,62,40,14,pregen_latency_models/dense_62_40_14b.h5
dense_62_40_16b,62,40,16,pregen_latency_models/dense_62_40_16b.h5
dense_62_42_2b,62,42,2,pregen_latency_models/dense_62_42_2b.h5
dense_62_42_4b,62,42,4,pregen_latency_models/dense_62_42_4b.h5
dense_62_42_6b,62,42,6,pregen_latency_models/dense_62_42_6b.h5
dense_62_42_8b,62,42,8,pregen_latency_models/dense_62_42_8b.h5
dense_62_42_10b,62,42,10,pregen_latency_models/dense_62_42_10b.h5
dense_62_42_12b,62,42,12,pregen_latency_models/dense_62_42_12b.h5
dense_62_42_14b,62,42,14,pregen_latency_models/dense_62_42_14b.h5
dense_62_42_16b,62,42,16,pregen_latency_models/dense_62_42_16b.h5
dense_62_44_2b,62,44,2,pregen_latency_models/dense_62_44_2b.h5
dense_62_44_4b,62,44,4,pregen_latency_models/dense_62_44_4b.h5
dense_62_44_6b,62,44,6,pregen_latency_models/dense_62_44_6b.h5
dense_62_44_8b,62,44,8,pregen_latency_models/dense_62_44_8b.h5
dense_62_44_10b,62,44,10,pregen_latency_models/dense_62_44_10b.h5
dense_62_44_12b,62,44,12,pregen_latency_models/dense_62_44_12b.h5
dense_62_44_14b,62,44,14,pregen_latency_models/dense_62_44_14b.h5
dense_62_44_16b,62,44,16,pregen_latency_models/dense_62_44_16b.h5
dense_62_46_2b,62,46,2,pregen_latency_models/dense_62_46_2b.h5
dense_62_46_4b,62,46,4,pregen_latency_models/dense_62_46_4b.h5
dense_62_46_6b,62,46,6,pregen_latency_models/dense_62_46_6b.h5
dense_62_46_8b,62,46,8,pregen_latency_models/dense_62_46_8b.h5
dense_62_46_10b,62,46,10,pregen_latency_models/dense_62_46_10b.h5
dense_62_46_12b,62,46,12,pregen_latency_models/dense_62_46_12b.h5
dense_62_46_14b,62,46,14,pregen_latency_models/dense_62_46_14b.h5
dense_62_46_16b,62,46,16,pregen_latency_models/dense_62_46_16b.h5
dense_62_48_2b,62,48,2,pregen_latency_models/dense_62_48_2b.h5
dense_62_48_4b,62,48,4,pregen_latency_models/dense_62_48_4b.h5
dense_62_48_6b,62,48,6,pregen_latency_models/dense_62_48_6b.h5
dense_62_48_8b,62,48,8,pregen_latency_models/dense_62_48_8b.h5
dense_62_48_10b,62,48,10,pregen_latency_models/dense_62_48_10b.h5
dense_62_48_12b,62,48,12,pregen_latency_models/dense_62_48_12b.h5
dense_62_48_14b,62,48,14,pregen_latency_models/dense_62_48_14b.h5
dense_62_48_16b,62,48,16,pregen_latency_models/dense_62_48_16b.h5
dense_62_50_2b,62,50,2,pregen_latency_models/dense_62_50_2b.h5
dense_62_50_4b,62,50,4,pregen_latency_models/dense_62_50_4b.h5
dense_62_50_6b,62,50,6,pregen_latency_models/dense_62_50_6b.h5
dense_62_50_8b,62,50,8,pregen_latency_models/dense_62_50_8b.h5
dense_62_50_10b,62,50,10,pregen_latency_models/dense_62_50_10b.h5
dense_62_50_12b,62,50,12,pregen_latency_models/dense_62_50_12b.h5
dense_62_50_14b,62,50,14,pregen_latency_models/dense_62_50_14b.h5
dense_62_50_16b,62,50,16,pregen_latency_models/dense_62_50_16b.h5
dense_62_52_2b,62,52,2,pregen_latency_models/dense_62_52_2b.h5
dense_62_52_4b,62,52,4,pregen_latency_models/dense_62_52_4b.h5
dense_62_52_6b,62,52,6,pregen_latency_models/dense_62_52_6b.h5
dense_62_52_8b,62,52,8,pregen_latency_models/dense_62_52_8b.h5
dense_62_52_10b,62,52,10,pregen_latency_models/dense_62_52_10b.h5
dense_62_52_12b,62,52,12,pregen_latency_models/dense_62_52_12b.h5
dense_62_52_14b,62,52,14,pregen_latency_models/dense_62_52_14b.h5
dense_62_52_16b,62,52,16,pregen_latency_models/dense_62_52_16b.h5
dense_62_54_2b,62,54,2,pregen_latency_models/dense_62_54_2b.h5
dense_62_54_4b,62,54,4,pregen_latency_models/dense_62_54_4b.h5
dense_62_54_6b,62,54,6,pregen_latency_models/dense_62_54_6b.h5
dense_62_54_8b,62,54,8,pregen_latency_models/dense_62_54_8b.h5
dense_62_54_10b,62,54,10,pregen_latency_models/dense_62_54_10b.h5
dense_62_54_12b,62,54,12,pregen_latency_models/dense_62_54_12b.h5
dense_62_54_14b,62,54,14,pregen_latency_models/dense_62_54_14b.h5
dense_62_54_16b,62,54,16,pregen_latency_models/dense_62_54_16b.h5
dense_62_56_2b,62,56,2,pregen_latency_models/dense_62_56_2b.h5
dense_62_56_4b,62,56,4,pregen_latency_models/dense_62_56_4b.h5
dense_62_56_6b,62,56,6,pregen_latency_models/dense_62_56_6b.h5
dense_62_56_8b,62,56,8,pregen_latency_models/dense_62_56_8b.h5
