model_name,d_in,d_out,prec,model_file
dense_10_28_8b,10,28,8,pregen_latency_models/dense_10_28_8b.h5
dense_10_28_10b,10,28,10,pregen_latency_models/dense_10_28_10b.h5
dense_10_28_12b,10,28,12,pregen_latency_models/dense_10_28_12b.h5
dense_10_28_14b,10,28,14,pregen_latency_models/dense_10_28_14b.h5
dense_10_28_16b,10,28,16,pregen_latency_models/dense_10_28_16b.h5
dense_10_30_2b,10,30,2,pregen_latency_models/dense_10_30_2b.h5
dense_10_30_4b,10,30,4,pregen_latency_models/dense_10_30_4b.h5
dense_10_30_6b,10,30,6,pregen_latency_models/dense_10_30_6b.h5
dense_10_30_8b,10,30,8,pregen_latency_models/dense_10_30_8b.h5
dense_10_30_10b,10,30,10,pregen_latency_models/dense_10_30_10b.h5
dense_10_30_12b,10,30,12,pregen_latency_models/dense_10_30_12b.h5
dense_10_30_14b,10,30,14,pregen_latency_models/dense_10_30_14b.h5
dense_10_30_16b,10,30,16,pregen_latency_models/dense_10_30_16b.h5
dense_10_32_2b,10,32,2,pregen_latency_models/dense_10_32_2b.h5
dense_10_32_4b,10,32,4,pregen_latency_models/dense_10_32_4b.h5
dense_10_32_6b,10,32,6,pregen_latency_models/dense_10_32_6b.h5
dense_10_32_8b,10,32,8,pregen_latency_models/dense_10_32_8b.h5
dense_10_32_10b,10,32,10,pregen_latency_models/dense_10_32_10b.h5
dense_10_32_12b,10,32,12,pregen_latency_models/dense_10_32_12b.h5
dense_10_32_14b,10,32,14,pregen_latency_models/dense_10_32_14b.h5
dense_10_32_16b,10,32,16,pregen_latency_models/dense_10_32_16b.h5
dense_10_34_2b,10,34,2,pregen_latency_models/dense_10_34_2b.h5
dense_10_34_4b,10,34,4,pregen_latency_models/dense_10_34_4b.h5
dense_10_34_6b,10,34,6,pregen_latency_models/dense_10_34_6b.h5
dense_10_34_8b,10,34,8,pregen_latency_models/dense_10_34_8b.h5
dense_10_34_10b,10,34,10,pregen_latency_models/dense_10_34_10b.h5
dense_10_34_12b,10,34,12,pregen_latency_models/dense_10_34_12b.h5
dense_10_34_14b,10,34,14,pregen_latency_models/dense_10_34_14b.h5
dense_10_34_16b,10,34,16,pregen_latency_models/dense_10_34_16b.h5
dense_10_36_2b,10,36,2,pregen_latency_models/dense_10_36_2b.h5
dense_10_36_4b,10,36,4,pregen_latency_models/dense_10_36_4b.h5
dense_10_36_6b,10,36,6,pregen_latency_models/dense_10_36_6b.h5
dense_10_36_8b,10,36,8,pregen_latency_models/dense_10_36_8b.h5
dense_10_36_10b,10,36,10,pregen_latency_models/dense_10_36_10b.h5
dense_10_36_12b,10,36,12,pregen_latency_models/dense_10_36_12b.h5
dense_10_36_14b,10,36,14,pregen_latency_models/dense_10_36_14b.h5
dense_10_36_16b,10,36,16,pregen_latency_models/dense_10_36_16b.h5
dense_10_38_2b,10,38,2,pregen_latency_models/dense_10_38_2b.h5
dense_10_38_4b,10,38,4,pregen_latency_models/dense_10_38_4b.h5
dense_10_38_6b,10,38,6,pregen_latency_models/dense_10_38_6b.h5
dense_10_38_8b,10,38,8,pregen_latency_models/dense_10_38_8b.h5
dense_10_38_10b,10,38,10,pregen_latency_models/dense_10_38_10b.h5
dense_10_38_12b,10,38,12,pregen_latency_models/dense_10_38_12b.h5
dense_10_38_14b,10,38,14,pregen_latency_models/dense_10_38_14b.h5
dense_10_38_16b,10,38,16,pregen_latency_models/dense_10_38_16b.h5
dense_10_40_2b,10,40,2,pregen_latency_models/dense_10_40_2b.h5
dense_10_40_4b,10,40,4,pregen_latency_models/dense_10_40_4b.h5
dense_10_40_6b,10,40,6,pregen_latency_models/dense_10_40_6b.h5
dense_10_40_8b,10,40,8,pregen_latency_models/dense_10_40_8b.h5
dense_10_40_10b,10,40,10,pregen_latency_models/dense_10_40_10b.h5
dense_10_40_12b,10,40,12,pregen_latency_models/dense_10_40_12b.h5
dense_10_40_14b,10,40,14,pregen_latency_models/dense_10_40_14b.h5
dense_10_40_16b,10,40,16,pregen_latency_models/dense_10_40_16b.h5
dense_10_42_2b,10,42,2,pregen_latency_models/dense_10_42_2b.h5
dense_10_42_4b,10,42,4,pregen_latency_models/dense_10_42_4b.h5
dense_10_42_6b,10,42,6,pregen_latency_models/dense_10_42_6b.h5
dense_10_42_8b,10,42,8,pregen_latency_models/dense_10_42_8b.h5
dense_10_42_10b,10,42,10,pregen_latency_models/dense_10_42_10b.h5
dense_10_42_12b,10,42,12,pregen_latency_models/dense_10_42_12b.h5
dense_10_42_14b,10,42,14,pregen_latency_models/dense_10_42_14b.h5
dense_10_42_16b,10,42,16,pregen_latency_models/dense_10_42_16b.h5
dense_10_44_2b,10,44,2,pregen_latency_models/dense_10_44_2b.h5
dense_10_44_4b,10,44,4,pregen_latency_models/dense_10_44_4b.h5
dense_10_44_6b,10,44,6,pregen_latency_models/dense_10_44_6b.h5
dense_10_44_8b,10,44,8,pregen_latency_models/dense_10_44_8b.h5
dense_10_44_10b,10,44,10,pregen_latency_models/dense_10_44_10b.h5
dense_10_44_12b,10,44,12,pregen_latency_models/dense_10_44_12b.h5
dense_10_44_14b,10,44,14,pregen_latency_models/dense_10_44_14b.h5
dense_10_44_16b,10,44,16,pregen_latency_models/dense_10_44_16b.h5
