model_name,d_in,d_out,prec,model_file
dense_30_6_2b,30,6,2,pregen_latency_models/dense_30_6_2b.h5
dense_30_6_4b,30,6,4,pregen_latency_models/dense_30_6_4b.h5
dense_30_6_6b,30,6,6,pregen_latency_models/dense_30_6_6b.h5
dense_30_6_8b,30,6,8,pregen_latency_models/dense_30_6_8b.h5
dense_30_6_10b,30,6,10,pregen_latency_models/dense_30_6_10b.h5
dense_30_6_12b,30,6,12,pregen_latency_models/dense_30_6_12b.h5
dense_30_6_14b,30,6,14,pregen_latency_models/dense_30_6_14b.h5
dense_30_6_16b,30,6,16,pregen_latency_models/dense_30_6_16b.h5
dense_30_8_2b,30,8,2,pregen_latency_models/dense_30_8_2b.h5
dense_30_8_4b,30,8,4,pregen_latency_models/dense_30_8_4b.h5
dense_30_8_6b,30,8,6,pregen_latency_models/dense_30_8_6b.h5
dense_30_8_8b,30,8,8,pregen_latency_models/dense_30_8_8b.h5
dense_30_8_10b,30,8,10,pregen_latency_models/dense_30_8_10b.h5
dense_30_8_12b,30,8,12,pregen_latency_models/dense_30_8_12b.h5
dense_30_8_14b,30,8,14,pregen_latency_models/dense_30_8_14b.h5
dense_30_8_16b,30,8,16,pregen_latency_models/dense_30_8_16b.h5
dense_30_10_2b,30,10,2,pregen_latency_models/dense_30_10_2b.h5
dense_30_10_4b,30,10,4,pregen_latency_models/dense_30_10_4b.h5
dense_30_10_6b,30,10,6,pregen_latency_models/dense_30_10_6b.h5
dense_30_10_8b,30,10,8,pregen_latency_models/dense_30_10_8b.h5
dense_30_10_10b,30,10,10,pregen_latency_models/dense_30_10_10b.h5
dense_30_10_12b,30,10,12,pregen_latency_models/dense_30_10_12b.h5
dense_30_10_14b,30,10,14,pregen_latency_models/dense_30_10_14b.h5
dense_30_10_16b,30,10,16,pregen_latency_models/dense_30_10_16b.h5
dense_30_12_2b,30,12,2,pregen_latency_models/dense_30_12_2b.h5
dense_30_12_4b,30,12,4,pregen_latency_models/dense_30_12_4b.h5
dense_30_12_6b,30,12,6,pregen_latency_models/dense_30_12_6b.h5
dense_30_12_8b,30,12,8,pregen_latency_models/dense_30_12_8b.h5
dense_30_12_10b,30,12,10,pregen_latency_models/dense_30_12_10b.h5
dense_30_12_12b,30,12,12,pregen_latency_models/dense_30_12_12b.h5
dense_30_12_14b,30,12,14,pregen_latency_models/dense_30_12_14b.h5
dense_30_12_16b,30,12,16,pregen_latency_models/dense_30_12_16b.h5
dense_30_14_2b,30,14,2,pregen_latency_models/dense_30_14_2b.h5
dense_30_14_4b,30,14,4,pregen_latency_models/dense_30_14_4b.h5
dense_30_14_6b,30,14,6,pregen_latency_models/dense_30_14_6b.h5
dense_30_14_8b,30,14,8,pregen_latency_models/dense_30_14_8b.h5
dense_30_14_10b,30,14,10,pregen_latency_models/dense_30_14_10b.h5
dense_30_14_12b,30,14,12,pregen_latency_models/dense_30_14_12b.h5
