model_name,d_in,d_out,prec,model_file
dense_62_56_10b,62,56,10,pregen_latency_models/dense_62_56_10b.h5
dense_62_56_12b,62,56,12,pregen_latency_models/dense_62_56_12b.h5
dense_62_56_14b,62,56,14,pregen_latency_models/dense_62_56_14b.h5
dense_62_56_16b,62,56,16,pregen_latency_models/dense_62_56_16b.h5
dense_62_58_2b,62,58,2,pregen_latency_models/dense_62_58_2b.h5
dense_62_58_4b,62,58,4,pregen_latency_models/dense_62_58_4b.h5
dense_62_58_6b,62,58,6,pregen_latency_models/dense_62_58_6b.h5
dense_62_58_8b,62,58,8,pregen_latency_models/dense_62_58_8b.h5
dense_62_58_10b,62,58,10,pregen_latency_models/dense_62_58_10b.h5
dense_62_58_12b,62,58,12,pregen_latency_models/dense_62_58_12b.h5
dense_62_58_14b,62,58,14,pregen_latency_models/dense_62_58_14b.h5
dense_62_58_16b,62,58,16,pregen_latency_models/dense_62_58_16b.h5
dense_62_60_2b,62,60,2,pregen_latency_models/dense_62_60_2b.h5
dense_62_60_4b,62,60,4,pregen_latency_models/dense_62_60_4b.h5
dense_62_60_6b,62,60,6,pregen_latency_models/dense_62_60_6b.h5
dense_62_60_8b,62,60,8,pregen_latency_models/dense_62_60_8b.h5
dense_62_60_10b,62,60,10,pregen_latency_models/dense_62_60_10b.h5
dense_62_60_12b,62,60,12,pregen_latency_models/dense_62_60_12b.h5
dense_62_60_14b,62,60,14,pregen_latency_models/dense_62_60_14b.h5
dense_62_60_16b,62,60,16,pregen_latency_models/dense_62_60_16b.h5
dense_62_62_2b,62,62,2,pregen_latency_models/dense_62_62_2b.h5
dense_62_62_4b,62,62,4,pregen_latency_models/dense_62_62_4b.h5
dense_62_62_6b,62,62,6,pregen_latency_models/dense_62_62_6b.h5
dense_62_62_8b,62,62,8,pregen_latency_models/dense_62_62_8b.h5
dense_62_62_10b,62,62,10,pregen_latency_models/dense_62_62_10b.h5
dense_62_62_12b,62,62,12,pregen_latency_models/dense_62_62_12b.h5
dense_62_62_14b,62,62,14,pregen_latency_models/dense_62_62_14b.h5
dense_62_62_16b,62,62,16,pregen_latency_models/dense_62_62_16b.h5
dense_62_64_2b,62,64,2,pregen_latency_models/dense_62_64_2b.h5
dense_62_64_4b,62,64,4,pregen_latency_models/dense_62_64_4b.h5
dense_62_64_6b,62,64,6,pregen_latency_models/dense_62_64_6b.h5
dense_62_64_8b,62,64,8,pregen_latency_models/dense_62_64_8b.h5
dense_62_64_10b,62,64,10,pregen_latency_models/dense_62_64_10b.h5
dense_62_64_12b,62,64,12,pregen_latency_models/dense_62_64_12b.h5
dense_62_64_14b,62,64,14,pregen_latency_models/dense_62_64_14b.h5
dense_62_64_16b,62,64,16,pregen_latency_models/dense_62_64_16b.h5
dense_64_2_2b,64,2,2,pregen_latency_models/dense_64_2_2b.h5
dense_64_2_4b,64,2,4,pregen_latency_models/dense_64_2_4b.h5
