model_name,d_in,d_out,prec,model_file
dense_28_44_10b,28,44,10,pregen_latency_models/dense_28_44_10b.h5
dense_28_44_12b,28,44,12,pregen_latency_models/dense_28_44_12b.h5
dense_28_44_14b,28,44,14,pregen_latency_models/dense_28_44_14b.h5
dense_28_44_16b,28,44,16,pregen_latency_models/dense_28_44_16b.h5
dense_28_46_2b,28,46,2,pregen_latency_models/dense_28_46_2b.h5
dense_28_46_4b,28,46,4,pregen_latency_models/dense_28_46_4b.h5
dense_28_46_6b,28,46,6,pregen_latency_models/dense_28_46_6b.h5
dense_28_46_8b,28,46,8,pregen_latency_models/dense_28_46_8b.h5
dense_28_46_10b,28,46,10,pregen_latency_models/dense_28_46_10b.h5
dense_28_46_12b,28,46,12,pregen_latency_models/dense_28_46_12b.h5
dense_28_46_14b,28,46,14,pregen_latency_models/dense_28_46_14b.h5
dense_28_46_16b,28,46,16,pregen_latency_models/dense_28_46_16b.h5
dense_28_48_2b,28,48,2,pregen_latency_models/dense_28_48_2b.h5
dense_28_48_4b,28,48,4,pregen_latency_models/dense_28_48_4b.h5
dense_28_48_6b,28,48,6,pregen_latency_models/dense_28_48_6b.h5
dense_28_48_8b,28,48,8,pregen_latency_models/dense_28_48_8b.h5
dense_28_48_10b,28,48,10,pregen_latency_models/dense_28_48_10b.h5
dense_28_48_12b,28,48,12,pregen_latency_models/dense_28_48_12b.h5
dense_28_48_14b,28,48,14,pregen_latency_models/dense_28_48_14b.h5
dense_28_48_16b,28,48,16,pregen_latency_models/dense_28_48_16b.h5
dense_28_50_2b,28,50,2,pregen_latency_models/dense_28_50_2b.h5
dense_28_50_4b,28,50,4,pregen_latency_models/dense_28_50_4b.h5
dense_28_50_6b,28,50,6,pregen_latency_models/dense_28_50_6b.h5
dense_28_50_8b,28,50,8,pregen_latency_models/dense_28_50_8b.h5
dense_28_50_10b,28,50,10,pregen_latency_models/dense_28_50_10b.h5
dense_28_50_12b,28,50,12,pregen_latency_models/dense_28_50_12b.h5
dense_28_50_14b,28,50,14,pregen_latency_models/dense_28_50_14b.h5
dense_28_50_16b,28,50,16,pregen_latency_models/dense_28_50_16b.h5
dense_28_52_2b,28,52,2,pregen_latency_models/dense_28_52_2b.h5
dense_28_52_4b,28,52,4,pregen_latency_models/dense_28_52_4b.h5
dense_28_52_6b,28,52,6,pregen_latency_models/dense_28_52_6b.h5
dense_28_52_8b,28,52,8,pregen_latency_models/dense_28_52_8b.h5
dense_28_52_10b,28,52,10,pregen_latency_models/dense_28_52_10b.h5
dense_28_52_12b,28,52,12,pregen_latency_models/dense_28_52_12b.h5
dense_28_52_14b,28,52,14,pregen_latency_models/dense_28_52_14b.h5
dense_28_52_16b,28,52,16,pregen_latency_models/dense_28_52_16b.h5
dense_28_54_2b,28,54,2,pregen_latency_models/dense_28_54_2b.h5
dense_28_54_4b,28,54,4,pregen_latency_models/dense_28_54_4b.h5
dense_28_54_6b,28,54,6,pregen_latency_models/dense_28_54_6b.h5
dense_28_54_8b,28,54,8,pregen_latency_models/dense_28_54_8b.h5
dense_28_54_10b,28,54,10,pregen_latency_models/dense_28_54_10b.h5
dense_28_54_12b,28,54,12,pregen_latency_models/dense_28_54_12b.h5
dense_28_54_14b,28,54,14,pregen_latency_models/dense_28_54_14b.h5
dense_28_54_16b,28,54,16,pregen_latency_models/dense_28_54_16b.h5
dense_28_56_2b,28,56,2,pregen_latency_models/dense_28_56_2b.h5
dense_28_56_4b,28,56,4,pregen_latency_models/dense_28_56_4b.h5
dense_28_56_6b,28,56,6,pregen_latency_models/dense_28_56_6b.h5
dense_28_56_8b,28,56,8,pregen_latency_models/dense_28_56_8b.h5
dense_28_56_10b,28,56,10,pregen_latency_models/dense_28_56_10b.h5
dense_28_56_12b,28,56,12,pregen_latency_models/dense_28_56_12b.h5
dense_28_56_14b,28,56,14,pregen_latency_models/dense_28_56_14b.h5
dense_28_56_16b,28,56,16,pregen_latency_models/dense_28_56_16b.h5
dense_28_58_2b,28,58,2,pregen_latency_models/dense_28_58_2b.h5
dense_28_58_4b,28,58,4,pregen_latency_models/dense_28_58_4b.h5
dense_28_58_6b,28,58,6,pregen_latency_models/dense_28_58_6b.h5
dense_28_58_8b,28,58,8,pregen_latency_models/dense_28_58_8b.h5
dense_28_58_10b,28,58,10,pregen_latency_models/dense_28_58_10b.h5
dense_28_58_12b,28,58,12,pregen_latency_models/dense_28_58_12b.h5
dense_28_58_14b,28,58,14,pregen_latency_models/dense_28_58_14b.h5
dense_28_58_16b,28,58,16,pregen_latency_models/dense_28_58_16b.h5
dense_28_60_2b,28,60,2,pregen_latency_models/dense_28_60_2b.h5
dense_28_60_4b,28,60,4,pregen_latency_models/dense_28_60_4b.h5
dense_28_60_6b,28,60,6,pregen_latency_models/dense_28_60_6b.h5
dense_28_60_8b,28,60,8,pregen_latency_models/dense_28_60_8b.h5
dense_28_60_10b,28,60,10,pregen_latency_models/dense_28_60_10b.h5
dense_28_60_12b,28,60,12,pregen_latency_models/dense_28_60_12b.h5
dense_28_60_14b,28,60,14,pregen_latency_models/dense_28_60_14b.h5
dense_28_60_16b,28,60,16,pregen_latency_models/dense_28_60_16b.h5
dense_28_62_2b,28,62,2,pregen_latency_models/dense_28_62_2b.h5
dense_28_62_4b,28,62,4,pregen_latency_models/dense_28_62_4b.h5
dense_28_62_6b,28,62,6,pregen_latency_models/dense_28_62_6b.h5
dense_28_62_8b,28,62,8,pregen_latency_models/dense_28_62_8b.h5
dense_28_62_10b,28,62,10,pregen_latency_models/dense_28_62_10b.h5
dense_28_62_12b,28,62,12,pregen_latency_models/dense_28_62_12b.h5
dense_28_62_14b,28,62,14,pregen_latency_models/dense_28_62_14b.h5
dense_28_62_16b,28,62,16,pregen_latency_models/dense_28_62_16b.h5
dense_28_64_2b,28,64,2,pregen_latency_models/dense_28_64_2b.h5
dense_28_64_4b,28,64,4,pregen_latency_models/dense_28_64_4b.h5
dense_28_64_6b,28,64,6,pregen_latency_models/dense_28_64_6b.h5
dense_28_64_8b,28,64,8,pregen_latency_models/dense_28_64_8b.h5
dense_28_64_10b,28,64,10,pregen_latency_models/dense_28_64_10b.h5
dense_28_64_12b,28,64,12,pregen_latency_models/dense_28_64_12b.h5
dense_28_64_14b,28,64,14,pregen_latency_models/dense_28_64_14b.h5
dense_28_64_16b,28,64,16,pregen_latency_models/dense_28_64_16b.h5
dense_30_2_2b,30,2,2,pregen_latency_models/dense_30_2_2b.h5
dense_30_2_4b,30,2,4,pregen_latency_models/dense_30_2_4b.h5
dense_30_2_6b,30,2,6,pregen_latency_models/dense_30_2_6b.h5
dense_30_2_8b,30,2,8,pregen_latency_models/dense_30_2_8b.h5
dense_30_2_10b,30,2,10,pregen_latency_models/dense_30_2_10b.h5
dense_30_2_12b,30,2,12,pregen_latency_models/dense_30_2_12b.h5
dense_30_2_14b,30,2,14,pregen_latency_models/dense_30_2_14b.h5
dense_30_2_16b,30,2,16,pregen_latency_models/dense_30_2_16b.h5
dense_30_4_2b,30,4,2,pregen_latency_models/dense_30_4_2b.h5
dense_30_4_4b,30,4,4,pregen_latency_models/dense_30_4_4b.h5
dense_30_4_6b,30,4,6,pregen_latency_models/dense_30_4_6b.h5
dense_30_4_8b,30,4,8,pregen_latency_models/dense_30_4_8b.h5
dense_30_4_10b,30,4,10,pregen_latency_models/dense_30_4_10b.h5
dense_30_4_12b,30,4,12,pregen_latency_models/dense_30_4_12b.h5
dense_30_4_14b,30,4,14,pregen_latency_models/dense_30_4_14b.h5
dense_30_4_16b,30,4,16,pregen_latency_models/dense_30_4_16b.h5
