model_name,d_in,d_out,prec,model_file
dense_22_36_10b,22,36,10,pregen_latency_models/dense_22_36_10b.h5
dense_22_36_12b,22,36,12,pregen_latency_models/dense_22_36_12b.h5
dense_22_36_14b,22,36,14,pregen_latency_models/dense_22_36_14b.h5
dense_22_36_16b,22,36,16,pregen_latency_models/dense_22_36_16b.h5
dense_22_38_2b,22,38,2,pregen_latency_models/dense_22_38_2b.h5
dense_22_38_4b,22,38,4,pregen_latency_models/dense_22_38_4b.h5
dense_22_38_6b,22,38,6,pregen_latency_models/dense_22_38_6b.h5
dense_22_38_8b,22,38,8,pregen_latency_models/dense_22_38_8b.h5
dense_22_38_10b,22,38,10,pregen_latency_models/dense_22_38_10b.h5
dense_22_38_12b,22,38,12,pregen_latency_models/dense_22_38_12b.h5
dense_22_38_14b,22,38,14,pregen_latency_models/dense_22_38_14b.h5
dense_22_38_16b,22,38,16,pregen_latency_models/dense_22_38_16b.h5
dense_22_40_2b,22,40,2,pregen_latency_models/dense_22_40_2b.h5
dense_22_40_4b,22,40,4,pregen_latency_models/dense_22_40_4b.h5
dense_22_40_6b,22,40,6,pregen_latency_models/dense_22_40_6b.h5
dense_22_40_8b,22,40,8,pregen_latency_models/dense_22_40_8b.h5
dense_22_40_10b,22,40,10,pregen_latency_models/dense_22_40_10b.h5
dense_22_40_12b,22,40,12,pregen_latency_models/dense_22_40_12b.h5
dense_22_40_14b,22,40,14,pregen_latency_models/dense_22_40_14b.h5
dense_22_40_16b,22,40,16,pregen_latency_models/dense_22_40_16b.h5
dense_22_42_2b,22,42,2,pregen_latency_models/dense_22_42_2b.h5
dense_22_42_4b,22,42,4,pregen_latency_models/dense_22_42_4b.h5
dense_22_42_6b,22,42,6,pregen_latency_models/dense_22_42_6b.h5
dense_22_42_8b,22,42,8,pregen_latency_models/dense_22_42_8b.h5
dense_22_42_10b,22,42,10,pregen_latency_models/dense_22_42_10b.h5
dense_22_42_12b,22,42,12,pregen_latency_models/dense_22_42_12b.h5
dense_22_42_14b,22,42,14,pregen_latency_models/dense_22_42_14b.h5
dense_22_42_16b,22,42,16,pregen_latency_models/dense_22_42_16b.h5
dense_22_44_2b,22,44,2,pregen_latency_models/dense_22_44_2b.h5
dense_22_44_4b,22,44,4,pregen_latency_models/dense_22_44_4b.h5
dense_22_44_6b,22,44,6,pregen_latency_models/dense_22_44_6b.h5
dense_22_44_8b,22,44,8,pregen_latency_models/dense_22_44_8b.h5
dense_22_44_10b,22,44,10,pregen_latency_models/dense_22_44_10b.h5
dense_22_44_12b,22,44,12,pregen_latency_models/dense_22_44_12b.h5
dense_22_44_14b,22,44,14,pregen_latency_models/dense_22_44_14b.h5
dense_22_44_16b,22,44,16,pregen_latency_models/dense_22_44_16b.h5
dense_22_46_2b,22,46,2,pregen_latency_models/dense_22_46_2b.h5
dense_22_46_4b,22,46,4,pregen_latency_models/dense_22_46_4b.h5
dense_22_46_6b,22,46,6,pregen_latency_models/dense_22_46_6b.h5
dense_22_46_8b,22,46,8,pregen_latency_models/dense_22_46_8b.h5
dense_22_46_10b,22,46,10,pregen_latency_models/dense_22_46_10b.h5
dense_22_46_12b,22,46,12,pregen_latency_models/dense_22_46_12b.h5
dense_22_46_14b,22,46,14,pregen_latency_models/dense_22_46_14b.h5
dense_22_46_16b,22,46,16,pregen_latency_models/dense_22_46_16b.h5
dense_22_48_2b,22,48,2,pregen_latency_models/dense_22_48_2b.h5
dense_22_48_4b,22,48,4,pregen_latency_models/dense_22_48_4b.h5
dense_22_48_6b,22,48,6,pregen_latency_models/dense_22_48_6b.h5
