model_name,d_in,d_out,prec,model_file
dense_52_52_2b,52,52,2,pregen_latency_models/dense_52_52_2b.h5
dense_52_52_4b,52,52,4,pregen_latency_models/dense_52_52_4b.h5
dense_52_52_6b,52,52,6,pregen_latency_models/dense_52_52_6b.h5
dense_52_52_8b,52,52,8,pregen_latency_models/dense_52_52_8b.h5
dense_52_52_10b,52,52,10,pregen_latency_models/dense_52_52_10b.h5
dense_52_52_12b,52,52,12,pregen_latency_models/dense_52_52_12b.h5
dense_52_52_14b,52,52,14,pregen_latency_models/dense_52_52_14b.h5
dense_52_52_16b,52,52,16,pregen_latency_models/dense_52_52_16b.h5
dense_52_54_2b,52,54,2,pregen_latency_models/dense_52_54_2b.h5
dense_52_54_4b,52,54,4,pregen_latency_models/dense_52_54_4b.h5
dense_52_54_6b,52,54,6,pregen_latency_models/dense_52_54_6b.h5
dense_52_54_8b,52,54,8,pregen_latency_models/dense_52_54_8b.h5
dense_52_54_10b,52,54,10,pregen_latency_models/dense_52_54_10b.h5
dense_52_54_12b,52,54,12,pregen_latency_models/dense_52_54_12b.h5
dense_52_54_14b,52,54,14,pregen_latency_models/dense_52_54_14b.h5
dense_52_54_16b,52,54,16,pregen_latency_models/dense_52_54_16b.h5
dense_52_56_2b,52,56,2,pregen_latency_models/dense_52_56_2b.h5
dense_52_56_4b,52,56,4,pregen_latency_models/dense_52_56_4b.h5
dense_52_56_6b,52,56,6,pregen_latency_models/dense_52_56_6b.h5
dense_52_56_8b,52,56,8,pregen_latency_models/dense_52_56_8b.h5
dense_52_56_10b,52,56,10,pregen_latency_models/dense_52_56_10b.h5
dense_52_56_12b,52,56,12,pregen_latency_models/dense_52_56_12b.h5
dense_52_56_14b,52,56,14,pregen_latency_models/dense_52_56_14b.h5
dense_52_56_16b,52,56,16,pregen_latency_models/dense_52_56_16b.h5
dense_52_58_2b,52,58,2,pregen_latency_models/dense_52_58_2b.h5
dense_52_58_4b,52,58,4,pregen_latency_models/dense_52_58_4b.h5
dense_52_58_6b,52,58,6,pregen_latency_models/dense_52_58_6b.h5
dense_52_58_8b,52,58,8,pregen_latency_models/dense_52_58_8b.h5
dense_52_58_10b,52,58,10,pregen_latency_models/dense_52_58_10b.h5
dense_52_58_12b,52,58,12,pregen_latency_models/dense_52_58_12b.h5
dense_52_58_14b,52,58,14,pregen_latency_models/dense_52_58_14b.h5
dense_52_58_16b,52,58,16,pregen_latency_models/dense_52_58_16b.h5
dense_52_60_2b,52,60,2,pregen_latency_models/dense_52_60_2b.h5
dense_52_60_4b,52,60,4,pregen_latency_models/dense_52_60_4b.h5
dense_52_60_6b,52,60,6,pregen_latency_models/dense_52_60_6b.h5
dense_52_60_8b,52,60,8,pregen_latency_models/dense_52_60_8b.h5
dense_52_60_10b,52,60,10,pregen_latency_models/dense_52_60_10b.h5
dense_52_60_12b,52,60,12,pregen_latency_models/dense_52_60_12b.h5
dense_52_60_14b,52,60,14,pregen_latency_models/dense_52_60_14b.h5
dense_52_60_16b,52,60,16,pregen_latency_models/dense_52_60_16b.h5
dense_52_62_2b,52,62,2,pregen_latency_models/dense_52_62_2b.h5
dense_52_62_4b,52,62,4,pregen_latency_models/dense_52_62_4b.h5
dense_52_62_6b,52,62,6,pregen_latency_models/dense_52_62_6b.h5
dense_52_62_8b,52,62,8,pregen_latency_models/dense_52_62_8b.h5
dense_52_62_10b,52,62,10,pregen_latency_models/dense_52_62_10b.h5
dense_52_62_12b,52,62,12,pregen_latency_models/dense_52_62_12b.h5
dense_52_62_14b,52,62,14,pregen_latency_models/dense_52_62_14b.h5
dense_52_62_16b,52,62,16,pregen_latency_models/dense_52_62_16b.h5
dense_52_64_2b,52,64,2,pregen_latency_models/dense_52_64_2b.h5
dense_52_64_4b,52,64,4,pregen_latency_models/dense_52_64_4b.h5
dense_52_64_6b,52,64,6,pregen_latency_models/dense_52_64_6b.h5
dense_52_64_8b,52,64,8,pregen_latency_models/dense_52_64_8b.h5
dense_52_64_10b,52,64,10,pregen_latency_models/dense_52_64_10b.h5
dense_52_64_12b,52,64,12,pregen_latency_models/dense_52_64_12b.h5
dense_52_64_14b,52,64,14,pregen_latency_models/dense_52_64_14b.h5
dense_52_64_16b,52,64,16,pregen_latency_models/dense_52_64_16b.h5
dense_54_2_2b,54,2,2,pregen_latency_models/dense_54_2_2b.h5
dense_54_2_4b,54,2,4,pregen_latency_models/dense_54_2_4b.h5
dense_54_2_6b,54,2,6,pregen_latency_models/dense_54_2_6b.h5
dense_54_2_8b,54,2,8,pregen_latency_models/dense_54_2_8b.h5
dense_54_2_10b,54,2,10,pregen_latency_models/dense_54_2_10b.h5
dense_54_2_12b,54,2,12,pregen_latency_models/dense_54_2_12b.h5
dense_54_2_14b,54,2,14,pregen_latency_models/dense_54_2_14b.h5
dense_54_2_16b,54,2,16,pregen_latency_models/dense_54_2_16b.h5
dense_54_4_2b,54,4,2,pregen_latency_models/dense_54_4_2b.h5
dense_54_4_4b,54,4,4,pregen_latency_models/dense_54_4_4b.h5
dense_54_4_6b,54,4,6,pregen_latency_models/dense_54_4_6b.h5
dense_54_4_8b,54,4,8,pregen_latency_models/dense_54_4_8b.h5
dense_54_4_10b,54,4,10,pregen_latency_models/dense_54_4_10b.h5
dense_54_4_12b,54,4,12,pregen_latency_models/dense_54_4_12b.h5
dense_54_4_14b,54,4,14,pregen_latency_models/dense_54_4_14b.h5
dense_54_4_16b,54,4,16,pregen_latency_models/dense_54_4_16b.h5
dense_54_6_2b,54,6,2,pregen_latency_models/dense_54_6_2b.h5
dense_54_6_4b,54,6,4,pregen_latency_models/dense_54_6_4b.h5
dense_54_6_6b,54,6,6,pregen_latency_models/dense_54_6_6b.h5
dense_54_6_8b,54,6,8,pregen_latency_models/dense_54_6_8b.h5
dense_54_6_10b,54,6,10,pregen_latency_models/dense_54_6_10b.h5
dense_54_6_12b,54,6,12,pregen_latency_models/dense_54_6_12b.h5
dense_54_6_14b,54,6,14,pregen_latency_models/dense_54_6_14b.h5
dense_54_6_16b,54,6,16,pregen_latency_models/dense_54_6_16b.h5
dense_54_8_2b,54,8,2,pregen_latency_models/dense_54_8_2b.h5
dense_54_8_4b,54,8,4,pregen_latency_models/dense_54_8_4b.h5
dense_54_8_6b,54,8,6,pregen_latency_models/dense_54_8_6b.h5
dense_54_8_8b,54,8,8,pregen_latency_models/dense_54_8_8b.h5
dense_54_8_10b,54,8,10,pregen_latency_models/dense_54_8_10b.h5
dense_54_8_12b,54,8,12,pregen_latency_models/dense_54_8_12b.h5
dense_54_8_14b,54,8,14,pregen_latency_models/dense_54_8_14b.h5
dense_54_8_16b,54,8,16,pregen_latency_models/dense_54_8_16b.h5
