model_name,d_in,d_out,prec,model_file
dense_14_18_2b,14,18,2,pregen_latency_models/dense_14_18_2b.h5
dense_14_18_4b,14,18,4,pregen_latency_models/dense_14_18_4b.h5
dense_14_18_6b,14,18,6,pregen_latency_models/dense_14_18_6b.h5
dense_14_18_8b,14,18,8,pregen_latency_models/dense_14_18_8b.h5
dense_14_18_10b,14,18,10,pregen_latency_models/dense_14_18_10b.h5
dense_14_18_12b,14,18,12,pregen_latency_models/dense_14_18_12b.h5
dense_14_18_14b,14,18,14,pregen_latency_models/dense_14_18_14b.h5
dense_14_18_16b,14,18,16,pregen_latency_models/dense_14_18_16b.h5
dense_14_20_2b,14,20,2,pregen_latency_models/dense_14_20_2b.h5
dense_14_20_4b,14,20,4,pregen_latency_models/dense_14_20_4b.h5
dense_14_20_6b,14,20,6,pregen_latency_models/dense_14_20_6b.h5
dense_14_20_8b,14,20,8,pregen_latency_models/dense_14_20_8b.h5
dense_14_20_10b,14,20,10,pregen_latency_models/dense_14_20_10b.h5
dense_14_20_12b,14,20,12,pregen_latency_models/dense_14_20_12b.h5
dense_14_20_14b,14,20,14,pregen_latency_models/dense_14_20_14b.h5
dense_14_20_16b,14,20,16,pregen_latency_models/dense_14_20_16b.h5
dense_14_22_2b,14,22,2,pregen_latency_models/dense_14_22_2b.h5
dense_14_22_4b,14,22,4,pregen_latency_models/dense_14_22_4b.h5
dense_14_22_6b,14,22,6,pregen_latency_models/dense_14_22_6b.h5
dense_14_22_8b,14,22,8,pregen_latency_models/dense_14_22_8b.h5
dense_14_22_10b,14,22,10,pregen_latency_models/dense_14_22_10b.h5
dense_14_22_12b,14,22,12,pregen_latency_models/dense_14_22_12b.h5
dense_14_22_14b,14,22,14,pregen_latency_models/dense_14_22_14b.h5
dense_14_22_16b,14,22,16,pregen_latency_models/dense_14_22_16b.h5
dense_14_24_2b,14,24,2,pregen_latency_models/dense_14_24_2b.h5
dense_14_24_4b,14,24,4,pregen_latency_models/dense_14_24_4b.h5
dense_14_24_6b,14,24,6,pregen_latency_models/dense_14_24_6b.h5
dense_14_24_8b,14,24,8,pregen_latency_models/dense_14_24_8b.h5
dense_14_24_10b,14,24,10,pregen_latency_models/dense_14_24_10b.h5
dense_14_24_12b,14,24,12,pregen_latency_models/dense_14_24_12b.h5
dense_14_24_14b,14,24,14,pregen_latency_models/dense_14_24_14b.h5
dense_14_24_16b,14,24,16,pregen_latency_models/dense_14_24_16b.h5
dense_14_26_2b,14,26,2,pregen_latency_models/dense_14_26_2b.h5
dense_14_26_4b,14,26,4,pregen_latency_models/dense_14_26_4b.h5
dense_14_26_6b,14,26,6,pregen_latency_models/dense_14_26_6b.h5
dense_14_26_8b,14,26,8,pregen_latency_models/dense_14_26_8b.h5
dense_14_26_10b,14,26,10,pregen_latency_models/dense_14_26_10b.h5
dense_14_26_12b,14,26,12,pregen_latency_models/dense_14_26_12b.h5
dense_14_26_14b,14,26,14,pregen_latency_models/dense_14_26_14b.h5
dense_14_26_16b,14,26,16,pregen_latency_models/dense_14_26_16b.h5
dense_14_28_2b,14,28,2,pregen_latency_models/dense_14_28_2b.h5
dense_14_28_4b,14,28,4,pregen_latency_models/dense_14_28_4b.h5
dense_14_28_6b,14,28,6,pregen_latency_models/dense_14_28_6b.h5
dense_14_28_8b,14,28,8,pregen_latency_models/dense_14_28_8b.h5
dense_14_28_10b,14,28,10,pregen_latency_models/dense_14_28_10b.h5
dense_14_28_12b,14,28,12,pregen_latency_models/dense_14_28_12b.h5
dense_14_28_14b,14,28,14,pregen_latency_models/dense_14_28_14b.h5
dense_14_28_16b,14,28,16,pregen_latency_models/dense_14_28_16b.h5
