model_name,d_in,d_out,prec,model_file
dense_8_10_2b,8,10,2,pregen_latency_models/dense_8_10_2b.h5
dense_8_10_4b,8,10,4,pregen_latency_models/dense_8_10_4b.h5
dense_8_10_6b,8,10,6,pregen_latency_models/dense_8_10_6b.h5
dense_8_10_8b,8,10,8,pregen_latency_models/dense_8_10_8b.h5
dense_8_10_10b,8,10,10,pregen_latency_models/dense_8_10_10b.h5
dense_8_10_12b,8,10,12,pregen_latency_models/dense_8_10_12b.h5
dense_8_10_14b,8,10,14,pregen_latency_models/dense_8_10_14b.h5
dense_8_10_16b,8,10,16,pregen_latency_models/dense_8_10_16b.h5
dense_8_12_2b,8,12,2,pregen_latency_models/dense_8_12_2b.h5
dense_8_12_4b,8,12,4,pregen_latency_models/dense_8_12_4b.h5
dense_8_12_6b,8,12,6,pregen_latency_models/dense_8_12_6b.h5
dense_8_12_8b,8,12,8,pregen_latency_models/dense_8_12_8b.h5
dense_8_12_10b,8,12,10,pregen_latency_models/dense_8_12_10b.h5
dense_8_12_12b,8,12,12,pregen_latency_models/dense_8_12_12b.h5
dense_8_12_14b,8,12,14,pregen_latency_models/dense_8_12_14b.h5
dense_8_12_16b,8,12,16,pregen_latency_models/dense_8_12_16b.h5
dense_8_14_2b,8,14,2,pregen_latency_models/dense_8_14_2b.h5
dense_8_14_4b,8,14,4,pregen_latency_models/dense_8_14_4b.h5
dense_8_14_6b,8,14,6,pregen_latency_models/dense_8_14_6b.h5
dense_8_14_8b,8,14,8,pregen_latency_models/dense_8_14_8b.h5
dense_8_14_10b,8,14,10,pregen_latency_models/dense_8_14_10b.h5
dense_8_14_12b,8,14,12,pregen_latency_models/dense_8_14_12b.h5
dense_8_14_14b,8,14,14,pregen_latency_models/dense_8_14_14b.h5
dense_8_14_16b,8,14,16,pregen_latency_models/dense_8_14_16b.h5
dense_8_16_2b,8,16,2,pregen_latency_models/dense_8_16_2b.h5
dense_8_16_4b,8,16,4,pregen_latency_models/dense_8_16_4b.h5
dense_8_16_6b,8,16,6,pregen_latency_models/dense_8_16_6b.h5
dense_8_16_8b,8,16,8,pregen_latency_models/dense_8_16_8b.h5
dense_8_16_10b,8,16,10,pregen_latency_models/dense_8_16_10b.h5
dense_8_16_12b,8,16,12,pregen_latency_models/dense_8_16_12b.h5
dense_8_16_14b,8,16,14,pregen_latency_models/dense_8_16_14b.h5
dense_8_16_16b,8,16,16,pregen_latency_models/dense_8_16_16b.h5
dense_8_18_2b,8,18,2,pregen_latency_models/dense_8_18_2b.h5
dense_8_18_4b,8,18,4,pregen_latency_models/dense_8_18_4b.h5
dense_8_18_6b,8,18,6,pregen_latency_models/dense_8_18_6b.h5
dense_8_18_8b,8,18,8,pregen_latency_models/dense_8_18_8b.h5
dense_8_18_10b,8,18,10,pregen_latency_models/dense_8_18_10b.h5
dense_8_18_12b,8,18,12,pregen_latency_models/dense_8_18_12b.h5
dense_8_18_14b,8,18,14,pregen_latency_models/dense_8_18_14b.h5
dense_8_18_16b,8,18,16,pregen_latency_models/dense_8_18_16b.h5
dense_8_20_2b,8,20,2,pregen_latency_models/dense_8_20_2b.h5
dense_8_20_4b,8,20,4,pregen_latency_models/dense_8_20_4b.h5
dense_8_20_6b,8,20,6,pregen_latency_models/dense_8_20_6b.h5
dense_8_20_8b,8,20,8,pregen_latency_models/dense_8_20_8b.h5
dense_8_20_10b,8,20,10,pregen_latency_models/dense_8_20_10b.h5
