model_name,d_in,d_out,prec,model_file
dense_4_38_2b,4,38,2,pregen_latency_models/dense_4_38_2b.h5
dense_4_38_4b,4,38,4,pregen_latency_models/dense_4_38_4b.h5
dense_4_38_6b,4,38,6,pregen_latency_models/dense_4_38_6b.h5
dense_4_38_8b,4,38,8,pregen_latency_models/dense_4_38_8b.h5
dense_4_38_10b,4,38,10,pregen_latency_models/dense_4_38_10b.h5
dense_4_38_12b,4,38,12,pregen_latency_models/dense_4_38_12b.h5
dense_4_38_14b,4,38,14,pregen_latency_models/dense_4_38_14b.h5
dense_4_38_16b,4,38,16,pregen_latency_models/dense_4_38_16b.h5
dense_4_40_2b,4,40,2,pregen_latency_models/dense_4_40_2b.h5
dense_4_40_4b,4,40,4,pregen_latency_models/dense_4_40_4b.h5
dense_4_40_6b,4,40,6,pregen_latency_models/dense_4_40_6b.h5
dense_4_40_8b,4,40,8,pregen_latency_models/dense_4_40_8b.h5
dense_4_40_10b,4,40,10,pregen_latency_models/dense_4_40_10b.h5
dense_4_40_12b,4,40,12,pregen_latency_models/dense_4_40_12b.h5
dense_4_40_14b,4,40,14,pregen_latency_models/dense_4_40_14b.h5
dense_4_40_16b,4,40,16,pregen_latency_models/dense_4_40_16b.h5
dense_4_42_2b,4,42,2,pregen_latency_models/dense_4_42_2b.h5
dense_4_42_4b,4,42,4,pregen_latency_models/dense_4_42_4b.h5
dense_4_42_6b,4,42,6,pregen_latency_models/dense_4_42_6b.h5
dense_4_42_8b,4,42,8,pregen_latency_models/dense_4_42_8b.h5
dense_4_42_10b,4,42,10,pregen_latency_models/dense_4_42_10b.h5
dense_4_42_12b,4,42,12,pregen_latency_models/dense_4_42_12b.h5
dense_4_42_14b,4,42,14,pregen_latency_models/dense_4_42_14b.h5
dense_4_42_16b,4,42,16,pregen_latency_models/dense_4_42_16b.h5
dense_4_44_2b,4,44,2,pregen_latency_models/dense_4_44_2b.h5
dense_4_44_4b,4,44,4,pregen_latency_models/dense_4_44_4b.h5
dense_4_44_6b,4,44,6,pregen_latency_models/dense_4_44_6b.h5
dense_4_44_8b,4,44,8,pregen_latency_models/dense_4_44_8b.h5
dense_4_44_10b,4,44,10,pregen_latency_models/dense_4_44_10b.h5
dense_4_44_12b,4,44,12,pregen_latency_models/dense_4_44_12b.h5
dense_4_44_14b,4,44,14,pregen_latency_models/dense_4_44_14b.h5
dense_4_44_16b,4,44,16,pregen_latency_models/dense_4_44_16b.h5
dense_4_46_2b,4,46,2,pregen_latency_models/dense_4_46_2b.h5
dense_4_46_4b,4,46,4,pregen_latency_models/dense_4_46_4b.h5
dense_4_46_6b,4,46,6,pregen_latency_models/dense_4_46_6b.h5
dense_4_46_8b,4,46,8,pregen_latency_models/dense_4_46_8b.h5
dense_4_46_10b,4,46,10,pregen_latency_models/dense_4_46_10b.h5
dense_4_46_12b,4,46,12,pregen_latency_models/dense_4_46_12b.h5
dense_4_46_14b,4,46,14,pregen_latency_models/dense_4_46_14b.h5
dense_4_46_16b,4,46,16,pregen_latency_models/dense_4_46_16b.h5
dense_4_48_2b,4,48,2,pregen_latency_models/dense_4_48_2b.h5
dense_4_48_4b,4,48,4,pregen_latency_models/dense_4_48_4b.h5
dense_4_48_6b,4,48,6,pregen_latency_models/dense_4_48_6b.h5
dense_4_48_8b,4,48,8,pregen_latency_models/dense_4_48_8b.h5
dense_4_48_10b,4,48,10,pregen_latency_models/dense_4_48_10b.h5
dense_4_48_12b,4,48,12,pregen_latency_models/dense_4_48_12b.h5
dense_4_48_14b,4,48,14,pregen_latency_models/dense_4_48_14b.h5
dense_4_48_16b,4,48,16,pregen_latency_models/dense_4_48_16b.h5
dense_4_50_2b,4,50,2,pregen_latency_models/dense_4_50_2b.h5
dense_4_50_4b,4,50,4,pregen_latency_models/dense_4_50_4b.h5
dense_4_50_6b,4,50,6,pregen_latency_models/dense_4_50_6b.h5
dense_4_50_8b,4,50,8,pregen_latency_models/dense_4_50_8b.h5
dense_4_50_10b,4,50,10,pregen_latency_models/dense_4_50_10b.h5
dense_4_50_12b,4,50,12,pregen_latency_models/dense_4_50_12b.h5
dense_4_50_14b,4,50,14,pregen_latency_models/dense_4_50_14b.h5
dense_4_50_16b,4,50,16,pregen_latency_models/dense_4_50_16b.h5
dense_4_52_2b,4,52,2,pregen_latency_models/dense_4_52_2b.h5
dense_4_52_4b,4,52,4,pregen_latency_models/dense_4_52_4b.h5
dense_4_52_6b,4,52,6,pregen_latency_models/dense_4_52_6b.h5
dense_4_52_8b,4,52,8,pregen_latency_models/dense_4_52_8b.h5
dense_4_52_10b,4,52,10,pregen_latency_models/dense_4_52_10b.h5
dense_4_52_12b,4,52,12,pregen_latency_models/dense_4_52_12b.h5
dense_4_52_14b,4,52,14,pregen_latency_models/dense_4_52_14b.h5
dense_4_52_16b,4,52,16,pregen_latency_models/dense_4_52_16b.h5
dense_4_54_2b,4,54,2,pregen_latency_models/dense_4_54_2b.h5
dense_4_54_4b,4,54,4,pregen_latency_models/dense_4_54_4b.h5
dense_4_54_6b,4,54,6,pregen_latency_models/dense_4_54_6b.h5
dense_4_54_8b,4,54,8,pregen_latency_models/dense_4_54_8b.h5
dense_4_54_10b,4,54,10,pregen_latency_models/dense_4_54_10b.h5
dense_4_54_12b,4,54,12,pregen_latency_models/dense_4_54_12b.h5
dense_4_54_14b,4,54,14,pregen_latency_models/dense_4_54_14b.h5
dense_4_54_16b,4,54,16,pregen_latency_models/dense_4_54_16b.h5
dense_4_56_2b,4,56,2,pregen_latency_models/dense_4_56_2b.h5
dense_4_56_4b,4,56,4,pregen_latency_models/dense_4_56_4b.h5
dense_4_56_6b,4,56,6,pregen_latency_models/dense_4_56_6b.h5
dense_4_56_8b,4,56,8,pregen_latency_models/dense_4_56_8b.h5
