model_name,d_in,d_out,prec,model_file
dense_18_40_2b,18,40,2,pregen_latency_models/dense_18_40_2b.h5
dense_18_40_4b,18,40,4,pregen_latency_models/dense_18_40_4b.h5
dense_18_40_6b,18,40,6,pregen_latency_models/dense_18_40_6b.h5
dense_18_40_8b,18,40,8,pregen_latency_models/dense_18_40_8b.h5
dense_18_40_10b,18,40,10,pregen_latency_models/dense_18_40_10b.h5
dense_18_40_12b,18,40,12,pregen_latency_models/dense_18_40_12b.h5
dense_18_40_14b,18,40,14,pregen_latency_models/dense_18_40_14b.h5
dense_18_40_16b,18,40,16,pregen_latency_models/dense_18_40_16b.h5
dense_18_42_2b,18,42,2,pregen_latency_models/dense_18_42_2b.h5
dense_18_42_4b,18,42,4,pregen_latency_models/dense_18_42_4b.h5
dense_18_42_6b,18,42,6,pregen_latency_models/dense_18_42_6b.h5
dense_18_42_8b,18,42,8,pregen_latency_models/dense_18_42_8b.h5
dense_18_42_10b,18,42,10,pregen_latency_models/dense_18_42_10b.h5
dense_18_42_12b,18,42,12,pregen_latency_models/dense_18_42_12b.h5
dense_18_42_14b,18,42,14,pregen_latency_models/dense_18_42_14b.h5
dense_18_42_16b,18,42,16,pregen_latency_models/dense_18_42_16b.h5
dense_18_44_2b,18,44,2,pregen_latency_models/dense_18_44_2b.h5
dense_18_44_4b,18,44,4,pregen_latency_models/dense_18_44_4b.h5
dense_18_44_6b,18,44,6,pregen_latency_models/dense_18_44_6b.h5
dense_18_44_8b,18,44,8,pregen_latency_models/dense_18_44_8b.h5
dense_18_44_10b,18,44,10,pregen_latency_models/dense_18_44_10b.h5
dense_18_44_12b,18,44,12,pregen_latency_models/dense_18_44_12b.h5
dense_18_44_14b,18,44,14,pregen_latency_models/dense_18_44_14b.h5
dense_18_44_16b,18,44,16,pregen_latency_models/dense_18_44_16b.h5
dense_18_46_2b,18,46,2,pregen_latency_models/dense_18_46_2b.h5
dense_18_46_4b,18,46,4,pregen_latency_models/dense_18_46_4b.h5
dense_18_46_6b,18,46,6,pregen_latency_models/dense_18_46_6b.h5
dense_18_46_8b,18,46,8,pregen_latency_models/dense_18_46_8b.h5
dense_18_46_10b,18,46,10,pregen_latency_models/dense_18_46_10b.h5
dense_18_46_12b,18,46,12,pregen_latency_models/dense_18_46_12b.h5
dense_18_46_14b,18,46,14,pregen_latency_models/dense_18_46_14b.h5
dense_18_46_16b,18,46,16,pregen_latency_models/dense_18_46_16b.h5
dense_18_48_2b,18,48,2,pregen_latency_models/dense_18_48_2b.h5
dense_18_48_4b,18,48,4,pregen_latency_models/dense_18_48_4b.h5
dense_18_48_6b,18,48,6,pregen_latency_models/dense_18_48_6b.h5
dense_18_48_8b,18,48,8,pregen_latency_models/dense_18_48_8b.h5
