model_name,d_in,d_out,prec,model_file
dense_42_22_2b,42,22,2,pregen_latency_models/dense_42_22_2b.h5
dense_42_22_4b,42,22,4,pregen_latency_models/dense_42_22_4b.h5
dense_42_22_6b,42,22,6,pregen_latency_models/dense_42_22_6b.h5
dense_42_22_8b,42,22,8,pregen_latency_models/dense_42_22_8b.h5
dense_42_22_10b,42,22,10,pregen_latency_models/dense_42_22_10b.h5
dense_42_22_12b,42,22,12,pregen_latency_models/dense_42_22_12b.h5
dense_42_22_14b,42,22,14,pregen_latency_models/dense_42_22_14b.h5
dense_42_22_16b,42,22,16,pregen_latency_models/dense_42_22_16b.h5
dense_42_24_2b,42,24,2,pregen_latency_models/dense_42_24_2b.h5
dense_42_24_4b,42,24,4,pregen_latency_models/dense_42_24_4b.h5
dense_42_24_6b,42,24,6,pregen_latency_models/dense_42_24_6b.h5
dense_42_24_8b,42,24,8,pregen_latency_models/dense_42_24_8b.h5
dense_42_24_10b,42,24,10,pregen_latency_models/dense_42_24_10b.h5
dense_42_24_12b,42,24,12,pregen_latency_models/dense_42_24_12b.h5
dense_42_24_14b,42,24,14,pregen_latency_models/dense_42_24_14b.h5
dense_42_24_16b,42,24,16,pregen_latency_models/dense_42_24_16b.h5
dense_42_26_2b,42,26,2,pregen_latency_models/dense_42_26_2b.h5
dense_42_26_4b,42,26,4,pregen_latency_models/dense_42_26_4b.h5
dense_42_26_6b,42,26,6,pregen_latency_models/dense_42_26_6b.h5
dense_42_26_8b,42,26,8,pregen_latency_models/dense_42_26_8b.h5
dense_42_26_10b,42,26,10,pregen_latency_models/dense_42_26_10b.h5
dense_42_26_12b,42,26,12,pregen_latency_models/dense_42_26_12b.h5
dense_42_26_14b,42,26,14,pregen_latency_models/dense_42_26_14b.h5
dense_42_26_16b,42,26,16,pregen_latency_models/dense_42_26_16b.h5
dense_42_28_2b,42,28,2,pregen_latency_models/dense_42_28_2b.h5
dense_42_28_4b,42,28,4,pregen_latency_models/dense_42_28_4b.h5
dense_42_28_6b,42,28,6,pregen_latency_models/dense_42_28_6b.h5
dense_42_28_8b,42,28,8,pregen_latency_models/dense_42_28_8b.h5
dense_42_28_10b,42,28,10,pregen_latency_models/dense_42_28_10b.h5
dense_42_28_12b,42,28,12,pregen_latency_models/dense_42_28_12b.h5
dense_42_28_14b,42,28,14,pregen_latency_models/dense_42_28_14b.h5
dense_42_28_16b,42,28,16,pregen_latency_models/dense_42_28_16b.h5
dense_42_30_2b,42,30,2,pregen_latency_models/dense_42_30_2b.h5
dense_42_30_4b,42,30,4,pregen_latency_models/dense_42_30_4b.h5
dense_42_30_6b,42,30,6,pregen_latency_models/dense_42_30_6b.h5
dense_42_30_8b,42,30,8,pregen_latency_models/dense_42_30_8b.h5
dense_42_30_10b,42,30,10,pregen_latency_models/dense_42_30_10b.h5
dense_42_30_12b,42,30,12,pregen_latency_models/dense_42_30_12b.h5
dense_42_30_14b,42,30,14,pregen_latency_models/dense_42_30_14b.h5
dense_42_30_16b,42,30,16,pregen_latency_models/dense_42_30_16b.h5
dense_42_32_2b,42,32,2,pregen_latency_models/dense_42_32_2b.h5
dense_42_32_4b,42,32,4,pregen_latency_models/dense_42_32_4b.h5
dense_42_32_6b,42,32,6,pregen_latency_models/dense_42_32_6b.h5
dense_42_32_8b,42,32,8,pregen_latency_models/dense_42_32_8b.h5
dense_42_32_10b,42,32,10,pregen_latency_models/dense_42_32_10b.h5
dense_42_32_12b,42,32,12,pregen_latency_models/dense_42_32_12b.h5
dense_42_32_14b,42,32,14,pregen_latency_models/dense_42_32_14b.h5
