model_name,d_in,d_out,prec,model_file
dense_46_18_10b,46,18,10,pregen_latency_models/dense_46_18_10b.h5
dense_46_18_12b,46,18,12,pregen_latency_models/dense_46_18_12b.h5
dense_46_18_14b,46,18,14,pregen_latency_models/dense_46_18_14b.h5
dense_46_18_16b,46,18,16,pregen_latency_models/dense_46_18_16b.h5
dense_46_20_2b,46,20,2,pregen_latency_models/dense_46_20_2b.h5
dense_46_20_4b,46,20,4,pregen_latency_models/dense_46_20_4b.h5
dense_46_20_6b,46,20,6,pregen_latency_models/dense_46_20_6b.h5
dense_46_20_8b,46,20,8,pregen_latency_models/dense_46_20_8b.h5
dense_46_20_10b,46,20,10,pregen_latency_models/dense_46_20_10b.h5
dense_46_20_12b,46,20,12,pregen_latency_models/dense_46_20_12b.h5
dense_46_20_14b,46,20,14,pregen_latency_models/dense_46_20_14b.h5
dense_46_20_16b,46,20,16,pregen_latency_models/dense_46_20_16b.h5
dense_46_22_2b,46,22,2,pregen_latency_models/dense_46_22_2b.h5
dense_46_22_4b,46,22,4,pregen_latency_models/dense_46_22_4b.h5
dense_46_22_6b,46,22,6,pregen_latency_models/dense_46_22_6b.h5
dense_46_22_8b,46,22,8,pregen_latency_models/dense_46_22_8b.h5
dense_46_22_10b,46,22,10,pregen_latency_models/dense_46_22_10b.h5
dense_46_22_12b,46,22,12,pregen_latency_models/dense_46_22_12b.h5
dense_46_22_14b,46,22,14,pregen_latency_models/dense_46_22_14b.h5
dense_46_22_16b,46,22,16,pregen_latency_models/dense_46_22_16b.h5
dense_46_24_2b,46,24,2,pregen_latency_models/dense_46_24_2b.h5
dense_46_24_4b,46,24,4,pregen_latency_models/dense_46_24_4b.h5
dense_46_24_6b,46,24,6,pregen_latency_models/dense_46_24_6b.h5
dense_46_24_8b,46,24,8,pregen_latency_models/dense_46_24_8b.h5
dense_46_24_10b,46,24,10,pregen_latency_models/dense_46_24_10b.h5
dense_46_24_12b,46,24,12,pregen_latency_models/dense_46_24_12b.h5
dense_46_24_14b,46,24,14,pregen_latency_models/dense_46_24_14b.h5
dense_46_24_16b,46,24,16,pregen_latency_models/dense_46_24_16b.h5
dense_46_26_2b,46,26,2,pregen_latency_models/dense_46_26_2b.h5
dense_46_26_4b,46,26,4,pregen_latency_models/dense_46_26_4b.h5
dense_46_26_6b,46,26,6,pregen_latency_models/dense_46_26_6b.h5
dense_46_26_8b,46,26,8,pregen_latency_models/dense_46_26_8b.h5
dense_46_26_10b,46,26,10,pregen_latency_models/dense_46_26_10b.h5
dense_46_26_12b,46,26,12,pregen_latency_models/dense_46_26_12b.h5
dense_46_26_14b,46,26,14,pregen_latency_models/dense_46_26_14b.h5
dense_46_26_16b,46,26,16,pregen_latency_models/dense_46_26_16b.h5
dense_46_28_2b,46,28,2,pregen_latency_models/dense_46_28_2b.h5
dense_46_28_4b,46,28,4,pregen_latency_models/dense_46_28_4b.h5
dense_46_28_6b,46,28,6,pregen_latency_models/dense_46_28_6b.h5
dense_46_28_8b,46,28,8,pregen_latency_models/dense_46_28_8b.h5
dense_46_28_10b,46,28,10,pregen_latency_models/dense_46_28_10b.h5
dense_46_28_12b,46,28,12,pregen_latency_models/dense_46_28_12b.h5
dense_46_28_14b,46,28,14,pregen_latency_models/dense_46_28_14b.h5
dense_46_28_16b,46,28,16,pregen_latency_models/dense_46_28_16b.h5
dense_46_30_2b,46,30,2,pregen_latency_models/dense_46_30_2b.h5
dense_46_30_4b,46,30,4,pregen_latency_models/dense_46_30_4b.h5
dense_46_30_6b,46,30,6,pregen_latency_models/dense_46_30_6b.h5
dense_46_30_8b,46,30,8,pregen_latency_models/dense_46_30_8b.h5
dense_46_30_10b,46,30,10,pregen_latency_models/dense_46_30_10b.h5
dense_46_30_12b,46,30,12,pregen_latency_models/dense_46_30_12b.h5
