model_name,d_in,d_out,prec,model_file
dense_26_58_10b,26,58,10,pregen_latency_models/dense_26_58_10b.h5
dense_26_58_12b,26,58,12,pregen_latency_models/dense_26_58_12b.h5
dense_26_58_14b,26,58,14,pregen_latency_models/dense_26_58_14b.h5
dense_26_58_16b,26,58,16,pregen_latency_models/dense_26_58_16b.h5
dense_26_60_2b,26,60,2,pregen_latency_models/dense_26_60_2b.h5
dense_26_60_4b,26,60,4,pregen_latency_models/dense_26_60_4b.h5
dense_26_60_6b,26,60,6,pregen_latency_models/dense_26_60_6b.h5
dense_26_60_8b,26,60,8,pregen_latency_models/dense_26_60_8b.h5
dense_26_60_10b,26,60,10,pregen_latency_models/dense_26_60_10b.h5
dense_26_60_12b,26,60,12,pregen_latency_models/dense_26_60_12b.h5
dense_26_60_14b,26,60,14,pregen_latency_models/dense_26_60_14b.h5
dense_26_60_16b,26,60,16,pregen_latency_models/dense_26_60_16b.h5
dense_26_62_2b,26,62,2,pregen_latency_models/dense_26_62_2b.h5
dense_26_62_4b,26,62,4,pregen_latency_models/dense_26_62_4b.h5
dense_26_62_6b,26,62,6,pregen_latency_models/dense_26_62_6b.h5
dense_26_62_8b,26,62,8,pregen_latency_models/dense_26_62_8b.h5
dense_26_62_10b,26,62,10,pregen_latency_models/dense_26_62_10b.h5
dense_26_62_12b,26,62,12,pregen_latency_models/dense_26_62_12b.h5
dense_26_62_14b,26,62,14,pregen_latency_models/dense_26_62_14b.h5
dense_26_62_16b,26,62,16,pregen_latency_models/dense_26_62_16b.h5
dense_26_64_2b,26,64,2,pregen_latency_models/dense_26_64_2b.h5
dense_26_64_4b,26,64,4,pregen_latency_models/dense_26_64_4b.h5
dense_26_64_6b,26,64,6,pregen_latency_models/dense_26_64_6b.h5
dense_26_64_8b,26,64,8,pregen_latency_models/dense_26_64_8b.h5
dense_26_64_10b,26,64,10,pregen_latency_models/dense_26_64_10b.h5
dense_26_64_12b,26,64,12,pregen_latency_models/dense_26_64_12b.h5
dense_26_64_14b,26,64,14,pregen_latency_models/dense_26_64_14b.h5
dense_26_64_16b,26,64,16,pregen_latency_models/dense_26_64_16b.h5
dense_28_2_2b,28,2,2,pregen_latency_models/dense_28_2_2b.h5
dense_28_2_4b,28,2,4,pregen_latency_models/dense_28_2_4b.h5
dense_28_2_6b,28,2,6,pregen_latency_models/dense_28_2_6b.h5
dense_28_2_8b,28,2,8,pregen_latency_models/dense_28_2_8b.h5
dense_28_2_10b,28,2,10,pregen_latency_models/dense_28_2_10b.h5
