model_name,d_in,d_out,prec,model_file
dense_20_50_10b,20,50,10,pregen_latency_models/dense_20_50_10b.h5
dense_20_50_12b,20,50,12,pregen_latency_models/dense_20_50_12b.h5
dense_20_50_14b,20,50,14,pregen_latency_models/dense_20_50_14b.h5
dense_20_50_16b,20,50,16,pregen_latency_models/dense_20_50_16b.h5
dense_20_52_2b,20,52,2,pregen_latency_models/dense_20_52_2b.h5
dense_20_52_4b,20,52,4,pregen_latency_models/dense_20_52_4b.h5
dense_20_52_6b,20,52,6,pregen_latency_models/dense_20_52_6b.h5
dense_20_52_8b,20,52,8,pregen_latency_models/dense_20_52_8b.h5
dense_20_52_10b,20,52,10,pregen_latency_models/dense_20_52_10b.h5
dense_20_52_12b,20,52,12,pregen_latency_models/dense_20_52_12b.h5
dense_20_52_14b,20,52,14,pregen_latency_models/dense_20_52_14b.h5
dense_20_52_16b,20,52,16,pregen_latency_models/dense_20_52_16b.h5
dense_20_54_2b,20,54,2,pregen_latency_models/dense_20_54_2b.h5
dense_20_54_4b,20,54,4,pregen_latency_models/dense_20_54_4b.h5
dense_20_54_6b,20,54,6,pregen_latency_models/dense_20_54_6b.h5
dense_20_54_8b,20,54,8,pregen_latency_models/dense_20_54_8b.h5
dense_20_54_10b,20,54,10,pregen_latency_models/dense_20_54_10b.h5
dense_20_54_12b,20,54,12,pregen_latency_models/dense_20_54_12b.h5
dense_20_54_14b,20,54,14,pregen_latency_models/dense_20_54_14b.h5
dense_20_54_16b,20,54,16,pregen_latency_models/dense_20_54_16b.h5
dense_20_56_2b,20,56,2,pregen_latency_models/dense_20_56_2b.h5
dense_20_56_4b,20,56,4,pregen_latency_models/dense_20_56_4b.h5
dense_20_56_6b,20,56,6,pregen_latency_models/dense_20_56_6b.h5
dense_20_56_8b,20,56,8,pregen_latency_models/dense_20_56_8b.h5
dense_20_56_10b,20,56,10,pregen_latency_models/dense_20_56_10b.h5
dense_20_56_12b,20,56,12,pregen_latency_models/dense_20_56_12b.h5
dense_20_56_14b,20,56,14,pregen_latency_models/dense_20_56_14b.h5
dense_20_56_16b,20,56,16,pregen_latency_models/dense_20_56_16b.h5
dense_20_58_2b,20,58,2,pregen_latency_models/dense_20_58_2b.h5
dense_20_58_4b,20,58,4,pregen_latency_models/dense_20_58_4b.h5
dense_20_58_6b,20,58,6,pregen_latency_models/dense_20_58_6b.h5
dense_20_58_8b,20,58,8,pregen_latency_models/dense_20_58_8b.h5
dense_20_58_10b,20,58,10,pregen_latency_models/dense_20_58_10b.h5
dense_20_58_12b,20,58,12,pregen_latency_models/dense_20_58_12b.h5
dense_20_58_14b,20,58,14,pregen_latency_models/dense_20_58_14b.h5
dense_20_58_16b,20,58,16,pregen_latency_models/dense_20_58_16b.h5
dense_20_60_2b,20,60,2,pregen_latency_models/dense_20_60_2b.h5
dense_20_60_4b,20,60,4,pregen_latency_models/dense_20_60_4b.h5
dense_20_60_6b,20,60,6,pregen_latency_models/dense_20_60_6b.h5
dense_20_60_8b,20,60,8,pregen_latency_models/dense_20_60_8b.h5
dense_20_60_10b,20,60,10,pregen_latency_models/dense_20_60_10b.h5
dense_20_60_12b,20,60,12,pregen_latency_models/dense_20_60_12b.h5
dense_20_60_14b,20,60,14,pregen_latency_models/dense_20_60_14b.h5
dense_20_60_16b,20,60,16,pregen_latency_models/dense_20_60_16b.h5
dense_20_62_2b,20,62,2,pregen_latency_models/dense_20_62_2b.h5
dense_20_62_4b,20,62,4,pregen_latency_models/dense_20_62_4b.h5
dense_20_62_6b,20,62,6,pregen_latency_models/dense_20_62_6b.h5
dense_20_62_8b,20,62,8,pregen_latency_models/dense_20_62_8b.h5
dense_20_62_10b,20,62,10,pregen_latency_models/dense_20_62_10b.h5
dense_20_62_12b,20,62,12,pregen_latency_models/dense_20_62_12b.h5
dense_20_62_14b,20,62,14,pregen_latency_models/dense_20_62_14b.h5
dense_20_62_16b,20,62,16,pregen_latency_models/dense_20_62_16b.h5
dense_20_64_2b,20,64,2,pregen_latency_models/dense_20_64_2b.h5
dense_20_64_4b,20,64,4,pregen_latency_models/dense_20_64_4b.h5
dense_20_64_6b,20,64,6,pregen_latency_models/dense_20_64_6b.h5
dense_20_64_8b,20,64,8,pregen_latency_models/dense_20_64_8b.h5
dense_20_64_10b,20,64,10,pregen_latency_models/dense_20_64_10b.h5
dense_20_64_12b,20,64,12,pregen_latency_models/dense_20_64_12b.h5
dense_20_64_14b,20,64,14,pregen_latency_models/dense_20_64_14b.h5
dense_20_64_16b,20,64,16,pregen_latency_models/dense_20_64_16b.h5
dense_22_2_2b,22,2,2,pregen_latency_models/dense_22_2_2b.h5
dense_22_2_4b,22,2,4,pregen_latency_models/dense_22_2_4b.h5
dense_22_2_6b,22,2,6,pregen_latency_models/dense_22_2_6b.h5
dense_22_2_8b,22,2,8,pregen_latency_models/dense_22_2_8b.h5
dense_22_2_10b,22,2,10,pregen_latency_models/dense_22_2_10b.h5
dense_22_2_12b,22,2,12,pregen_latency_models/dense_22_2_12b.h5
dense_22_2_14b,22,2,14,pregen_latency_models/dense_22_2_14b.h5
dense_22_2_16b,22,2,16,pregen_latency_models/dense_22_2_16b.h5
