model_name,d_in,d_out,prec,model_file
dense_24_18_14b,24,18,14,pregen_latency_models/dense_24_18_14b.h5
dense_24_18_16b,24,18,16,pregen_latency_models/dense_24_18_16b.h5
dense_24_20_2b,24,20,2,pregen_latency_models/dense_24_20_2b.h5
dense_24_20_4b,24,20,4,pregen_latency_models/dense_24_20_4b.h5
dense_24_20_6b,24,20,6,pregen_latency_models/dense_24_20_6b.h5
dense_24_20_8b,24,20,8,pregen_latency_models/dense_24_20_8b.h5
dense_24_20_10b,24,20,10,pregen_latency_models/dense_24_20_10b.h5
dense_24_20_12b,24,20,12,pregen_latency_models/dense_24_20_12b.h5
dense_24_20_14b,24,20,14,pregen_latency_models/dense_24_20_14b.h5
dense_24_20_16b,24,20,16,pregen_latency_models/dense_24_20_16b.h5
dense_24_22_2b,24,22,2,pregen_latency_models/dense_24_22_2b.h5
dense_24_22_4b,24,22,4,pregen_latency_models/dense_24_22_4b.h5
dense_24_22_6b,24,22,6,pregen_latency_models/dense_24_22_6b.h5
dense_24_22_8b,24,22,8,pregen_latency_models/dense_24_22_8b.h5
