model_name,d_in,d_out,prec,model_file
dense_32_16_10b,32,16,10,pregen_latency_models/dense_32_16_10b.h5
dense_32_16_12b,32,16,12,pregen_latency_models/dense_32_16_12b.h5
dense_32_16_14b,32,16,14,pregen_latency_models/dense_32_16_14b.h5
dense_32_16_16b,32,16,16,pregen_latency_models/dense_32_16_16b.h5
dense_32_18_2b,32,18,2,pregen_latency_models/dense_32_18_2b.h5
dense_32_18_4b,32,18,4,pregen_latency_models/dense_32_18_4b.h5
dense_32_18_6b,32,18,6,pregen_latency_models/dense_32_18_6b.h5
dense_32_18_8b,32,18,8,pregen_latency_models/dense_32_18_8b.h5
dense_32_18_10b,32,18,10,pregen_latency_models/dense_32_18_10b.h5
dense_32_18_12b,32,18,12,pregen_latency_models/dense_32_18_12b.h5
dense_32_18_14b,32,18,14,pregen_latency_models/dense_32_18_14b.h5
dense_32_18_16b,32,18,16,pregen_latency_models/dense_32_18_16b.h5
dense_32_20_2b,32,20,2,pregen_latency_models/dense_32_20_2b.h5
dense_32_20_4b,32,20,4,pregen_latency_models/dense_32_20_4b.h5
dense_32_20_6b,32,20,6,pregen_latency_models/dense_32_20_6b.h5
dense_32_20_8b,32,20,8,pregen_latency_models/dense_32_20_8b.h5
dense_32_20_10b,32,20,10,pregen_latency_models/dense_32_20_10b.h5
dense_32_20_12b,32,20,12,pregen_latency_models/dense_32_20_12b.h5
dense_32_20_14b,32,20,14,pregen_latency_models/dense_32_20_14b.h5
dense_32_20_16b,32,20,16,pregen_latency_models/dense_32_20_16b.h5
dense_32_22_2b,32,22,2,pregen_latency_models/dense_32_22_2b.h5
dense_32_22_4b,32,22,4,pregen_latency_models/dense_32_22_4b.h5
dense_32_22_6b,32,22,6,pregen_latency_models/dense_32_22_6b.h5
dense_32_22_8b,32,22,8,pregen_latency_models/dense_32_22_8b.h5
dense_32_22_10b,32,22,10,pregen_latency_models/dense_32_22_10b.h5
dense_32_22_12b,32,22,12,pregen_latency_models/dense_32_22_12b.h5
dense_32_22_14b,32,22,14,pregen_latency_models/dense_32_22_14b.h5
dense_32_22_16b,32,22,16,pregen_latency_models/dense_32_22_16b.h5
dense_32_24_2b,32,24,2,pregen_latency_models/dense_32_24_2b.h5
dense_32_24_4b,32,24,4,pregen_latency_models/dense_32_24_4b.h5
dense_32_24_6b,32,24,6,pregen_latency_models/dense_32_24_6b.h5
dense_32_24_8b,32,24,8,pregen_latency_models/dense_32_24_8b.h5
dense_32_24_10b,32,24,10,pregen_latency_models/dense_32_24_10b.h5
dense_32_24_12b,32,24,12,pregen_latency_models/dense_32_24_12b.h5
dense_32_24_14b,32,24,14,pregen_latency_models/dense_32_24_14b.h5
dense_32_24_16b,32,24,16,pregen_latency_models/dense_32_24_16b.h5
dense_32_26_2b,32,26,2,pregen_latency_models/dense_32_26_2b.h5
dense_32_26_4b,32,26,4,pregen_latency_models/dense_32_26_4b.h5
dense_32_26_6b,32,26,6,pregen_latency_models/dense_32_26_6b.h5
dense_32_26_8b,32,26,8,pregen_latency_models/dense_32_26_8b.h5
dense_32_26_10b,32,26,10,pregen_latency_models/dense_32_26_10b.h5
dense_32_26_12b,32,26,12,pregen_latency_models/dense_32_26_12b.h5
dense_32_26_14b,32,26,14,pregen_latency_models/dense_32_26_14b.h5
dense_32_26_16b,32,26,16,pregen_latency_models/dense_32_26_16b.h5
dense_32_28_2b,32,28,2,pregen_latency_models/dense_32_28_2b.h5
dense_32_28_4b,32,28,4,pregen_latency_models/dense_32_28_4b.h5
dense_32_28_6b,32,28,6,pregen_latency_models/dense_32_28_6b.h5
dense_32_28_8b,32,28,8,pregen_latency_models/dense_32_28_8b.h5
dense_32_28_10b,32,28,10,pregen_latency_models/dense_32_28_10b.h5
dense_32_28_12b,32,28,12,pregen_latency_models/dense_32_28_12b.h5
dense_32_28_14b,32,28,14,pregen_latency_models/dense_32_28_14b.h5
dense_32_28_16b,32,28,16,pregen_latency_models/dense_32_28_16b.h5
dense_32_30_2b,32,30,2,pregen_latency_models/dense_32_30_2b.h5
dense_32_30_4b,32,30,4,pregen_latency_models/dense_32_30_4b.h5
dense_32_30_6b,32,30,6,pregen_latency_models/dense_32_30_6b.h5
dense_32_30_8b,32,30,8,pregen_latency_models/dense_32_30_8b.h5
dense_32_30_10b,32,30,10,pregen_latency_models/dense_32_30_10b.h5
dense_32_30_12b,32,30,12,pregen_latency_models/dense_32_30_12b.h5
dense_32_30_14b,32,30,14,pregen_latency_models/dense_32_30_14b.h5
dense_32_30_16b,32,30,16,pregen_latency_models/dense_32_30_16b.h5
dense_32_32_2b,32,32,2,pregen_latency_models/dense_32_32_2b.h5
dense_32_32_4b,32,32,4,pregen_latency_models/dense_32_32_4b.h5
dense_32_32_6b,32,32,6,pregen_latency_models/dense_32_32_6b.h5
dense_32_32_8b,32,32,8,pregen_latency_models/dense_32_32_8b.h5
dense_32_32_10b,32,32,10,pregen_latency_models/dense_32_32_10b.h5
dense_32_32_12b,32,32,12,pregen_latency_models/dense_32_32_12b.h5
dense_32_32_14b,32,32,14,pregen_latency_models/dense_32_32_14b.h5
dense_32_32_16b,32,32,16,pregen_latency_models/dense_32_32_16b.h5
dense_32_34_2b,32,34,2,pregen_latency_models/dense_32_34_2b.h5
dense_32_34_4b,32,34,4,pregen_latency_models/dense_32_34_4b.h5
dense_32_34_6b,32,34,6,pregen_latency_models/dense_32_34_6b.h5
dense_32_34_8b,32,34,8,pregen_latency_models/dense_32_34_8b.h5
dense_32_34_10b,32,34,10,pregen_latency_models/dense_32_34_10b.h5
dense_32_34_12b,32,34,12,pregen_latency_models/dense_32_34_12b.h5
dense_32_34_14b,32,34,14,pregen_latency_models/dense_32_34_14b.h5
dense_32_34_16b,32,34,16,pregen_latency_models/dense_32_34_16b.h5
dense_32_36_2b,32,36,2,pregen_latency_models/dense_32_36_2b.h5
dense_32_36_4b,32,36,4,pregen_latency_models/dense_32_36_4b.h5
dense_32_36_6b,32,36,6,pregen_latency_models/dense_32_36_6b.h5
dense_32_36_8b,32,36,8,pregen_latency_models/dense_32_36_8b.h5
