model_name,d_in,d_out,prec,model_file
dense_46_44_2b,46,44,2,pregen_latency_models/dense_46_44_2b.h5
dense_46_44_4b,46,44,4,pregen_latency_models/dense_46_44_4b.h5
dense_46_44_6b,46,44,6,pregen_latency_models/dense_46_44_6b.h5
dense_46_44_8b,46,44,8,pregen_latency_models/dense_46_44_8b.h5
dense_46_44_10b,46,44,10,pregen_latency_models/dense_46_44_10b.h5
dense_46_44_12b,46,44,12,pregen_latency_models/dense_46_44_12b.h5
dense_46_44_14b,46,44,14,pregen_latency_models/dense_46_44_14b.h5
dense_46_44_16b,46,44,16,pregen_latency_models/dense_46_44_16b.h5
dense_46_46_2b,46,46,2,pregen_latency_models/dense_46_46_2b.h5
dense_46_46_4b,46,46,4,pregen_latency_models/dense_46_46_4b.h5
dense_46_46_6b,46,46,6,pregen_latency_models/dense_46_46_6b.h5
dense_46_46_8b,46,46,8,pregen_latency_models/dense_46_46_8b.h5
dense_46_46_10b,46,46,10,pregen_latency_models/dense_46_46_10b.h5
dense_46_46_12b,46,46,12,pregen_latency_models/dense_46_46_12b.h5
dense_46_46_14b,46,46,14,pregen_latency_models/dense_46_46_14b.h5
dense_46_46_16b,46,46,16,pregen_latency_models/dense_46_46_16b.h5
dense_46_48_2b,46,48,2,pregen_latency_models/dense_46_48_2b.h5
dense_46_48_4b,46,48,4,pregen_latency_models/dense_46_48_4b.h5
dense_46_48_6b,46,48,6,pregen_latency_models/dense_46_48_6b.h5
dense_46_48_8b,46,48,8,pregen_latency_models/dense_46_48_8b.h5
dense_46_48_10b,46,48,10,pregen_latency_models/dense_46_48_10b.h5
dense_46_48_12b,46,48,12,pregen_latency_models/dense_46_48_12b.h5
dense_46_48_14b,46,48,14,pregen_latency_models/dense_46_48_14b.h5
dense_46_48_16b,46,48,16,pregen_latency_models/dense_46_48_16b.h5
dense_46_50_2b,46,50,2,pregen_latency_models/dense_46_50_2b.h5
dense_46_50_4b,46,50,4,pregen_latency_models/dense_46_50_4b.h5
dense_46_50_6b,46,50,6,pregen_latency_models/dense_46_50_6b.h5
dense_46_50_8b,46,50,8,pregen_latency_models/dense_46_50_8b.h5
dense_46_50_10b,46,50,10,pregen_latency_models/dense_46_50_10b.h5
dense_46_50_12b,46,50,12,pregen_latency_models/dense_46_50_12b.h5
dense_46_50_14b,46,50,14,pregen_latency_models/dense_46_50_14b.h5
dense_46_50_16b,46,50,16,pregen_latency_models/dense_46_50_16b.h5
dense_46_52_2b,46,52,2,pregen_latency_models/dense_46_52_2b.h5
dense_46_52_4b,46,52,4,pregen_latency_models/dense_46_52_4b.h5
dense_46_52_6b,46,52,6,pregen_latency_models/dense_46_52_6b.h5
dense_46_52_8b,46,52,8,pregen_latency_models/dense_46_52_8b.h5
dense_46_52_10b,46,52,10,pregen_latency_models/dense_46_52_10b.h5
dense_46_52_12b,46,52,12,pregen_latency_models/dense_46_52_12b.h5
dense_46_52_14b,46,52,14,pregen_latency_models/dense_46_52_14b.h5
dense_46_52_16b,46,52,16,pregen_latency_models/dense_46_52_16b.h5
dense_46_54_2b,46,54,2,pregen_latency_models/dense_46_54_2b.h5
dense_46_54_4b,46,54,4,pregen_latency_models/dense_46_54_4b.h5
dense_46_54_6b,46,54,6,pregen_latency_models/dense_46_54_6b.h5
dense_46_54_8b,46,54,8,pregen_latency_models/dense_46_54_8b.h5
dense_46_54_10b,46,54,10,pregen_latency_models/dense_46_54_10b.h5
dense_46_54_12b,46,54,12,pregen_latency_models/dense_46_54_12b.h5
dense_46_54_14b,46,54,14,pregen_latency_models/dense_46_54_14b.h5
dense_46_54_16b,46,54,16,pregen_latency_models/dense_46_54_16b.h5
dense_46_56_2b,46,56,2,pregen_latency_models/dense_46_56_2b.h5
dense_46_56_4b,46,56,4,pregen_latency_models/dense_46_56_4b.h5
dense_46_56_6b,46,56,6,pregen_latency_models/dense_46_56_6b.h5
dense_46_56_8b,46,56,8,pregen_latency_models/dense_46_56_8b.h5
dense_46_56_10b,46,56,10,pregen_latency_models/dense_46_56_10b.h5
dense_46_56_12b,46,56,12,pregen_latency_models/dense_46_56_12b.h5
dense_46_56_14b,46,56,14,pregen_latency_models/dense_46_56_14b.h5
dense_46_56_16b,46,56,16,pregen_latency_models/dense_46_56_16b.h5
dense_46_58_2b,46,58,2,pregen_latency_models/dense_46_58_2b.h5
dense_46_58_4b,46,58,4,pregen_latency_models/dense_46_58_4b.h5
dense_46_58_6b,46,58,6,pregen_latency_models/dense_46_58_6b.h5
dense_46_58_8b,46,58,8,pregen_latency_models/dense_46_58_8b.h5
dense_46_58_10b,46,58,10,pregen_latency_models/dense_46_58_10b.h5
dense_46_58_12b,46,58,12,pregen_latency_models/dense_46_58_12b.h5
dense_46_58_14b,46,58,14,pregen_latency_models/dense_46_58_14b.h5
dense_46_58_16b,46,58,16,pregen_latency_models/dense_46_58_16b.h5
dense_46_60_2b,46,60,2,pregen_latency_models/dense_46_60_2b.h5
dense_46_60_4b,46,60,4,pregen_latency_models/dense_46_60_4b.h5
dense_46_60_6b,46,60,6,pregen_latency_models/dense_46_60_6b.h5
dense_46_60_8b,46,60,8,pregen_latency_models/dense_46_60_8b.h5
dense_46_60_10b,46,60,10,pregen_latency_models/dense_46_60_10b.h5
dense_46_60_12b,46,60,12,pregen_latency_models/dense_46_60_12b.h5
dense_46_60_14b,46,60,14,pregen_latency_models/dense_46_60_14b.h5
dense_46_60_16b,46,60,16,pregen_latency_models/dense_46_60_16b.h5
dense_46_62_2b,46,62,2,pregen_latency_models/dense_46_62_2b.h5
dense_46_62_4b,46,62,4,pregen_latency_models/dense_46_62_4b.h5
dense_46_62_6b,46,62,6,pregen_latency_models/dense_46_62_6b.h5
dense_46_62_8b,46,62,8,pregen_latency_models/dense_46_62_8b.h5
dense_46_62_10b,46,62,10,pregen_latency_models/dense_46_62_10b.h5
dense_46_62_12b,46,62,12,pregen_latency_models/dense_46_62_12b.h5
dense_46_62_14b,46,62,14,pregen_latency_models/dense_46_62_14b.h5
dense_46_62_16b,46,62,16,pregen_latency_models/dense_46_62_16b.h5
dense_46_64_2b,46,64,2,pregen_latency_models/dense_46_64_2b.h5
dense_46_64_4b,46,64,4,pregen_latency_models/dense_46_64_4b.h5
dense_46_64_6b,46,64,6,pregen_latency_models/dense_46_64_6b.h5
dense_46_64_8b,46,64,8,pregen_latency_models/dense_46_64_8b.h5
dense_46_64_10b,46,64,10,pregen_latency_models/dense_46_64_10b.h5
dense_46_64_12b,46,64,12,pregen_latency_models/dense_46_64_12b.h5
dense_46_64_14b,46,64,14,pregen_latency_models/dense_46_64_14b.h5
dense_46_64_16b,46,64,16,pregen_latency_models/dense_46_64_16b.h5
dense_48_2_2b,48,2,2,pregen_latency_models/dense_48_2_2b.h5
dense_48_2_4b,48,2,4,pregen_latency_models/dense_48_2_4b.h5
dense_48_2_6b,48,2,6,pregen_latency_models/dense_48_2_6b.h5
dense_48_2_8b,48,2,8,pregen_latency_models/dense_48_2_8b.h5
dense_48_2_10b,48,2,10,pregen_latency_models/dense_48_2_10b.h5
dense_48_2_12b,48,2,12,pregen_latency_models/dense_48_2_12b.h5
dense_48_2_14b,48,2,14,pregen_latency_models/dense_48_2_14b.h5
dense_48_2_16b,48,2,16,pregen_latency_models/dense_48_2_16b.h5
dense_48_4_2b,48,4,2,pregen_latency_models/dense_48_4_2b.h5
dense_48_4_4b,48,4,4,pregen_latency_models/dense_48_4_4b.h5
dense_48_4_6b,48,4,6,pregen_latency_models/dense_48_4_6b.h5
dense_48_4_8b,48,4,8,pregen_latency_models/dense_48_4_8b.h5
