model_name,d_in,d_out,prec,model_file
dense_60_46_2b,60,46,2,pregen_latency_models/dense_60_46_2b.h5
dense_60_46_4b,60,46,4,pregen_latency_models/dense_60_46_4b.h5
dense_60_46_6b,60,46,6,pregen_latency_models/dense_60_46_6b.h5
dense_60_46_8b,60,46,8,pregen_latency_models/dense_60_46_8b.h5
dense_60_46_10b,60,46,10,pregen_latency_models/dense_60_46_10b.h5
dense_60_46_12b,60,46,12,pregen_latency_models/dense_60_46_12b.h5
dense_60_46_14b,60,46,14,pregen_latency_models/dense_60_46_14b.h5
dense_60_46_16b,60,46,16,pregen_latency_models/dense_60_46_16b.h5
dense_60_48_2b,60,48,2,pregen_latency_models/dense_60_48_2b.h5
dense_60_48_4b,60,48,4,pregen_latency_models/dense_60_48_4b.h5
dense_60_48_6b,60,48,6,pregen_latency_models/dense_60_48_6b.h5
dense_60_48_8b,60,48,8,pregen_latency_models/dense_60_48_8b.h5
dense_60_48_10b,60,48,10,pregen_latency_models/dense_60_48_10b.h5
dense_60_48_12b,60,48,12,pregen_latency_models/dense_60_48_12b.h5
dense_60_48_14b,60,48,14,pregen_latency_models/dense_60_48_14b.h5
dense_60_48_16b,60,48,16,pregen_latency_models/dense_60_48_16b.h5
dense_60_50_2b,60,50,2,pregen_latency_models/dense_60_50_2b.h5
dense_60_50_4b,60,50,4,pregen_latency_models/dense_60_50_4b.h5
dense_60_50_6b,60,50,6,pregen_latency_models/dense_60_50_6b.h5
dense_60_50_8b,60,50,8,pregen_latency_models/dense_60_50_8b.h5
dense_60_50_10b,60,50,10,pregen_latency_models/dense_60_50_10b.h5
dense_60_50_12b,60,50,12,pregen_latency_models/dense_60_50_12b.h5
dense_60_50_14b,60,50,14,pregen_latency_models/dense_60_50_14b.h5
dense_60_50_16b,60,50,16,pregen_latency_models/dense_60_50_16b.h5
dense_60_52_2b,60,52,2,pregen_latency_models/dense_60_52_2b.h5
dense_60_52_4b,60,52,4,pregen_latency_models/dense_60_52_4b.h5
dense_60_52_6b,60,52,6,pregen_latency_models/dense_60_52_6b.h5
dense_60_52_8b,60,52,8,pregen_latency_models/dense_60_52_8b.h5
dense_60_52_10b,60,52,10,pregen_latency_models/dense_60_52_10b.h5
dense_60_52_12b,60,52,12,pregen_latency_models/dense_60_52_12b.h5
dense_60_52_14b,60,52,14,pregen_latency_models/dense_60_52_14b.h5
dense_60_52_16b,60,52,16,pregen_latency_models/dense_60_52_16b.h5
dense_60_54_2b,60,54,2,pregen_latency_models/dense_60_54_2b.h5
dense_60_54_4b,60,54,4,pregen_latency_models/dense_60_54_4b.h5
dense_60_54_6b,60,54,6,pregen_latency_models/dense_60_54_6b.h5
dense_60_54_8b,60,54,8,pregen_latency_models/dense_60_54_8b.h5
dense_60_54_10b,60,54,10,pregen_latency_models/dense_60_54_10b.h5
dense_60_54_12b,60,54,12,pregen_latency_models/dense_60_54_12b.h5
dense_60_54_14b,60,54,14,pregen_latency_models/dense_60_54_14b.h5
