model_name,d_in,d_out,prec,model_file
dense_10_56_10b,10,56,10,pregen_latency_models/dense_10_56_10b.h5
dense_10_56_12b,10,56,12,pregen_latency_models/dense_10_56_12b.h5
dense_10_56_14b,10,56,14,pregen_latency_models/dense_10_56_14b.h5
dense_10_56_16b,10,56,16,pregen_latency_models/dense_10_56_16b.h5
dense_10_58_2b,10,58,2,pregen_latency_models/dense_10_58_2b.h5
dense_10_58_4b,10,58,4,pregen_latency_models/dense_10_58_4b.h5
dense_10_58_6b,10,58,6,pregen_latency_models/dense_10_58_6b.h5
dense_10_58_8b,10,58,8,pregen_latency_models/dense_10_58_8b.h5
dense_10_58_10b,10,58,10,pregen_latency_models/dense_10_58_10b.h5
dense_10_58_12b,10,58,12,pregen_latency_models/dense_10_58_12b.h5
dense_10_58_14b,10,58,14,pregen_latency_models/dense_10_58_14b.h5
dense_10_58_16b,10,58,16,pregen_latency_models/dense_10_58_16b.h5
dense_10_60_2b,10,60,2,pregen_latency_models/dense_10_60_2b.h5
dense_10_60_4b,10,60,4,pregen_latency_models/dense_10_60_4b.h5
dense_10_60_6b,10,60,6,pregen_latency_models/dense_10_60_6b.h5
dense_10_60_8b,10,60,8,pregen_latency_models/dense_10_60_8b.h5
dense_10_60_10b,10,60,10,pregen_latency_models/dense_10_60_10b.h5
dense_10_60_12b,10,60,12,pregen_latency_models/dense_10_60_12b.h5
dense_10_60_14b,10,60,14,pregen_latency_models/dense_10_60_14b.h5
dense_10_60_16b,10,60,16,pregen_latency_models/dense_10_60_16b.h5
dense_10_62_2b,10,62,2,pregen_latency_models/dense_10_62_2b.h5
dense_10_62_4b,10,62,4,pregen_latency_models/dense_10_62_4b.h5
dense_10_62_6b,10,62,6,pregen_latency_models/dense_10_62_6b.h5
dense_10_62_8b,10,62,8,pregen_latency_models/dense_10_62_8b.h5
dense_10_62_10b,10,62,10,pregen_latency_models/dense_10_62_10b.h5
dense_10_62_12b,10,62,12,pregen_latency_models/dense_10_62_12b.h5
dense_10_62_14b,10,62,14,pregen_latency_models/dense_10_62_14b.h5
dense_10_62_16b,10,62,16,pregen_latency_models/dense_10_62_16b.h5
dense_10_64_2b,10,64,2,pregen_latency_models/dense_10_64_2b.h5
dense_10_64_4b,10,64,4,pregen_latency_models/dense_10_64_4b.h5
dense_10_64_6b,10,64,6,pregen_latency_models/dense_10_64_6b.h5
dense_10_64_8b,10,64,8,pregen_latency_models/dense_10_64_8b.h5
dense_10_64_10b,10,64,10,pregen_latency_models/dense_10_64_10b.h5
dense_10_64_12b,10,64,12,pregen_latency_models/dense_10_64_12b.h5
dense_10_64_14b,10,64,14,pregen_latency_models/dense_10_64_14b.h5
dense_10_64_16b,10,64,16,pregen_latency_models/dense_10_64_16b.h5
dense_12_2_2b,12,2,2,pregen_latency_models/dense_12_2_2b.h5
dense_12_2_4b,12,2,4,pregen_latency_models/dense_12_2_4b.h5
dense_12_2_6b,12,2,6,pregen_latency_models/dense_12_2_6b.h5
dense_12_2_8b,12,2,8,pregen_latency_models/dense_12_2_8b.h5
dense_12_2_10b,12,2,10,pregen_latency_models/dense_12_2_10b.h5
dense_12_2_12b,12,2,12,pregen_latency_models/dense_12_2_12b.h5
dense_12_2_14b,12,2,14,pregen_latency_models/dense_12_2_14b.h5
dense_12_2_16b,12,2,16,pregen_latency_models/dense_12_2_16b.h5
dense_12_4_2b,12,4,2,pregen_latency_models/dense_12_4_2b.h5
dense_12_4_4b,12,4,4,pregen_latency_models/dense_12_4_4b.h5
dense_12_4_6b,12,4,6,pregen_latency_models/dense_12_4_6b.h5
dense_12_4_8b,12,4,8,pregen_latency_models/dense_12_4_8b.h5
dense_12_4_10b,12,4,10,pregen_latency_models/dense_12_4_10b.h5
dense_12_4_12b,12,4,12,pregen_latency_models/dense_12_4_12b.h5
dense_12_4_14b,12,4,14,pregen_latency_models/dense_12_4_14b.h5
dense_12_4_16b,12,4,16,pregen_latency_models/dense_12_4_16b.h5
dense_12_6_2b,12,6,2,pregen_latency_models/dense_12_6_2b.h5
dense_12_6_4b,12,6,4,pregen_latency_models/dense_12_6_4b.h5
dense_12_6_6b,12,6,6,pregen_latency_models/dense_12_6_6b.h5
dense_12_6_8b,12,6,8,pregen_latency_models/dense_12_6_8b.h5
