model_name,d_in,d_out,prec,model_file
dense_48_4_10b,48,4,10,pregen_latency_models/dense_48_4_10b.h5
dense_48_4_12b,48,4,12,pregen_latency_models/dense_48_4_12b.h5
dense_48_4_14b,48,4,14,pregen_latency_models/dense_48_4_14b.h5
dense_48_4_16b,48,4,16,pregen_latency_models/dense_48_4_16b.h5
dense_48_6_2b,48,6,2,pregen_latency_models/dense_48_6_2b.h5
dense_48_6_4b,48,6,4,pregen_latency_models/dense_48_6_4b.h5
dense_48_6_6b,48,6,6,pregen_latency_models/dense_48_6_6b.h5
dense_48_6_8b,48,6,8,pregen_latency_models/dense_48_6_8b.h5
dense_48_6_10b,48,6,10,pregen_latency_models/dense_48_6_10b.h5
dense_48_6_12b,48,6,12,pregen_latency_models/dense_48_6_12b.h5
dense_48_6_14b,48,6,14,pregen_latency_models/dense_48_6_14b.h5
dense_48_6_16b,48,6,16,pregen_latency_models/dense_48_6_16b.h5
dense_48_8_2b,48,8,2,pregen_latency_models/dense_48_8_2b.h5
dense_48_8_4b,48,8,4,pregen_latency_models/dense_48_8_4b.h5
dense_48_8_6b,48,8,6,pregen_latency_models/dense_48_8_6b.h5
dense_48_8_8b,48,8,8,pregen_latency_models/dense_48_8_8b.h5
dense_48_8_10b,48,8,10,pregen_latency_models/dense_48_8_10b.h5
dense_48_8_12b,48,8,12,pregen_latency_models/dense_48_8_12b.h5
dense_48_8_14b,48,8,14,pregen_latency_models/dense_48_8_14b.h5
dense_48_8_16b,48,8,16,pregen_latency_models/dense_48_8_16b.h5
dense_48_10_2b,48,10,2,pregen_latency_models/dense_48_10_2b.h5
dense_48_10_4b,48,10,4,pregen_latency_models/dense_48_10_4b.h5
dense_48_10_6b,48,10,6,pregen_latency_models/dense_48_10_6b.h5
dense_48_10_8b,48,10,8,pregen_latency_models/dense_48_10_8b.h5
dense_48_10_10b,48,10,10,pregen_latency_models/dense_48_10_10b.h5
dense_48_10_12b,48,10,12,pregen_latency_models/dense_48_10_12b.h5
dense_48_10_14b,48,10,14,pregen_latency_models/dense_48_10_14b.h5
dense_48_10_16b,48,10,16,pregen_latency_models/dense_48_10_16b.h5
dense_48_12_2b,48,12,2,pregen_latency_models/dense_48_12_2b.h5
dense_48_12_4b,48,12,4,pregen_latency_models/dense_48_12_4b.h5
dense_48_12_6b,48,12,6,pregen_latency_models/dense_48_12_6b.h5
dense_48_12_8b,48,12,8,pregen_latency_models/dense_48_12_8b.h5
dense_48_12_10b,48,12,10,pregen_latency_models/dense_48_12_10b.h5
dense_48_12_12b,48,12,12,pregen_latency_models/dense_48_12_12b.h5
dense_48_12_14b,48,12,14,pregen_latency_models/dense_48_12_14b.h5
dense_48_12_16b,48,12,16,pregen_latency_models/dense_48_12_16b.h5
dense_48_14_2b,48,14,2,pregen_latency_models/dense_48_14_2b.h5
dense_48_14_4b,48,14,4,pregen_latency_models/dense_48_14_4b.h5
dense_48_14_6b,48,14,6,pregen_latency_models/dense_48_14_6b.h5
dense_48_14_8b,48,14,8,pregen_latency_models/dense_48_14_8b.h5
dense_48_14_10b,48,14,10,pregen_latency_models/dense_48_14_10b.h5
dense_48_14_12b,48,14,12,pregen_latency_models/dense_48_14_12b.h5
dense_48_14_14b,48,14,14,pregen_latency_models/dense_48_14_14b.h5
dense_48_14_16b,48,14,16,pregen_latency_models/dense_48_14_16b.h5
dense_48_16_2b,48,16,2,pregen_latency_models/dense_48_16_2b.h5
dense_48_16_4b,48,16,4,pregen_latency_models/dense_48_16_4b.h5
dense_48_16_6b,48,16,6,pregen_latency_models/dense_48_16_6b.h5
dense_48_16_8b,48,16,8,pregen_latency_models/dense_48_16_8b.h5
dense_48_16_10b,48,16,10,pregen_latency_models/dense_48_16_10b.h5
dense_48_16_12b,48,16,12,pregen_latency_models/dense_48_16_12b.h5
dense_48_16_14b,48,16,14,pregen_latency_models/dense_48_16_14b.h5
