model_name,d_in,d_out,prec,model_file
dense_12_42_6b,12,42,6,pregen_latency_models/dense_12_42_6b.h5
dense_12_42_8b,12,42,8,pregen_latency_models/dense_12_42_8b.h5
dense_12_42_10b,12,42,10,pregen_latency_models/dense_12_42_10b.h5
dense_12_42_12b,12,42,12,pregen_latency_models/dense_12_42_12b.h5
dense_12_42_14b,12,42,14,pregen_latency_models/dense_12_42_14b.h5
dense_12_42_16b,12,42,16,pregen_latency_models/dense_12_42_16b.h5
dense_12_44_2b,12,44,2,pregen_latency_models/dense_12_44_2b.h5
dense_12_44_4b,12,44,4,pregen_latency_models/dense_12_44_4b.h5
dense_12_44_6b,12,44,6,pregen_latency_models/dense_12_44_6b.h5
dense_12_44_8b,12,44,8,pregen_latency_models/dense_12_44_8b.h5
dense_12_44_10b,12,44,10,pregen_latency_models/dense_12_44_10b.h5
dense_12_44_12b,12,44,12,pregen_latency_models/dense_12_44_12b.h5
dense_12_44_14b,12,44,14,pregen_latency_models/dense_12_44_14b.h5
dense_12_44_16b,12,44,16,pregen_latency_models/dense_12_44_16b.h5
dense_12_46_2b,12,46,2,pregen_latency_models/dense_12_46_2b.h5
dense_12_46_4b,12,46,4,pregen_latency_models/dense_12_46_4b.h5
dense_12_46_6b,12,46,6,pregen_latency_models/dense_12_46_6b.h5
dense_12_46_8b,12,46,8,pregen_latency_models/dense_12_46_8b.h5
dense_12_46_10b,12,46,10,pregen_latency_models/dense_12_46_10b.h5
dense_12_46_12b,12,46,12,pregen_latency_models/dense_12_46_12b.h5
dense_12_46_14b,12,46,14,pregen_latency_models/dense_12_46_14b.h5
dense_12_46_16b,12,46,16,pregen_latency_models/dense_12_46_16b.h5
dense_12_48_2b,12,48,2,pregen_latency_models/dense_12_48_2b.h5
dense_12_48_4b,12,48,4,pregen_latency_models/dense_12_48_4b.h5
dense_12_48_6b,12,48,6,pregen_latency_models/dense_12_48_6b.h5
dense_12_48_8b,12,48,8,pregen_latency_models/dense_12_48_8b.h5
dense_12_48_10b,12,48,10,pregen_latency_models/dense_12_48_10b.h5
dense_12_48_12b,12,48,12,pregen_latency_models/dense_12_48_12b.h5
dense_12_48_14b,12,48,14,pregen_latency_models/dense_12_48_14b.h5
dense_12_48_16b,12,48,16,pregen_latency_models/dense_12_48_16b.h5
dense_12_50_2b,12,50,2,pregen_latency_models/dense_12_50_2b.h5
dense_12_50_4b,12,50,4,pregen_latency_models/dense_12_50_4b.h5
dense_12_50_6b,12,50,6,pregen_latency_models/dense_12_50_6b.h5
dense_12_50_8b,12,50,8,pregen_latency_models/dense_12_50_8b.h5
dense_12_50_10b,12,50,10,pregen_latency_models/dense_12_50_10b.h5
dense_12_50_12b,12,50,12,pregen_latency_models/dense_12_50_12b.h5
dense_12_50_14b,12,50,14,pregen_latency_models/dense_12_50_14b.h5
dense_12_50_16b,12,50,16,pregen_latency_models/dense_12_50_16b.h5
dense_12_52_2b,12,52,2,pregen_latency_models/dense_12_52_2b.h5
dense_12_52_4b,12,52,4,pregen_latency_models/dense_12_52_4b.h5
dense_12_52_6b,12,52,6,pregen_latency_models/dense_12_52_6b.h5
dense_12_52_8b,12,52,8,pregen_latency_models/dense_12_52_8b.h5
dense_12_52_10b,12,52,10,pregen_latency_models/dense_12_52_10b.h5
dense_12_52_12b,12,52,12,pregen_latency_models/dense_12_52_12b.h5
dense_12_52_14b,12,52,14,pregen_latency_models/dense_12_52_14b.h5
dense_12_52_16b,12,52,16,pregen_latency_models/dense_12_52_16b.h5
dense_12_54_2b,12,54,2,pregen_latency_models/dense_12_54_2b.h5
dense_12_54_4b,12,54,4,pregen_latency_models/dense_12_54_4b.h5
dense_12_54_6b,12,54,6,pregen_latency_models/dense_12_54_6b.h5
dense_12_54_8b,12,54,8,pregen_latency_models/dense_12_54_8b.h5
dense_12_54_10b,12,54,10,pregen_latency_models/dense_12_54_10b.h5
dense_12_54_12b,12,54,12,pregen_latency_models/dense_12_54_12b.h5
dense_12_54_14b,12,54,14,pregen_latency_models/dense_12_54_14b.h5
dense_12_54_16b,12,54,16,pregen_latency_models/dense_12_54_16b.h5
dense_12_56_2b,12,56,2,pregen_latency_models/dense_12_56_2b.h5
dense_12_56_4b,12,56,4,pregen_latency_models/dense_12_56_4b.h5
dense_12_56_6b,12,56,6,pregen_latency_models/dense_12_56_6b.h5
dense_12_56_8b,12,56,8,pregen_latency_models/dense_12_56_8b.h5
