model_name,d_in,d_out,prec,model_file
dense_16_4_2b,16,4,2,pregen_latency_models/dense_16_4_2b.h5
dense_16_4_4b,16,4,4,pregen_latency_models/dense_16_4_4b.h5
dense_16_4_6b,16,4,6,pregen_latency_models/dense_16_4_6b.h5
dense_16_4_8b,16,4,8,pregen_latency_models/dense_16_4_8b.h5
dense_16_4_10b,16,4,10,pregen_latency_models/dense_16_4_10b.h5
dense_16_4_12b,16,4,12,pregen_latency_models/dense_16_4_12b.h5
dense_16_4_14b,16,4,14,pregen_latency_models/dense_16_4_14b.h5
dense_16_4_16b,16,4,16,pregen_latency_models/dense_16_4_16b.h5
dense_16_6_2b,16,6,2,pregen_latency_models/dense_16_6_2b.h5
dense_16_6_4b,16,6,4,pregen_latency_models/dense_16_6_4b.h5
dense_16_6_6b,16,6,6,pregen_latency_models/dense_16_6_6b.h5
dense_16_6_8b,16,6,8,pregen_latency_models/dense_16_6_8b.h5
dense_16_6_10b,16,6,10,pregen_latency_models/dense_16_6_10b.h5
dense_16_6_12b,16,6,12,pregen_latency_models/dense_16_6_12b.h5
dense_16_6_14b,16,6,14,pregen_latency_models/dense_16_6_14b.h5
dense_16_6_16b,16,6,16,pregen_latency_models/dense_16_6_16b.h5
dense_16_8_2b,16,8,2,pregen_latency_models/dense_16_8_2b.h5
dense_16_8_4b,16,8,4,pregen_latency_models/dense_16_8_4b.h5
dense_16_8_6b,16,8,6,pregen_latency_models/dense_16_8_6b.h5
dense_16_8_8b,16,8,8,pregen_latency_models/dense_16_8_8b.h5
dense_16_8_10b,16,8,10,pregen_latency_models/dense_16_8_10b.h5
dense_16_8_12b,16,8,12,pregen_latency_models/dense_16_8_12b.h5
dense_16_8_14b,16,8,14,pregen_latency_models/dense_16_8_14b.h5
dense_16_8_16b,16,8,16,pregen_latency_models/dense_16_8_16b.h5
dense_16_10_2b,16,10,2,pregen_latency_models/dense_16_10_2b.h5
dense_16_10_4b,16,10,4,pregen_latency_models/dense_16_10_4b.h5
dense_16_10_6b,16,10,6,pregen_latency_models/dense_16_10_6b.h5
dense_16_10_8b,16,10,8,pregen_latency_models/dense_16_10_8b.h5
dense_16_10_10b,16,10,10,pregen_latency_models/dense_16_10_10b.h5
dense_16_10_12b,16,10,12,pregen_latency_models/dense_16_10_12b.h5
dense_16_10_14b,16,10,14,pregen_latency_models/dense_16_10_14b.h5
dense_16_10_16b,16,10,16,pregen_latency_models/dense_16_10_16b.h5
dense_16_12_2b,16,12,2,pregen_latency_models/dense_16_12_2b.h5
dense_16_12_4b,16,12,4,pregen_latency_models/dense_16_12_4b.h5
dense_16_12_6b,16,12,6,pregen_latency_models/dense_16_12_6b.h5
dense_16_12_8b,16,12,8,pregen_latency_models/dense_16_12_8b.h5
dense_16_12_10b,16,12,10,pregen_latency_models/dense_16_12_10b.h5
dense_16_12_12b,16,12,12,pregen_latency_models/dense_16_12_12b.h5
dense_16_12_14b,16,12,14,pregen_latency_models/dense_16_12_14b.h5
dense_16_12_16b,16,12,16,pregen_latency_models/dense_16_12_16b.h5
dense_16_14_2b,16,14,2,pregen_latency_models/dense_16_14_2b.h5
dense_16_14_4b,16,14,4,pregen_latency_models/dense_16_14_4b.h5
dense_16_14_6b,16,14,6,pregen_latency_models/dense_16_14_6b.h5
dense_16_14_8b,16,14,8,pregen_latency_models/dense_16_14_8b.h5
dense_16_14_10b,16,14,10,pregen_latency_models/dense_16_14_10b.h5
dense_16_14_12b,16,14,12,pregen_latency_models/dense_16_14_12b.h5
dense_16_14_14b,16,14,14,pregen_latency_models/dense_16_14_14b.h5
dense_16_14_16b,16,14,16,pregen_latency_models/dense_16_14_16b.h5
dense_16_16_2b,16,16,2,pregen_latency_models/dense_16_16_2b.h5
dense_16_16_4b,16,16,4,pregen_latency_models/dense_16_16_4b.h5
dense_16_16_6b,16,16,6,pregen_latency_models/dense_16_16_6b.h5
dense_16_16_8b,16,16,8,pregen_latency_models/dense_16_16_8b.h5
dense_16_16_10b,16,16,10,pregen_latency_models/dense_16_16_10b.h5
dense_16_16_12b,16,16,12,pregen_latency_models/dense_16_16_12b.h5
dense_16_16_14b,16,16,14,pregen_latency_models/dense_16_16_14b.h5
dense_16_16_16b,16,16,16,pregen_latency_models/dense_16_16_16b.h5
dense_16_18_2b,16,18,2,pregen_latency_models/dense_16_18_2b.h5
dense_16_18_4b,16,18,4,pregen_latency_models/dense_16_18_4b.h5
dense_16_18_6b,16,18,6,pregen_latency_models/dense_16_18_6b.h5
dense_16_18_8b,16,18,8,pregen_latency_models/dense_16_18_8b.h5
dense_16_18_10b,16,18,10,pregen_latency_models/dense_16_18_10b.h5
dense_16_18_12b,16,18,12,pregen_latency_models/dense_16_18_12b.h5
dense_16_18_14b,16,18,14,pregen_latency_models/dense_16_18_14b.h5
dense_16_18_16b,16,18,16,pregen_latency_models/dense_16_18_16b.h5
dense_16_20_2b,16,20,2,pregen_latency_models/dense_16_20_2b.h5
dense_16_20_4b,16,20,4,pregen_latency_models/dense_16_20_4b.h5
dense_16_20_6b,16,20,6,pregen_latency_models/dense_16_20_6b.h5
dense_16_20_8b,16,20,8,pregen_latency_models/dense_16_20_8b.h5
dense_16_20_10b,16,20,10,pregen_latency_models/dense_16_20_10b.h5
dense_16_20_12b,16,20,12,pregen_latency_models/dense_16_20_12b.h5
dense_16_20_14b,16,20,14,pregen_latency_models/dense_16_20_14b.h5
dense_16_20_16b,16,20,16,pregen_latency_models/dense_16_20_16b.h5
dense_16_22_2b,16,22,2,pregen_latency_models/dense_16_22_2b.h5
dense_16_22_4b,16,22,4,pregen_latency_models/dense_16_22_4b.h5
dense_16_22_6b,16,22,6,pregen_latency_models/dense_16_22_6b.h5
dense_16_22_8b,16,22,8,pregen_latency_models/dense_16_22_8b.h5
dense_16_22_10b,16,22,10,pregen_latency_models/dense_16_22_10b.h5
dense_16_22_12b,16,22,12,pregen_latency_models/dense_16_22_12b.h5
dense_16_22_14b,16,22,14,pregen_latency_models/dense_16_22_14b.h5
dense_16_22_16b,16,22,16,pregen_latency_models/dense_16_22_16b.h5
dense_16_24_2b,16,24,2,pregen_latency_models/dense_16_24_2b.h5
dense_16_24_4b,16,24,4,pregen_latency_models/dense_16_24_4b.h5
dense_16_24_6b,16,24,6,pregen_latency_models/dense_16_24_6b.h5
dense_16_24_8b,16,24,8,pregen_latency_models/dense_16_24_8b.h5
dense_16_24_10b,16,24,10,pregen_latency_models/dense_16_24_10b.h5
dense_16_24_12b,16,24,12,pregen_latency_models/dense_16_24_12b.h5
