model_name,d_in,d_out,d_out2,prec,model_file
dense_112_32_120_8b,112,32,120,8,pregen_2layer_models/dense_112_32_120_8b.h5
dense_112_32_120_10b,112,32,120,10,pregen_2layer_models/dense_112_32_120_10b.h5
dense_112_32_120_12b,112,32,120,12,pregen_2layer_models/dense_112_32_120_12b.h5
dense_112_32_120_14b,112,32,120,14,pregen_2layer_models/dense_112_32_120_14b.h5
dense_112_32_120_16b,112,32,120,16,pregen_2layer_models/dense_112_32_120_16b.h5
dense_112_32_128_2b,112,32,128,2,pregen_2layer_models/dense_112_32_128_2b.h5
dense_112_32_128_4b,112,32,128,4,pregen_2layer_models/dense_112_32_128_4b.h5
dense_112_32_128_6b,112,32,128,6,pregen_2layer_models/dense_112_32_128_6b.h5
dense_112_32_128_8b,112,32,128,8,pregen_2layer_models/dense_112_32_128_8b.h5
dense_112_32_128_10b,112,32,128,10,pregen_2layer_models/dense_112_32_128_10b.h5
dense_112_32_128_12b,112,32,128,12,pregen_2layer_models/dense_112_32_128_12b.h5
dense_112_32_128_14b,112,32,128,14,pregen_2layer_models/dense_112_32_128_14b.h5
dense_112_32_128_16b,112,32,128,16,pregen_2layer_models/dense_112_32_128_16b.h5
dense_112_40_8_2b,112,40,8,2,pregen_2layer_models/dense_112_40_8_2b.h5
dense_112_40_8_4b,112,40,8,4,pregen_2layer_models/dense_112_40_8_4b.h5
dense_112_40_8_6b,112,40,8,6,pregen_2layer_models/dense_112_40_8_6b.h5
dense_112_40_8_8b,112,40,8,8,pregen_2layer_models/dense_112_40_8_8b.h5
dense_112_40_8_10b,112,40,8,10,pregen_2layer_models/dense_112_40_8_10b.h5
dense_112_40_8_12b,112,40,8,12,pregen_2layer_models/dense_112_40_8_12b.h5
dense_112_40_8_14b,112,40,8,14,pregen_2layer_models/dense_112_40_8_14b.h5
dense_112_40_8_16b,112,40,8,16,pregen_2layer_models/dense_112_40_8_16b.h5
dense_112_40_16_2b,112,40,16,2,pregen_2layer_models/dense_112_40_16_2b.h5
dense_112_40_16_4b,112,40,16,4,pregen_2layer_models/dense_112_40_16_4b.h5
dense_112_40_16_6b,112,40,16,6,pregen_2layer_models/dense_112_40_16_6b.h5
dense_112_40_16_8b,112,40,16,8,pregen_2layer_models/dense_112_40_16_8b.h5
dense_112_40_16_10b,112,40,16,10,pregen_2layer_models/dense_112_40_16_10b.h5
dense_112_40_16_12b,112,40,16,12,pregen_2layer_models/dense_112_40_16_12b.h5
dense_112_40_16_14b,112,40,16,14,pregen_2layer_models/dense_112_40_16_14b.h5
dense_112_40_16_16b,112,40,16,16,pregen_2layer_models/dense_112_40_16_16b.h5
dense_112_40_24_2b,112,40,24,2,pregen_2layer_models/dense_112_40_24_2b.h5
dense_112_40_24_4b,112,40,24,4,pregen_2layer_models/dense_112_40_24_4b.h5
dense_112_40_24_6b,112,40,24,6,pregen_2layer_models/dense_112_40_24_6b.h5
dense_112_40_24_8b,112,40,24,8,pregen_2layer_models/dense_112_40_24_8b.h5
dense_112_40_24_10b,112,40,24,10,pregen_2layer_models/dense_112_40_24_10b.h5
dense_112_40_24_12b,112,40,24,12,pregen_2layer_models/dense_112_40_24_12b.h5
dense_112_40_24_14b,112,40,24,14,pregen_2layer_models/dense_112_40_24_14b.h5
dense_112_40_24_16b,112,40,24,16,pregen_2layer_models/dense_112_40_24_16b.h5
dense_112_40_32_2b,112,40,32,2,pregen_2layer_models/dense_112_40_32_2b.h5
dense_112_40_32_4b,112,40,32,4,pregen_2layer_models/dense_112_40_32_4b.h5
dense_112_40_32_6b,112,40,32,6,pregen_2layer_models/dense_112_40_32_6b.h5
dense_112_40_32_8b,112,40,32,8,pregen_2layer_models/dense_112_40_32_8b.h5
dense_112_40_32_10b,112,40,32,10,pregen_2layer_models/dense_112_40_32_10b.h5
dense_112_40_32_12b,112,40,32,12,pregen_2layer_models/dense_112_40_32_12b.h5
dense_112_40_32_14b,112,40,32,14,pregen_2layer_models/dense_112_40_32_14b.h5
dense_112_40_32_16b,112,40,32,16,pregen_2layer_models/dense_112_40_32_16b.h5
dense_112_40_40_2b,112,40,40,2,pregen_2layer_models/dense_112_40_40_2b.h5
dense_112_40_40_4b,112,40,40,4,pregen_2layer_models/dense_112_40_40_4b.h5
dense_112_40_40_6b,112,40,40,6,pregen_2layer_models/dense_112_40_40_6b.h5
dense_112_40_40_8b,112,40,40,8,pregen_2layer_models/dense_112_40_40_8b.h5
dense_112_40_40_10b,112,40,40,10,pregen_2layer_models/dense_112_40_40_10b.h5
dense_112_40_40_12b,112,40,40,12,pregen_2layer_models/dense_112_40_40_12b.h5
dense_112_40_40_14b,112,40,40,14,pregen_2layer_models/dense_112_40_40_14b.h5
dense_112_40_40_16b,112,40,40,16,pregen_2layer_models/dense_112_40_40_16b.h5
dense_112_40_48_2b,112,40,48,2,pregen_2layer_models/dense_112_40_48_2b.h5
dense_112_40_48_4b,112,40,48,4,pregen_2layer_models/dense_112_40_48_4b.h5
dense_112_40_48_6b,112,40,48,6,pregen_2layer_models/dense_112_40_48_6b.h5
dense_112_40_48_8b,112,40,48,8,pregen_2layer_models/dense_112_40_48_8b.h5
dense_112_40_48_10b,112,40,48,10,pregen_2layer_models/dense_112_40_48_10b.h5
dense_112_40_48_12b,112,40,48,12,pregen_2layer_models/dense_112_40_48_12b.h5
dense_112_40_48_14b,112,40,48,14,pregen_2layer_models/dense_112_40_48_14b.h5
dense_112_40_48_16b,112,40,48,16,pregen_2layer_models/dense_112_40_48_16b.h5
dense_112_40_56_2b,112,40,56,2,pregen_2layer_models/dense_112_40_56_2b.h5
dense_112_40_56_4b,112,40,56,4,pregen_2layer_models/dense_112_40_56_4b.h5
dense_112_40_56_6b,112,40,56,6,pregen_2layer_models/dense_112_40_56_6b.h5
dense_112_40_56_8b,112,40,56,8,pregen_2layer_models/dense_112_40_56_8b.h5
dense_112_40_56_10b,112,40,56,10,pregen_2layer_models/dense_112_40_56_10b.h5
dense_112_40_56_12b,112,40,56,12,pregen_2layer_models/dense_112_40_56_12b.h5
dense_112_40_56_14b,112,40,56,14,pregen_2layer_models/dense_112_40_56_14b.h5
dense_112_40_56_16b,112,40,56,16,pregen_2layer_models/dense_112_40_56_16b.h5
dense_112_40_64_2b,112,40,64,2,pregen_2layer_models/dense_112_40_64_2b.h5
dense_112_40_64_4b,112,40,64,4,pregen_2layer_models/dense_112_40_64_4b.h5
dense_112_40_64_6b,112,40,64,6,pregen_2layer_models/dense_112_40_64_6b.h5
dense_112_40_64_8b,112,40,64,8,pregen_2layer_models/dense_112_40_64_8b.h5
dense_112_40_64_10b,112,40,64,10,pregen_2layer_models/dense_112_40_64_10b.h5
dense_112_40_64_12b,112,40,64,12,pregen_2layer_models/dense_112_40_64_12b.h5
dense_112_40_64_14b,112,40,64,14,pregen_2layer_models/dense_112_40_64_14b.h5
dense_112_40_64_16b,112,40,64,16,pregen_2layer_models/dense_112_40_64_16b.h5
dense_112_40_72_2b,112,40,72,2,pregen_2layer_models/dense_112_40_72_2b.h5
dense_112_40_72_4b,112,40,72,4,pregen_2layer_models/dense_112_40_72_4b.h5
dense_112_40_72_6b,112,40,72,6,pregen_2layer_models/dense_112_40_72_6b.h5
dense_112_40_72_8b,112,40,72,8,pregen_2layer_models/dense_112_40_72_8b.h5
dense_112_40_72_10b,112,40,72,10,pregen_2layer_models/dense_112_40_72_10b.h5
dense_112_40_72_12b,112,40,72,12,pregen_2layer_models/dense_112_40_72_12b.h5
dense_112_40_72_14b,112,40,72,14,pregen_2layer_models/dense_112_40_72_14b.h5
dense_112_40_72_16b,112,40,72,16,pregen_2layer_models/dense_112_40_72_16b.h5
dense_112_40_80_2b,112,40,80,2,pregen_2layer_models/dense_112_40_80_2b.h5
dense_112_40_80_4b,112,40,80,4,pregen_2layer_models/dense_112_40_80_4b.h5
dense_112_40_80_6b,112,40,80,6,pregen_2layer_models/dense_112_40_80_6b.h5
dense_112_40_80_8b,112,40,80,8,pregen_2layer_models/dense_112_40_80_8b.h5
dense_112_40_80_10b,112,40,80,10,pregen_2layer_models/dense_112_40_80_10b.h5
dense_112_40_80_12b,112,40,80,12,pregen_2layer_models/dense_112_40_80_12b.h5
dense_112_40_80_14b,112,40,80,14,pregen_2layer_models/dense_112_40_80_14b.h5
dense_112_40_80_16b,112,40,80,16,pregen_2layer_models/dense_112_40_80_16b.h5
dense_112_40_88_2b,112,40,88,2,pregen_2layer_models/dense_112_40_88_2b.h5
dense_112_40_88_4b,112,40,88,4,pregen_2layer_models/dense_112_40_88_4b.h5
dense_112_40_88_6b,112,40,88,6,pregen_2layer_models/dense_112_40_88_6b.h5
dense_112_40_88_8b,112,40,88,8,pregen_2layer_models/dense_112_40_88_8b.h5
dense_112_40_88_10b,112,40,88,10,pregen_2layer_models/dense_112_40_88_10b.h5
dense_112_40_88_12b,112,40,88,12,pregen_2layer_models/dense_112_40_88_12b.h5
dense_112_40_88_14b,112,40,88,14,pregen_2layer_models/dense_112_40_88_14b.h5
dense_112_40_88_16b,112,40,88,16,pregen_2layer_models/dense_112_40_88_16b.h5
dense_112_40_96_2b,112,40,96,2,pregen_2layer_models/dense_112_40_96_2b.h5
dense_112_40_96_4b,112,40,96,4,pregen_2layer_models/dense_112_40_96_4b.h5
dense_112_40_96_6b,112,40,96,6,pregen_2layer_models/dense_112_40_96_6b.h5
dense_112_40_96_8b,112,40,96,8,pregen_2layer_models/dense_112_40_96_8b.h5
dense_112_40_96_10b,112,40,96,10,pregen_2layer_models/dense_112_40_96_10b.h5
dense_112_40_96_12b,112,40,96,12,pregen_2layer_models/dense_112_40_96_12b.h5
dense_112_40_96_14b,112,40,96,14,pregen_2layer_models/dense_112_40_96_14b.h5
dense_112_40_96_16b,112,40,96,16,pregen_2layer_models/dense_112_40_96_16b.h5
dense_112_40_104_2b,112,40,104,2,pregen_2layer_models/dense_112_40_104_2b.h5
dense_112_40_104_4b,112,40,104,4,pregen_2layer_models/dense_112_40_104_4b.h5
dense_112_40_104_6b,112,40,104,6,pregen_2layer_models/dense_112_40_104_6b.h5
dense_112_40_104_8b,112,40,104,8,pregen_2layer_models/dense_112_40_104_8b.h5
dense_112_40_104_10b,112,40,104,10,pregen_2layer_models/dense_112_40_104_10b.h5
dense_112_40_104_12b,112,40,104,12,pregen_2layer_models/dense_112_40_104_12b.h5
dense_112_40_104_14b,112,40,104,14,pregen_2layer_models/dense_112_40_104_14b.h5
dense_112_40_104_16b,112,40,104,16,pregen_2layer_models/dense_112_40_104_16b.h5
dense_112_40_112_2b,112,40,112,2,pregen_2layer_models/dense_112_40_112_2b.h5
dense_112_40_112_4b,112,40,112,4,pregen_2layer_models/dense_112_40_112_4b.h5
dense_112_40_112_6b,112,40,112,6,pregen_2layer_models/dense_112_40_112_6b.h5
dense_112_40_112_8b,112,40,112,8,pregen_2layer_models/dense_112_40_112_8b.h5
dense_112_40_112_10b,112,40,112,10,pregen_2layer_models/dense_112_40_112_10b.h5
dense_112_40_112_12b,112,40,112,12,pregen_2layer_models/dense_112_40_112_12b.h5
dense_112_40_112_14b,112,40,112,14,pregen_2layer_models/dense_112_40_112_14b.h5
dense_112_40_112_16b,112,40,112,16,pregen_2layer_models/dense_112_40_112_16b.h5
dense_112_40_120_2b,112,40,120,2,pregen_2layer_models/dense_112_40_120_2b.h5
dense_112_40_120_4b,112,40,120,4,pregen_2layer_models/dense_112_40_120_4b.h5
dense_112_40_120_6b,112,40,120,6,pregen_2layer_models/dense_112_40_120_6b.h5
dense_112_40_120_8b,112,40,120,8,pregen_2layer_models/dense_112_40_120_8b.h5
dense_112_40_120_10b,112,40,120,10,pregen_2layer_models/dense_112_40_120_10b.h5
dense_112_40_120_12b,112,40,120,12,pregen_2layer_models/dense_112_40_120_12b.h5
dense_112_40_120_14b,112,40,120,14,pregen_2layer_models/dense_112_40_120_14b.h5
dense_112_40_120_16b,112,40,120,16,pregen_2layer_models/dense_112_40_120_16b.h5
dense_112_40_128_2b,112,40,128,2,pregen_2layer_models/dense_112_40_128_2b.h5
dense_112_40_128_4b,112,40,128,4,pregen_2layer_models/dense_112_40_128_4b.h5
dense_112_40_128_6b,112,40,128,6,pregen_2layer_models/dense_112_40_128_6b.h5
dense_112_40_128_8b,112,40,128,8,pregen_2layer_models/dense_112_40_128_8b.h5
dense_112_40_128_10b,112,40,128,10,pregen_2layer_models/dense_112_40_128_10b.h5
dense_112_40_128_12b,112,40,128,12,pregen_2layer_models/dense_112_40_128_12b.h5
dense_112_40_128_14b,112,40,128,14,pregen_2layer_models/dense_112_40_128_14b.h5
dense_112_40_128_16b,112,40,128,16,pregen_2layer_models/dense_112_40_128_16b.h5
dense_112_48_8_2b,112,48,8,2,pregen_2layer_models/dense_112_48_8_2b.h5
dense_112_48_8_4b,112,48,8,4,pregen_2layer_models/dense_112_48_8_4b.h5
dense_112_48_8_6b,112,48,8,6,pregen_2layer_models/dense_112_48_8_6b.h5
dense_112_48_8_8b,112,48,8,8,pregen_2layer_models/dense_112_48_8_8b.h5
dense_112_48_8_10b,112,48,8,10,pregen_2layer_models/dense_112_48_8_10b.h5
dense_112_48_8_12b,112,48,8,12,pregen_2layer_models/dense_112_48_8_12b.h5
dense_112_48_8_14b,112,48,8,14,pregen_2layer_models/dense_112_48_8_14b.h5
dense_112_48_8_16b,112,48,8,16,pregen_2layer_models/dense_112_48_8_16b.h5
dense_112_48_16_2b,112,48,16,2,pregen_2layer_models/dense_112_48_16_2b.h5
dense_112_48_16_4b,112,48,16,4,pregen_2layer_models/dense_112_48_16_4b.h5
dense_112_48_16_6b,112,48,16,6,pregen_2layer_models/dense_112_48_16_6b.h5
dense_112_48_16_8b,112,48,16,8,pregen_2layer_models/dense_112_48_16_8b.h5
dense_112_48_16_10b,112,48,16,10,pregen_2layer_models/dense_112_48_16_10b.h5
dense_112_48_16_12b,112,48,16,12,pregen_2layer_models/dense_112_48_16_12b.h5
dense_112_48_16_14b,112,48,16,14,pregen_2layer_models/dense_112_48_16_14b.h5
dense_112_48_16_16b,112,48,16,16,pregen_2layer_models/dense_112_48_16_16b.h5
dense_112_48_24_2b,112,48,24,2,pregen_2layer_models/dense_112_48_24_2b.h5
dense_112_48_24_4b,112,48,24,4,pregen_2layer_models/dense_112_48_24_4b.h5
dense_112_48_24_6b,112,48,24,6,pregen_2layer_models/dense_112_48_24_6b.h5
dense_112_48_24_8b,112,48,24,8,pregen_2layer_models/dense_112_48_24_8b.h5
dense_112_48_24_10b,112,48,24,10,pregen_2layer_models/dense_112_48_24_10b.h5
dense_112_48_24_12b,112,48,24,12,pregen_2layer_models/dense_112_48_24_12b.h5
dense_112_48_24_14b,112,48,24,14,pregen_2layer_models/dense_112_48_24_14b.h5
dense_112_48_24_16b,112,48,24,16,pregen_2layer_models/dense_112_48_24_16b.h5
dense_112_48_32_2b,112,48,32,2,pregen_2layer_models/dense_112_48_32_2b.h5
dense_112_48_32_4b,112,48,32,4,pregen_2layer_models/dense_112_48_32_4b.h5
dense_112_48_32_6b,112,48,32,6,pregen_2layer_models/dense_112_48_32_6b.h5
dense_112_48_32_8b,112,48,32,8,pregen_2layer_models/dense_112_48_32_8b.h5
dense_112_48_32_10b,112,48,32,10,pregen_2layer_models/dense_112_48_32_10b.h5
dense_112_48_32_12b,112,48,32,12,pregen_2layer_models/dense_112_48_32_12b.h5
dense_112_48_32_14b,112,48,32,14,pregen_2layer_models/dense_112_48_32_14b.h5
dense_112_48_32_16b,112,48,32,16,pregen_2layer_models/dense_112_48_32_16b.h5
dense_112_48_40_2b,112,48,40,2,pregen_2layer_models/dense_112_48_40_2b.h5
dense_112_48_40_4b,112,48,40,4,pregen_2layer_models/dense_112_48_40_4b.h5
dense_112_48_40_6b,112,48,40,6,pregen_2layer_models/dense_112_48_40_6b.h5
dense_112_48_40_8b,112,48,40,8,pregen_2layer_models/dense_112_48_40_8b.h5
dense_112_48_40_10b,112,48,40,10,pregen_2layer_models/dense_112_48_40_10b.h5
dense_112_48_40_12b,112,48,40,12,pregen_2layer_models/dense_112_48_40_12b.h5
dense_112_48_40_14b,112,48,40,14,pregen_2layer_models/dense_112_48_40_14b.h5
dense_112_48_40_16b,112,48,40,16,pregen_2layer_models/dense_112_48_40_16b.h5
dense_112_48_48_2b,112,48,48,2,pregen_2layer_models/dense_112_48_48_2b.h5
dense_112_48_48_4b,112,48,48,4,pregen_2layer_models/dense_112_48_48_4b.h5
dense_112_48_48_6b,112,48,48,6,pregen_2layer_models/dense_112_48_48_6b.h5
dense_112_48_48_8b,112,48,48,8,pregen_2layer_models/dense_112_48_48_8b.h5
dense_112_48_48_10b,112,48,48,10,pregen_2layer_models/dense_112_48_48_10b.h5
dense_112_48_48_12b,112,48,48,12,pregen_2layer_models/dense_112_48_48_12b.h5
dense_112_48_48_14b,112,48,48,14,pregen_2layer_models/dense_112_48_48_14b.h5
dense_112_48_48_16b,112,48,48,16,pregen_2layer_models/dense_112_48_48_16b.h5
dense_112_48_56_2b,112,48,56,2,pregen_2layer_models/dense_112_48_56_2b.h5
dense_112_48_56_4b,112,48,56,4,pregen_2layer_models/dense_112_48_56_4b.h5
dense_112_48_56_6b,112,48,56,6,pregen_2layer_models/dense_112_48_56_6b.h5
dense_112_48_56_8b,112,48,56,8,pregen_2layer_models/dense_112_48_56_8b.h5
dense_112_48_56_10b,112,48,56,10,pregen_2layer_models/dense_112_48_56_10b.h5
dense_112_48_56_12b,112,48,56,12,pregen_2layer_models/dense_112_48_56_12b.h5
dense_112_48_56_14b,112,48,56,14,pregen_2layer_models/dense_112_48_56_14b.h5
dense_112_48_56_16b,112,48,56,16,pregen_2layer_models/dense_112_48_56_16b.h5
dense_112_48_64_2b,112,48,64,2,pregen_2layer_models/dense_112_48_64_2b.h5
dense_112_48_64_4b,112,48,64,4,pregen_2layer_models/dense_112_48_64_4b.h5
dense_112_48_64_6b,112,48,64,6,pregen_2layer_models/dense_112_48_64_6b.h5
dense_112_48_64_8b,112,48,64,8,pregen_2layer_models/dense_112_48_64_8b.h5
dense_112_48_64_10b,112,48,64,10,pregen_2layer_models/dense_112_48_64_10b.h5
dense_112_48_64_12b,112,48,64,12,pregen_2layer_models/dense_112_48_64_12b.h5
dense_112_48_64_14b,112,48,64,14,pregen_2layer_models/dense_112_48_64_14b.h5
dense_112_48_64_16b,112,48,64,16,pregen_2layer_models/dense_112_48_64_16b.h5
dense_112_48_72_2b,112,48,72,2,pregen_2layer_models/dense_112_48_72_2b.h5
dense_112_48_72_4b,112,48,72,4,pregen_2layer_models/dense_112_48_72_4b.h5
dense_112_48_72_6b,112,48,72,6,pregen_2layer_models/dense_112_48_72_6b.h5
dense_112_48_72_8b,112,48,72,8,pregen_2layer_models/dense_112_48_72_8b.h5
dense_112_48_72_10b,112,48,72,10,pregen_2layer_models/dense_112_48_72_10b.h5
dense_112_48_72_12b,112,48,72,12,pregen_2layer_models/dense_112_48_72_12b.h5
dense_112_48_72_14b,112,48,72,14,pregen_2layer_models/dense_112_48_72_14b.h5
dense_112_48_72_16b,112,48,72,16,pregen_2layer_models/dense_112_48_72_16b.h5
dense_112_48_80_2b,112,48,80,2,pregen_2layer_models/dense_112_48_80_2b.h5
dense_112_48_80_4b,112,48,80,4,pregen_2layer_models/dense_112_48_80_4b.h5
dense_112_48_80_6b,112,48,80,6,pregen_2layer_models/dense_112_48_80_6b.h5
dense_112_48_80_8b,112,48,80,8,pregen_2layer_models/dense_112_48_80_8b.h5
dense_112_48_80_10b,112,48,80,10,pregen_2layer_models/dense_112_48_80_10b.h5
dense_112_48_80_12b,112,48,80,12,pregen_2layer_models/dense_112_48_80_12b.h5
dense_112_48_80_14b,112,48,80,14,pregen_2layer_models/dense_112_48_80_14b.h5
dense_112_48_80_16b,112,48,80,16,pregen_2layer_models/dense_112_48_80_16b.h5
dense_112_48_88_2b,112,48,88,2,pregen_2layer_models/dense_112_48_88_2b.h5
dense_112_48_88_4b,112,48,88,4,pregen_2layer_models/dense_112_48_88_4b.h5
dense_112_48_88_6b,112,48,88,6,pregen_2layer_models/dense_112_48_88_6b.h5
dense_112_48_88_8b,112,48,88,8,pregen_2layer_models/dense_112_48_88_8b.h5
dense_112_48_88_10b,112,48,88,10,pregen_2layer_models/dense_112_48_88_10b.h5
dense_112_48_88_12b,112,48,88,12,pregen_2layer_models/dense_112_48_88_12b.h5
dense_112_48_88_14b,112,48,88,14,pregen_2layer_models/dense_112_48_88_14b.h5
dense_112_48_88_16b,112,48,88,16,pregen_2layer_models/dense_112_48_88_16b.h5
dense_112_48_96_2b,112,48,96,2,pregen_2layer_models/dense_112_48_96_2b.h5
dense_112_48_96_4b,112,48,96,4,pregen_2layer_models/dense_112_48_96_4b.h5
