model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_48_128_96_80_8b,48_128_96_80,48,128,96,80,8,pregen_3layer_models/dense_48_128_96_80_8b.h5
dense_48_128_96_88_8b,48_128_96_88,48,128,96,88,8,pregen_3layer_models/dense_48_128_96_88_8b.h5
dense_48_128_96_96_8b,48_128_96_96,48,128,96,96,8,pregen_3layer_models/dense_48_128_96_96_8b.h5
dense_48_128_96_104_8b,48_128_96_104,48,128,96,104,8,pregen_3layer_models/dense_48_128_96_104_8b.h5
dense_48_128_96_112_8b,48_128_96_112,48,128,96,112,8,pregen_3layer_models/dense_48_128_96_112_8b.h5
dense_48_128_96_120_8b,48_128_96_120,48,128,96,120,8,pregen_3layer_models/dense_48_128_96_120_8b.h5
dense_48_128_96_128_8b,48_128_96_128,48,128,96,128,8,pregen_3layer_models/dense_48_128_96_128_8b.h5
dense_48_128_104_8_8b,48_128_104_8,48,128,104,8,8,pregen_3layer_models/dense_48_128_104_8_8b.h5
dense_48_128_104_16_8b,48_128_104_16,48,128,104,16,8,pregen_3layer_models/dense_48_128_104_16_8b.h5
dense_48_128_104_24_8b,48_128_104_24,48,128,104,24,8,pregen_3layer_models/dense_48_128_104_24_8b.h5
dense_48_128_104_32_8b,48_128_104_32,48,128,104,32,8,pregen_3layer_models/dense_48_128_104_32_8b.h5
dense_48_128_104_40_8b,48_128_104_40,48,128,104,40,8,pregen_3layer_models/dense_48_128_104_40_8b.h5
dense_48_128_104_48_8b,48_128_104_48,48,128,104,48,8,pregen_3layer_models/dense_48_128_104_48_8b.h5
dense_48_128_104_56_8b,48_128_104_56,48,128,104,56,8,pregen_3layer_models/dense_48_128_104_56_8b.h5
dense_48_128_104_64_8b,48_128_104_64,48,128,104,64,8,pregen_3layer_models/dense_48_128_104_64_8b.h5
dense_48_128_104_72_8b,48_128_104_72,48,128,104,72,8,pregen_3layer_models/dense_48_128_104_72_8b.h5
dense_48_128_104_80_8b,48_128_104_80,48,128,104,80,8,pregen_3layer_models/dense_48_128_104_80_8b.h5
dense_48_128_104_88_8b,48_128_104_88,48,128,104,88,8,pregen_3layer_models/dense_48_128_104_88_8b.h5
dense_48_128_104_96_8b,48_128_104_96,48,128,104,96,8,pregen_3layer_models/dense_48_128_104_96_8b.h5
dense_48_128_104_104_8b,48_128_104_104,48,128,104,104,8,pregen_3layer_models/dense_48_128_104_104_8b.h5
dense_48_128_104_112_8b,48_128_104_112,48,128,104,112,8,pregen_3layer_models/dense_48_128_104_112_8b.h5
dense_48_128_104_120_8b,48_128_104_120,48,128,104,120,8,pregen_3layer_models/dense_48_128_104_120_8b.h5
dense_48_128_104_128_8b,48_128_104_128,48,128,104,128,8,pregen_3layer_models/dense_48_128_104_128_8b.h5
dense_48_128_112_8_8b,48_128_112_8,48,128,112,8,8,pregen_3layer_models/dense_48_128_112_8_8b.h5
dense_48_128_112_16_8b,48_128_112_16,48,128,112,16,8,pregen_3layer_models/dense_48_128_112_16_8b.h5
dense_48_128_112_24_8b,48_128_112_24,48,128,112,24,8,pregen_3layer_models/dense_48_128_112_24_8b.h5
dense_48_128_112_32_8b,48_128_112_32,48,128,112,32,8,pregen_3layer_models/dense_48_128_112_32_8b.h5
dense_48_128_112_40_8b,48_128_112_40,48,128,112,40,8,pregen_3layer_models/dense_48_128_112_40_8b.h5
dense_48_128_112_48_8b,48_128_112_48,48,128,112,48,8,pregen_3layer_models/dense_48_128_112_48_8b.h5
dense_48_128_112_56_8b,48_128_112_56,48,128,112,56,8,pregen_3layer_models/dense_48_128_112_56_8b.h5
dense_48_128_112_64_8b,48_128_112_64,48,128,112,64,8,pregen_3layer_models/dense_48_128_112_64_8b.h5
dense_48_128_112_72_8b,48_128_112_72,48,128,112,72,8,pregen_3layer_models/dense_48_128_112_72_8b.h5
dense_48_128_112_80_8b,48_128_112_80,48,128,112,80,8,pregen_3layer_models/dense_48_128_112_80_8b.h5
dense_48_128_112_88_8b,48_128_112_88,48,128,112,88,8,pregen_3layer_models/dense_48_128_112_88_8b.h5
dense_48_128_112_96_8b,48_128_112_96,48,128,112,96,8,pregen_3layer_models/dense_48_128_112_96_8b.h5
dense_48_128_112_104_8b,48_128_112_104,48,128,112,104,8,pregen_3layer_models/dense_48_128_112_104_8b.h5
dense_48_128_112_112_8b,48_128_112_112,48,128,112,112,8,pregen_3layer_models/dense_48_128_112_112_8b.h5
dense_48_128_112_120_8b,48_128_112_120,48,128,112,120,8,pregen_3layer_models/dense_48_128_112_120_8b.h5
dense_48_128_112_128_8b,48_128_112_128,48,128,112,128,8,pregen_3layer_models/dense_48_128_112_128_8b.h5
dense_48_128_120_8_8b,48_128_120_8,48,128,120,8,8,pregen_3layer_models/dense_48_128_120_8_8b.h5
dense_48_128_120_16_8b,48_128_120_16,48,128,120,16,8,pregen_3layer_models/dense_48_128_120_16_8b.h5
dense_48_128_120_24_8b,48_128_120_24,48,128,120,24,8,pregen_3layer_models/dense_48_128_120_24_8b.h5
dense_48_128_120_32_8b,48_128_120_32,48,128,120,32,8,pregen_3layer_models/dense_48_128_120_32_8b.h5
dense_48_128_120_40_8b,48_128_120_40,48,128,120,40,8,pregen_3layer_models/dense_48_128_120_40_8b.h5
dense_48_128_120_48_8b,48_128_120_48,48,128,120,48,8,pregen_3layer_models/dense_48_128_120_48_8b.h5
dense_48_128_120_56_8b,48_128_120_56,48,128,120,56,8,pregen_3layer_models/dense_48_128_120_56_8b.h5
dense_48_128_120_64_8b,48_128_120_64,48,128,120,64,8,pregen_3layer_models/dense_48_128_120_64_8b.h5
dense_48_128_120_72_8b,48_128_120_72,48,128,120,72,8,pregen_3layer_models/dense_48_128_120_72_8b.h5
dense_48_128_120_80_8b,48_128_120_80,48,128,120,80,8,pregen_3layer_models/dense_48_128_120_80_8b.h5
dense_48_128_120_88_8b,48_128_120_88,48,128,120,88,8,pregen_3layer_models/dense_48_128_120_88_8b.h5
dense_48_128_120_96_8b,48_128_120_96,48,128,120,96,8,pregen_3layer_models/dense_48_128_120_96_8b.h5
dense_48_128_120_104_8b,48_128_120_104,48,128,120,104,8,pregen_3layer_models/dense_48_128_120_104_8b.h5
dense_48_128_120_112_8b,48_128_120_112,48,128,120,112,8,pregen_3layer_models/dense_48_128_120_112_8b.h5
dense_48_128_120_120_8b,48_128_120_120,48,128,120,120,8,pregen_3layer_models/dense_48_128_120_120_8b.h5
dense_48_128_120_128_8b,48_128_120_128,48,128,120,128,8,pregen_3layer_models/dense_48_128_120_128_8b.h5
dense_48_128_128_8_8b,48_128_128_8,48,128,128,8,8,pregen_3layer_models/dense_48_128_128_8_8b.h5
dense_48_128_128_16_8b,48_128_128_16,48,128,128,16,8,pregen_3layer_models/dense_48_128_128_16_8b.h5
dense_48_128_128_24_8b,48_128_128_24,48,128,128,24,8,pregen_3layer_models/dense_48_128_128_24_8b.h5
dense_48_128_128_32_8b,48_128_128_32,48,128,128,32,8,pregen_3layer_models/dense_48_128_128_32_8b.h5
dense_48_128_128_40_8b,48_128_128_40,48,128,128,40,8,pregen_3layer_models/dense_48_128_128_40_8b.h5
dense_48_128_128_48_8b,48_128_128_48,48,128,128,48,8,pregen_3layer_models/dense_48_128_128_48_8b.h5
dense_48_128_128_56_8b,48_128_128_56,48,128,128,56,8,pregen_3layer_models/dense_48_128_128_56_8b.h5
dense_48_128_128_64_8b,48_128_128_64,48,128,128,64,8,pregen_3layer_models/dense_48_128_128_64_8b.h5
dense_48_128_128_72_8b,48_128_128_72,48,128,128,72,8,pregen_3layer_models/dense_48_128_128_72_8b.h5
dense_48_128_128_80_8b,48_128_128_80,48,128,128,80,8,pregen_3layer_models/dense_48_128_128_80_8b.h5
dense_48_128_128_88_8b,48_128_128_88,48,128,128,88,8,pregen_3layer_models/dense_48_128_128_88_8b.h5
dense_48_128_128_96_8b,48_128_128_96,48,128,128,96,8,pregen_3layer_models/dense_48_128_128_96_8b.h5
dense_48_128_128_104_8b,48_128_128_104,48,128,128,104,8,pregen_3layer_models/dense_48_128_128_104_8b.h5
dense_48_128_128_112_8b,48_128_128_112,48,128,128,112,8,pregen_3layer_models/dense_48_128_128_112_8b.h5
dense_48_128_128_120_8b,48_128_128_120,48,128,128,120,8,pregen_3layer_models/dense_48_128_128_120_8b.h5
dense_48_128_128_128_8b,48_128_128_128,48,128,128,128,8,pregen_3layer_models/dense_48_128_128_128_8b.h5
dense_48_8_8_8_12b,48_8_8_8,48,8,8,8,12,pregen_3layer_models/dense_48_8_8_8_12b.h5
dense_48_8_8_16_12b,48_8_8_16,48,8,8,16,12,pregen_3layer_models/dense_48_8_8_16_12b.h5
dense_48_8_8_24_12b,48_8_8_24,48,8,8,24,12,pregen_3layer_models/dense_48_8_8_24_12b.h5
dense_48_8_8_32_12b,48_8_8_32,48,8,8,32,12,pregen_3layer_models/dense_48_8_8_32_12b.h5
dense_48_8_8_40_12b,48_8_8_40,48,8,8,40,12,pregen_3layer_models/dense_48_8_8_40_12b.h5
dense_48_8_8_48_12b,48_8_8_48,48,8,8,48,12,pregen_3layer_models/dense_48_8_8_48_12b.h5
dense_48_8_8_56_12b,48_8_8_56,48,8,8,56,12,pregen_3layer_models/dense_48_8_8_56_12b.h5
dense_48_8_8_64_12b,48_8_8_64,48,8,8,64,12,pregen_3layer_models/dense_48_8_8_64_12b.h5
dense_48_8_8_72_12b,48_8_8_72,48,8,8,72,12,pregen_3layer_models/dense_48_8_8_72_12b.h5
dense_48_8_8_80_12b,48_8_8_80,48,8,8,80,12,pregen_3layer_models/dense_48_8_8_80_12b.h5
dense_48_8_8_88_12b,48_8_8_88,48,8,8,88,12,pregen_3layer_models/dense_48_8_8_88_12b.h5
dense_48_8_8_96_12b,48_8_8_96,48,8,8,96,12,pregen_3layer_models/dense_48_8_8_96_12b.h5
dense_48_8_8_104_12b,48_8_8_104,48,8,8,104,12,pregen_3layer_models/dense_48_8_8_104_12b.h5
dense_48_8_8_112_12b,48_8_8_112,48,8,8,112,12,pregen_3layer_models/dense_48_8_8_112_12b.h5
dense_48_8_8_120_12b,48_8_8_120,48,8,8,120,12,pregen_3layer_models/dense_48_8_8_120_12b.h5
dense_48_8_8_128_12b,48_8_8_128,48,8,8,128,12,pregen_3layer_models/dense_48_8_8_128_12b.h5
dense_48_8_16_8_12b,48_8_16_8,48,8,16,8,12,pregen_3layer_models/dense_48_8_16_8_12b.h5
dense_48_8_16_16_12b,48_8_16_16,48,8,16,16,12,pregen_3layer_models/dense_48_8_16_16_12b.h5
dense_48_8_16_24_12b,48_8_16_24,48,8,16,24,12,pregen_3layer_models/dense_48_8_16_24_12b.h5
dense_48_8_16_32_12b,48_8_16_32,48,8,16,32,12,pregen_3layer_models/dense_48_8_16_32_12b.h5
dense_48_8_16_40_12b,48_8_16_40,48,8,16,40,12,pregen_3layer_models/dense_48_8_16_40_12b.h5
dense_48_8_16_48_12b,48_8_16_48,48,8,16,48,12,pregen_3layer_models/dense_48_8_16_48_12b.h5
dense_48_8_16_56_12b,48_8_16_56,48,8,16,56,12,pregen_3layer_models/dense_48_8_16_56_12b.h5
dense_48_8_16_64_12b,48_8_16_64,48,8,16,64,12,pregen_3layer_models/dense_48_8_16_64_12b.h5
dense_48_8_16_72_12b,48_8_16_72,48,8,16,72,12,pregen_3layer_models/dense_48_8_16_72_12b.h5
dense_48_8_16_80_12b,48_8_16_80,48,8,16,80,12,pregen_3layer_models/dense_48_8_16_80_12b.h5
dense_48_8_16_88_12b,48_8_16_88,48,8,16,88,12,pregen_3layer_models/dense_48_8_16_88_12b.h5
dense_48_8_16_96_12b,48_8_16_96,48,8,16,96,12,pregen_3layer_models/dense_48_8_16_96_12b.h5
dense_48_8_16_104_12b,48_8_16_104,48,8,16,104,12,pregen_3layer_models/dense_48_8_16_104_12b.h5
dense_48_8_16_112_12b,48_8_16_112,48,8,16,112,12,pregen_3layer_models/dense_48_8_16_112_12b.h5
dense_48_8_16_120_12b,48_8_16_120,48,8,16,120,12,pregen_3layer_models/dense_48_8_16_120_12b.h5
dense_48_8_16_128_12b,48_8_16_128,48,8,16,128,12,pregen_3layer_models/dense_48_8_16_128_12b.h5
dense_48_8_24_8_12b,48_8_24_8,48,8,24,8,12,pregen_3layer_models/dense_48_8_24_8_12b.h5
dense_48_8_24_16_12b,48_8_24_16,48,8,24,16,12,pregen_3layer_models/dense_48_8_24_16_12b.h5
dense_48_8_24_24_12b,48_8_24_24,48,8,24,24,12,pregen_3layer_models/dense_48_8_24_24_12b.h5
dense_48_8_24_32_12b,48_8_24_32,48,8,24,32,12,pregen_3layer_models/dense_48_8_24_32_12b.h5
dense_48_8_24_40_12b,48_8_24_40,48,8,24,40,12,pregen_3layer_models/dense_48_8_24_40_12b.h5
dense_48_8_24_48_12b,48_8_24_48,48,8,24,48,12,pregen_3layer_models/dense_48_8_24_48_12b.h5
dense_48_8_24_56_12b,48_8_24_56,48,8,24,56,12,pregen_3layer_models/dense_48_8_24_56_12b.h5
dense_48_8_24_64_12b,48_8_24_64,48,8,24,64,12,pregen_3layer_models/dense_48_8_24_64_12b.h5
dense_48_8_24_72_12b,48_8_24_72,48,8,24,72,12,pregen_3layer_models/dense_48_8_24_72_12b.h5
dense_48_8_24_80_12b,48_8_24_80,48,8,24,80,12,pregen_3layer_models/dense_48_8_24_80_12b.h5
dense_48_8_24_88_12b,48_8_24_88,48,8,24,88,12,pregen_3layer_models/dense_48_8_24_88_12b.h5
dense_48_8_24_96_12b,48_8_24_96,48,8,24,96,12,pregen_3layer_models/dense_48_8_24_96_12b.h5
dense_48_8_24_104_12b,48_8_24_104,48,8,24,104,12,pregen_3layer_models/dense_48_8_24_104_12b.h5
dense_48_8_24_112_12b,48_8_24_112,48,8,24,112,12,pregen_3layer_models/dense_48_8_24_112_12b.h5
dense_48_8_24_120_12b,48_8_24_120,48,8,24,120,12,pregen_3layer_models/dense_48_8_24_120_12b.h5
dense_48_8_24_128_12b,48_8_24_128,48,8,24,128,12,pregen_3layer_models/dense_48_8_24_128_12b.h5
dense_48_8_32_8_12b,48_8_32_8,48,8,32,8,12,pregen_3layer_models/dense_48_8_32_8_12b.h5
dense_48_8_32_16_12b,48_8_32_16,48,8,32,16,12,pregen_3layer_models/dense_48_8_32_16_12b.h5
dense_48_8_32_24_12b,48_8_32_24,48,8,32,24,12,pregen_3layer_models/dense_48_8_32_24_12b.h5
dense_48_8_32_32_12b,48_8_32_32,48,8,32,32,12,pregen_3layer_models/dense_48_8_32_32_12b.h5
dense_48_8_32_40_12b,48_8_32_40,48,8,32,40,12,pregen_3layer_models/dense_48_8_32_40_12b.h5
dense_48_8_32_48_12b,48_8_32_48,48,8,32,48,12,pregen_3layer_models/dense_48_8_32_48_12b.h5
dense_48_8_32_56_12b,48_8_32_56,48,8,32,56,12,pregen_3layer_models/dense_48_8_32_56_12b.h5
dense_48_8_32_64_12b,48_8_32_64,48,8,32,64,12,pregen_3layer_models/dense_48_8_32_64_12b.h5
dense_48_8_32_72_12b,48_8_32_72,48,8,32,72,12,pregen_3layer_models/dense_48_8_32_72_12b.h5
dense_48_8_32_80_12b,48_8_32_80,48,8,32,80,12,pregen_3layer_models/dense_48_8_32_80_12b.h5
dense_48_8_32_88_12b,48_8_32_88,48,8,32,88,12,pregen_3layer_models/dense_48_8_32_88_12b.h5
dense_48_8_32_96_12b,48_8_32_96,48,8,32,96,12,pregen_3layer_models/dense_48_8_32_96_12b.h5
dense_48_8_32_104_12b,48_8_32_104,48,8,32,104,12,pregen_3layer_models/dense_48_8_32_104_12b.h5
dense_48_8_32_112_12b,48_8_32_112,48,8,32,112,12,pregen_3layer_models/dense_48_8_32_112_12b.h5
dense_48_8_32_120_12b,48_8_32_120,48,8,32,120,12,pregen_3layer_models/dense_48_8_32_120_12b.h5
dense_48_8_32_128_12b,48_8_32_128,48,8,32,128,12,pregen_3layer_models/dense_48_8_32_128_12b.h5
dense_48_8_40_8_12b,48_8_40_8,48,8,40,8,12,pregen_3layer_models/dense_48_8_40_8_12b.h5
dense_48_8_40_16_12b,48_8_40_16,48,8,40,16,12,pregen_3layer_models/dense_48_8_40_16_12b.h5
dense_48_8_40_24_12b,48_8_40_24,48,8,40,24,12,pregen_3layer_models/dense_48_8_40_24_12b.h5
dense_48_8_40_32_12b,48_8_40_32,48,8,40,32,12,pregen_3layer_models/dense_48_8_40_32_12b.h5
dense_48_8_40_40_12b,48_8_40_40,48,8,40,40,12,pregen_3layer_models/dense_48_8_40_40_12b.h5
dense_48_8_40_48_12b,48_8_40_48,48,8,40,48,12,pregen_3layer_models/dense_48_8_40_48_12b.h5
dense_48_8_40_56_12b,48_8_40_56,48,8,40,56,12,pregen_3layer_models/dense_48_8_40_56_12b.h5
dense_48_8_40_64_12b,48_8_40_64,48,8,40,64,12,pregen_3layer_models/dense_48_8_40_64_12b.h5
dense_48_8_40_72_12b,48_8_40_72,48,8,40,72,12,pregen_3layer_models/dense_48_8_40_72_12b.h5
dense_48_8_40_80_12b,48_8_40_80,48,8,40,80,12,pregen_3layer_models/dense_48_8_40_80_12b.h5
dense_48_8_40_88_12b,48_8_40_88,48,8,40,88,12,pregen_3layer_models/dense_48_8_40_88_12b.h5
dense_48_8_40_96_12b,48_8_40_96,48,8,40,96,12,pregen_3layer_models/dense_48_8_40_96_12b.h5
dense_48_8_40_104_12b,48_8_40_104,48,8,40,104,12,pregen_3layer_models/dense_48_8_40_104_12b.h5
dense_48_8_40_112_12b,48_8_40_112,48,8,40,112,12,pregen_3layer_models/dense_48_8_40_112_12b.h5
dense_48_8_40_120_12b,48_8_40_120,48,8,40,120,12,pregen_3layer_models/dense_48_8_40_120_12b.h5
dense_48_8_40_128_12b,48_8_40_128,48,8,40,128,12,pregen_3layer_models/dense_48_8_40_128_12b.h5
dense_48_8_48_8_12b,48_8_48_8,48,8,48,8,12,pregen_3layer_models/dense_48_8_48_8_12b.h5
dense_48_8_48_16_12b,48_8_48_16,48,8,48,16,12,pregen_3layer_models/dense_48_8_48_16_12b.h5
dense_48_8_48_24_12b,48_8_48_24,48,8,48,24,12,pregen_3layer_models/dense_48_8_48_24_12b.h5
dense_48_8_48_32_12b,48_8_48_32,48,8,48,32,12,pregen_3layer_models/dense_48_8_48_32_12b.h5
dense_48_8_48_40_12b,48_8_48_40,48,8,48,40,12,pregen_3layer_models/dense_48_8_48_40_12b.h5
dense_48_8_48_48_12b,48_8_48_48,48,8,48,48,12,pregen_3layer_models/dense_48_8_48_48_12b.h5
dense_48_8_48_56_12b,48_8_48_56,48,8,48,56,12,pregen_3layer_models/dense_48_8_48_56_12b.h5
dense_48_8_48_64_12b,48_8_48_64,48,8,48,64,12,pregen_3layer_models/dense_48_8_48_64_12b.h5
dense_48_8_48_72_12b,48_8_48_72,48,8,48,72,12,pregen_3layer_models/dense_48_8_48_72_12b.h5
dense_48_8_48_80_12b,48_8_48_80,48,8,48,80,12,pregen_3layer_models/dense_48_8_48_80_12b.h5
dense_48_8_48_88_12b,48_8_48_88,48,8,48,88,12,pregen_3layer_models/dense_48_8_48_88_12b.h5
dense_48_8_48_96_12b,48_8_48_96,48,8,48,96,12,pregen_3layer_models/dense_48_8_48_96_12b.h5
dense_48_8_48_104_12b,48_8_48_104,48,8,48,104,12,pregen_3layer_models/dense_48_8_48_104_12b.h5
dense_48_8_48_112_12b,48_8_48_112,48,8,48,112,12,pregen_3layer_models/dense_48_8_48_112_12b.h5
dense_48_8_48_120_12b,48_8_48_120,48,8,48,120,12,pregen_3layer_models/dense_48_8_48_120_12b.h5
dense_48_8_48_128_12b,48_8_48_128,48,8,48,128,12,pregen_3layer_models/dense_48_8_48_128_12b.h5
dense_48_8_56_8_12b,48_8_56_8,48,8,56,8,12,pregen_3layer_models/dense_48_8_56_8_12b.h5
dense_48_8_56_16_12b,48_8_56_16,48,8,56,16,12,pregen_3layer_models/dense_48_8_56_16_12b.h5
dense_48_8_56_24_12b,48_8_56_24,48,8,56,24,12,pregen_3layer_models/dense_48_8_56_24_12b.h5
dense_48_8_56_32_12b,48_8_56_32,48,8,56,32,12,pregen_3layer_models/dense_48_8_56_32_12b.h5
dense_48_8_56_40_12b,48_8_56_40,48,8,56,40,12,pregen_3layer_models/dense_48_8_56_40_12b.h5
dense_48_8_56_48_12b,48_8_56_48,48,8,56,48,12,pregen_3layer_models/dense_48_8_56_48_12b.h5
dense_48_8_56_56_12b,48_8_56_56,48,8,56,56,12,pregen_3layer_models/dense_48_8_56_56_12b.h5
dense_48_8_56_64_12b,48_8_56_64,48,8,56,64,12,pregen_3layer_models/dense_48_8_56_64_12b.h5
dense_48_8_56_72_12b,48_8_56_72,48,8,56,72,12,pregen_3layer_models/dense_48_8_56_72_12b.h5
dense_48_8_56_80_12b,48_8_56_80,48,8,56,80,12,pregen_3layer_models/dense_48_8_56_80_12b.h5
dense_48_8_56_88_12b,48_8_56_88,48,8,56,88,12,pregen_3layer_models/dense_48_8_56_88_12b.h5
dense_48_8_56_96_12b,48_8_56_96,48,8,56,96,12,pregen_3layer_models/dense_48_8_56_96_12b.h5
dense_48_8_56_104_12b,48_8_56_104,48,8,56,104,12,pregen_3layer_models/dense_48_8_56_104_12b.h5
dense_48_8_56_112_12b,48_8_56_112,48,8,56,112,12,pregen_3layer_models/dense_48_8_56_112_12b.h5
dense_48_8_56_120_12b,48_8_56_120,48,8,56,120,12,pregen_3layer_models/dense_48_8_56_120_12b.h5
dense_48_8_56_128_12b,48_8_56_128,48,8,56,128,12,pregen_3layer_models/dense_48_8_56_128_12b.h5
dense_48_8_64_8_12b,48_8_64_8,48,8,64,8,12,pregen_3layer_models/dense_48_8_64_8_12b.h5
dense_48_8_64_16_12b,48_8_64_16,48,8,64,16,12,pregen_3layer_models/dense_48_8_64_16_12b.h5
dense_48_8_64_24_12b,48_8_64_24,48,8,64,24,12,pregen_3layer_models/dense_48_8_64_24_12b.h5
dense_48_8_64_32_12b,48_8_64_32,48,8,64,32,12,pregen_3layer_models/dense_48_8_64_32_12b.h5
dense_48_8_64_40_12b,48_8_64_40,48,8,64,40,12,pregen_3layer_models/dense_48_8_64_40_12b.h5
dense_48_8_64_48_12b,48_8_64_48,48,8,64,48,12,pregen_3layer_models/dense_48_8_64_48_12b.h5
dense_48_8_64_56_12b,48_8_64_56,48,8,64,56,12,pregen_3layer_models/dense_48_8_64_56_12b.h5
dense_48_8_64_64_12b,48_8_64_64,48,8,64,64,12,pregen_3layer_models/dense_48_8_64_64_12b.h5
dense_48_8_64_72_12b,48_8_64_72,48,8,64,72,12,pregen_3layer_models/dense_48_8_64_72_12b.h5
dense_48_8_64_80_12b,48_8_64_80,48,8,64,80,12,pregen_3layer_models/dense_48_8_64_80_12b.h5
dense_48_8_64_88_12b,48_8_64_88,48,8,64,88,12,pregen_3layer_models/dense_48_8_64_88_12b.h5
dense_48_8_64_96_12b,48_8_64_96,48,8,64,96,12,pregen_3layer_models/dense_48_8_64_96_12b.h5
