model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_120_16_56_16_16b,120_16_56_16,120,16,56,16,16,pregen_3layer_models/dense_120_16_56_16_16b.h5
dense_120_16_56_24_16b,120_16_56_24,120,16,56,24,16,pregen_3layer_models/dense_120_16_56_24_16b.h5
dense_120_16_56_32_16b,120_16_56_32,120,16,56,32,16,pregen_3layer_models/dense_120_16_56_32_16b.h5
dense_120_16_56_40_16b,120_16_56_40,120,16,56,40,16,pregen_3layer_models/dense_120_16_56_40_16b.h5
dense_120_16_56_48_16b,120_16_56_48,120,16,56,48,16,pregen_3layer_models/dense_120_16_56_48_16b.h5
dense_120_16_56_56_16b,120_16_56_56,120,16,56,56,16,pregen_3layer_models/dense_120_16_56_56_16b.h5
dense_120_16_56_64_16b,120_16_56_64,120,16,56,64,16,pregen_3layer_models/dense_120_16_56_64_16b.h5
dense_120_16_56_72_16b,120_16_56_72,120,16,56,72,16,pregen_3layer_models/dense_120_16_56_72_16b.h5
dense_120_16_56_80_16b,120_16_56_80,120,16,56,80,16,pregen_3layer_models/dense_120_16_56_80_16b.h5
dense_120_16_56_88_16b,120_16_56_88,120,16,56,88,16,pregen_3layer_models/dense_120_16_56_88_16b.h5
dense_120_16_56_96_16b,120_16_56_96,120,16,56,96,16,pregen_3layer_models/dense_120_16_56_96_16b.h5
dense_120_16_56_104_16b,120_16_56_104,120,16,56,104,16,pregen_3layer_models/dense_120_16_56_104_16b.h5
dense_120_16_56_112_16b,120_16_56_112,120,16,56,112,16,pregen_3layer_models/dense_120_16_56_112_16b.h5
dense_120_16_56_120_16b,120_16_56_120,120,16,56,120,16,pregen_3layer_models/dense_120_16_56_120_16b.h5
dense_120_16_56_128_16b,120_16_56_128,120,16,56,128,16,pregen_3layer_models/dense_120_16_56_128_16b.h5
dense_120_16_64_8_16b,120_16_64_8,120,16,64,8,16,pregen_3layer_models/dense_120_16_64_8_16b.h5
dense_120_16_64_16_16b,120_16_64_16,120,16,64,16,16,pregen_3layer_models/dense_120_16_64_16_16b.h5
dense_120_16_64_24_16b,120_16_64_24,120,16,64,24,16,pregen_3layer_models/dense_120_16_64_24_16b.h5
dense_120_16_64_32_16b,120_16_64_32,120,16,64,32,16,pregen_3layer_models/dense_120_16_64_32_16b.h5
dense_120_16_64_40_16b,120_16_64_40,120,16,64,40,16,pregen_3layer_models/dense_120_16_64_40_16b.h5
dense_120_16_64_48_16b,120_16_64_48,120,16,64,48,16,pregen_3layer_models/dense_120_16_64_48_16b.h5
dense_120_16_64_56_16b,120_16_64_56,120,16,64,56,16,pregen_3layer_models/dense_120_16_64_56_16b.h5
dense_120_16_64_64_16b,120_16_64_64,120,16,64,64,16,pregen_3layer_models/dense_120_16_64_64_16b.h5
dense_120_16_64_72_16b,120_16_64_72,120,16,64,72,16,pregen_3layer_models/dense_120_16_64_72_16b.h5
dense_120_16_64_80_16b,120_16_64_80,120,16,64,80,16,pregen_3layer_models/dense_120_16_64_80_16b.h5
dense_120_16_64_88_16b,120_16_64_88,120,16,64,88,16,pregen_3layer_models/dense_120_16_64_88_16b.h5
dense_120_16_64_96_16b,120_16_64_96,120,16,64,96,16,pregen_3layer_models/dense_120_16_64_96_16b.h5
dense_120_16_64_104_16b,120_16_64_104,120,16,64,104,16,pregen_3layer_models/dense_120_16_64_104_16b.h5
dense_120_16_64_112_16b,120_16_64_112,120,16,64,112,16,pregen_3layer_models/dense_120_16_64_112_16b.h5
dense_120_16_64_120_16b,120_16_64_120,120,16,64,120,16,pregen_3layer_models/dense_120_16_64_120_16b.h5
dense_120_16_64_128_16b,120_16_64_128,120,16,64,128,16,pregen_3layer_models/dense_120_16_64_128_16b.h5
dense_120_16_72_8_16b,120_16_72_8,120,16,72,8,16,pregen_3layer_models/dense_120_16_72_8_16b.h5
dense_120_16_72_16_16b,120_16_72_16,120,16,72,16,16,pregen_3layer_models/dense_120_16_72_16_16b.h5
dense_120_16_72_24_16b,120_16_72_24,120,16,72,24,16,pregen_3layer_models/dense_120_16_72_24_16b.h5
dense_120_16_72_32_16b,120_16_72_32,120,16,72,32,16,pregen_3layer_models/dense_120_16_72_32_16b.h5
dense_120_16_72_40_16b,120_16_72_40,120,16,72,40,16,pregen_3layer_models/dense_120_16_72_40_16b.h5
dense_120_16_72_48_16b,120_16_72_48,120,16,72,48,16,pregen_3layer_models/dense_120_16_72_48_16b.h5
dense_120_16_72_56_16b,120_16_72_56,120,16,72,56,16,pregen_3layer_models/dense_120_16_72_56_16b.h5
dense_120_16_72_64_16b,120_16_72_64,120,16,72,64,16,pregen_3layer_models/dense_120_16_72_64_16b.h5
dense_120_16_72_72_16b,120_16_72_72,120,16,72,72,16,pregen_3layer_models/dense_120_16_72_72_16b.h5
dense_120_16_72_80_16b,120_16_72_80,120,16,72,80,16,pregen_3layer_models/dense_120_16_72_80_16b.h5
dense_120_16_72_88_16b,120_16_72_88,120,16,72,88,16,pregen_3layer_models/dense_120_16_72_88_16b.h5
dense_120_16_72_96_16b,120_16_72_96,120,16,72,96,16,pregen_3layer_models/dense_120_16_72_96_16b.h5
dense_120_16_72_104_16b,120_16_72_104,120,16,72,104,16,pregen_3layer_models/dense_120_16_72_104_16b.h5
dense_120_16_72_112_16b,120_16_72_112,120,16,72,112,16,pregen_3layer_models/dense_120_16_72_112_16b.h5
dense_120_16_72_120_16b,120_16_72_120,120,16,72,120,16,pregen_3layer_models/dense_120_16_72_120_16b.h5
dense_120_16_72_128_16b,120_16_72_128,120,16,72,128,16,pregen_3layer_models/dense_120_16_72_128_16b.h5
dense_120_16_80_8_16b,120_16_80_8,120,16,80,8,16,pregen_3layer_models/dense_120_16_80_8_16b.h5
dense_120_16_80_16_16b,120_16_80_16,120,16,80,16,16,pregen_3layer_models/dense_120_16_80_16_16b.h5
dense_120_16_80_24_16b,120_16_80_24,120,16,80,24,16,pregen_3layer_models/dense_120_16_80_24_16b.h5
dense_120_16_80_32_16b,120_16_80_32,120,16,80,32,16,pregen_3layer_models/dense_120_16_80_32_16b.h5
dense_120_16_80_40_16b,120_16_80_40,120,16,80,40,16,pregen_3layer_models/dense_120_16_80_40_16b.h5
dense_120_16_80_48_16b,120_16_80_48,120,16,80,48,16,pregen_3layer_models/dense_120_16_80_48_16b.h5
dense_120_16_80_56_16b,120_16_80_56,120,16,80,56,16,pregen_3layer_models/dense_120_16_80_56_16b.h5
dense_120_16_80_64_16b,120_16_80_64,120,16,80,64,16,pregen_3layer_models/dense_120_16_80_64_16b.h5
dense_120_16_80_72_16b,120_16_80_72,120,16,80,72,16,pregen_3layer_models/dense_120_16_80_72_16b.h5
dense_120_16_80_80_16b,120_16_80_80,120,16,80,80,16,pregen_3layer_models/dense_120_16_80_80_16b.h5
dense_120_16_80_88_16b,120_16_80_88,120,16,80,88,16,pregen_3layer_models/dense_120_16_80_88_16b.h5
dense_120_16_80_96_16b,120_16_80_96,120,16,80,96,16,pregen_3layer_models/dense_120_16_80_96_16b.h5
dense_120_16_80_104_16b,120_16_80_104,120,16,80,104,16,pregen_3layer_models/dense_120_16_80_104_16b.h5
dense_120_16_80_112_16b,120_16_80_112,120,16,80,112,16,pregen_3layer_models/dense_120_16_80_112_16b.h5
dense_120_16_80_120_16b,120_16_80_120,120,16,80,120,16,pregen_3layer_models/dense_120_16_80_120_16b.h5
dense_120_16_80_128_16b,120_16_80_128,120,16,80,128,16,pregen_3layer_models/dense_120_16_80_128_16b.h5
dense_120_16_88_8_16b,120_16_88_8,120,16,88,8,16,pregen_3layer_models/dense_120_16_88_8_16b.h5
dense_120_16_88_16_16b,120_16_88_16,120,16,88,16,16,pregen_3layer_models/dense_120_16_88_16_16b.h5
dense_120_16_88_24_16b,120_16_88_24,120,16,88,24,16,pregen_3layer_models/dense_120_16_88_24_16b.h5
dense_120_16_88_32_16b,120_16_88_32,120,16,88,32,16,pregen_3layer_models/dense_120_16_88_32_16b.h5
dense_120_16_88_40_16b,120_16_88_40,120,16,88,40,16,pregen_3layer_models/dense_120_16_88_40_16b.h5
dense_120_16_88_48_16b,120_16_88_48,120,16,88,48,16,pregen_3layer_models/dense_120_16_88_48_16b.h5
dense_120_16_88_56_16b,120_16_88_56,120,16,88,56,16,pregen_3layer_models/dense_120_16_88_56_16b.h5
dense_120_16_88_64_16b,120_16_88_64,120,16,88,64,16,pregen_3layer_models/dense_120_16_88_64_16b.h5
dense_120_16_88_72_16b,120_16_88_72,120,16,88,72,16,pregen_3layer_models/dense_120_16_88_72_16b.h5
dense_120_16_88_80_16b,120_16_88_80,120,16,88,80,16,pregen_3layer_models/dense_120_16_88_80_16b.h5
dense_120_16_88_88_16b,120_16_88_88,120,16,88,88,16,pregen_3layer_models/dense_120_16_88_88_16b.h5
dense_120_16_88_96_16b,120_16_88_96,120,16,88,96,16,pregen_3layer_models/dense_120_16_88_96_16b.h5
dense_120_16_88_104_16b,120_16_88_104,120,16,88,104,16,pregen_3layer_models/dense_120_16_88_104_16b.h5
dense_120_16_88_112_16b,120_16_88_112,120,16,88,112,16,pregen_3layer_models/dense_120_16_88_112_16b.h5
dense_120_16_88_120_16b,120_16_88_120,120,16,88,120,16,pregen_3layer_models/dense_120_16_88_120_16b.h5
dense_120_16_88_128_16b,120_16_88_128,120,16,88,128,16,pregen_3layer_models/dense_120_16_88_128_16b.h5
dense_120_16_96_8_16b,120_16_96_8,120,16,96,8,16,pregen_3layer_models/dense_120_16_96_8_16b.h5
dense_120_16_96_16_16b,120_16_96_16,120,16,96,16,16,pregen_3layer_models/dense_120_16_96_16_16b.h5
dense_120_16_96_24_16b,120_16_96_24,120,16,96,24,16,pregen_3layer_models/dense_120_16_96_24_16b.h5
dense_120_16_96_32_16b,120_16_96_32,120,16,96,32,16,pregen_3layer_models/dense_120_16_96_32_16b.h5
dense_120_16_96_40_16b,120_16_96_40,120,16,96,40,16,pregen_3layer_models/dense_120_16_96_40_16b.h5
dense_120_16_96_48_16b,120_16_96_48,120,16,96,48,16,pregen_3layer_models/dense_120_16_96_48_16b.h5
dense_120_16_96_56_16b,120_16_96_56,120,16,96,56,16,pregen_3layer_models/dense_120_16_96_56_16b.h5
dense_120_16_96_64_16b,120_16_96_64,120,16,96,64,16,pregen_3layer_models/dense_120_16_96_64_16b.h5
dense_120_16_96_72_16b,120_16_96_72,120,16,96,72,16,pregen_3layer_models/dense_120_16_96_72_16b.h5
dense_120_16_96_80_16b,120_16_96_80,120,16,96,80,16,pregen_3layer_models/dense_120_16_96_80_16b.h5
dense_120_16_96_88_16b,120_16_96_88,120,16,96,88,16,pregen_3layer_models/dense_120_16_96_88_16b.h5
dense_120_16_96_96_16b,120_16_96_96,120,16,96,96,16,pregen_3layer_models/dense_120_16_96_96_16b.h5
dense_120_16_96_104_16b,120_16_96_104,120,16,96,104,16,pregen_3layer_models/dense_120_16_96_104_16b.h5
dense_120_16_96_112_16b,120_16_96_112,120,16,96,112,16,pregen_3layer_models/dense_120_16_96_112_16b.h5
dense_120_16_96_120_16b,120_16_96_120,120,16,96,120,16,pregen_3layer_models/dense_120_16_96_120_16b.h5
dense_120_16_96_128_16b,120_16_96_128,120,16,96,128,16,pregen_3layer_models/dense_120_16_96_128_16b.h5
dense_120_16_104_8_16b,120_16_104_8,120,16,104,8,16,pregen_3layer_models/dense_120_16_104_8_16b.h5
dense_120_16_104_16_16b,120_16_104_16,120,16,104,16,16,pregen_3layer_models/dense_120_16_104_16_16b.h5
dense_120_16_104_24_16b,120_16_104_24,120,16,104,24,16,pregen_3layer_models/dense_120_16_104_24_16b.h5
dense_120_16_104_32_16b,120_16_104_32,120,16,104,32,16,pregen_3layer_models/dense_120_16_104_32_16b.h5
dense_120_16_104_40_16b,120_16_104_40,120,16,104,40,16,pregen_3layer_models/dense_120_16_104_40_16b.h5
dense_120_16_104_48_16b,120_16_104_48,120,16,104,48,16,pregen_3layer_models/dense_120_16_104_48_16b.h5
dense_120_16_104_56_16b,120_16_104_56,120,16,104,56,16,pregen_3layer_models/dense_120_16_104_56_16b.h5
dense_120_16_104_64_16b,120_16_104_64,120,16,104,64,16,pregen_3layer_models/dense_120_16_104_64_16b.h5
dense_120_16_104_72_16b,120_16_104_72,120,16,104,72,16,pregen_3layer_models/dense_120_16_104_72_16b.h5
dense_120_16_104_80_16b,120_16_104_80,120,16,104,80,16,pregen_3layer_models/dense_120_16_104_80_16b.h5
dense_120_16_104_88_16b,120_16_104_88,120,16,104,88,16,pregen_3layer_models/dense_120_16_104_88_16b.h5
dense_120_16_104_96_16b,120_16_104_96,120,16,104,96,16,pregen_3layer_models/dense_120_16_104_96_16b.h5
dense_120_16_104_104_16b,120_16_104_104,120,16,104,104,16,pregen_3layer_models/dense_120_16_104_104_16b.h5
dense_120_16_104_112_16b,120_16_104_112,120,16,104,112,16,pregen_3layer_models/dense_120_16_104_112_16b.h5
dense_120_16_104_120_16b,120_16_104_120,120,16,104,120,16,pregen_3layer_models/dense_120_16_104_120_16b.h5
dense_120_16_104_128_16b,120_16_104_128,120,16,104,128,16,pregen_3layer_models/dense_120_16_104_128_16b.h5
dense_120_16_112_8_16b,120_16_112_8,120,16,112,8,16,pregen_3layer_models/dense_120_16_112_8_16b.h5
dense_120_16_112_16_16b,120_16_112_16,120,16,112,16,16,pregen_3layer_models/dense_120_16_112_16_16b.h5
dense_120_16_112_24_16b,120_16_112_24,120,16,112,24,16,pregen_3layer_models/dense_120_16_112_24_16b.h5
dense_120_16_112_32_16b,120_16_112_32,120,16,112,32,16,pregen_3layer_models/dense_120_16_112_32_16b.h5
dense_120_16_112_40_16b,120_16_112_40,120,16,112,40,16,pregen_3layer_models/dense_120_16_112_40_16b.h5
dense_120_16_112_48_16b,120_16_112_48,120,16,112,48,16,pregen_3layer_models/dense_120_16_112_48_16b.h5
dense_120_16_112_56_16b,120_16_112_56,120,16,112,56,16,pregen_3layer_models/dense_120_16_112_56_16b.h5
dense_120_16_112_64_16b,120_16_112_64,120,16,112,64,16,pregen_3layer_models/dense_120_16_112_64_16b.h5
dense_120_16_112_72_16b,120_16_112_72,120,16,112,72,16,pregen_3layer_models/dense_120_16_112_72_16b.h5
dense_120_16_112_80_16b,120_16_112_80,120,16,112,80,16,pregen_3layer_models/dense_120_16_112_80_16b.h5
dense_120_16_112_88_16b,120_16_112_88,120,16,112,88,16,pregen_3layer_models/dense_120_16_112_88_16b.h5
dense_120_16_112_96_16b,120_16_112_96,120,16,112,96,16,pregen_3layer_models/dense_120_16_112_96_16b.h5
dense_120_16_112_104_16b,120_16_112_104,120,16,112,104,16,pregen_3layer_models/dense_120_16_112_104_16b.h5
dense_120_16_112_112_16b,120_16_112_112,120,16,112,112,16,pregen_3layer_models/dense_120_16_112_112_16b.h5
dense_120_16_112_120_16b,120_16_112_120,120,16,112,120,16,pregen_3layer_models/dense_120_16_112_120_16b.h5
dense_120_16_112_128_16b,120_16_112_128,120,16,112,128,16,pregen_3layer_models/dense_120_16_112_128_16b.h5
dense_120_16_120_8_16b,120_16_120_8,120,16,120,8,16,pregen_3layer_models/dense_120_16_120_8_16b.h5
dense_120_16_120_16_16b,120_16_120_16,120,16,120,16,16,pregen_3layer_models/dense_120_16_120_16_16b.h5
dense_120_16_120_24_16b,120_16_120_24,120,16,120,24,16,pregen_3layer_models/dense_120_16_120_24_16b.h5
dense_120_16_120_32_16b,120_16_120_32,120,16,120,32,16,pregen_3layer_models/dense_120_16_120_32_16b.h5
dense_120_16_120_40_16b,120_16_120_40,120,16,120,40,16,pregen_3layer_models/dense_120_16_120_40_16b.h5
dense_120_16_120_48_16b,120_16_120_48,120,16,120,48,16,pregen_3layer_models/dense_120_16_120_48_16b.h5
dense_120_16_120_56_16b,120_16_120_56,120,16,120,56,16,pregen_3layer_models/dense_120_16_120_56_16b.h5
dense_120_16_120_64_16b,120_16_120_64,120,16,120,64,16,pregen_3layer_models/dense_120_16_120_64_16b.h5
dense_120_16_120_72_16b,120_16_120_72,120,16,120,72,16,pregen_3layer_models/dense_120_16_120_72_16b.h5
dense_120_16_120_80_16b,120_16_120_80,120,16,120,80,16,pregen_3layer_models/dense_120_16_120_80_16b.h5
dense_120_16_120_88_16b,120_16_120_88,120,16,120,88,16,pregen_3layer_models/dense_120_16_120_88_16b.h5
dense_120_16_120_96_16b,120_16_120_96,120,16,120,96,16,pregen_3layer_models/dense_120_16_120_96_16b.h5
dense_120_16_120_104_16b,120_16_120_104,120,16,120,104,16,pregen_3layer_models/dense_120_16_120_104_16b.h5
dense_120_16_120_112_16b,120_16_120_112,120,16,120,112,16,pregen_3layer_models/dense_120_16_120_112_16b.h5
dense_120_16_120_120_16b,120_16_120_120,120,16,120,120,16,pregen_3layer_models/dense_120_16_120_120_16b.h5
dense_120_16_120_128_16b,120_16_120_128,120,16,120,128,16,pregen_3layer_models/dense_120_16_120_128_16b.h5
dense_120_16_128_8_16b,120_16_128_8,120,16,128,8,16,pregen_3layer_models/dense_120_16_128_8_16b.h5
dense_120_16_128_16_16b,120_16_128_16,120,16,128,16,16,pregen_3layer_models/dense_120_16_128_16_16b.h5
dense_120_16_128_24_16b,120_16_128_24,120,16,128,24,16,pregen_3layer_models/dense_120_16_128_24_16b.h5
dense_120_16_128_32_16b,120_16_128_32,120,16,128,32,16,pregen_3layer_models/dense_120_16_128_32_16b.h5
dense_120_16_128_40_16b,120_16_128_40,120,16,128,40,16,pregen_3layer_models/dense_120_16_128_40_16b.h5
dense_120_16_128_48_16b,120_16_128_48,120,16,128,48,16,pregen_3layer_models/dense_120_16_128_48_16b.h5
dense_120_16_128_56_16b,120_16_128_56,120,16,128,56,16,pregen_3layer_models/dense_120_16_128_56_16b.h5
dense_120_16_128_64_16b,120_16_128_64,120,16,128,64,16,pregen_3layer_models/dense_120_16_128_64_16b.h5
dense_120_16_128_72_16b,120_16_128_72,120,16,128,72,16,pregen_3layer_models/dense_120_16_128_72_16b.h5
dense_120_16_128_80_16b,120_16_128_80,120,16,128,80,16,pregen_3layer_models/dense_120_16_128_80_16b.h5
dense_120_16_128_88_16b,120_16_128_88,120,16,128,88,16,pregen_3layer_models/dense_120_16_128_88_16b.h5
dense_120_16_128_96_16b,120_16_128_96,120,16,128,96,16,pregen_3layer_models/dense_120_16_128_96_16b.h5
dense_120_16_128_104_16b,120_16_128_104,120,16,128,104,16,pregen_3layer_models/dense_120_16_128_104_16b.h5
dense_120_16_128_112_16b,120_16_128_112,120,16,128,112,16,pregen_3layer_models/dense_120_16_128_112_16b.h5
dense_120_16_128_120_16b,120_16_128_120,120,16,128,120,16,pregen_3layer_models/dense_120_16_128_120_16b.h5
dense_120_16_128_128_16b,120_16_128_128,120,16,128,128,16,pregen_3layer_models/dense_120_16_128_128_16b.h5
dense_120_24_8_8_16b,120_24_8_8,120,24,8,8,16,pregen_3layer_models/dense_120_24_8_8_16b.h5
dense_120_24_8_16_16b,120_24_8_16,120,24,8,16,16,pregen_3layer_models/dense_120_24_8_16_16b.h5
dense_120_24_8_24_16b,120_24_8_24,120,24,8,24,16,pregen_3layer_models/dense_120_24_8_24_16b.h5
dense_120_24_8_32_16b,120_24_8_32,120,24,8,32,16,pregen_3layer_models/dense_120_24_8_32_16b.h5
dense_120_24_8_40_16b,120_24_8_40,120,24,8,40,16,pregen_3layer_models/dense_120_24_8_40_16b.h5
dense_120_24_8_48_16b,120_24_8_48,120,24,8,48,16,pregen_3layer_models/dense_120_24_8_48_16b.h5
dense_120_24_8_56_16b,120_24_8_56,120,24,8,56,16,pregen_3layer_models/dense_120_24_8_56_16b.h5
dense_120_24_8_64_16b,120_24_8_64,120,24,8,64,16,pregen_3layer_models/dense_120_24_8_64_16b.h5
dense_120_24_8_72_16b,120_24_8_72,120,24,8,72,16,pregen_3layer_models/dense_120_24_8_72_16b.h5
dense_120_24_8_80_16b,120_24_8_80,120,24,8,80,16,pregen_3layer_models/dense_120_24_8_80_16b.h5
dense_120_24_8_88_16b,120_24_8_88,120,24,8,88,16,pregen_3layer_models/dense_120_24_8_88_16b.h5
dense_120_24_8_96_16b,120_24_8_96,120,24,8,96,16,pregen_3layer_models/dense_120_24_8_96_16b.h5
dense_120_24_8_104_16b,120_24_8_104,120,24,8,104,16,pregen_3layer_models/dense_120_24_8_104_16b.h5
dense_120_24_8_112_16b,120_24_8_112,120,24,8,112,16,pregen_3layer_models/dense_120_24_8_112_16b.h5
dense_120_24_8_120_16b,120_24_8_120,120,24,8,120,16,pregen_3layer_models/dense_120_24_8_120_16b.h5
dense_120_24_8_128_16b,120_24_8_128,120,24,8,128,16,pregen_3layer_models/dense_120_24_8_128_16b.h5
dense_120_24_16_8_16b,120_24_16_8,120,24,16,8,16,pregen_3layer_models/dense_120_24_16_8_16b.h5
dense_120_24_16_16_16b,120_24_16_16,120,24,16,16,16,pregen_3layer_models/dense_120_24_16_16_16b.h5
dense_120_24_16_24_16b,120_24_16_24,120,24,16,24,16,pregen_3layer_models/dense_120_24_16_24_16b.h5
dense_120_24_16_32_16b,120_24_16_32,120,24,16,32,16,pregen_3layer_models/dense_120_24_16_32_16b.h5
dense_120_24_16_40_16b,120_24_16_40,120,24,16,40,16,pregen_3layer_models/dense_120_24_16_40_16b.h5
dense_120_24_16_48_16b,120_24_16_48,120,24,16,48,16,pregen_3layer_models/dense_120_24_16_48_16b.h5
dense_120_24_16_56_16b,120_24_16_56,120,24,16,56,16,pregen_3layer_models/dense_120_24_16_56_16b.h5
dense_120_24_16_64_16b,120_24_16_64,120,24,16,64,16,pregen_3layer_models/dense_120_24_16_64_16b.h5
dense_120_24_16_72_16b,120_24_16_72,120,24,16,72,16,pregen_3layer_models/dense_120_24_16_72_16b.h5
dense_120_24_16_80_16b,120_24_16_80,120,24,16,80,16,pregen_3layer_models/dense_120_24_16_80_16b.h5
dense_120_24_16_88_16b,120_24_16_88,120,24,16,88,16,pregen_3layer_models/dense_120_24_16_88_16b.h5
dense_120_24_16_96_16b,120_24_16_96,120,24,16,96,16,pregen_3layer_models/dense_120_24_16_96_16b.h5
dense_120_24_16_104_16b,120_24_16_104,120,24,16,104,16,pregen_3layer_models/dense_120_24_16_104_16b.h5
dense_120_24_16_112_16b,120_24_16_112,120,24,16,112,16,pregen_3layer_models/dense_120_24_16_112_16b.h5
dense_120_24_16_120_16b,120_24_16_120,120,24,16,120,16,pregen_3layer_models/dense_120_24_16_120_16b.h5
dense_120_24_16_128_16b,120_24_16_128,120,24,16,128,16,pregen_3layer_models/dense_120_24_16_128_16b.h5
dense_120_24_24_8_16b,120_24_24_8,120,24,24,8,16,pregen_3layer_models/dense_120_24_24_8_16b.h5
dense_120_24_24_16_16b,120_24_24_16,120,24,24,16,16,pregen_3layer_models/dense_120_24_24_16_16b.h5
dense_120_24_24_24_16b,120_24_24_24,120,24,24,24,16,pregen_3layer_models/dense_120_24_24_24_16b.h5
dense_120_24_24_32_16b,120_24_24_32,120,24,24,32,16,pregen_3layer_models/dense_120_24_24_32_16b.h5
dense_120_24_24_40_16b,120_24_24_40,120,24,24,40,16,pregen_3layer_models/dense_120_24_24_40_16b.h5
dense_120_24_24_48_16b,120_24_24_48,120,24,24,48,16,pregen_3layer_models/dense_120_24_24_48_16b.h5
dense_120_24_24_56_16b,120_24_24_56,120,24,24,56,16,pregen_3layer_models/dense_120_24_24_56_16b.h5
dense_120_24_24_64_16b,120_24_24_64,120,24,24,64,16,pregen_3layer_models/dense_120_24_24_64_16b.h5
dense_120_24_24_72_16b,120_24_24_72,120,24,24,72,16,pregen_3layer_models/dense_120_24_24_72_16b.h5
dense_120_24_24_80_16b,120_24_24_80,120,24,24,80,16,pregen_3layer_models/dense_120_24_24_80_16b.h5
dense_120_24_24_88_16b,120_24_24_88,120,24,24,88,16,pregen_3layer_models/dense_120_24_24_88_16b.h5
dense_120_24_24_96_16b,120_24_24_96,120,24,24,96,16,pregen_3layer_models/dense_120_24_24_96_16b.h5
dense_120_24_24_104_16b,120_24_24_104,120,24,24,104,16,pregen_3layer_models/dense_120_24_24_104_16b.h5
dense_120_24_24_112_16b,120_24_24_112,120,24,24,112,16,pregen_3layer_models/dense_120_24_24_112_16b.h5
dense_120_24_24_120_16b,120_24_24_120,120,24,24,120,16,pregen_3layer_models/dense_120_24_24_120_16b.h5
dense_120_24_24_128_16b,120_24_24_128,120,24,24,128,16,pregen_3layer_models/dense_120_24_24_128_16b.h5
dense_120_24_32_8_16b,120_24_32_8,120,24,32,8,16,pregen_3layer_models/dense_120_24_32_8_16b.h5
dense_120_24_32_16_16b,120_24_32_16,120,24,32,16,16,pregen_3layer_models/dense_120_24_32_16_16b.h5
dense_120_24_32_24_16b,120_24_32_24,120,24,32,24,16,pregen_3layer_models/dense_120_24_32_24_16b.h5
dense_120_24_32_32_16b,120_24_32_32,120,24,32,32,16,pregen_3layer_models/dense_120_24_32_32_16b.h5
dense_120_24_32_40_16b,120_24_32_40,120,24,32,40,16,pregen_3layer_models/dense_120_24_32_40_16b.h5
dense_120_24_32_48_16b,120_24_32_48,120,24,32,48,16,pregen_3layer_models/dense_120_24_32_48_16b.h5
dense_120_24_32_56_16b,120_24_32_56,120,24,32,56,16,pregen_3layer_models/dense_120_24_32_56_16b.h5
dense_120_24_32_64_16b,120_24_32_64,120,24,32,64,16,pregen_3layer_models/dense_120_24_32_64_16b.h5
dense_120_24_32_72_16b,120_24_32_72,120,24,32,72,16,pregen_3layer_models/dense_120_24_32_72_16b.h5
dense_120_24_32_80_16b,120_24_32_80,120,24,32,80,16,pregen_3layer_models/dense_120_24_32_80_16b.h5
dense_120_24_32_88_16b,120_24_32_88,120,24,32,88,16,pregen_3layer_models/dense_120_24_32_88_16b.h5
dense_120_24_32_96_16b,120_24_32_96,120,24,32,96,16,pregen_3layer_models/dense_120_24_32_96_16b.h5
