model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_32_96_40_72_4b,32_96_40_72,32,96,40,72,4,pregen_3layer_models/dense_32_96_40_72_4b.h5
dense_32_96_40_80_4b,32_96_40_80,32,96,40,80,4,pregen_3layer_models/dense_32_96_40_80_4b.h5
dense_32_96_40_88_4b,32_96_40_88,32,96,40,88,4,pregen_3layer_models/dense_32_96_40_88_4b.h5
dense_32_96_40_96_4b,32_96_40_96,32,96,40,96,4,pregen_3layer_models/dense_32_96_40_96_4b.h5
dense_32_96_40_104_4b,32_96_40_104,32,96,40,104,4,pregen_3layer_models/dense_32_96_40_104_4b.h5
dense_32_96_40_112_4b,32_96_40_112,32,96,40,112,4,pregen_3layer_models/dense_32_96_40_112_4b.h5
dense_32_96_40_120_4b,32_96_40_120,32,96,40,120,4,pregen_3layer_models/dense_32_96_40_120_4b.h5
dense_32_96_40_128_4b,32_96_40_128,32,96,40,128,4,pregen_3layer_models/dense_32_96_40_128_4b.h5
dense_32_96_48_8_4b,32_96_48_8,32,96,48,8,4,pregen_3layer_models/dense_32_96_48_8_4b.h5
dense_32_96_48_16_4b,32_96_48_16,32,96,48,16,4,pregen_3layer_models/dense_32_96_48_16_4b.h5
dense_32_96_48_24_4b,32_96_48_24,32,96,48,24,4,pregen_3layer_models/dense_32_96_48_24_4b.h5
dense_32_96_48_32_4b,32_96_48_32,32,96,48,32,4,pregen_3layer_models/dense_32_96_48_32_4b.h5
dense_32_96_48_40_4b,32_96_48_40,32,96,48,40,4,pregen_3layer_models/dense_32_96_48_40_4b.h5
dense_32_96_48_48_4b,32_96_48_48,32,96,48,48,4,pregen_3layer_models/dense_32_96_48_48_4b.h5
dense_32_96_48_56_4b,32_96_48_56,32,96,48,56,4,pregen_3layer_models/dense_32_96_48_56_4b.h5
dense_32_96_48_64_4b,32_96_48_64,32,96,48,64,4,pregen_3layer_models/dense_32_96_48_64_4b.h5
dense_32_96_48_72_4b,32_96_48_72,32,96,48,72,4,pregen_3layer_models/dense_32_96_48_72_4b.h5
dense_32_96_48_80_4b,32_96_48_80,32,96,48,80,4,pregen_3layer_models/dense_32_96_48_80_4b.h5
dense_32_96_48_88_4b,32_96_48_88,32,96,48,88,4,pregen_3layer_models/dense_32_96_48_88_4b.h5
dense_32_96_48_96_4b,32_96_48_96,32,96,48,96,4,pregen_3layer_models/dense_32_96_48_96_4b.h5
dense_32_96_48_104_4b,32_96_48_104,32,96,48,104,4,pregen_3layer_models/dense_32_96_48_104_4b.h5
dense_32_96_48_112_4b,32_96_48_112,32,96,48,112,4,pregen_3layer_models/dense_32_96_48_112_4b.h5
dense_32_96_48_120_4b,32_96_48_120,32,96,48,120,4,pregen_3layer_models/dense_32_96_48_120_4b.h5
dense_32_96_48_128_4b,32_96_48_128,32,96,48,128,4,pregen_3layer_models/dense_32_96_48_128_4b.h5
dense_32_96_56_8_4b,32_96_56_8,32,96,56,8,4,pregen_3layer_models/dense_32_96_56_8_4b.h5
dense_32_96_56_16_4b,32_96_56_16,32,96,56,16,4,pregen_3layer_models/dense_32_96_56_16_4b.h5
dense_32_96_56_24_4b,32_96_56_24,32,96,56,24,4,pregen_3layer_models/dense_32_96_56_24_4b.h5
dense_32_96_56_32_4b,32_96_56_32,32,96,56,32,4,pregen_3layer_models/dense_32_96_56_32_4b.h5
dense_32_96_56_40_4b,32_96_56_40,32,96,56,40,4,pregen_3layer_models/dense_32_96_56_40_4b.h5
dense_32_96_56_48_4b,32_96_56_48,32,96,56,48,4,pregen_3layer_models/dense_32_96_56_48_4b.h5
dense_32_96_56_56_4b,32_96_56_56,32,96,56,56,4,pregen_3layer_models/dense_32_96_56_56_4b.h5
dense_32_96_56_64_4b,32_96_56_64,32,96,56,64,4,pregen_3layer_models/dense_32_96_56_64_4b.h5
dense_32_96_56_72_4b,32_96_56_72,32,96,56,72,4,pregen_3layer_models/dense_32_96_56_72_4b.h5
dense_32_96_56_80_4b,32_96_56_80,32,96,56,80,4,pregen_3layer_models/dense_32_96_56_80_4b.h5
dense_32_96_56_88_4b,32_96_56_88,32,96,56,88,4,pregen_3layer_models/dense_32_96_56_88_4b.h5
dense_32_96_56_96_4b,32_96_56_96,32,96,56,96,4,pregen_3layer_models/dense_32_96_56_96_4b.h5
dense_32_96_56_104_4b,32_96_56_104,32,96,56,104,4,pregen_3layer_models/dense_32_96_56_104_4b.h5
dense_32_96_56_112_4b,32_96_56_112,32,96,56,112,4,pregen_3layer_models/dense_32_96_56_112_4b.h5
dense_32_96_56_120_4b,32_96_56_120,32,96,56,120,4,pregen_3layer_models/dense_32_96_56_120_4b.h5
dense_32_96_56_128_4b,32_96_56_128,32,96,56,128,4,pregen_3layer_models/dense_32_96_56_128_4b.h5
dense_32_96_64_8_4b,32_96_64_8,32,96,64,8,4,pregen_3layer_models/dense_32_96_64_8_4b.h5
dense_32_96_64_16_4b,32_96_64_16,32,96,64,16,4,pregen_3layer_models/dense_32_96_64_16_4b.h5
dense_32_96_64_24_4b,32_96_64_24,32,96,64,24,4,pregen_3layer_models/dense_32_96_64_24_4b.h5
dense_32_96_64_32_4b,32_96_64_32,32,96,64,32,4,pregen_3layer_models/dense_32_96_64_32_4b.h5
dense_32_96_64_40_4b,32_96_64_40,32,96,64,40,4,pregen_3layer_models/dense_32_96_64_40_4b.h5
dense_32_96_64_48_4b,32_96_64_48,32,96,64,48,4,pregen_3layer_models/dense_32_96_64_48_4b.h5
dense_32_96_64_56_4b,32_96_64_56,32,96,64,56,4,pregen_3layer_models/dense_32_96_64_56_4b.h5
dense_32_96_64_64_4b,32_96_64_64,32,96,64,64,4,pregen_3layer_models/dense_32_96_64_64_4b.h5
dense_32_96_64_72_4b,32_96_64_72,32,96,64,72,4,pregen_3layer_models/dense_32_96_64_72_4b.h5
dense_32_96_64_80_4b,32_96_64_80,32,96,64,80,4,pregen_3layer_models/dense_32_96_64_80_4b.h5
dense_32_96_64_88_4b,32_96_64_88,32,96,64,88,4,pregen_3layer_models/dense_32_96_64_88_4b.h5
dense_32_96_64_96_4b,32_96_64_96,32,96,64,96,4,pregen_3layer_models/dense_32_96_64_96_4b.h5
dense_32_96_64_104_4b,32_96_64_104,32,96,64,104,4,pregen_3layer_models/dense_32_96_64_104_4b.h5
dense_32_96_64_112_4b,32_96_64_112,32,96,64,112,4,pregen_3layer_models/dense_32_96_64_112_4b.h5
dense_32_96_64_120_4b,32_96_64_120,32,96,64,120,4,pregen_3layer_models/dense_32_96_64_120_4b.h5
dense_32_96_64_128_4b,32_96_64_128,32,96,64,128,4,pregen_3layer_models/dense_32_96_64_128_4b.h5
dense_32_96_72_8_4b,32_96_72_8,32,96,72,8,4,pregen_3layer_models/dense_32_96_72_8_4b.h5
dense_32_96_72_16_4b,32_96_72_16,32,96,72,16,4,pregen_3layer_models/dense_32_96_72_16_4b.h5
dense_32_96_72_24_4b,32_96_72_24,32,96,72,24,4,pregen_3layer_models/dense_32_96_72_24_4b.h5
dense_32_96_72_32_4b,32_96_72_32,32,96,72,32,4,pregen_3layer_models/dense_32_96_72_32_4b.h5
dense_32_96_72_40_4b,32_96_72_40,32,96,72,40,4,pregen_3layer_models/dense_32_96_72_40_4b.h5
dense_32_96_72_48_4b,32_96_72_48,32,96,72,48,4,pregen_3layer_models/dense_32_96_72_48_4b.h5
dense_32_96_72_56_4b,32_96_72_56,32,96,72,56,4,pregen_3layer_models/dense_32_96_72_56_4b.h5
dense_32_96_72_64_4b,32_96_72_64,32,96,72,64,4,pregen_3layer_models/dense_32_96_72_64_4b.h5
dense_32_96_72_72_4b,32_96_72_72,32,96,72,72,4,pregen_3layer_models/dense_32_96_72_72_4b.h5
dense_32_96_72_80_4b,32_96_72_80,32,96,72,80,4,pregen_3layer_models/dense_32_96_72_80_4b.h5
dense_32_96_72_88_4b,32_96_72_88,32,96,72,88,4,pregen_3layer_models/dense_32_96_72_88_4b.h5
dense_32_96_72_96_4b,32_96_72_96,32,96,72,96,4,pregen_3layer_models/dense_32_96_72_96_4b.h5
dense_32_96_72_104_4b,32_96_72_104,32,96,72,104,4,pregen_3layer_models/dense_32_96_72_104_4b.h5
dense_32_96_72_112_4b,32_96_72_112,32,96,72,112,4,pregen_3layer_models/dense_32_96_72_112_4b.h5
dense_32_96_72_120_4b,32_96_72_120,32,96,72,120,4,pregen_3layer_models/dense_32_96_72_120_4b.h5
dense_32_96_72_128_4b,32_96_72_128,32,96,72,128,4,pregen_3layer_models/dense_32_96_72_128_4b.h5
dense_32_96_80_8_4b,32_96_80_8,32,96,80,8,4,pregen_3layer_models/dense_32_96_80_8_4b.h5
dense_32_96_80_16_4b,32_96_80_16,32,96,80,16,4,pregen_3layer_models/dense_32_96_80_16_4b.h5
dense_32_96_80_24_4b,32_96_80_24,32,96,80,24,4,pregen_3layer_models/dense_32_96_80_24_4b.h5
dense_32_96_80_32_4b,32_96_80_32,32,96,80,32,4,pregen_3layer_models/dense_32_96_80_32_4b.h5
dense_32_96_80_40_4b,32_96_80_40,32,96,80,40,4,pregen_3layer_models/dense_32_96_80_40_4b.h5
dense_32_96_80_48_4b,32_96_80_48,32,96,80,48,4,pregen_3layer_models/dense_32_96_80_48_4b.h5
dense_32_96_80_56_4b,32_96_80_56,32,96,80,56,4,pregen_3layer_models/dense_32_96_80_56_4b.h5
dense_32_96_80_64_4b,32_96_80_64,32,96,80,64,4,pregen_3layer_models/dense_32_96_80_64_4b.h5
dense_32_96_80_72_4b,32_96_80_72,32,96,80,72,4,pregen_3layer_models/dense_32_96_80_72_4b.h5
dense_32_96_80_80_4b,32_96_80_80,32,96,80,80,4,pregen_3layer_models/dense_32_96_80_80_4b.h5
dense_32_96_80_88_4b,32_96_80_88,32,96,80,88,4,pregen_3layer_models/dense_32_96_80_88_4b.h5
dense_32_96_80_96_4b,32_96_80_96,32,96,80,96,4,pregen_3layer_models/dense_32_96_80_96_4b.h5
dense_32_96_80_104_4b,32_96_80_104,32,96,80,104,4,pregen_3layer_models/dense_32_96_80_104_4b.h5
dense_32_96_80_112_4b,32_96_80_112,32,96,80,112,4,pregen_3layer_models/dense_32_96_80_112_4b.h5
dense_32_96_80_120_4b,32_96_80_120,32,96,80,120,4,pregen_3layer_models/dense_32_96_80_120_4b.h5
dense_32_96_80_128_4b,32_96_80_128,32,96,80,128,4,pregen_3layer_models/dense_32_96_80_128_4b.h5
dense_32_96_88_8_4b,32_96_88_8,32,96,88,8,4,pregen_3layer_models/dense_32_96_88_8_4b.h5
dense_32_96_88_16_4b,32_96_88_16,32,96,88,16,4,pregen_3layer_models/dense_32_96_88_16_4b.h5
dense_32_96_88_24_4b,32_96_88_24,32,96,88,24,4,pregen_3layer_models/dense_32_96_88_24_4b.h5
dense_32_96_88_32_4b,32_96_88_32,32,96,88,32,4,pregen_3layer_models/dense_32_96_88_32_4b.h5
dense_32_96_88_40_4b,32_96_88_40,32,96,88,40,4,pregen_3layer_models/dense_32_96_88_40_4b.h5
dense_32_96_88_48_4b,32_96_88_48,32,96,88,48,4,pregen_3layer_models/dense_32_96_88_48_4b.h5
dense_32_96_88_56_4b,32_96_88_56,32,96,88,56,4,pregen_3layer_models/dense_32_96_88_56_4b.h5
dense_32_96_88_64_4b,32_96_88_64,32,96,88,64,4,pregen_3layer_models/dense_32_96_88_64_4b.h5
dense_32_96_88_72_4b,32_96_88_72,32,96,88,72,4,pregen_3layer_models/dense_32_96_88_72_4b.h5
dense_32_96_88_80_4b,32_96_88_80,32,96,88,80,4,pregen_3layer_models/dense_32_96_88_80_4b.h5
dense_32_96_88_88_4b,32_96_88_88,32,96,88,88,4,pregen_3layer_models/dense_32_96_88_88_4b.h5
dense_32_96_88_96_4b,32_96_88_96,32,96,88,96,4,pregen_3layer_models/dense_32_96_88_96_4b.h5
dense_32_96_88_104_4b,32_96_88_104,32,96,88,104,4,pregen_3layer_models/dense_32_96_88_104_4b.h5
dense_32_96_88_112_4b,32_96_88_112,32,96,88,112,4,pregen_3layer_models/dense_32_96_88_112_4b.h5
dense_32_96_88_120_4b,32_96_88_120,32,96,88,120,4,pregen_3layer_models/dense_32_96_88_120_4b.h5
dense_32_96_88_128_4b,32_96_88_128,32,96,88,128,4,pregen_3layer_models/dense_32_96_88_128_4b.h5
dense_32_96_96_8_4b,32_96_96_8,32,96,96,8,4,pregen_3layer_models/dense_32_96_96_8_4b.h5
dense_32_96_96_16_4b,32_96_96_16,32,96,96,16,4,pregen_3layer_models/dense_32_96_96_16_4b.h5
dense_32_96_96_24_4b,32_96_96_24,32,96,96,24,4,pregen_3layer_models/dense_32_96_96_24_4b.h5
dense_32_96_96_32_4b,32_96_96_32,32,96,96,32,4,pregen_3layer_models/dense_32_96_96_32_4b.h5
dense_32_96_96_40_4b,32_96_96_40,32,96,96,40,4,pregen_3layer_models/dense_32_96_96_40_4b.h5
dense_32_96_96_48_4b,32_96_96_48,32,96,96,48,4,pregen_3layer_models/dense_32_96_96_48_4b.h5
dense_32_96_96_56_4b,32_96_96_56,32,96,96,56,4,pregen_3layer_models/dense_32_96_96_56_4b.h5
dense_32_96_96_64_4b,32_96_96_64,32,96,96,64,4,pregen_3layer_models/dense_32_96_96_64_4b.h5
dense_32_96_96_72_4b,32_96_96_72,32,96,96,72,4,pregen_3layer_models/dense_32_96_96_72_4b.h5
dense_32_96_96_80_4b,32_96_96_80,32,96,96,80,4,pregen_3layer_models/dense_32_96_96_80_4b.h5
dense_32_96_96_88_4b,32_96_96_88,32,96,96,88,4,pregen_3layer_models/dense_32_96_96_88_4b.h5
dense_32_96_96_96_4b,32_96_96_96,32,96,96,96,4,pregen_3layer_models/dense_32_96_96_96_4b.h5
dense_32_96_96_104_4b,32_96_96_104,32,96,96,104,4,pregen_3layer_models/dense_32_96_96_104_4b.h5
dense_32_96_96_112_4b,32_96_96_112,32,96,96,112,4,pregen_3layer_models/dense_32_96_96_112_4b.h5
dense_32_96_96_120_4b,32_96_96_120,32,96,96,120,4,pregen_3layer_models/dense_32_96_96_120_4b.h5
dense_32_96_96_128_4b,32_96_96_128,32,96,96,128,4,pregen_3layer_models/dense_32_96_96_128_4b.h5
dense_32_96_104_8_4b,32_96_104_8,32,96,104,8,4,pregen_3layer_models/dense_32_96_104_8_4b.h5
dense_32_96_104_16_4b,32_96_104_16,32,96,104,16,4,pregen_3layer_models/dense_32_96_104_16_4b.h5
dense_32_96_104_24_4b,32_96_104_24,32,96,104,24,4,pregen_3layer_models/dense_32_96_104_24_4b.h5
dense_32_96_104_32_4b,32_96_104_32,32,96,104,32,4,pregen_3layer_models/dense_32_96_104_32_4b.h5
dense_32_96_104_40_4b,32_96_104_40,32,96,104,40,4,pregen_3layer_models/dense_32_96_104_40_4b.h5
dense_32_96_104_48_4b,32_96_104_48,32,96,104,48,4,pregen_3layer_models/dense_32_96_104_48_4b.h5
dense_32_96_104_56_4b,32_96_104_56,32,96,104,56,4,pregen_3layer_models/dense_32_96_104_56_4b.h5
dense_32_96_104_64_4b,32_96_104_64,32,96,104,64,4,pregen_3layer_models/dense_32_96_104_64_4b.h5
dense_32_96_104_72_4b,32_96_104_72,32,96,104,72,4,pregen_3layer_models/dense_32_96_104_72_4b.h5
dense_32_96_104_80_4b,32_96_104_80,32,96,104,80,4,pregen_3layer_models/dense_32_96_104_80_4b.h5
dense_32_96_104_88_4b,32_96_104_88,32,96,104,88,4,pregen_3layer_models/dense_32_96_104_88_4b.h5
dense_32_96_104_96_4b,32_96_104_96,32,96,104,96,4,pregen_3layer_models/dense_32_96_104_96_4b.h5
dense_32_96_104_104_4b,32_96_104_104,32,96,104,104,4,pregen_3layer_models/dense_32_96_104_104_4b.h5
dense_32_96_104_112_4b,32_96_104_112,32,96,104,112,4,pregen_3layer_models/dense_32_96_104_112_4b.h5
dense_32_96_104_120_4b,32_96_104_120,32,96,104,120,4,pregen_3layer_models/dense_32_96_104_120_4b.h5
dense_32_96_104_128_4b,32_96_104_128,32,96,104,128,4,pregen_3layer_models/dense_32_96_104_128_4b.h5
dense_32_96_112_8_4b,32_96_112_8,32,96,112,8,4,pregen_3layer_models/dense_32_96_112_8_4b.h5
dense_32_96_112_16_4b,32_96_112_16,32,96,112,16,4,pregen_3layer_models/dense_32_96_112_16_4b.h5
dense_32_96_112_24_4b,32_96_112_24,32,96,112,24,4,pregen_3layer_models/dense_32_96_112_24_4b.h5
dense_32_96_112_32_4b,32_96_112_32,32,96,112,32,4,pregen_3layer_models/dense_32_96_112_32_4b.h5
dense_32_96_112_40_4b,32_96_112_40,32,96,112,40,4,pregen_3layer_models/dense_32_96_112_40_4b.h5
dense_32_96_112_48_4b,32_96_112_48,32,96,112,48,4,pregen_3layer_models/dense_32_96_112_48_4b.h5
dense_32_96_112_56_4b,32_96_112_56,32,96,112,56,4,pregen_3layer_models/dense_32_96_112_56_4b.h5
dense_32_96_112_64_4b,32_96_112_64,32,96,112,64,4,pregen_3layer_models/dense_32_96_112_64_4b.h5
dense_32_96_112_72_4b,32_96_112_72,32,96,112,72,4,pregen_3layer_models/dense_32_96_112_72_4b.h5
dense_32_96_112_80_4b,32_96_112_80,32,96,112,80,4,pregen_3layer_models/dense_32_96_112_80_4b.h5
dense_32_96_112_88_4b,32_96_112_88,32,96,112,88,4,pregen_3layer_models/dense_32_96_112_88_4b.h5
dense_32_96_112_96_4b,32_96_112_96,32,96,112,96,4,pregen_3layer_models/dense_32_96_112_96_4b.h5
dense_32_96_112_104_4b,32_96_112_104,32,96,112,104,4,pregen_3layer_models/dense_32_96_112_104_4b.h5
dense_32_96_112_112_4b,32_96_112_112,32,96,112,112,4,pregen_3layer_models/dense_32_96_112_112_4b.h5
dense_32_96_112_120_4b,32_96_112_120,32,96,112,120,4,pregen_3layer_models/dense_32_96_112_120_4b.h5
dense_32_96_112_128_4b,32_96_112_128,32,96,112,128,4,pregen_3layer_models/dense_32_96_112_128_4b.h5
dense_32_96_120_8_4b,32_96_120_8,32,96,120,8,4,pregen_3layer_models/dense_32_96_120_8_4b.h5
dense_32_96_120_16_4b,32_96_120_16,32,96,120,16,4,pregen_3layer_models/dense_32_96_120_16_4b.h5
dense_32_96_120_24_4b,32_96_120_24,32,96,120,24,4,pregen_3layer_models/dense_32_96_120_24_4b.h5
dense_32_96_120_32_4b,32_96_120_32,32,96,120,32,4,pregen_3layer_models/dense_32_96_120_32_4b.h5
dense_32_96_120_40_4b,32_96_120_40,32,96,120,40,4,pregen_3layer_models/dense_32_96_120_40_4b.h5
dense_32_96_120_48_4b,32_96_120_48,32,96,120,48,4,pregen_3layer_models/dense_32_96_120_48_4b.h5
dense_32_96_120_56_4b,32_96_120_56,32,96,120,56,4,pregen_3layer_models/dense_32_96_120_56_4b.h5
dense_32_96_120_64_4b,32_96_120_64,32,96,120,64,4,pregen_3layer_models/dense_32_96_120_64_4b.h5
dense_32_96_120_72_4b,32_96_120_72,32,96,120,72,4,pregen_3layer_models/dense_32_96_120_72_4b.h5
dense_32_96_120_80_4b,32_96_120_80,32,96,120,80,4,pregen_3layer_models/dense_32_96_120_80_4b.h5
dense_32_96_120_88_4b,32_96_120_88,32,96,120,88,4,pregen_3layer_models/dense_32_96_120_88_4b.h5
dense_32_96_120_96_4b,32_96_120_96,32,96,120,96,4,pregen_3layer_models/dense_32_96_120_96_4b.h5
dense_32_96_120_104_4b,32_96_120_104,32,96,120,104,4,pregen_3layer_models/dense_32_96_120_104_4b.h5
dense_32_96_120_112_4b,32_96_120_112,32,96,120,112,4,pregen_3layer_models/dense_32_96_120_112_4b.h5
dense_32_96_120_120_4b,32_96_120_120,32,96,120,120,4,pregen_3layer_models/dense_32_96_120_120_4b.h5
dense_32_96_120_128_4b,32_96_120_128,32,96,120,128,4,pregen_3layer_models/dense_32_96_120_128_4b.h5
dense_32_96_128_8_4b,32_96_128_8,32,96,128,8,4,pregen_3layer_models/dense_32_96_128_8_4b.h5
dense_32_96_128_16_4b,32_96_128_16,32,96,128,16,4,pregen_3layer_models/dense_32_96_128_16_4b.h5
dense_32_96_128_24_4b,32_96_128_24,32,96,128,24,4,pregen_3layer_models/dense_32_96_128_24_4b.h5
dense_32_96_128_32_4b,32_96_128_32,32,96,128,32,4,pregen_3layer_models/dense_32_96_128_32_4b.h5
dense_32_96_128_40_4b,32_96_128_40,32,96,128,40,4,pregen_3layer_models/dense_32_96_128_40_4b.h5
dense_32_96_128_48_4b,32_96_128_48,32,96,128,48,4,pregen_3layer_models/dense_32_96_128_48_4b.h5
dense_32_96_128_56_4b,32_96_128_56,32,96,128,56,4,pregen_3layer_models/dense_32_96_128_56_4b.h5
dense_32_96_128_64_4b,32_96_128_64,32,96,128,64,4,pregen_3layer_models/dense_32_96_128_64_4b.h5
dense_32_96_128_72_4b,32_96_128_72,32,96,128,72,4,pregen_3layer_models/dense_32_96_128_72_4b.h5
dense_32_96_128_80_4b,32_96_128_80,32,96,128,80,4,pregen_3layer_models/dense_32_96_128_80_4b.h5
dense_32_96_128_88_4b,32_96_128_88,32,96,128,88,4,pregen_3layer_models/dense_32_96_128_88_4b.h5
dense_32_96_128_96_4b,32_96_128_96,32,96,128,96,4,pregen_3layer_models/dense_32_96_128_96_4b.h5
dense_32_96_128_104_4b,32_96_128_104,32,96,128,104,4,pregen_3layer_models/dense_32_96_128_104_4b.h5
dense_32_96_128_112_4b,32_96_128_112,32,96,128,112,4,pregen_3layer_models/dense_32_96_128_112_4b.h5
dense_32_96_128_120_4b,32_96_128_120,32,96,128,120,4,pregen_3layer_models/dense_32_96_128_120_4b.h5
dense_32_96_128_128_4b,32_96_128_128,32,96,128,128,4,pregen_3layer_models/dense_32_96_128_128_4b.h5
dense_32_104_8_8_4b,32_104_8_8,32,104,8,8,4,pregen_3layer_models/dense_32_104_8_8_4b.h5
dense_32_104_8_16_4b,32_104_8_16,32,104,8,16,4,pregen_3layer_models/dense_32_104_8_16_4b.h5
dense_32_104_8_24_4b,32_104_8_24,32,104,8,24,4,pregen_3layer_models/dense_32_104_8_24_4b.h5
dense_32_104_8_32_4b,32_104_8_32,32,104,8,32,4,pregen_3layer_models/dense_32_104_8_32_4b.h5
dense_32_104_8_40_4b,32_104_8_40,32,104,8,40,4,pregen_3layer_models/dense_32_104_8_40_4b.h5
dense_32_104_8_48_4b,32_104_8_48,32,104,8,48,4,pregen_3layer_models/dense_32_104_8_48_4b.h5
dense_32_104_8_56_4b,32_104_8_56,32,104,8,56,4,pregen_3layer_models/dense_32_104_8_56_4b.h5
dense_32_104_8_64_4b,32_104_8_64,32,104,8,64,4,pregen_3layer_models/dense_32_104_8_64_4b.h5
dense_32_104_8_72_4b,32_104_8_72,32,104,8,72,4,pregen_3layer_models/dense_32_104_8_72_4b.h5
dense_32_104_8_80_4b,32_104_8_80,32,104,8,80,4,pregen_3layer_models/dense_32_104_8_80_4b.h5
dense_32_104_8_88_4b,32_104_8_88,32,104,8,88,4,pregen_3layer_models/dense_32_104_8_88_4b.h5
dense_32_104_8_96_4b,32_104_8_96,32,104,8,96,4,pregen_3layer_models/dense_32_104_8_96_4b.h5
