model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_40_80_24_8_12b,40_80_24_8,40,80,24,8,12,pregen_3layer_models/dense_40_80_24_8_12b.h5
dense_40_80_24_16_12b,40_80_24_16,40,80,24,16,12,pregen_3layer_models/dense_40_80_24_16_12b.h5
dense_40_80_24_24_12b,40_80_24_24,40,80,24,24,12,pregen_3layer_models/dense_40_80_24_24_12b.h5
dense_40_80_24_32_12b,40_80_24_32,40,80,24,32,12,pregen_3layer_models/dense_40_80_24_32_12b.h5
dense_40_80_24_40_12b,40_80_24_40,40,80,24,40,12,pregen_3layer_models/dense_40_80_24_40_12b.h5
dense_40_80_24_48_12b,40_80_24_48,40,80,24,48,12,pregen_3layer_models/dense_40_80_24_48_12b.h5
dense_40_80_24_56_12b,40_80_24_56,40,80,24,56,12,pregen_3layer_models/dense_40_80_24_56_12b.h5
dense_40_80_24_64_12b,40_80_24_64,40,80,24,64,12,pregen_3layer_models/dense_40_80_24_64_12b.h5
dense_40_80_24_72_12b,40_80_24_72,40,80,24,72,12,pregen_3layer_models/dense_40_80_24_72_12b.h5
dense_40_80_24_80_12b,40_80_24_80,40,80,24,80,12,pregen_3layer_models/dense_40_80_24_80_12b.h5
dense_40_80_24_88_12b,40_80_24_88,40,80,24,88,12,pregen_3layer_models/dense_40_80_24_88_12b.h5
dense_40_80_24_96_12b,40_80_24_96,40,80,24,96,12,pregen_3layer_models/dense_40_80_24_96_12b.h5
dense_40_80_24_104_12b,40_80_24_104,40,80,24,104,12,pregen_3layer_models/dense_40_80_24_104_12b.h5
dense_40_80_24_112_12b,40_80_24_112,40,80,24,112,12,pregen_3layer_models/dense_40_80_24_112_12b.h5
dense_40_80_24_120_12b,40_80_24_120,40,80,24,120,12,pregen_3layer_models/dense_40_80_24_120_12b.h5
dense_40_80_24_128_12b,40_80_24_128,40,80,24,128,12,pregen_3layer_models/dense_40_80_24_128_12b.h5
dense_40_80_32_8_12b,40_80_32_8,40,80,32,8,12,pregen_3layer_models/dense_40_80_32_8_12b.h5
dense_40_80_32_16_12b,40_80_32_16,40,80,32,16,12,pregen_3layer_models/dense_40_80_32_16_12b.h5
dense_40_80_32_24_12b,40_80_32_24,40,80,32,24,12,pregen_3layer_models/dense_40_80_32_24_12b.h5
dense_40_80_32_32_12b,40_80_32_32,40,80,32,32,12,pregen_3layer_models/dense_40_80_32_32_12b.h5
dense_40_80_32_40_12b,40_80_32_40,40,80,32,40,12,pregen_3layer_models/dense_40_80_32_40_12b.h5
dense_40_80_32_48_12b,40_80_32_48,40,80,32,48,12,pregen_3layer_models/dense_40_80_32_48_12b.h5
dense_40_80_32_56_12b,40_80_32_56,40,80,32,56,12,pregen_3layer_models/dense_40_80_32_56_12b.h5
dense_40_80_32_64_12b,40_80_32_64,40,80,32,64,12,pregen_3layer_models/dense_40_80_32_64_12b.h5
dense_40_80_32_72_12b,40_80_32_72,40,80,32,72,12,pregen_3layer_models/dense_40_80_32_72_12b.h5
dense_40_80_32_80_12b,40_80_32_80,40,80,32,80,12,pregen_3layer_models/dense_40_80_32_80_12b.h5
dense_40_80_32_88_12b,40_80_32_88,40,80,32,88,12,pregen_3layer_models/dense_40_80_32_88_12b.h5
dense_40_80_32_96_12b,40_80_32_96,40,80,32,96,12,pregen_3layer_models/dense_40_80_32_96_12b.h5
dense_40_80_32_104_12b,40_80_32_104,40,80,32,104,12,pregen_3layer_models/dense_40_80_32_104_12b.h5
dense_40_80_32_112_12b,40_80_32_112,40,80,32,112,12,pregen_3layer_models/dense_40_80_32_112_12b.h5
dense_40_80_32_120_12b,40_80_32_120,40,80,32,120,12,pregen_3layer_models/dense_40_80_32_120_12b.h5
dense_40_80_32_128_12b,40_80_32_128,40,80,32,128,12,pregen_3layer_models/dense_40_80_32_128_12b.h5
dense_40_80_40_8_12b,40_80_40_8,40,80,40,8,12,pregen_3layer_models/dense_40_80_40_8_12b.h5
dense_40_80_40_16_12b,40_80_40_16,40,80,40,16,12,pregen_3layer_models/dense_40_80_40_16_12b.h5
dense_40_80_40_24_12b,40_80_40_24,40,80,40,24,12,pregen_3layer_models/dense_40_80_40_24_12b.h5
dense_40_80_40_32_12b,40_80_40_32,40,80,40,32,12,pregen_3layer_models/dense_40_80_40_32_12b.h5
dense_40_80_40_40_12b,40_80_40_40,40,80,40,40,12,pregen_3layer_models/dense_40_80_40_40_12b.h5
dense_40_80_40_48_12b,40_80_40_48,40,80,40,48,12,pregen_3layer_models/dense_40_80_40_48_12b.h5
dense_40_80_40_56_12b,40_80_40_56,40,80,40,56,12,pregen_3layer_models/dense_40_80_40_56_12b.h5
dense_40_80_40_64_12b,40_80_40_64,40,80,40,64,12,pregen_3layer_models/dense_40_80_40_64_12b.h5
dense_40_80_40_72_12b,40_80_40_72,40,80,40,72,12,pregen_3layer_models/dense_40_80_40_72_12b.h5
dense_40_80_40_80_12b,40_80_40_80,40,80,40,80,12,pregen_3layer_models/dense_40_80_40_80_12b.h5
dense_40_80_40_88_12b,40_80_40_88,40,80,40,88,12,pregen_3layer_models/dense_40_80_40_88_12b.h5
dense_40_80_40_96_12b,40_80_40_96,40,80,40,96,12,pregen_3layer_models/dense_40_80_40_96_12b.h5
dense_40_80_40_104_12b,40_80_40_104,40,80,40,104,12,pregen_3layer_models/dense_40_80_40_104_12b.h5
dense_40_80_40_112_12b,40_80_40_112,40,80,40,112,12,pregen_3layer_models/dense_40_80_40_112_12b.h5
dense_40_80_40_120_12b,40_80_40_120,40,80,40,120,12,pregen_3layer_models/dense_40_80_40_120_12b.h5
dense_40_80_40_128_12b,40_80_40_128,40,80,40,128,12,pregen_3layer_models/dense_40_80_40_128_12b.h5
dense_40_80_48_8_12b,40_80_48_8,40,80,48,8,12,pregen_3layer_models/dense_40_80_48_8_12b.h5
dense_40_80_48_16_12b,40_80_48_16,40,80,48,16,12,pregen_3layer_models/dense_40_80_48_16_12b.h5
dense_40_80_48_24_12b,40_80_48_24,40,80,48,24,12,pregen_3layer_models/dense_40_80_48_24_12b.h5
dense_40_80_48_32_12b,40_80_48_32,40,80,48,32,12,pregen_3layer_models/dense_40_80_48_32_12b.h5
dense_40_80_48_40_12b,40_80_48_40,40,80,48,40,12,pregen_3layer_models/dense_40_80_48_40_12b.h5
dense_40_80_48_48_12b,40_80_48_48,40,80,48,48,12,pregen_3layer_models/dense_40_80_48_48_12b.h5
dense_40_80_48_56_12b,40_80_48_56,40,80,48,56,12,pregen_3layer_models/dense_40_80_48_56_12b.h5
dense_40_80_48_64_12b,40_80_48_64,40,80,48,64,12,pregen_3layer_models/dense_40_80_48_64_12b.h5
dense_40_80_48_72_12b,40_80_48_72,40,80,48,72,12,pregen_3layer_models/dense_40_80_48_72_12b.h5
dense_40_80_48_80_12b,40_80_48_80,40,80,48,80,12,pregen_3layer_models/dense_40_80_48_80_12b.h5
dense_40_80_48_88_12b,40_80_48_88,40,80,48,88,12,pregen_3layer_models/dense_40_80_48_88_12b.h5
dense_40_80_48_96_12b,40_80_48_96,40,80,48,96,12,pregen_3layer_models/dense_40_80_48_96_12b.h5
dense_40_80_48_104_12b,40_80_48_104,40,80,48,104,12,pregen_3layer_models/dense_40_80_48_104_12b.h5
dense_40_80_48_112_12b,40_80_48_112,40,80,48,112,12,pregen_3layer_models/dense_40_80_48_112_12b.h5
dense_40_80_48_120_12b,40_80_48_120,40,80,48,120,12,pregen_3layer_models/dense_40_80_48_120_12b.h5
dense_40_80_48_128_12b,40_80_48_128,40,80,48,128,12,pregen_3layer_models/dense_40_80_48_128_12b.h5
dense_40_80_56_8_12b,40_80_56_8,40,80,56,8,12,pregen_3layer_models/dense_40_80_56_8_12b.h5
dense_40_80_56_16_12b,40_80_56_16,40,80,56,16,12,pregen_3layer_models/dense_40_80_56_16_12b.h5
dense_40_80_56_24_12b,40_80_56_24,40,80,56,24,12,pregen_3layer_models/dense_40_80_56_24_12b.h5
dense_40_80_56_32_12b,40_80_56_32,40,80,56,32,12,pregen_3layer_models/dense_40_80_56_32_12b.h5
dense_40_80_56_40_12b,40_80_56_40,40,80,56,40,12,pregen_3layer_models/dense_40_80_56_40_12b.h5
dense_40_80_56_48_12b,40_80_56_48,40,80,56,48,12,pregen_3layer_models/dense_40_80_56_48_12b.h5
dense_40_80_56_56_12b,40_80_56_56,40,80,56,56,12,pregen_3layer_models/dense_40_80_56_56_12b.h5
dense_40_80_56_64_12b,40_80_56_64,40,80,56,64,12,pregen_3layer_models/dense_40_80_56_64_12b.h5
dense_40_80_56_72_12b,40_80_56_72,40,80,56,72,12,pregen_3layer_models/dense_40_80_56_72_12b.h5
dense_40_80_56_80_12b,40_80_56_80,40,80,56,80,12,pregen_3layer_models/dense_40_80_56_80_12b.h5
dense_40_80_56_88_12b,40_80_56_88,40,80,56,88,12,pregen_3layer_models/dense_40_80_56_88_12b.h5
dense_40_80_56_96_12b,40_80_56_96,40,80,56,96,12,pregen_3layer_models/dense_40_80_56_96_12b.h5
dense_40_80_56_104_12b,40_80_56_104,40,80,56,104,12,pregen_3layer_models/dense_40_80_56_104_12b.h5
dense_40_80_56_112_12b,40_80_56_112,40,80,56,112,12,pregen_3layer_models/dense_40_80_56_112_12b.h5
dense_40_80_56_120_12b,40_80_56_120,40,80,56,120,12,pregen_3layer_models/dense_40_80_56_120_12b.h5
dense_40_80_56_128_12b,40_80_56_128,40,80,56,128,12,pregen_3layer_models/dense_40_80_56_128_12b.h5
dense_40_80_64_8_12b,40_80_64_8,40,80,64,8,12,pregen_3layer_models/dense_40_80_64_8_12b.h5
dense_40_80_64_16_12b,40_80_64_16,40,80,64,16,12,pregen_3layer_models/dense_40_80_64_16_12b.h5
dense_40_80_64_24_12b,40_80_64_24,40,80,64,24,12,pregen_3layer_models/dense_40_80_64_24_12b.h5
dense_40_80_64_32_12b,40_80_64_32,40,80,64,32,12,pregen_3layer_models/dense_40_80_64_32_12b.h5
dense_40_80_64_40_12b,40_80_64_40,40,80,64,40,12,pregen_3layer_models/dense_40_80_64_40_12b.h5
dense_40_80_64_48_12b,40_80_64_48,40,80,64,48,12,pregen_3layer_models/dense_40_80_64_48_12b.h5
dense_40_80_64_56_12b,40_80_64_56,40,80,64,56,12,pregen_3layer_models/dense_40_80_64_56_12b.h5
dense_40_80_64_64_12b,40_80_64_64,40,80,64,64,12,pregen_3layer_models/dense_40_80_64_64_12b.h5
dense_40_80_64_72_12b,40_80_64_72,40,80,64,72,12,pregen_3layer_models/dense_40_80_64_72_12b.h5
dense_40_80_64_80_12b,40_80_64_80,40,80,64,80,12,pregen_3layer_models/dense_40_80_64_80_12b.h5
dense_40_80_64_88_12b,40_80_64_88,40,80,64,88,12,pregen_3layer_models/dense_40_80_64_88_12b.h5
dense_40_80_64_96_12b,40_80_64_96,40,80,64,96,12,pregen_3layer_models/dense_40_80_64_96_12b.h5
dense_40_80_64_104_12b,40_80_64_104,40,80,64,104,12,pregen_3layer_models/dense_40_80_64_104_12b.h5
dense_40_80_64_112_12b,40_80_64_112,40,80,64,112,12,pregen_3layer_models/dense_40_80_64_112_12b.h5
dense_40_80_64_120_12b,40_80_64_120,40,80,64,120,12,pregen_3layer_models/dense_40_80_64_120_12b.h5
dense_40_80_64_128_12b,40_80_64_128,40,80,64,128,12,pregen_3layer_models/dense_40_80_64_128_12b.h5
dense_40_80_72_8_12b,40_80_72_8,40,80,72,8,12,pregen_3layer_models/dense_40_80_72_8_12b.h5
dense_40_80_72_16_12b,40_80_72_16,40,80,72,16,12,pregen_3layer_models/dense_40_80_72_16_12b.h5
dense_40_80_72_24_12b,40_80_72_24,40,80,72,24,12,pregen_3layer_models/dense_40_80_72_24_12b.h5
dense_40_80_72_32_12b,40_80_72_32,40,80,72,32,12,pregen_3layer_models/dense_40_80_72_32_12b.h5
dense_40_80_72_40_12b,40_80_72_40,40,80,72,40,12,pregen_3layer_models/dense_40_80_72_40_12b.h5
dense_40_80_72_48_12b,40_80_72_48,40,80,72,48,12,pregen_3layer_models/dense_40_80_72_48_12b.h5
dense_40_80_72_56_12b,40_80_72_56,40,80,72,56,12,pregen_3layer_models/dense_40_80_72_56_12b.h5
dense_40_80_72_64_12b,40_80_72_64,40,80,72,64,12,pregen_3layer_models/dense_40_80_72_64_12b.h5
dense_40_80_72_72_12b,40_80_72_72,40,80,72,72,12,pregen_3layer_models/dense_40_80_72_72_12b.h5
dense_40_80_72_80_12b,40_80_72_80,40,80,72,80,12,pregen_3layer_models/dense_40_80_72_80_12b.h5
dense_40_80_72_88_12b,40_80_72_88,40,80,72,88,12,pregen_3layer_models/dense_40_80_72_88_12b.h5
dense_40_80_72_96_12b,40_80_72_96,40,80,72,96,12,pregen_3layer_models/dense_40_80_72_96_12b.h5
dense_40_80_72_104_12b,40_80_72_104,40,80,72,104,12,pregen_3layer_models/dense_40_80_72_104_12b.h5
dense_40_80_72_112_12b,40_80_72_112,40,80,72,112,12,pregen_3layer_models/dense_40_80_72_112_12b.h5
dense_40_80_72_120_12b,40_80_72_120,40,80,72,120,12,pregen_3layer_models/dense_40_80_72_120_12b.h5
dense_40_80_72_128_12b,40_80_72_128,40,80,72,128,12,pregen_3layer_models/dense_40_80_72_128_12b.h5
dense_40_80_80_8_12b,40_80_80_8,40,80,80,8,12,pregen_3layer_models/dense_40_80_80_8_12b.h5
dense_40_80_80_16_12b,40_80_80_16,40,80,80,16,12,pregen_3layer_models/dense_40_80_80_16_12b.h5
dense_40_80_80_24_12b,40_80_80_24,40,80,80,24,12,pregen_3layer_models/dense_40_80_80_24_12b.h5
dense_40_80_80_32_12b,40_80_80_32,40,80,80,32,12,pregen_3layer_models/dense_40_80_80_32_12b.h5
dense_40_80_80_40_12b,40_80_80_40,40,80,80,40,12,pregen_3layer_models/dense_40_80_80_40_12b.h5
dense_40_80_80_48_12b,40_80_80_48,40,80,80,48,12,pregen_3layer_models/dense_40_80_80_48_12b.h5
dense_40_80_80_56_12b,40_80_80_56,40,80,80,56,12,pregen_3layer_models/dense_40_80_80_56_12b.h5
dense_40_80_80_64_12b,40_80_80_64,40,80,80,64,12,pregen_3layer_models/dense_40_80_80_64_12b.h5
dense_40_80_80_72_12b,40_80_80_72,40,80,80,72,12,pregen_3layer_models/dense_40_80_80_72_12b.h5
dense_40_80_80_80_12b,40_80_80_80,40,80,80,80,12,pregen_3layer_models/dense_40_80_80_80_12b.h5
dense_40_80_80_88_12b,40_80_80_88,40,80,80,88,12,pregen_3layer_models/dense_40_80_80_88_12b.h5
dense_40_80_80_96_12b,40_80_80_96,40,80,80,96,12,pregen_3layer_models/dense_40_80_80_96_12b.h5
dense_40_80_80_104_12b,40_80_80_104,40,80,80,104,12,pregen_3layer_models/dense_40_80_80_104_12b.h5
dense_40_80_80_112_12b,40_80_80_112,40,80,80,112,12,pregen_3layer_models/dense_40_80_80_112_12b.h5
dense_40_80_80_120_12b,40_80_80_120,40,80,80,120,12,pregen_3layer_models/dense_40_80_80_120_12b.h5
dense_40_80_80_128_12b,40_80_80_128,40,80,80,128,12,pregen_3layer_models/dense_40_80_80_128_12b.h5
dense_40_80_88_8_12b,40_80_88_8,40,80,88,8,12,pregen_3layer_models/dense_40_80_88_8_12b.h5
dense_40_80_88_16_12b,40_80_88_16,40,80,88,16,12,pregen_3layer_models/dense_40_80_88_16_12b.h5
dense_40_80_88_24_12b,40_80_88_24,40,80,88,24,12,pregen_3layer_models/dense_40_80_88_24_12b.h5
dense_40_80_88_32_12b,40_80_88_32,40,80,88,32,12,pregen_3layer_models/dense_40_80_88_32_12b.h5
dense_40_80_88_40_12b,40_80_88_40,40,80,88,40,12,pregen_3layer_models/dense_40_80_88_40_12b.h5
dense_40_80_88_48_12b,40_80_88_48,40,80,88,48,12,pregen_3layer_models/dense_40_80_88_48_12b.h5
dense_40_80_88_56_12b,40_80_88_56,40,80,88,56,12,pregen_3layer_models/dense_40_80_88_56_12b.h5
dense_40_80_88_64_12b,40_80_88_64,40,80,88,64,12,pregen_3layer_models/dense_40_80_88_64_12b.h5
dense_40_80_88_72_12b,40_80_88_72,40,80,88,72,12,pregen_3layer_models/dense_40_80_88_72_12b.h5
dense_40_80_88_80_12b,40_80_88_80,40,80,88,80,12,pregen_3layer_models/dense_40_80_88_80_12b.h5
dense_40_80_88_88_12b,40_80_88_88,40,80,88,88,12,pregen_3layer_models/dense_40_80_88_88_12b.h5
dense_40_80_88_96_12b,40_80_88_96,40,80,88,96,12,pregen_3layer_models/dense_40_80_88_96_12b.h5
dense_40_80_88_104_12b,40_80_88_104,40,80,88,104,12,pregen_3layer_models/dense_40_80_88_104_12b.h5
dense_40_80_88_112_12b,40_80_88_112,40,80,88,112,12,pregen_3layer_models/dense_40_80_88_112_12b.h5
dense_40_80_88_120_12b,40_80_88_120,40,80,88,120,12,pregen_3layer_models/dense_40_80_88_120_12b.h5
dense_40_80_88_128_12b,40_80_88_128,40,80,88,128,12,pregen_3layer_models/dense_40_80_88_128_12b.h5
dense_40_80_96_8_12b,40_80_96_8,40,80,96,8,12,pregen_3layer_models/dense_40_80_96_8_12b.h5
dense_40_80_96_16_12b,40_80_96_16,40,80,96,16,12,pregen_3layer_models/dense_40_80_96_16_12b.h5
dense_40_80_96_24_12b,40_80_96_24,40,80,96,24,12,pregen_3layer_models/dense_40_80_96_24_12b.h5
dense_40_80_96_32_12b,40_80_96_32,40,80,96,32,12,pregen_3layer_models/dense_40_80_96_32_12b.h5
dense_40_80_96_40_12b,40_80_96_40,40,80,96,40,12,pregen_3layer_models/dense_40_80_96_40_12b.h5
dense_40_80_96_48_12b,40_80_96_48,40,80,96,48,12,pregen_3layer_models/dense_40_80_96_48_12b.h5
dense_40_80_96_56_12b,40_80_96_56,40,80,96,56,12,pregen_3layer_models/dense_40_80_96_56_12b.h5
dense_40_80_96_64_12b,40_80_96_64,40,80,96,64,12,pregen_3layer_models/dense_40_80_96_64_12b.h5
dense_40_80_96_72_12b,40_80_96_72,40,80,96,72,12,pregen_3layer_models/dense_40_80_96_72_12b.h5
dense_40_80_96_80_12b,40_80_96_80,40,80,96,80,12,pregen_3layer_models/dense_40_80_96_80_12b.h5
dense_40_80_96_88_12b,40_80_96_88,40,80,96,88,12,pregen_3layer_models/dense_40_80_96_88_12b.h5
dense_40_80_96_96_12b,40_80_96_96,40,80,96,96,12,pregen_3layer_models/dense_40_80_96_96_12b.h5
dense_40_80_96_104_12b,40_80_96_104,40,80,96,104,12,pregen_3layer_models/dense_40_80_96_104_12b.h5
dense_40_80_96_112_12b,40_80_96_112,40,80,96,112,12,pregen_3layer_models/dense_40_80_96_112_12b.h5
dense_40_80_96_120_12b,40_80_96_120,40,80,96,120,12,pregen_3layer_models/dense_40_80_96_120_12b.h5
dense_40_80_96_128_12b,40_80_96_128,40,80,96,128,12,pregen_3layer_models/dense_40_80_96_128_12b.h5
dense_40_80_104_8_12b,40_80_104_8,40,80,104,8,12,pregen_3layer_models/dense_40_80_104_8_12b.h5
dense_40_80_104_16_12b,40_80_104_16,40,80,104,16,12,pregen_3layer_models/dense_40_80_104_16_12b.h5
dense_40_80_104_24_12b,40_80_104_24,40,80,104,24,12,pregen_3layer_models/dense_40_80_104_24_12b.h5
dense_40_80_104_32_12b,40_80_104_32,40,80,104,32,12,pregen_3layer_models/dense_40_80_104_32_12b.h5
dense_40_80_104_40_12b,40_80_104_40,40,80,104,40,12,pregen_3layer_models/dense_40_80_104_40_12b.h5
dense_40_80_104_48_12b,40_80_104_48,40,80,104,48,12,pregen_3layer_models/dense_40_80_104_48_12b.h5
dense_40_80_104_56_12b,40_80_104_56,40,80,104,56,12,pregen_3layer_models/dense_40_80_104_56_12b.h5
dense_40_80_104_64_12b,40_80_104_64,40,80,104,64,12,pregen_3layer_models/dense_40_80_104_64_12b.h5
dense_40_80_104_72_12b,40_80_104_72,40,80,104,72,12,pregen_3layer_models/dense_40_80_104_72_12b.h5
dense_40_80_104_80_12b,40_80_104_80,40,80,104,80,12,pregen_3layer_models/dense_40_80_104_80_12b.h5
dense_40_80_104_88_12b,40_80_104_88,40,80,104,88,12,pregen_3layer_models/dense_40_80_104_88_12b.h5
dense_40_80_104_96_12b,40_80_104_96,40,80,104,96,12,pregen_3layer_models/dense_40_80_104_96_12b.h5
