model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_112_48_104_56_4b,112_48_104_56,112,48,104,56,4,pregen_3layer_models/dense_112_48_104_56_4b.h5
dense_112_48_104_64_4b,112_48_104_64,112,48,104,64,4,pregen_3layer_models/dense_112_48_104_64_4b.h5
dense_112_48_104_72_4b,112_48_104_72,112,48,104,72,4,pregen_3layer_models/dense_112_48_104_72_4b.h5
dense_112_48_104_80_4b,112_48_104_80,112,48,104,80,4,pregen_3layer_models/dense_112_48_104_80_4b.h5
dense_112_48_104_88_4b,112_48_104_88,112,48,104,88,4,pregen_3layer_models/dense_112_48_104_88_4b.h5
dense_112_48_104_96_4b,112_48_104_96,112,48,104,96,4,pregen_3layer_models/dense_112_48_104_96_4b.h5
dense_112_48_104_104_4b,112_48_104_104,112,48,104,104,4,pregen_3layer_models/dense_112_48_104_104_4b.h5
dense_112_48_104_112_4b,112_48_104_112,112,48,104,112,4,pregen_3layer_models/dense_112_48_104_112_4b.h5
dense_112_48_104_120_4b,112_48_104_120,112,48,104,120,4,pregen_3layer_models/dense_112_48_104_120_4b.h5
dense_112_48_104_128_4b,112_48_104_128,112,48,104,128,4,pregen_3layer_models/dense_112_48_104_128_4b.h5
dense_112_48_112_8_4b,112_48_112_8,112,48,112,8,4,pregen_3layer_models/dense_112_48_112_8_4b.h5
dense_112_48_112_16_4b,112_48_112_16,112,48,112,16,4,pregen_3layer_models/dense_112_48_112_16_4b.h5
dense_112_48_112_24_4b,112_48_112_24,112,48,112,24,4,pregen_3layer_models/dense_112_48_112_24_4b.h5
dense_112_48_112_32_4b,112_48_112_32,112,48,112,32,4,pregen_3layer_models/dense_112_48_112_32_4b.h5
dense_112_48_112_40_4b,112_48_112_40,112,48,112,40,4,pregen_3layer_models/dense_112_48_112_40_4b.h5
dense_112_48_112_48_4b,112_48_112_48,112,48,112,48,4,pregen_3layer_models/dense_112_48_112_48_4b.h5
dense_112_48_112_56_4b,112_48_112_56,112,48,112,56,4,pregen_3layer_models/dense_112_48_112_56_4b.h5
dense_112_48_112_64_4b,112_48_112_64,112,48,112,64,4,pregen_3layer_models/dense_112_48_112_64_4b.h5
dense_112_48_112_72_4b,112_48_112_72,112,48,112,72,4,pregen_3layer_models/dense_112_48_112_72_4b.h5
dense_112_48_112_80_4b,112_48_112_80,112,48,112,80,4,pregen_3layer_models/dense_112_48_112_80_4b.h5
dense_112_48_112_88_4b,112_48_112_88,112,48,112,88,4,pregen_3layer_models/dense_112_48_112_88_4b.h5
dense_112_48_112_96_4b,112_48_112_96,112,48,112,96,4,pregen_3layer_models/dense_112_48_112_96_4b.h5
dense_112_48_112_104_4b,112_48_112_104,112,48,112,104,4,pregen_3layer_models/dense_112_48_112_104_4b.h5
dense_112_48_112_112_4b,112_48_112_112,112,48,112,112,4,pregen_3layer_models/dense_112_48_112_112_4b.h5
dense_112_48_112_120_4b,112_48_112_120,112,48,112,120,4,pregen_3layer_models/dense_112_48_112_120_4b.h5
dense_112_48_112_128_4b,112_48_112_128,112,48,112,128,4,pregen_3layer_models/dense_112_48_112_128_4b.h5
dense_112_48_120_8_4b,112_48_120_8,112,48,120,8,4,pregen_3layer_models/dense_112_48_120_8_4b.h5
dense_112_48_120_16_4b,112_48_120_16,112,48,120,16,4,pregen_3layer_models/dense_112_48_120_16_4b.h5
dense_112_48_120_24_4b,112_48_120_24,112,48,120,24,4,pregen_3layer_models/dense_112_48_120_24_4b.h5
dense_112_48_120_32_4b,112_48_120_32,112,48,120,32,4,pregen_3layer_models/dense_112_48_120_32_4b.h5
dense_112_48_120_40_4b,112_48_120_40,112,48,120,40,4,pregen_3layer_models/dense_112_48_120_40_4b.h5
dense_112_48_120_48_4b,112_48_120_48,112,48,120,48,4,pregen_3layer_models/dense_112_48_120_48_4b.h5
dense_112_48_120_56_4b,112_48_120_56,112,48,120,56,4,pregen_3layer_models/dense_112_48_120_56_4b.h5
dense_112_48_120_64_4b,112_48_120_64,112,48,120,64,4,pregen_3layer_models/dense_112_48_120_64_4b.h5
dense_112_48_120_72_4b,112_48_120_72,112,48,120,72,4,pregen_3layer_models/dense_112_48_120_72_4b.h5
dense_112_48_120_80_4b,112_48_120_80,112,48,120,80,4,pregen_3layer_models/dense_112_48_120_80_4b.h5
dense_112_48_120_88_4b,112_48_120_88,112,48,120,88,4,pregen_3layer_models/dense_112_48_120_88_4b.h5
dense_112_48_120_96_4b,112_48_120_96,112,48,120,96,4,pregen_3layer_models/dense_112_48_120_96_4b.h5
dense_112_48_120_104_4b,112_48_120_104,112,48,120,104,4,pregen_3layer_models/dense_112_48_120_104_4b.h5
dense_112_48_120_112_4b,112_48_120_112,112,48,120,112,4,pregen_3layer_models/dense_112_48_120_112_4b.h5
dense_112_48_120_120_4b,112_48_120_120,112,48,120,120,4,pregen_3layer_models/dense_112_48_120_120_4b.h5
dense_112_48_120_128_4b,112_48_120_128,112,48,120,128,4,pregen_3layer_models/dense_112_48_120_128_4b.h5
dense_112_48_128_8_4b,112_48_128_8,112,48,128,8,4,pregen_3layer_models/dense_112_48_128_8_4b.h5
dense_112_48_128_16_4b,112_48_128_16,112,48,128,16,4,pregen_3layer_models/dense_112_48_128_16_4b.h5
dense_112_48_128_24_4b,112_48_128_24,112,48,128,24,4,pregen_3layer_models/dense_112_48_128_24_4b.h5
dense_112_48_128_32_4b,112_48_128_32,112,48,128,32,4,pregen_3layer_models/dense_112_48_128_32_4b.h5
dense_112_48_128_40_4b,112_48_128_40,112,48,128,40,4,pregen_3layer_models/dense_112_48_128_40_4b.h5
dense_112_48_128_48_4b,112_48_128_48,112,48,128,48,4,pregen_3layer_models/dense_112_48_128_48_4b.h5
dense_112_48_128_56_4b,112_48_128_56,112,48,128,56,4,pregen_3layer_models/dense_112_48_128_56_4b.h5
dense_112_48_128_64_4b,112_48_128_64,112,48,128,64,4,pregen_3layer_models/dense_112_48_128_64_4b.h5
dense_112_48_128_72_4b,112_48_128_72,112,48,128,72,4,pregen_3layer_models/dense_112_48_128_72_4b.h5
dense_112_48_128_80_4b,112_48_128_80,112,48,128,80,4,pregen_3layer_models/dense_112_48_128_80_4b.h5
dense_112_48_128_88_4b,112_48_128_88,112,48,128,88,4,pregen_3layer_models/dense_112_48_128_88_4b.h5
dense_112_48_128_96_4b,112_48_128_96,112,48,128,96,4,pregen_3layer_models/dense_112_48_128_96_4b.h5
dense_112_48_128_104_4b,112_48_128_104,112,48,128,104,4,pregen_3layer_models/dense_112_48_128_104_4b.h5
dense_112_48_128_112_4b,112_48_128_112,112,48,128,112,4,pregen_3layer_models/dense_112_48_128_112_4b.h5
dense_112_48_128_120_4b,112_48_128_120,112,48,128,120,4,pregen_3layer_models/dense_112_48_128_120_4b.h5
dense_112_48_128_128_4b,112_48_128_128,112,48,128,128,4,pregen_3layer_models/dense_112_48_128_128_4b.h5
dense_112_56_8_8_4b,112_56_8_8,112,56,8,8,4,pregen_3layer_models/dense_112_56_8_8_4b.h5
dense_112_56_8_16_4b,112_56_8_16,112,56,8,16,4,pregen_3layer_models/dense_112_56_8_16_4b.h5
dense_112_56_8_24_4b,112_56_8_24,112,56,8,24,4,pregen_3layer_models/dense_112_56_8_24_4b.h5
dense_112_56_8_32_4b,112_56_8_32,112,56,8,32,4,pregen_3layer_models/dense_112_56_8_32_4b.h5
dense_112_56_8_40_4b,112_56_8_40,112,56,8,40,4,pregen_3layer_models/dense_112_56_8_40_4b.h5
dense_112_56_8_48_4b,112_56_8_48,112,56,8,48,4,pregen_3layer_models/dense_112_56_8_48_4b.h5
dense_112_56_8_56_4b,112_56_8_56,112,56,8,56,4,pregen_3layer_models/dense_112_56_8_56_4b.h5
dense_112_56_8_64_4b,112_56_8_64,112,56,8,64,4,pregen_3layer_models/dense_112_56_8_64_4b.h5
dense_112_56_8_72_4b,112_56_8_72,112,56,8,72,4,pregen_3layer_models/dense_112_56_8_72_4b.h5
dense_112_56_8_80_4b,112_56_8_80,112,56,8,80,4,pregen_3layer_models/dense_112_56_8_80_4b.h5
dense_112_56_8_88_4b,112_56_8_88,112,56,8,88,4,pregen_3layer_models/dense_112_56_8_88_4b.h5
dense_112_56_8_96_4b,112_56_8_96,112,56,8,96,4,pregen_3layer_models/dense_112_56_8_96_4b.h5
dense_112_56_8_104_4b,112_56_8_104,112,56,8,104,4,pregen_3layer_models/dense_112_56_8_104_4b.h5
dense_112_56_8_112_4b,112_56_8_112,112,56,8,112,4,pregen_3layer_models/dense_112_56_8_112_4b.h5
dense_112_56_8_120_4b,112_56_8_120,112,56,8,120,4,pregen_3layer_models/dense_112_56_8_120_4b.h5
dense_112_56_8_128_4b,112_56_8_128,112,56,8,128,4,pregen_3layer_models/dense_112_56_8_128_4b.h5
dense_112_56_16_8_4b,112_56_16_8,112,56,16,8,4,pregen_3layer_models/dense_112_56_16_8_4b.h5
dense_112_56_16_16_4b,112_56_16_16,112,56,16,16,4,pregen_3layer_models/dense_112_56_16_16_4b.h5
dense_112_56_16_24_4b,112_56_16_24,112,56,16,24,4,pregen_3layer_models/dense_112_56_16_24_4b.h5
dense_112_56_16_32_4b,112_56_16_32,112,56,16,32,4,pregen_3layer_models/dense_112_56_16_32_4b.h5
dense_112_56_16_40_4b,112_56_16_40,112,56,16,40,4,pregen_3layer_models/dense_112_56_16_40_4b.h5
dense_112_56_16_48_4b,112_56_16_48,112,56,16,48,4,pregen_3layer_models/dense_112_56_16_48_4b.h5
dense_112_56_16_56_4b,112_56_16_56,112,56,16,56,4,pregen_3layer_models/dense_112_56_16_56_4b.h5
dense_112_56_16_64_4b,112_56_16_64,112,56,16,64,4,pregen_3layer_models/dense_112_56_16_64_4b.h5
dense_112_56_16_72_4b,112_56_16_72,112,56,16,72,4,pregen_3layer_models/dense_112_56_16_72_4b.h5
dense_112_56_16_80_4b,112_56_16_80,112,56,16,80,4,pregen_3layer_models/dense_112_56_16_80_4b.h5
dense_112_56_16_88_4b,112_56_16_88,112,56,16,88,4,pregen_3layer_models/dense_112_56_16_88_4b.h5
dense_112_56_16_96_4b,112_56_16_96,112,56,16,96,4,pregen_3layer_models/dense_112_56_16_96_4b.h5
dense_112_56_16_104_4b,112_56_16_104,112,56,16,104,4,pregen_3layer_models/dense_112_56_16_104_4b.h5
dense_112_56_16_112_4b,112_56_16_112,112,56,16,112,4,pregen_3layer_models/dense_112_56_16_112_4b.h5
dense_112_56_16_120_4b,112_56_16_120,112,56,16,120,4,pregen_3layer_models/dense_112_56_16_120_4b.h5
dense_112_56_16_128_4b,112_56_16_128,112,56,16,128,4,pregen_3layer_models/dense_112_56_16_128_4b.h5
dense_112_56_24_8_4b,112_56_24_8,112,56,24,8,4,pregen_3layer_models/dense_112_56_24_8_4b.h5
dense_112_56_24_16_4b,112_56_24_16,112,56,24,16,4,pregen_3layer_models/dense_112_56_24_16_4b.h5
dense_112_56_24_24_4b,112_56_24_24,112,56,24,24,4,pregen_3layer_models/dense_112_56_24_24_4b.h5
dense_112_56_24_32_4b,112_56_24_32,112,56,24,32,4,pregen_3layer_models/dense_112_56_24_32_4b.h5
dense_112_56_24_40_4b,112_56_24_40,112,56,24,40,4,pregen_3layer_models/dense_112_56_24_40_4b.h5
dense_112_56_24_48_4b,112_56_24_48,112,56,24,48,4,pregen_3layer_models/dense_112_56_24_48_4b.h5
dense_112_56_24_56_4b,112_56_24_56,112,56,24,56,4,pregen_3layer_models/dense_112_56_24_56_4b.h5
dense_112_56_24_64_4b,112_56_24_64,112,56,24,64,4,pregen_3layer_models/dense_112_56_24_64_4b.h5
dense_112_56_24_72_4b,112_56_24_72,112,56,24,72,4,pregen_3layer_models/dense_112_56_24_72_4b.h5
dense_112_56_24_80_4b,112_56_24_80,112,56,24,80,4,pregen_3layer_models/dense_112_56_24_80_4b.h5
dense_112_56_24_88_4b,112_56_24_88,112,56,24,88,4,pregen_3layer_models/dense_112_56_24_88_4b.h5
dense_112_56_24_96_4b,112_56_24_96,112,56,24,96,4,pregen_3layer_models/dense_112_56_24_96_4b.h5
dense_112_56_24_104_4b,112_56_24_104,112,56,24,104,4,pregen_3layer_models/dense_112_56_24_104_4b.h5
dense_112_56_24_112_4b,112_56_24_112,112,56,24,112,4,pregen_3layer_models/dense_112_56_24_112_4b.h5
dense_112_56_24_120_4b,112_56_24_120,112,56,24,120,4,pregen_3layer_models/dense_112_56_24_120_4b.h5
dense_112_56_24_128_4b,112_56_24_128,112,56,24,128,4,pregen_3layer_models/dense_112_56_24_128_4b.h5
dense_112_56_32_8_4b,112_56_32_8,112,56,32,8,4,pregen_3layer_models/dense_112_56_32_8_4b.h5
dense_112_56_32_16_4b,112_56_32_16,112,56,32,16,4,pregen_3layer_models/dense_112_56_32_16_4b.h5
dense_112_56_32_24_4b,112_56_32_24,112,56,32,24,4,pregen_3layer_models/dense_112_56_32_24_4b.h5
dense_112_56_32_32_4b,112_56_32_32,112,56,32,32,4,pregen_3layer_models/dense_112_56_32_32_4b.h5
dense_112_56_32_40_4b,112_56_32_40,112,56,32,40,4,pregen_3layer_models/dense_112_56_32_40_4b.h5
dense_112_56_32_48_4b,112_56_32_48,112,56,32,48,4,pregen_3layer_models/dense_112_56_32_48_4b.h5
dense_112_56_32_56_4b,112_56_32_56,112,56,32,56,4,pregen_3layer_models/dense_112_56_32_56_4b.h5
dense_112_56_32_64_4b,112_56_32_64,112,56,32,64,4,pregen_3layer_models/dense_112_56_32_64_4b.h5
dense_112_56_32_72_4b,112_56_32_72,112,56,32,72,4,pregen_3layer_models/dense_112_56_32_72_4b.h5
dense_112_56_32_80_4b,112_56_32_80,112,56,32,80,4,pregen_3layer_models/dense_112_56_32_80_4b.h5
dense_112_56_32_88_4b,112_56_32_88,112,56,32,88,4,pregen_3layer_models/dense_112_56_32_88_4b.h5
dense_112_56_32_96_4b,112_56_32_96,112,56,32,96,4,pregen_3layer_models/dense_112_56_32_96_4b.h5
dense_112_56_32_104_4b,112_56_32_104,112,56,32,104,4,pregen_3layer_models/dense_112_56_32_104_4b.h5
dense_112_56_32_112_4b,112_56_32_112,112,56,32,112,4,pregen_3layer_models/dense_112_56_32_112_4b.h5
dense_112_56_32_120_4b,112_56_32_120,112,56,32,120,4,pregen_3layer_models/dense_112_56_32_120_4b.h5
dense_112_56_32_128_4b,112_56_32_128,112,56,32,128,4,pregen_3layer_models/dense_112_56_32_128_4b.h5
dense_112_56_40_8_4b,112_56_40_8,112,56,40,8,4,pregen_3layer_models/dense_112_56_40_8_4b.h5
dense_112_56_40_16_4b,112_56_40_16,112,56,40,16,4,pregen_3layer_models/dense_112_56_40_16_4b.h5
dense_112_56_40_24_4b,112_56_40_24,112,56,40,24,4,pregen_3layer_models/dense_112_56_40_24_4b.h5
dense_112_56_40_32_4b,112_56_40_32,112,56,40,32,4,pregen_3layer_models/dense_112_56_40_32_4b.h5
dense_112_56_40_40_4b,112_56_40_40,112,56,40,40,4,pregen_3layer_models/dense_112_56_40_40_4b.h5
dense_112_56_40_48_4b,112_56_40_48,112,56,40,48,4,pregen_3layer_models/dense_112_56_40_48_4b.h5
dense_112_56_40_56_4b,112_56_40_56,112,56,40,56,4,pregen_3layer_models/dense_112_56_40_56_4b.h5
dense_112_56_40_64_4b,112_56_40_64,112,56,40,64,4,pregen_3layer_models/dense_112_56_40_64_4b.h5
dense_112_56_40_72_4b,112_56_40_72,112,56,40,72,4,pregen_3layer_models/dense_112_56_40_72_4b.h5
dense_112_56_40_80_4b,112_56_40_80,112,56,40,80,4,pregen_3layer_models/dense_112_56_40_80_4b.h5
dense_112_56_40_88_4b,112_56_40_88,112,56,40,88,4,pregen_3layer_models/dense_112_56_40_88_4b.h5
dense_112_56_40_96_4b,112_56_40_96,112,56,40,96,4,pregen_3layer_models/dense_112_56_40_96_4b.h5
dense_112_56_40_104_4b,112_56_40_104,112,56,40,104,4,pregen_3layer_models/dense_112_56_40_104_4b.h5
dense_112_56_40_112_4b,112_56_40_112,112,56,40,112,4,pregen_3layer_models/dense_112_56_40_112_4b.h5
dense_112_56_40_120_4b,112_56_40_120,112,56,40,120,4,pregen_3layer_models/dense_112_56_40_120_4b.h5
dense_112_56_40_128_4b,112_56_40_128,112,56,40,128,4,pregen_3layer_models/dense_112_56_40_128_4b.h5
dense_112_56_48_8_4b,112_56_48_8,112,56,48,8,4,pregen_3layer_models/dense_112_56_48_8_4b.h5
dense_112_56_48_16_4b,112_56_48_16,112,56,48,16,4,pregen_3layer_models/dense_112_56_48_16_4b.h5
dense_112_56_48_24_4b,112_56_48_24,112,56,48,24,4,pregen_3layer_models/dense_112_56_48_24_4b.h5
dense_112_56_48_32_4b,112_56_48_32,112,56,48,32,4,pregen_3layer_models/dense_112_56_48_32_4b.h5
dense_112_56_48_40_4b,112_56_48_40,112,56,48,40,4,pregen_3layer_models/dense_112_56_48_40_4b.h5
dense_112_56_48_48_4b,112_56_48_48,112,56,48,48,4,pregen_3layer_models/dense_112_56_48_48_4b.h5
dense_112_56_48_56_4b,112_56_48_56,112,56,48,56,4,pregen_3layer_models/dense_112_56_48_56_4b.h5
dense_112_56_48_64_4b,112_56_48_64,112,56,48,64,4,pregen_3layer_models/dense_112_56_48_64_4b.h5
dense_112_56_48_72_4b,112_56_48_72,112,56,48,72,4,pregen_3layer_models/dense_112_56_48_72_4b.h5
dense_112_56_48_80_4b,112_56_48_80,112,56,48,80,4,pregen_3layer_models/dense_112_56_48_80_4b.h5
dense_112_56_48_88_4b,112_56_48_88,112,56,48,88,4,pregen_3layer_models/dense_112_56_48_88_4b.h5
dense_112_56_48_96_4b,112_56_48_96,112,56,48,96,4,pregen_3layer_models/dense_112_56_48_96_4b.h5
dense_112_56_48_104_4b,112_56_48_104,112,56,48,104,4,pregen_3layer_models/dense_112_56_48_104_4b.h5
dense_112_56_48_112_4b,112_56_48_112,112,56,48,112,4,pregen_3layer_models/dense_112_56_48_112_4b.h5
dense_112_56_48_120_4b,112_56_48_120,112,56,48,120,4,pregen_3layer_models/dense_112_56_48_120_4b.h5
dense_112_56_48_128_4b,112_56_48_128,112,56,48,128,4,pregen_3layer_models/dense_112_56_48_128_4b.h5
dense_112_56_56_8_4b,112_56_56_8,112,56,56,8,4,pregen_3layer_models/dense_112_56_56_8_4b.h5
dense_112_56_56_16_4b,112_56_56_16,112,56,56,16,4,pregen_3layer_models/dense_112_56_56_16_4b.h5
dense_112_56_56_24_4b,112_56_56_24,112,56,56,24,4,pregen_3layer_models/dense_112_56_56_24_4b.h5
dense_112_56_56_32_4b,112_56_56_32,112,56,56,32,4,pregen_3layer_models/dense_112_56_56_32_4b.h5
dense_112_56_56_40_4b,112_56_56_40,112,56,56,40,4,pregen_3layer_models/dense_112_56_56_40_4b.h5
dense_112_56_56_48_4b,112_56_56_48,112,56,56,48,4,pregen_3layer_models/dense_112_56_56_48_4b.h5
dense_112_56_56_56_4b,112_56_56_56,112,56,56,56,4,pregen_3layer_models/dense_112_56_56_56_4b.h5
dense_112_56_56_64_4b,112_56_56_64,112,56,56,64,4,pregen_3layer_models/dense_112_56_56_64_4b.h5
dense_112_56_56_72_4b,112_56_56_72,112,56,56,72,4,pregen_3layer_models/dense_112_56_56_72_4b.h5
dense_112_56_56_80_4b,112_56_56_80,112,56,56,80,4,pregen_3layer_models/dense_112_56_56_80_4b.h5
dense_112_56_56_88_4b,112_56_56_88,112,56,56,88,4,pregen_3layer_models/dense_112_56_56_88_4b.h5
dense_112_56_56_96_4b,112_56_56_96,112,56,56,96,4,pregen_3layer_models/dense_112_56_56_96_4b.h5
dense_112_56_56_104_4b,112_56_56_104,112,56,56,104,4,pregen_3layer_models/dense_112_56_56_104_4b.h5
dense_112_56_56_112_4b,112_56_56_112,112,56,56,112,4,pregen_3layer_models/dense_112_56_56_112_4b.h5
dense_112_56_56_120_4b,112_56_56_120,112,56,56,120,4,pregen_3layer_models/dense_112_56_56_120_4b.h5
dense_112_56_56_128_4b,112_56_56_128,112,56,56,128,4,pregen_3layer_models/dense_112_56_56_128_4b.h5
dense_112_56_64_8_4b,112_56_64_8,112,56,64,8,4,pregen_3layer_models/dense_112_56_64_8_4b.h5
dense_112_56_64_16_4b,112_56_64_16,112,56,64,16,4,pregen_3layer_models/dense_112_56_64_16_4b.h5
dense_112_56_64_24_4b,112_56_64_24,112,56,64,24,4,pregen_3layer_models/dense_112_56_64_24_4b.h5
dense_112_56_64_32_4b,112_56_64_32,112,56,64,32,4,pregen_3layer_models/dense_112_56_64_32_4b.h5
dense_112_56_64_40_4b,112_56_64_40,112,56,64,40,4,pregen_3layer_models/dense_112_56_64_40_4b.h5
dense_112_56_64_48_4b,112_56_64_48,112,56,64,48,4,pregen_3layer_models/dense_112_56_64_48_4b.h5
dense_112_56_64_56_4b,112_56_64_56,112,56,64,56,4,pregen_3layer_models/dense_112_56_64_56_4b.h5
dense_112_56_64_64_4b,112_56_64_64,112,56,64,64,4,pregen_3layer_models/dense_112_56_64_64_4b.h5
dense_112_56_64_72_4b,112_56_64_72,112,56,64,72,4,pregen_3layer_models/dense_112_56_64_72_4b.h5
dense_112_56_64_80_4b,112_56_64_80,112,56,64,80,4,pregen_3layer_models/dense_112_56_64_80_4b.h5
dense_112_56_64_88_4b,112_56_64_88,112,56,64,88,4,pregen_3layer_models/dense_112_56_64_88_4b.h5
dense_112_56_64_96_4b,112_56_64_96,112,56,64,96,4,pregen_3layer_models/dense_112_56_64_96_4b.h5
dense_112_56_64_104_4b,112_56_64_104,112,56,64,104,4,pregen_3layer_models/dense_112_56_64_104_4b.h5
dense_112_56_64_112_4b,112_56_64_112,112,56,64,112,4,pregen_3layer_models/dense_112_56_64_112_4b.h5
dense_112_56_64_120_4b,112_56_64_120,112,56,64,120,4,pregen_3layer_models/dense_112_56_64_120_4b.h5
dense_112_56_64_128_4b,112_56_64_128,112,56,64,128,4,pregen_3layer_models/dense_112_56_64_128_4b.h5
dense_112_56_72_8_4b,112_56_72_8,112,56,72,8,4,pregen_3layer_models/dense_112_56_72_8_4b.h5
dense_112_56_72_16_4b,112_56_72_16,112,56,72,16,4,pregen_3layer_models/dense_112_56_72_16_4b.h5
dense_112_56_72_24_4b,112_56_72_24,112,56,72,24,4,pregen_3layer_models/dense_112_56_72_24_4b.h5
dense_112_56_72_32_4b,112_56_72_32,112,56,72,32,4,pregen_3layer_models/dense_112_56_72_32_4b.h5
dense_112_56_72_40_4b,112_56_72_40,112,56,72,40,4,pregen_3layer_models/dense_112_56_72_40_4b.h5
dense_112_56_72_48_4b,112_56_72_48,112,56,72,48,4,pregen_3layer_models/dense_112_56_72_48_4b.h5
dense_112_56_72_56_4b,112_56_72_56,112,56,72,56,4,pregen_3layer_models/dense_112_56_72_56_4b.h5
dense_112_56_72_64_4b,112_56_72_64,112,56,72,64,4,pregen_3layer_models/dense_112_56_72_64_4b.h5
dense_112_56_72_72_4b,112_56_72_72,112,56,72,72,4,pregen_3layer_models/dense_112_56_72_72_4b.h5
dense_112_56_72_80_4b,112_56_72_80,112,56,72,80,4,pregen_3layer_models/dense_112_56_72_80_4b.h5
dense_112_56_72_88_4b,112_56_72_88,112,56,72,88,4,pregen_3layer_models/dense_112_56_72_88_4b.h5
dense_112_56_72_96_4b,112_56_72_96,112,56,72,96,4,pregen_3layer_models/dense_112_56_72_96_4b.h5
dense_112_56_72_104_4b,112_56_72_104,112,56,72,104,4,pregen_3layer_models/dense_112_56_72_104_4b.h5
dense_112_56_72_112_4b,112_56_72_112,112,56,72,112,4,pregen_3layer_models/dense_112_56_72_112_4b.h5
dense_112_56_72_120_4b,112_56_72_120,112,56,72,120,4,pregen_3layer_models/dense_112_56_72_120_4b.h5
dense_112_56_72_128_4b,112_56_72_128,112,56,72,128,4,pregen_3layer_models/dense_112_56_72_128_4b.h5
dense_112_56_80_8_4b,112_56_80_8,112,56,80,8,4,pregen_3layer_models/dense_112_56_80_8_4b.h5
dense_112_56_80_16_4b,112_56_80_16,112,56,80,16,4,pregen_3layer_models/dense_112_56_80_16_4b.h5
dense_112_56_80_24_4b,112_56_80_24,112,56,80,24,4,pregen_3layer_models/dense_112_56_80_24_4b.h5
dense_112_56_80_32_4b,112_56_80_32,112,56,80,32,4,pregen_3layer_models/dense_112_56_80_32_4b.h5
dense_112_56_80_40_4b,112_56_80_40,112,56,80,40,4,pregen_3layer_models/dense_112_56_80_40_4b.h5
dense_112_56_80_48_4b,112_56_80_48,112,56,80,48,4,pregen_3layer_models/dense_112_56_80_48_4b.h5
dense_112_56_80_56_4b,112_56_80_56,112,56,80,56,4,pregen_3layer_models/dense_112_56_80_56_4b.h5
dense_112_56_80_64_4b,112_56_80_64,112,56,80,64,4,pregen_3layer_models/dense_112_56_80_64_4b.h5
dense_112_56_80_72_4b,112_56_80_72,112,56,80,72,4,pregen_3layer_models/dense_112_56_80_72_4b.h5
dense_112_56_80_80_4b,112_56_80_80,112,56,80,80,4,pregen_3layer_models/dense_112_56_80_80_4b.h5
dense_112_56_80_88_4b,112_56_80_88,112,56,80,88,4,pregen_3layer_models/dense_112_56_80_88_4b.h5
dense_112_56_80_96_4b,112_56_80_96,112,56,80,96,4,pregen_3layer_models/dense_112_56_80_96_4b.h5
dense_112_56_80_104_4b,112_56_80_104,112,56,80,104,4,pregen_3layer_models/dense_112_56_80_104_4b.h5
dense_112_56_80_112_4b,112_56_80_112,112,56,80,112,4,pregen_3layer_models/dense_112_56_80_112_4b.h5
dense_112_56_80_120_4b,112_56_80_120,112,56,80,120,4,pregen_3layer_models/dense_112_56_80_120_4b.h5
dense_112_56_80_128_4b,112_56_80_128,112,56,80,128,4,pregen_3layer_models/dense_112_56_80_128_4b.h5
dense_112_56_88_8_4b,112_56_88_8,112,56,88,8,4,pregen_3layer_models/dense_112_56_88_8_4b.h5
dense_112_56_88_16_4b,112_56_88_16,112,56,88,16,4,pregen_3layer_models/dense_112_56_88_16_4b.h5
dense_112_56_88_24_4b,112_56_88_24,112,56,88,24,4,pregen_3layer_models/dense_112_56_88_24_4b.h5
dense_112_56_88_32_4b,112_56_88_32,112,56,88,32,4,pregen_3layer_models/dense_112_56_88_32_4b.h5
dense_112_56_88_40_4b,112_56_88_40,112,56,88,40,4,pregen_3layer_models/dense_112_56_88_40_4b.h5
dense_112_56_88_48_4b,112_56_88_48,112,56,88,48,4,pregen_3layer_models/dense_112_56_88_48_4b.h5
dense_112_56_88_56_4b,112_56_88_56,112,56,88,56,4,pregen_3layer_models/dense_112_56_88_56_4b.h5
dense_112_56_88_64_4b,112_56_88_64,112,56,88,64,4,pregen_3layer_models/dense_112_56_88_64_4b.h5
dense_112_56_88_72_4b,112_56_88_72,112,56,88,72,4,pregen_3layer_models/dense_112_56_88_72_4b.h5
dense_112_56_88_80_4b,112_56_88_80,112,56,88,80,4,pregen_3layer_models/dense_112_56_88_80_4b.h5
dense_112_56_88_88_4b,112_56_88_88,112,56,88,88,4,pregen_3layer_models/dense_112_56_88_88_4b.h5
dense_112_56_88_96_4b,112_56_88_96,112,56,88,96,4,pregen_3layer_models/dense_112_56_88_96_4b.h5
dense_112_56_88_104_4b,112_56_88_104,112,56,88,104,4,pregen_3layer_models/dense_112_56_88_104_4b.h5
dense_112_56_88_112_4b,112_56_88_112,112,56,88,112,4,pregen_3layer_models/dense_112_56_88_112_4b.h5
dense_112_56_88_120_4b,112_56_88_120,112,56,88,120,4,pregen_3layer_models/dense_112_56_88_120_4b.h5
dense_112_56_88_128_4b,112_56_88_128,112,56,88,128,4,pregen_3layer_models/dense_112_56_88_128_4b.h5
dense_112_56_96_8_4b,112_56_96_8,112,56,96,8,4,pregen_3layer_models/dense_112_56_96_8_4b.h5
dense_112_56_96_16_4b,112_56_96_16,112,56,96,16,4,pregen_3layer_models/dense_112_56_96_16_4b.h5
