model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_88_72_64_8_8b,88_72_64_8,88,72,64,8,8,pregen_3layer_models/dense_88_72_64_8_8b.h5
dense_88_72_64_16_8b,88_72_64_16,88,72,64,16,8,pregen_3layer_models/dense_88_72_64_16_8b.h5
dense_88_72_64_24_8b,88_72_64_24,88,72,64,24,8,pregen_3layer_models/dense_88_72_64_24_8b.h5
dense_88_72_64_32_8b,88_72_64_32,88,72,64,32,8,pregen_3layer_models/dense_88_72_64_32_8b.h5
dense_88_72_64_40_8b,88_72_64_40,88,72,64,40,8,pregen_3layer_models/dense_88_72_64_40_8b.h5
dense_88_72_64_48_8b,88_72_64_48,88,72,64,48,8,pregen_3layer_models/dense_88_72_64_48_8b.h5
dense_88_72_64_56_8b,88_72_64_56,88,72,64,56,8,pregen_3layer_models/dense_88_72_64_56_8b.h5
dense_88_72_64_64_8b,88_72_64_64,88,72,64,64,8,pregen_3layer_models/dense_88_72_64_64_8b.h5
dense_88_72_64_72_8b,88_72_64_72,88,72,64,72,8,pregen_3layer_models/dense_88_72_64_72_8b.h5
dense_88_72_64_80_8b,88_72_64_80,88,72,64,80,8,pregen_3layer_models/dense_88_72_64_80_8b.h5
dense_88_72_64_88_8b,88_72_64_88,88,72,64,88,8,pregen_3layer_models/dense_88_72_64_88_8b.h5
dense_88_72_64_96_8b,88_72_64_96,88,72,64,96,8,pregen_3layer_models/dense_88_72_64_96_8b.h5
dense_88_72_64_104_8b,88_72_64_104,88,72,64,104,8,pregen_3layer_models/dense_88_72_64_104_8b.h5
dense_88_72_64_112_8b,88_72_64_112,88,72,64,112,8,pregen_3layer_models/dense_88_72_64_112_8b.h5
dense_88_72_64_120_8b,88_72_64_120,88,72,64,120,8,pregen_3layer_models/dense_88_72_64_120_8b.h5
dense_88_72_64_128_8b,88_72_64_128,88,72,64,128,8,pregen_3layer_models/dense_88_72_64_128_8b.h5
dense_88_72_72_8_8b,88_72_72_8,88,72,72,8,8,pregen_3layer_models/dense_88_72_72_8_8b.h5
dense_88_72_72_16_8b,88_72_72_16,88,72,72,16,8,pregen_3layer_models/dense_88_72_72_16_8b.h5
dense_88_72_72_24_8b,88_72_72_24,88,72,72,24,8,pregen_3layer_models/dense_88_72_72_24_8b.h5
dense_88_72_72_32_8b,88_72_72_32,88,72,72,32,8,pregen_3layer_models/dense_88_72_72_32_8b.h5
dense_88_72_72_40_8b,88_72_72_40,88,72,72,40,8,pregen_3layer_models/dense_88_72_72_40_8b.h5
dense_88_72_72_48_8b,88_72_72_48,88,72,72,48,8,pregen_3layer_models/dense_88_72_72_48_8b.h5
dense_88_72_72_56_8b,88_72_72_56,88,72,72,56,8,pregen_3layer_models/dense_88_72_72_56_8b.h5
dense_88_72_72_64_8b,88_72_72_64,88,72,72,64,8,pregen_3layer_models/dense_88_72_72_64_8b.h5
dense_88_72_72_72_8b,88_72_72_72,88,72,72,72,8,pregen_3layer_models/dense_88_72_72_72_8b.h5
dense_88_72_72_80_8b,88_72_72_80,88,72,72,80,8,pregen_3layer_models/dense_88_72_72_80_8b.h5
dense_88_72_72_88_8b,88_72_72_88,88,72,72,88,8,pregen_3layer_models/dense_88_72_72_88_8b.h5
dense_88_72_72_96_8b,88_72_72_96,88,72,72,96,8,pregen_3layer_models/dense_88_72_72_96_8b.h5
dense_88_72_72_104_8b,88_72_72_104,88,72,72,104,8,pregen_3layer_models/dense_88_72_72_104_8b.h5
dense_88_72_72_112_8b,88_72_72_112,88,72,72,112,8,pregen_3layer_models/dense_88_72_72_112_8b.h5
dense_88_72_72_120_8b,88_72_72_120,88,72,72,120,8,pregen_3layer_models/dense_88_72_72_120_8b.h5
dense_88_72_72_128_8b,88_72_72_128,88,72,72,128,8,pregen_3layer_models/dense_88_72_72_128_8b.h5
dense_88_72_80_8_8b,88_72_80_8,88,72,80,8,8,pregen_3layer_models/dense_88_72_80_8_8b.h5
dense_88_72_80_16_8b,88_72_80_16,88,72,80,16,8,pregen_3layer_models/dense_88_72_80_16_8b.h5
dense_88_72_80_24_8b,88_72_80_24,88,72,80,24,8,pregen_3layer_models/dense_88_72_80_24_8b.h5
dense_88_72_80_32_8b,88_72_80_32,88,72,80,32,8,pregen_3layer_models/dense_88_72_80_32_8b.h5
dense_88_72_80_40_8b,88_72_80_40,88,72,80,40,8,pregen_3layer_models/dense_88_72_80_40_8b.h5
dense_88_72_80_48_8b,88_72_80_48,88,72,80,48,8,pregen_3layer_models/dense_88_72_80_48_8b.h5
dense_88_72_80_56_8b,88_72_80_56,88,72,80,56,8,pregen_3layer_models/dense_88_72_80_56_8b.h5
dense_88_72_80_64_8b,88_72_80_64,88,72,80,64,8,pregen_3layer_models/dense_88_72_80_64_8b.h5
dense_88_72_80_72_8b,88_72_80_72,88,72,80,72,8,pregen_3layer_models/dense_88_72_80_72_8b.h5
dense_88_72_80_80_8b,88_72_80_80,88,72,80,80,8,pregen_3layer_models/dense_88_72_80_80_8b.h5
dense_88_72_80_88_8b,88_72_80_88,88,72,80,88,8,pregen_3layer_models/dense_88_72_80_88_8b.h5
dense_88_72_80_96_8b,88_72_80_96,88,72,80,96,8,pregen_3layer_models/dense_88_72_80_96_8b.h5
dense_88_72_80_104_8b,88_72_80_104,88,72,80,104,8,pregen_3layer_models/dense_88_72_80_104_8b.h5
dense_88_72_80_112_8b,88_72_80_112,88,72,80,112,8,pregen_3layer_models/dense_88_72_80_112_8b.h5
dense_88_72_80_120_8b,88_72_80_120,88,72,80,120,8,pregen_3layer_models/dense_88_72_80_120_8b.h5
dense_88_72_80_128_8b,88_72_80_128,88,72,80,128,8,pregen_3layer_models/dense_88_72_80_128_8b.h5
dense_88_72_88_8_8b,88_72_88_8,88,72,88,8,8,pregen_3layer_models/dense_88_72_88_8_8b.h5
dense_88_72_88_16_8b,88_72_88_16,88,72,88,16,8,pregen_3layer_models/dense_88_72_88_16_8b.h5
dense_88_72_88_24_8b,88_72_88_24,88,72,88,24,8,pregen_3layer_models/dense_88_72_88_24_8b.h5
dense_88_72_88_32_8b,88_72_88_32,88,72,88,32,8,pregen_3layer_models/dense_88_72_88_32_8b.h5
dense_88_72_88_40_8b,88_72_88_40,88,72,88,40,8,pregen_3layer_models/dense_88_72_88_40_8b.h5
dense_88_72_88_48_8b,88_72_88_48,88,72,88,48,8,pregen_3layer_models/dense_88_72_88_48_8b.h5
dense_88_72_88_56_8b,88_72_88_56,88,72,88,56,8,pregen_3layer_models/dense_88_72_88_56_8b.h5
dense_88_72_88_64_8b,88_72_88_64,88,72,88,64,8,pregen_3layer_models/dense_88_72_88_64_8b.h5
dense_88_72_88_72_8b,88_72_88_72,88,72,88,72,8,pregen_3layer_models/dense_88_72_88_72_8b.h5
dense_88_72_88_80_8b,88_72_88_80,88,72,88,80,8,pregen_3layer_models/dense_88_72_88_80_8b.h5
dense_88_72_88_88_8b,88_72_88_88,88,72,88,88,8,pregen_3layer_models/dense_88_72_88_88_8b.h5
dense_88_72_88_96_8b,88_72_88_96,88,72,88,96,8,pregen_3layer_models/dense_88_72_88_96_8b.h5
dense_88_72_88_104_8b,88_72_88_104,88,72,88,104,8,pregen_3layer_models/dense_88_72_88_104_8b.h5
dense_88_72_88_112_8b,88_72_88_112,88,72,88,112,8,pregen_3layer_models/dense_88_72_88_112_8b.h5
dense_88_72_88_120_8b,88_72_88_120,88,72,88,120,8,pregen_3layer_models/dense_88_72_88_120_8b.h5
dense_88_72_88_128_8b,88_72_88_128,88,72,88,128,8,pregen_3layer_models/dense_88_72_88_128_8b.h5
dense_88_72_96_8_8b,88_72_96_8,88,72,96,8,8,pregen_3layer_models/dense_88_72_96_8_8b.h5
dense_88_72_96_16_8b,88_72_96_16,88,72,96,16,8,pregen_3layer_models/dense_88_72_96_16_8b.h5
dense_88_72_96_24_8b,88_72_96_24,88,72,96,24,8,pregen_3layer_models/dense_88_72_96_24_8b.h5
dense_88_72_96_32_8b,88_72_96_32,88,72,96,32,8,pregen_3layer_models/dense_88_72_96_32_8b.h5
dense_88_72_96_40_8b,88_72_96_40,88,72,96,40,8,pregen_3layer_models/dense_88_72_96_40_8b.h5
dense_88_72_96_48_8b,88_72_96_48,88,72,96,48,8,pregen_3layer_models/dense_88_72_96_48_8b.h5
dense_88_72_96_56_8b,88_72_96_56,88,72,96,56,8,pregen_3layer_models/dense_88_72_96_56_8b.h5
dense_88_72_96_64_8b,88_72_96_64,88,72,96,64,8,pregen_3layer_models/dense_88_72_96_64_8b.h5
dense_88_72_96_72_8b,88_72_96_72,88,72,96,72,8,pregen_3layer_models/dense_88_72_96_72_8b.h5
dense_88_72_96_80_8b,88_72_96_80,88,72,96,80,8,pregen_3layer_models/dense_88_72_96_80_8b.h5
dense_88_72_96_88_8b,88_72_96_88,88,72,96,88,8,pregen_3layer_models/dense_88_72_96_88_8b.h5
dense_88_72_96_96_8b,88_72_96_96,88,72,96,96,8,pregen_3layer_models/dense_88_72_96_96_8b.h5
dense_88_72_96_104_8b,88_72_96_104,88,72,96,104,8,pregen_3layer_models/dense_88_72_96_104_8b.h5
dense_88_72_96_112_8b,88_72_96_112,88,72,96,112,8,pregen_3layer_models/dense_88_72_96_112_8b.h5
dense_88_72_96_120_8b,88_72_96_120,88,72,96,120,8,pregen_3layer_models/dense_88_72_96_120_8b.h5
dense_88_72_96_128_8b,88_72_96_128,88,72,96,128,8,pregen_3layer_models/dense_88_72_96_128_8b.h5
dense_88_72_104_8_8b,88_72_104_8,88,72,104,8,8,pregen_3layer_models/dense_88_72_104_8_8b.h5
dense_88_72_104_16_8b,88_72_104_16,88,72,104,16,8,pregen_3layer_models/dense_88_72_104_16_8b.h5
dense_88_72_104_24_8b,88_72_104_24,88,72,104,24,8,pregen_3layer_models/dense_88_72_104_24_8b.h5
dense_88_72_104_32_8b,88_72_104_32,88,72,104,32,8,pregen_3layer_models/dense_88_72_104_32_8b.h5
dense_88_72_104_40_8b,88_72_104_40,88,72,104,40,8,pregen_3layer_models/dense_88_72_104_40_8b.h5
dense_88_72_104_48_8b,88_72_104_48,88,72,104,48,8,pregen_3layer_models/dense_88_72_104_48_8b.h5
dense_88_72_104_56_8b,88_72_104_56,88,72,104,56,8,pregen_3layer_models/dense_88_72_104_56_8b.h5
dense_88_72_104_64_8b,88_72_104_64,88,72,104,64,8,pregen_3layer_models/dense_88_72_104_64_8b.h5
dense_88_72_104_72_8b,88_72_104_72,88,72,104,72,8,pregen_3layer_models/dense_88_72_104_72_8b.h5
dense_88_72_104_80_8b,88_72_104_80,88,72,104,80,8,pregen_3layer_models/dense_88_72_104_80_8b.h5
dense_88_72_104_88_8b,88_72_104_88,88,72,104,88,8,pregen_3layer_models/dense_88_72_104_88_8b.h5
dense_88_72_104_96_8b,88_72_104_96,88,72,104,96,8,pregen_3layer_models/dense_88_72_104_96_8b.h5
dense_88_72_104_104_8b,88_72_104_104,88,72,104,104,8,pregen_3layer_models/dense_88_72_104_104_8b.h5
dense_88_72_104_112_8b,88_72_104_112,88,72,104,112,8,pregen_3layer_models/dense_88_72_104_112_8b.h5
dense_88_72_104_120_8b,88_72_104_120,88,72,104,120,8,pregen_3layer_models/dense_88_72_104_120_8b.h5
dense_88_72_104_128_8b,88_72_104_128,88,72,104,128,8,pregen_3layer_models/dense_88_72_104_128_8b.h5
dense_88_72_112_8_8b,88_72_112_8,88,72,112,8,8,pregen_3layer_models/dense_88_72_112_8_8b.h5
dense_88_72_112_16_8b,88_72_112_16,88,72,112,16,8,pregen_3layer_models/dense_88_72_112_16_8b.h5
dense_88_72_112_24_8b,88_72_112_24,88,72,112,24,8,pregen_3layer_models/dense_88_72_112_24_8b.h5
dense_88_72_112_32_8b,88_72_112_32,88,72,112,32,8,pregen_3layer_models/dense_88_72_112_32_8b.h5
dense_88_72_112_40_8b,88_72_112_40,88,72,112,40,8,pregen_3layer_models/dense_88_72_112_40_8b.h5
dense_88_72_112_48_8b,88_72_112_48,88,72,112,48,8,pregen_3layer_models/dense_88_72_112_48_8b.h5
dense_88_72_112_56_8b,88_72_112_56,88,72,112,56,8,pregen_3layer_models/dense_88_72_112_56_8b.h5
dense_88_72_112_64_8b,88_72_112_64,88,72,112,64,8,pregen_3layer_models/dense_88_72_112_64_8b.h5
dense_88_72_112_72_8b,88_72_112_72,88,72,112,72,8,pregen_3layer_models/dense_88_72_112_72_8b.h5
dense_88_72_112_80_8b,88_72_112_80,88,72,112,80,8,pregen_3layer_models/dense_88_72_112_80_8b.h5
dense_88_72_112_88_8b,88_72_112_88,88,72,112,88,8,pregen_3layer_models/dense_88_72_112_88_8b.h5
dense_88_72_112_96_8b,88_72_112_96,88,72,112,96,8,pregen_3layer_models/dense_88_72_112_96_8b.h5
dense_88_72_112_104_8b,88_72_112_104,88,72,112,104,8,pregen_3layer_models/dense_88_72_112_104_8b.h5
dense_88_72_112_112_8b,88_72_112_112,88,72,112,112,8,pregen_3layer_models/dense_88_72_112_112_8b.h5
dense_88_72_112_120_8b,88_72_112_120,88,72,112,120,8,pregen_3layer_models/dense_88_72_112_120_8b.h5
dense_88_72_112_128_8b,88_72_112_128,88,72,112,128,8,pregen_3layer_models/dense_88_72_112_128_8b.h5
dense_88_72_120_8_8b,88_72_120_8,88,72,120,8,8,pregen_3layer_models/dense_88_72_120_8_8b.h5
dense_88_72_120_16_8b,88_72_120_16,88,72,120,16,8,pregen_3layer_models/dense_88_72_120_16_8b.h5
dense_88_72_120_24_8b,88_72_120_24,88,72,120,24,8,pregen_3layer_models/dense_88_72_120_24_8b.h5
dense_88_72_120_32_8b,88_72_120_32,88,72,120,32,8,pregen_3layer_models/dense_88_72_120_32_8b.h5
dense_88_72_120_40_8b,88_72_120_40,88,72,120,40,8,pregen_3layer_models/dense_88_72_120_40_8b.h5
dense_88_72_120_48_8b,88_72_120_48,88,72,120,48,8,pregen_3layer_models/dense_88_72_120_48_8b.h5
dense_88_72_120_56_8b,88_72_120_56,88,72,120,56,8,pregen_3layer_models/dense_88_72_120_56_8b.h5
dense_88_72_120_64_8b,88_72_120_64,88,72,120,64,8,pregen_3layer_models/dense_88_72_120_64_8b.h5
dense_88_72_120_72_8b,88_72_120_72,88,72,120,72,8,pregen_3layer_models/dense_88_72_120_72_8b.h5
dense_88_72_120_80_8b,88_72_120_80,88,72,120,80,8,pregen_3layer_models/dense_88_72_120_80_8b.h5
dense_88_72_120_88_8b,88_72_120_88,88,72,120,88,8,pregen_3layer_models/dense_88_72_120_88_8b.h5
dense_88_72_120_96_8b,88_72_120_96,88,72,120,96,8,pregen_3layer_models/dense_88_72_120_96_8b.h5
dense_88_72_120_104_8b,88_72_120_104,88,72,120,104,8,pregen_3layer_models/dense_88_72_120_104_8b.h5
dense_88_72_120_112_8b,88_72_120_112,88,72,120,112,8,pregen_3layer_models/dense_88_72_120_112_8b.h5
dense_88_72_120_120_8b,88_72_120_120,88,72,120,120,8,pregen_3layer_models/dense_88_72_120_120_8b.h5
dense_88_72_120_128_8b,88_72_120_128,88,72,120,128,8,pregen_3layer_models/dense_88_72_120_128_8b.h5
dense_88_72_128_8_8b,88_72_128_8,88,72,128,8,8,pregen_3layer_models/dense_88_72_128_8_8b.h5
dense_88_72_128_16_8b,88_72_128_16,88,72,128,16,8,pregen_3layer_models/dense_88_72_128_16_8b.h5
dense_88_72_128_24_8b,88_72_128_24,88,72,128,24,8,pregen_3layer_models/dense_88_72_128_24_8b.h5
dense_88_72_128_32_8b,88_72_128_32,88,72,128,32,8,pregen_3layer_models/dense_88_72_128_32_8b.h5
dense_88_72_128_40_8b,88_72_128_40,88,72,128,40,8,pregen_3layer_models/dense_88_72_128_40_8b.h5
dense_88_72_128_48_8b,88_72_128_48,88,72,128,48,8,pregen_3layer_models/dense_88_72_128_48_8b.h5
dense_88_72_128_56_8b,88_72_128_56,88,72,128,56,8,pregen_3layer_models/dense_88_72_128_56_8b.h5
dense_88_72_128_64_8b,88_72_128_64,88,72,128,64,8,pregen_3layer_models/dense_88_72_128_64_8b.h5
dense_88_72_128_72_8b,88_72_128_72,88,72,128,72,8,pregen_3layer_models/dense_88_72_128_72_8b.h5
dense_88_72_128_80_8b,88_72_128_80,88,72,128,80,8,pregen_3layer_models/dense_88_72_128_80_8b.h5
dense_88_72_128_88_8b,88_72_128_88,88,72,128,88,8,pregen_3layer_models/dense_88_72_128_88_8b.h5
dense_88_72_128_96_8b,88_72_128_96,88,72,128,96,8,pregen_3layer_models/dense_88_72_128_96_8b.h5
