model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_56_112_72_72_16b,56_112_72_72,56,112,72,72,16,pregen_3layer_models/dense_56_112_72_72_16b.h5
dense_56_112_72_80_16b,56_112_72_80,56,112,72,80,16,pregen_3layer_models/dense_56_112_72_80_16b.h5
dense_56_112_72_88_16b,56_112_72_88,56,112,72,88,16,pregen_3layer_models/dense_56_112_72_88_16b.h5
dense_56_112_72_96_16b,56_112_72_96,56,112,72,96,16,pregen_3layer_models/dense_56_112_72_96_16b.h5
dense_56_112_72_104_16b,56_112_72_104,56,112,72,104,16,pregen_3layer_models/dense_56_112_72_104_16b.h5
dense_56_112_72_112_16b,56_112_72_112,56,112,72,112,16,pregen_3layer_models/dense_56_112_72_112_16b.h5
dense_56_112_72_120_16b,56_112_72_120,56,112,72,120,16,pregen_3layer_models/dense_56_112_72_120_16b.h5
dense_56_112_72_128_16b,56_112_72_128,56,112,72,128,16,pregen_3layer_models/dense_56_112_72_128_16b.h5
dense_56_112_80_8_16b,56_112_80_8,56,112,80,8,16,pregen_3layer_models/dense_56_112_80_8_16b.h5
dense_56_112_80_16_16b,56_112_80_16,56,112,80,16,16,pregen_3layer_models/dense_56_112_80_16_16b.h5
dense_56_112_80_24_16b,56_112_80_24,56,112,80,24,16,pregen_3layer_models/dense_56_112_80_24_16b.h5
dense_56_112_80_32_16b,56_112_80_32,56,112,80,32,16,pregen_3layer_models/dense_56_112_80_32_16b.h5
dense_56_112_80_40_16b,56_112_80_40,56,112,80,40,16,pregen_3layer_models/dense_56_112_80_40_16b.h5
dense_56_112_80_48_16b,56_112_80_48,56,112,80,48,16,pregen_3layer_models/dense_56_112_80_48_16b.h5
dense_56_112_80_56_16b,56_112_80_56,56,112,80,56,16,pregen_3layer_models/dense_56_112_80_56_16b.h5
dense_56_112_80_64_16b,56_112_80_64,56,112,80,64,16,pregen_3layer_models/dense_56_112_80_64_16b.h5
dense_56_112_80_72_16b,56_112_80_72,56,112,80,72,16,pregen_3layer_models/dense_56_112_80_72_16b.h5
dense_56_112_80_80_16b,56_112_80_80,56,112,80,80,16,pregen_3layer_models/dense_56_112_80_80_16b.h5
dense_56_112_80_88_16b,56_112_80_88,56,112,80,88,16,pregen_3layer_models/dense_56_112_80_88_16b.h5
dense_56_112_80_96_16b,56_112_80_96,56,112,80,96,16,pregen_3layer_models/dense_56_112_80_96_16b.h5
dense_56_112_80_104_16b,56_112_80_104,56,112,80,104,16,pregen_3layer_models/dense_56_112_80_104_16b.h5
dense_56_112_80_112_16b,56_112_80_112,56,112,80,112,16,pregen_3layer_models/dense_56_112_80_112_16b.h5
dense_56_112_80_120_16b,56_112_80_120,56,112,80,120,16,pregen_3layer_models/dense_56_112_80_120_16b.h5
dense_56_112_80_128_16b,56_112_80_128,56,112,80,128,16,pregen_3layer_models/dense_56_112_80_128_16b.h5
dense_56_112_88_8_16b,56_112_88_8,56,112,88,8,16,pregen_3layer_models/dense_56_112_88_8_16b.h5
dense_56_112_88_16_16b,56_112_88_16,56,112,88,16,16,pregen_3layer_models/dense_56_112_88_16_16b.h5
dense_56_112_88_24_16b,56_112_88_24,56,112,88,24,16,pregen_3layer_models/dense_56_112_88_24_16b.h5
dense_56_112_88_32_16b,56_112_88_32,56,112,88,32,16,pregen_3layer_models/dense_56_112_88_32_16b.h5
dense_56_112_88_40_16b,56_112_88_40,56,112,88,40,16,pregen_3layer_models/dense_56_112_88_40_16b.h5
dense_56_112_88_48_16b,56_112_88_48,56,112,88,48,16,pregen_3layer_models/dense_56_112_88_48_16b.h5
dense_56_112_88_56_16b,56_112_88_56,56,112,88,56,16,pregen_3layer_models/dense_56_112_88_56_16b.h5
dense_56_112_88_64_16b,56_112_88_64,56,112,88,64,16,pregen_3layer_models/dense_56_112_88_64_16b.h5
dense_56_112_88_72_16b,56_112_88_72,56,112,88,72,16,pregen_3layer_models/dense_56_112_88_72_16b.h5
dense_56_112_88_80_16b,56_112_88_80,56,112,88,80,16,pregen_3layer_models/dense_56_112_88_80_16b.h5
dense_56_112_88_88_16b,56_112_88_88,56,112,88,88,16,pregen_3layer_models/dense_56_112_88_88_16b.h5
dense_56_112_88_96_16b,56_112_88_96,56,112,88,96,16,pregen_3layer_models/dense_56_112_88_96_16b.h5
dense_56_112_88_104_16b,56_112_88_104,56,112,88,104,16,pregen_3layer_models/dense_56_112_88_104_16b.h5
dense_56_112_88_112_16b,56_112_88_112,56,112,88,112,16,pregen_3layer_models/dense_56_112_88_112_16b.h5
dense_56_112_88_120_16b,56_112_88_120,56,112,88,120,16,pregen_3layer_models/dense_56_112_88_120_16b.h5
dense_56_112_88_128_16b,56_112_88_128,56,112,88,128,16,pregen_3layer_models/dense_56_112_88_128_16b.h5
dense_56_112_96_8_16b,56_112_96_8,56,112,96,8,16,pregen_3layer_models/dense_56_112_96_8_16b.h5
dense_56_112_96_16_16b,56_112_96_16,56,112,96,16,16,pregen_3layer_models/dense_56_112_96_16_16b.h5
dense_56_112_96_24_16b,56_112_96_24,56,112,96,24,16,pregen_3layer_models/dense_56_112_96_24_16b.h5
dense_56_112_96_32_16b,56_112_96_32,56,112,96,32,16,pregen_3layer_models/dense_56_112_96_32_16b.h5
dense_56_112_96_40_16b,56_112_96_40,56,112,96,40,16,pregen_3layer_models/dense_56_112_96_40_16b.h5
dense_56_112_96_48_16b,56_112_96_48,56,112,96,48,16,pregen_3layer_models/dense_56_112_96_48_16b.h5
dense_56_112_96_56_16b,56_112_96_56,56,112,96,56,16,pregen_3layer_models/dense_56_112_96_56_16b.h5
dense_56_112_96_64_16b,56_112_96_64,56,112,96,64,16,pregen_3layer_models/dense_56_112_96_64_16b.h5
dense_56_112_96_72_16b,56_112_96_72,56,112,96,72,16,pregen_3layer_models/dense_56_112_96_72_16b.h5
dense_56_112_96_80_16b,56_112_96_80,56,112,96,80,16,pregen_3layer_models/dense_56_112_96_80_16b.h5
dense_56_112_96_88_16b,56_112_96_88,56,112,96,88,16,pregen_3layer_models/dense_56_112_96_88_16b.h5
dense_56_112_96_96_16b,56_112_96_96,56,112,96,96,16,pregen_3layer_models/dense_56_112_96_96_16b.h5
dense_56_112_96_104_16b,56_112_96_104,56,112,96,104,16,pregen_3layer_models/dense_56_112_96_104_16b.h5
dense_56_112_96_112_16b,56_112_96_112,56,112,96,112,16,pregen_3layer_models/dense_56_112_96_112_16b.h5
dense_56_112_96_120_16b,56_112_96_120,56,112,96,120,16,pregen_3layer_models/dense_56_112_96_120_16b.h5
dense_56_112_96_128_16b,56_112_96_128,56,112,96,128,16,pregen_3layer_models/dense_56_112_96_128_16b.h5
dense_56_112_104_8_16b,56_112_104_8,56,112,104,8,16,pregen_3layer_models/dense_56_112_104_8_16b.h5
dense_56_112_104_16_16b,56_112_104_16,56,112,104,16,16,pregen_3layer_models/dense_56_112_104_16_16b.h5
dense_56_112_104_24_16b,56_112_104_24,56,112,104,24,16,pregen_3layer_models/dense_56_112_104_24_16b.h5
dense_56_112_104_32_16b,56_112_104_32,56,112,104,32,16,pregen_3layer_models/dense_56_112_104_32_16b.h5
dense_56_112_104_40_16b,56_112_104_40,56,112,104,40,16,pregen_3layer_models/dense_56_112_104_40_16b.h5
dense_56_112_104_48_16b,56_112_104_48,56,112,104,48,16,pregen_3layer_models/dense_56_112_104_48_16b.h5
dense_56_112_104_56_16b,56_112_104_56,56,112,104,56,16,pregen_3layer_models/dense_56_112_104_56_16b.h5
dense_56_112_104_64_16b,56_112_104_64,56,112,104,64,16,pregen_3layer_models/dense_56_112_104_64_16b.h5
dense_56_112_104_72_16b,56_112_104_72,56,112,104,72,16,pregen_3layer_models/dense_56_112_104_72_16b.h5
dense_56_112_104_80_16b,56_112_104_80,56,112,104,80,16,pregen_3layer_models/dense_56_112_104_80_16b.h5
dense_56_112_104_88_16b,56_112_104_88,56,112,104,88,16,pregen_3layer_models/dense_56_112_104_88_16b.h5
dense_56_112_104_96_16b,56_112_104_96,56,112,104,96,16,pregen_3layer_models/dense_56_112_104_96_16b.h5
dense_56_112_104_104_16b,56_112_104_104,56,112,104,104,16,pregen_3layer_models/dense_56_112_104_104_16b.h5
dense_56_112_104_112_16b,56_112_104_112,56,112,104,112,16,pregen_3layer_models/dense_56_112_104_112_16b.h5
dense_56_112_104_120_16b,56_112_104_120,56,112,104,120,16,pregen_3layer_models/dense_56_112_104_120_16b.h5
dense_56_112_104_128_16b,56_112_104_128,56,112,104,128,16,pregen_3layer_models/dense_56_112_104_128_16b.h5
dense_56_112_112_8_16b,56_112_112_8,56,112,112,8,16,pregen_3layer_models/dense_56_112_112_8_16b.h5
dense_56_112_112_16_16b,56_112_112_16,56,112,112,16,16,pregen_3layer_models/dense_56_112_112_16_16b.h5
dense_56_112_112_24_16b,56_112_112_24,56,112,112,24,16,pregen_3layer_models/dense_56_112_112_24_16b.h5
dense_56_112_112_32_16b,56_112_112_32,56,112,112,32,16,pregen_3layer_models/dense_56_112_112_32_16b.h5
dense_56_112_112_40_16b,56_112_112_40,56,112,112,40,16,pregen_3layer_models/dense_56_112_112_40_16b.h5
dense_56_112_112_48_16b,56_112_112_48,56,112,112,48,16,pregen_3layer_models/dense_56_112_112_48_16b.h5
dense_56_112_112_56_16b,56_112_112_56,56,112,112,56,16,pregen_3layer_models/dense_56_112_112_56_16b.h5
dense_56_112_112_64_16b,56_112_112_64,56,112,112,64,16,pregen_3layer_models/dense_56_112_112_64_16b.h5
dense_56_112_112_72_16b,56_112_112_72,56,112,112,72,16,pregen_3layer_models/dense_56_112_112_72_16b.h5
dense_56_112_112_80_16b,56_112_112_80,56,112,112,80,16,pregen_3layer_models/dense_56_112_112_80_16b.h5
dense_56_112_112_88_16b,56_112_112_88,56,112,112,88,16,pregen_3layer_models/dense_56_112_112_88_16b.h5
dense_56_112_112_96_16b,56_112_112_96,56,112,112,96,16,pregen_3layer_models/dense_56_112_112_96_16b.h5
dense_56_112_112_104_16b,56_112_112_104,56,112,112,104,16,pregen_3layer_models/dense_56_112_112_104_16b.h5
dense_56_112_112_112_16b,56_112_112_112,56,112,112,112,16,pregen_3layer_models/dense_56_112_112_112_16b.h5
dense_56_112_112_120_16b,56_112_112_120,56,112,112,120,16,pregen_3layer_models/dense_56_112_112_120_16b.h5
dense_56_112_112_128_16b,56_112_112_128,56,112,112,128,16,pregen_3layer_models/dense_56_112_112_128_16b.h5
dense_56_112_120_8_16b,56_112_120_8,56,112,120,8,16,pregen_3layer_models/dense_56_112_120_8_16b.h5
dense_56_112_120_16_16b,56_112_120_16,56,112,120,16,16,pregen_3layer_models/dense_56_112_120_16_16b.h5
dense_56_112_120_24_16b,56_112_120_24,56,112,120,24,16,pregen_3layer_models/dense_56_112_120_24_16b.h5
dense_56_112_120_32_16b,56_112_120_32,56,112,120,32,16,pregen_3layer_models/dense_56_112_120_32_16b.h5
dense_56_112_120_40_16b,56_112_120_40,56,112,120,40,16,pregen_3layer_models/dense_56_112_120_40_16b.h5
dense_56_112_120_48_16b,56_112_120_48,56,112,120,48,16,pregen_3layer_models/dense_56_112_120_48_16b.h5
dense_56_112_120_56_16b,56_112_120_56,56,112,120,56,16,pregen_3layer_models/dense_56_112_120_56_16b.h5
dense_56_112_120_64_16b,56_112_120_64,56,112,120,64,16,pregen_3layer_models/dense_56_112_120_64_16b.h5
dense_56_112_120_72_16b,56_112_120_72,56,112,120,72,16,pregen_3layer_models/dense_56_112_120_72_16b.h5
dense_56_112_120_80_16b,56_112_120_80,56,112,120,80,16,pregen_3layer_models/dense_56_112_120_80_16b.h5
dense_56_112_120_88_16b,56_112_120_88,56,112,120,88,16,pregen_3layer_models/dense_56_112_120_88_16b.h5
dense_56_112_120_96_16b,56_112_120_96,56,112,120,96,16,pregen_3layer_models/dense_56_112_120_96_16b.h5
dense_56_112_120_104_16b,56_112_120_104,56,112,120,104,16,pregen_3layer_models/dense_56_112_120_104_16b.h5
dense_56_112_120_112_16b,56_112_120_112,56,112,120,112,16,pregen_3layer_models/dense_56_112_120_112_16b.h5
dense_56_112_120_120_16b,56_112_120_120,56,112,120,120,16,pregen_3layer_models/dense_56_112_120_120_16b.h5
dense_56_112_120_128_16b,56_112_120_128,56,112,120,128,16,pregen_3layer_models/dense_56_112_120_128_16b.h5
dense_56_112_128_8_16b,56_112_128_8,56,112,128,8,16,pregen_3layer_models/dense_56_112_128_8_16b.h5
dense_56_112_128_16_16b,56_112_128_16,56,112,128,16,16,pregen_3layer_models/dense_56_112_128_16_16b.h5
dense_56_112_128_24_16b,56_112_128_24,56,112,128,24,16,pregen_3layer_models/dense_56_112_128_24_16b.h5
dense_56_112_128_32_16b,56_112_128_32,56,112,128,32,16,pregen_3layer_models/dense_56_112_128_32_16b.h5
dense_56_112_128_40_16b,56_112_128_40,56,112,128,40,16,pregen_3layer_models/dense_56_112_128_40_16b.h5
dense_56_112_128_48_16b,56_112_128_48,56,112,128,48,16,pregen_3layer_models/dense_56_112_128_48_16b.h5
dense_56_112_128_56_16b,56_112_128_56,56,112,128,56,16,pregen_3layer_models/dense_56_112_128_56_16b.h5
dense_56_112_128_64_16b,56_112_128_64,56,112,128,64,16,pregen_3layer_models/dense_56_112_128_64_16b.h5
dense_56_112_128_72_16b,56_112_128_72,56,112,128,72,16,pregen_3layer_models/dense_56_112_128_72_16b.h5
dense_56_112_128_80_16b,56_112_128_80,56,112,128,80,16,pregen_3layer_models/dense_56_112_128_80_16b.h5
dense_56_112_128_88_16b,56_112_128_88,56,112,128,88,16,pregen_3layer_models/dense_56_112_128_88_16b.h5
dense_56_112_128_96_16b,56_112_128_96,56,112,128,96,16,pregen_3layer_models/dense_56_112_128_96_16b.h5
dense_56_112_128_104_16b,56_112_128_104,56,112,128,104,16,pregen_3layer_models/dense_56_112_128_104_16b.h5
dense_56_112_128_112_16b,56_112_128_112,56,112,128,112,16,pregen_3layer_models/dense_56_112_128_112_16b.h5
dense_56_112_128_120_16b,56_112_128_120,56,112,128,120,16,pregen_3layer_models/dense_56_112_128_120_16b.h5
dense_56_112_128_128_16b,56_112_128_128,56,112,128,128,16,pregen_3layer_models/dense_56_112_128_128_16b.h5
dense_56_120_8_8_16b,56_120_8_8,56,120,8,8,16,pregen_3layer_models/dense_56_120_8_8_16b.h5
dense_56_120_8_16_16b,56_120_8_16,56,120,8,16,16,pregen_3layer_models/dense_56_120_8_16_16b.h5
dense_56_120_8_24_16b,56_120_8_24,56,120,8,24,16,pregen_3layer_models/dense_56_120_8_24_16b.h5
dense_56_120_8_32_16b,56_120_8_32,56,120,8,32,16,pregen_3layer_models/dense_56_120_8_32_16b.h5
dense_56_120_8_40_16b,56_120_8_40,56,120,8,40,16,pregen_3layer_models/dense_56_120_8_40_16b.h5
dense_56_120_8_48_16b,56_120_8_48,56,120,8,48,16,pregen_3layer_models/dense_56_120_8_48_16b.h5
dense_56_120_8_56_16b,56_120_8_56,56,120,8,56,16,pregen_3layer_models/dense_56_120_8_56_16b.h5
dense_56_120_8_64_16b,56_120_8_64,56,120,8,64,16,pregen_3layer_models/dense_56_120_8_64_16b.h5
dense_56_120_8_72_16b,56_120_8_72,56,120,8,72,16,pregen_3layer_models/dense_56_120_8_72_16b.h5
dense_56_120_8_80_16b,56_120_8_80,56,120,8,80,16,pregen_3layer_models/dense_56_120_8_80_16b.h5
dense_56_120_8_88_16b,56_120_8_88,56,120,8,88,16,pregen_3layer_models/dense_56_120_8_88_16b.h5
dense_56_120_8_96_16b,56_120_8_96,56,120,8,96,16,pregen_3layer_models/dense_56_120_8_96_16b.h5
dense_56_120_8_104_16b,56_120_8_104,56,120,8,104,16,pregen_3layer_models/dense_56_120_8_104_16b.h5
dense_56_120_8_112_16b,56_120_8_112,56,120,8,112,16,pregen_3layer_models/dense_56_120_8_112_16b.h5
dense_56_120_8_120_16b,56_120_8_120,56,120,8,120,16,pregen_3layer_models/dense_56_120_8_120_16b.h5
dense_56_120_8_128_16b,56_120_8_128,56,120,8,128,16,pregen_3layer_models/dense_56_120_8_128_16b.h5
dense_56_120_16_8_16b,56_120_16_8,56,120,16,8,16,pregen_3layer_models/dense_56_120_16_8_16b.h5
dense_56_120_16_16_16b,56_120_16_16,56,120,16,16,16,pregen_3layer_models/dense_56_120_16_16_16b.h5
dense_56_120_16_24_16b,56_120_16_24,56,120,16,24,16,pregen_3layer_models/dense_56_120_16_24_16b.h5
dense_56_120_16_32_16b,56_120_16_32,56,120,16,32,16,pregen_3layer_models/dense_56_120_16_32_16b.h5
dense_56_120_16_40_16b,56_120_16_40,56,120,16,40,16,pregen_3layer_models/dense_56_120_16_40_16b.h5
dense_56_120_16_48_16b,56_120_16_48,56,120,16,48,16,pregen_3layer_models/dense_56_120_16_48_16b.h5
dense_56_120_16_56_16b,56_120_16_56,56,120,16,56,16,pregen_3layer_models/dense_56_120_16_56_16b.h5
dense_56_120_16_64_16b,56_120_16_64,56,120,16,64,16,pregen_3layer_models/dense_56_120_16_64_16b.h5
dense_56_120_16_72_16b,56_120_16_72,56,120,16,72,16,pregen_3layer_models/dense_56_120_16_72_16b.h5
dense_56_120_16_80_16b,56_120_16_80,56,120,16,80,16,pregen_3layer_models/dense_56_120_16_80_16b.h5
dense_56_120_16_88_16b,56_120_16_88,56,120,16,88,16,pregen_3layer_models/dense_56_120_16_88_16b.h5
dense_56_120_16_96_16b,56_120_16_96,56,120,16,96,16,pregen_3layer_models/dense_56_120_16_96_16b.h5
dense_56_120_16_104_16b,56_120_16_104,56,120,16,104,16,pregen_3layer_models/dense_56_120_16_104_16b.h5
dense_56_120_16_112_16b,56_120_16_112,56,120,16,112,16,pregen_3layer_models/dense_56_120_16_112_16b.h5
dense_56_120_16_120_16b,56_120_16_120,56,120,16,120,16,pregen_3layer_models/dense_56_120_16_120_16b.h5
dense_56_120_16_128_16b,56_120_16_128,56,120,16,128,16,pregen_3layer_models/dense_56_120_16_128_16b.h5
dense_56_120_24_8_16b,56_120_24_8,56,120,24,8,16,pregen_3layer_models/dense_56_120_24_8_16b.h5
dense_56_120_24_16_16b,56_120_24_16,56,120,24,16,16,pregen_3layer_models/dense_56_120_24_16_16b.h5
dense_56_120_24_24_16b,56_120_24_24,56,120,24,24,16,pregen_3layer_models/dense_56_120_24_24_16b.h5
dense_56_120_24_32_16b,56_120_24_32,56,120,24,32,16,pregen_3layer_models/dense_56_120_24_32_16b.h5
dense_56_120_24_40_16b,56_120_24_40,56,120,24,40,16,pregen_3layer_models/dense_56_120_24_40_16b.h5
dense_56_120_24_48_16b,56_120_24_48,56,120,24,48,16,pregen_3layer_models/dense_56_120_24_48_16b.h5
dense_56_120_24_56_16b,56_120_24_56,56,120,24,56,16,pregen_3layer_models/dense_56_120_24_56_16b.h5
dense_56_120_24_64_16b,56_120_24_64,56,120,24,64,16,pregen_3layer_models/dense_56_120_24_64_16b.h5
dense_56_120_24_72_16b,56_120_24_72,56,120,24,72,16,pregen_3layer_models/dense_56_120_24_72_16b.h5
dense_56_120_24_80_16b,56_120_24_80,56,120,24,80,16,pregen_3layer_models/dense_56_120_24_80_16b.h5
dense_56_120_24_88_16b,56_120_24_88,56,120,24,88,16,pregen_3layer_models/dense_56_120_24_88_16b.h5
dense_56_120_24_96_16b,56_120_24_96,56,120,24,96,16,pregen_3layer_models/dense_56_120_24_96_16b.h5
dense_56_120_24_104_16b,56_120_24_104,56,120,24,104,16,pregen_3layer_models/dense_56_120_24_104_16b.h5
dense_56_120_24_112_16b,56_120_24_112,56,120,24,112,16,pregen_3layer_models/dense_56_120_24_112_16b.h5
dense_56_120_24_120_16b,56_120_24_120,56,120,24,120,16,pregen_3layer_models/dense_56_120_24_120_16b.h5
dense_56_120_24_128_16b,56_120_24_128,56,120,24,128,16,pregen_3layer_models/dense_56_120_24_128_16b.h5
dense_56_120_32_8_16b,56_120_32_8,56,120,32,8,16,pregen_3layer_models/dense_56_120_32_8_16b.h5
dense_56_120_32_16_16b,56_120_32_16,56,120,32,16,16,pregen_3layer_models/dense_56_120_32_16_16b.h5
dense_56_120_32_24_16b,56_120_32_24,56,120,32,24,16,pregen_3layer_models/dense_56_120_32_24_16b.h5
dense_56_120_32_32_16b,56_120_32_32,56,120,32,32,16,pregen_3layer_models/dense_56_120_32_32_16b.h5
dense_56_120_32_40_16b,56_120_32_40,56,120,32,40,16,pregen_3layer_models/dense_56_120_32_40_16b.h5
dense_56_120_32_48_16b,56_120_32_48,56,120,32,48,16,pregen_3layer_models/dense_56_120_32_48_16b.h5
dense_56_120_32_56_16b,56_120_32_56,56,120,32,56,16,pregen_3layer_models/dense_56_120_32_56_16b.h5
dense_56_120_32_64_16b,56_120_32_64,56,120,32,64,16,pregen_3layer_models/dense_56_120_32_64_16b.h5
dense_56_120_32_72_16b,56_120_32_72,56,120,32,72,16,pregen_3layer_models/dense_56_120_32_72_16b.h5
dense_56_120_32_80_16b,56_120_32_80,56,120,32,80,16,pregen_3layer_models/dense_56_120_32_80_16b.h5
dense_56_120_32_88_16b,56_120_32_88,56,120,32,88,16,pregen_3layer_models/dense_56_120_32_88_16b.h5
dense_56_120_32_96_16b,56_120_32_96,56,120,32,96,16,pregen_3layer_models/dense_56_120_32_96_16b.h5
