model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_56_56_56_56_8b,56_56_56_56,56,56,56,56,8,pregen_3layer_models/dense_56_56_56_56_8b.h5
dense_56_56_56_64_8b,56_56_56_64,56,56,56,64,8,pregen_3layer_models/dense_56_56_56_64_8b.h5
dense_56_56_56_72_8b,56_56_56_72,56,56,56,72,8,pregen_3layer_models/dense_56_56_56_72_8b.h5
dense_56_56_56_80_8b,56_56_56_80,56,56,56,80,8,pregen_3layer_models/dense_56_56_56_80_8b.h5
dense_56_56_56_88_8b,56_56_56_88,56,56,56,88,8,pregen_3layer_models/dense_56_56_56_88_8b.h5
dense_56_56_56_96_8b,56_56_56_96,56,56,56,96,8,pregen_3layer_models/dense_56_56_56_96_8b.h5
dense_56_56_56_104_8b,56_56_56_104,56,56,56,104,8,pregen_3layer_models/dense_56_56_56_104_8b.h5
dense_56_56_56_112_8b,56_56_56_112,56,56,56,112,8,pregen_3layer_models/dense_56_56_56_112_8b.h5
dense_56_56_56_120_8b,56_56_56_120,56,56,56,120,8,pregen_3layer_models/dense_56_56_56_120_8b.h5
dense_56_56_56_128_8b,56_56_56_128,56,56,56,128,8,pregen_3layer_models/dense_56_56_56_128_8b.h5
dense_56_56_64_8_8b,56_56_64_8,56,56,64,8,8,pregen_3layer_models/dense_56_56_64_8_8b.h5
dense_56_56_64_16_8b,56_56_64_16,56,56,64,16,8,pregen_3layer_models/dense_56_56_64_16_8b.h5
dense_56_56_64_24_8b,56_56_64_24,56,56,64,24,8,pregen_3layer_models/dense_56_56_64_24_8b.h5
dense_56_56_64_32_8b,56_56_64_32,56,56,64,32,8,pregen_3layer_models/dense_56_56_64_32_8b.h5
dense_56_56_64_40_8b,56_56_64_40,56,56,64,40,8,pregen_3layer_models/dense_56_56_64_40_8b.h5
dense_56_56_64_48_8b,56_56_64_48,56,56,64,48,8,pregen_3layer_models/dense_56_56_64_48_8b.h5
dense_56_56_64_56_8b,56_56_64_56,56,56,64,56,8,pregen_3layer_models/dense_56_56_64_56_8b.h5
dense_56_56_64_64_8b,56_56_64_64,56,56,64,64,8,pregen_3layer_models/dense_56_56_64_64_8b.h5
dense_56_56_64_72_8b,56_56_64_72,56,56,64,72,8,pregen_3layer_models/dense_56_56_64_72_8b.h5
dense_56_56_64_80_8b,56_56_64_80,56,56,64,80,8,pregen_3layer_models/dense_56_56_64_80_8b.h5
dense_56_56_64_88_8b,56_56_64_88,56,56,64,88,8,pregen_3layer_models/dense_56_56_64_88_8b.h5
dense_56_56_64_96_8b,56_56_64_96,56,56,64,96,8,pregen_3layer_models/dense_56_56_64_96_8b.h5
dense_56_56_64_104_8b,56_56_64_104,56,56,64,104,8,pregen_3layer_models/dense_56_56_64_104_8b.h5
dense_56_56_64_112_8b,56_56_64_112,56,56,64,112,8,pregen_3layer_models/dense_56_56_64_112_8b.h5
dense_56_56_64_120_8b,56_56_64_120,56,56,64,120,8,pregen_3layer_models/dense_56_56_64_120_8b.h5
dense_56_56_64_128_8b,56_56_64_128,56,56,64,128,8,pregen_3layer_models/dense_56_56_64_128_8b.h5
dense_56_56_72_8_8b,56_56_72_8,56,56,72,8,8,pregen_3layer_models/dense_56_56_72_8_8b.h5
dense_56_56_72_16_8b,56_56_72_16,56,56,72,16,8,pregen_3layer_models/dense_56_56_72_16_8b.h5
dense_56_56_72_24_8b,56_56_72_24,56,56,72,24,8,pregen_3layer_models/dense_56_56_72_24_8b.h5
dense_56_56_72_32_8b,56_56_72_32,56,56,72,32,8,pregen_3layer_models/dense_56_56_72_32_8b.h5
dense_56_56_72_40_8b,56_56_72_40,56,56,72,40,8,pregen_3layer_models/dense_56_56_72_40_8b.h5
dense_56_56_72_48_8b,56_56_72_48,56,56,72,48,8,pregen_3layer_models/dense_56_56_72_48_8b.h5
dense_56_56_72_56_8b,56_56_72_56,56,56,72,56,8,pregen_3layer_models/dense_56_56_72_56_8b.h5
dense_56_56_72_64_8b,56_56_72_64,56,56,72,64,8,pregen_3layer_models/dense_56_56_72_64_8b.h5
dense_56_56_72_72_8b,56_56_72_72,56,56,72,72,8,pregen_3layer_models/dense_56_56_72_72_8b.h5
dense_56_56_72_80_8b,56_56_72_80,56,56,72,80,8,pregen_3layer_models/dense_56_56_72_80_8b.h5
dense_56_56_72_88_8b,56_56_72_88,56,56,72,88,8,pregen_3layer_models/dense_56_56_72_88_8b.h5
dense_56_56_72_96_8b,56_56_72_96,56,56,72,96,8,pregen_3layer_models/dense_56_56_72_96_8b.h5
dense_56_56_72_104_8b,56_56_72_104,56,56,72,104,8,pregen_3layer_models/dense_56_56_72_104_8b.h5
dense_56_56_72_112_8b,56_56_72_112,56,56,72,112,8,pregen_3layer_models/dense_56_56_72_112_8b.h5
dense_56_56_72_120_8b,56_56_72_120,56,56,72,120,8,pregen_3layer_models/dense_56_56_72_120_8b.h5
dense_56_56_72_128_8b,56_56_72_128,56,56,72,128,8,pregen_3layer_models/dense_56_56_72_128_8b.h5
dense_56_56_80_8_8b,56_56_80_8,56,56,80,8,8,pregen_3layer_models/dense_56_56_80_8_8b.h5
dense_56_56_80_16_8b,56_56_80_16,56,56,80,16,8,pregen_3layer_models/dense_56_56_80_16_8b.h5
dense_56_56_80_24_8b,56_56_80_24,56,56,80,24,8,pregen_3layer_models/dense_56_56_80_24_8b.h5
dense_56_56_80_32_8b,56_56_80_32,56,56,80,32,8,pregen_3layer_models/dense_56_56_80_32_8b.h5
dense_56_56_80_40_8b,56_56_80_40,56,56,80,40,8,pregen_3layer_models/dense_56_56_80_40_8b.h5
dense_56_56_80_48_8b,56_56_80_48,56,56,80,48,8,pregen_3layer_models/dense_56_56_80_48_8b.h5
dense_56_56_80_56_8b,56_56_80_56,56,56,80,56,8,pregen_3layer_models/dense_56_56_80_56_8b.h5
dense_56_56_80_64_8b,56_56_80_64,56,56,80,64,8,pregen_3layer_models/dense_56_56_80_64_8b.h5
dense_56_56_80_72_8b,56_56_80_72,56,56,80,72,8,pregen_3layer_models/dense_56_56_80_72_8b.h5
dense_56_56_80_80_8b,56_56_80_80,56,56,80,80,8,pregen_3layer_models/dense_56_56_80_80_8b.h5
dense_56_56_80_88_8b,56_56_80_88,56,56,80,88,8,pregen_3layer_models/dense_56_56_80_88_8b.h5
dense_56_56_80_96_8b,56_56_80_96,56,56,80,96,8,pregen_3layer_models/dense_56_56_80_96_8b.h5
dense_56_56_80_104_8b,56_56_80_104,56,56,80,104,8,pregen_3layer_models/dense_56_56_80_104_8b.h5
dense_56_56_80_112_8b,56_56_80_112,56,56,80,112,8,pregen_3layer_models/dense_56_56_80_112_8b.h5
dense_56_56_80_120_8b,56_56_80_120,56,56,80,120,8,pregen_3layer_models/dense_56_56_80_120_8b.h5
dense_56_56_80_128_8b,56_56_80_128,56,56,80,128,8,pregen_3layer_models/dense_56_56_80_128_8b.h5
dense_56_56_88_8_8b,56_56_88_8,56,56,88,8,8,pregen_3layer_models/dense_56_56_88_8_8b.h5
dense_56_56_88_16_8b,56_56_88_16,56,56,88,16,8,pregen_3layer_models/dense_56_56_88_16_8b.h5
dense_56_56_88_24_8b,56_56_88_24,56,56,88,24,8,pregen_3layer_models/dense_56_56_88_24_8b.h5
dense_56_56_88_32_8b,56_56_88_32,56,56,88,32,8,pregen_3layer_models/dense_56_56_88_32_8b.h5
dense_56_56_88_40_8b,56_56_88_40,56,56,88,40,8,pregen_3layer_models/dense_56_56_88_40_8b.h5
dense_56_56_88_48_8b,56_56_88_48,56,56,88,48,8,pregen_3layer_models/dense_56_56_88_48_8b.h5
dense_56_56_88_56_8b,56_56_88_56,56,56,88,56,8,pregen_3layer_models/dense_56_56_88_56_8b.h5
dense_56_56_88_64_8b,56_56_88_64,56,56,88,64,8,pregen_3layer_models/dense_56_56_88_64_8b.h5
dense_56_56_88_72_8b,56_56_88_72,56,56,88,72,8,pregen_3layer_models/dense_56_56_88_72_8b.h5
dense_56_56_88_80_8b,56_56_88_80,56,56,88,80,8,pregen_3layer_models/dense_56_56_88_80_8b.h5
dense_56_56_88_88_8b,56_56_88_88,56,56,88,88,8,pregen_3layer_models/dense_56_56_88_88_8b.h5
dense_56_56_88_96_8b,56_56_88_96,56,56,88,96,8,pregen_3layer_models/dense_56_56_88_96_8b.h5
dense_56_56_88_104_8b,56_56_88_104,56,56,88,104,8,pregen_3layer_models/dense_56_56_88_104_8b.h5
dense_56_56_88_112_8b,56_56_88_112,56,56,88,112,8,pregen_3layer_models/dense_56_56_88_112_8b.h5
dense_56_56_88_120_8b,56_56_88_120,56,56,88,120,8,pregen_3layer_models/dense_56_56_88_120_8b.h5
dense_56_56_88_128_8b,56_56_88_128,56,56,88,128,8,pregen_3layer_models/dense_56_56_88_128_8b.h5
dense_56_56_96_8_8b,56_56_96_8,56,56,96,8,8,pregen_3layer_models/dense_56_56_96_8_8b.h5
dense_56_56_96_16_8b,56_56_96_16,56,56,96,16,8,pregen_3layer_models/dense_56_56_96_16_8b.h5
dense_56_56_96_24_8b,56_56_96_24,56,56,96,24,8,pregen_3layer_models/dense_56_56_96_24_8b.h5
dense_56_56_96_32_8b,56_56_96_32,56,56,96,32,8,pregen_3layer_models/dense_56_56_96_32_8b.h5
dense_56_56_96_40_8b,56_56_96_40,56,56,96,40,8,pregen_3layer_models/dense_56_56_96_40_8b.h5
dense_56_56_96_48_8b,56_56_96_48,56,56,96,48,8,pregen_3layer_models/dense_56_56_96_48_8b.h5
dense_56_56_96_56_8b,56_56_96_56,56,56,96,56,8,pregen_3layer_models/dense_56_56_96_56_8b.h5
dense_56_56_96_64_8b,56_56_96_64,56,56,96,64,8,pregen_3layer_models/dense_56_56_96_64_8b.h5
dense_56_56_96_72_8b,56_56_96_72,56,56,96,72,8,pregen_3layer_models/dense_56_56_96_72_8b.h5
dense_56_56_96_80_8b,56_56_96_80,56,56,96,80,8,pregen_3layer_models/dense_56_56_96_80_8b.h5
dense_56_56_96_88_8b,56_56_96_88,56,56,96,88,8,pregen_3layer_models/dense_56_56_96_88_8b.h5
dense_56_56_96_96_8b,56_56_96_96,56,56,96,96,8,pregen_3layer_models/dense_56_56_96_96_8b.h5
dense_56_56_96_104_8b,56_56_96_104,56,56,96,104,8,pregen_3layer_models/dense_56_56_96_104_8b.h5
dense_56_56_96_112_8b,56_56_96_112,56,56,96,112,8,pregen_3layer_models/dense_56_56_96_112_8b.h5
dense_56_56_96_120_8b,56_56_96_120,56,56,96,120,8,pregen_3layer_models/dense_56_56_96_120_8b.h5
dense_56_56_96_128_8b,56_56_96_128,56,56,96,128,8,pregen_3layer_models/dense_56_56_96_128_8b.h5
dense_56_56_104_8_8b,56_56_104_8,56,56,104,8,8,pregen_3layer_models/dense_56_56_104_8_8b.h5
dense_56_56_104_16_8b,56_56_104_16,56,56,104,16,8,pregen_3layer_models/dense_56_56_104_16_8b.h5
dense_56_56_104_24_8b,56_56_104_24,56,56,104,24,8,pregen_3layer_models/dense_56_56_104_24_8b.h5
dense_56_56_104_32_8b,56_56_104_32,56,56,104,32,8,pregen_3layer_models/dense_56_56_104_32_8b.h5
dense_56_56_104_40_8b,56_56_104_40,56,56,104,40,8,pregen_3layer_models/dense_56_56_104_40_8b.h5
dense_56_56_104_48_8b,56_56_104_48,56,56,104,48,8,pregen_3layer_models/dense_56_56_104_48_8b.h5
dense_56_56_104_56_8b,56_56_104_56,56,56,104,56,8,pregen_3layer_models/dense_56_56_104_56_8b.h5
dense_56_56_104_64_8b,56_56_104_64,56,56,104,64,8,pregen_3layer_models/dense_56_56_104_64_8b.h5
dense_56_56_104_72_8b,56_56_104_72,56,56,104,72,8,pregen_3layer_models/dense_56_56_104_72_8b.h5
dense_56_56_104_80_8b,56_56_104_80,56,56,104,80,8,pregen_3layer_models/dense_56_56_104_80_8b.h5
dense_56_56_104_88_8b,56_56_104_88,56,56,104,88,8,pregen_3layer_models/dense_56_56_104_88_8b.h5
dense_56_56_104_96_8b,56_56_104_96,56,56,104,96,8,pregen_3layer_models/dense_56_56_104_96_8b.h5
dense_56_56_104_104_8b,56_56_104_104,56,56,104,104,8,pregen_3layer_models/dense_56_56_104_104_8b.h5
dense_56_56_104_112_8b,56_56_104_112,56,56,104,112,8,pregen_3layer_models/dense_56_56_104_112_8b.h5
dense_56_56_104_120_8b,56_56_104_120,56,56,104,120,8,pregen_3layer_models/dense_56_56_104_120_8b.h5
dense_56_56_104_128_8b,56_56_104_128,56,56,104,128,8,pregen_3layer_models/dense_56_56_104_128_8b.h5
dense_56_56_112_8_8b,56_56_112_8,56,56,112,8,8,pregen_3layer_models/dense_56_56_112_8_8b.h5
dense_56_56_112_16_8b,56_56_112_16,56,56,112,16,8,pregen_3layer_models/dense_56_56_112_16_8b.h5
dense_56_56_112_24_8b,56_56_112_24,56,56,112,24,8,pregen_3layer_models/dense_56_56_112_24_8b.h5
dense_56_56_112_32_8b,56_56_112_32,56,56,112,32,8,pregen_3layer_models/dense_56_56_112_32_8b.h5
dense_56_56_112_40_8b,56_56_112_40,56,56,112,40,8,pregen_3layer_models/dense_56_56_112_40_8b.h5
dense_56_56_112_48_8b,56_56_112_48,56,56,112,48,8,pregen_3layer_models/dense_56_56_112_48_8b.h5
dense_56_56_112_56_8b,56_56_112_56,56,56,112,56,8,pregen_3layer_models/dense_56_56_112_56_8b.h5
dense_56_56_112_64_8b,56_56_112_64,56,56,112,64,8,pregen_3layer_models/dense_56_56_112_64_8b.h5
dense_56_56_112_72_8b,56_56_112_72,56,56,112,72,8,pregen_3layer_models/dense_56_56_112_72_8b.h5
dense_56_56_112_80_8b,56_56_112_80,56,56,112,80,8,pregen_3layer_models/dense_56_56_112_80_8b.h5
dense_56_56_112_88_8b,56_56_112_88,56,56,112,88,8,pregen_3layer_models/dense_56_56_112_88_8b.h5
dense_56_56_112_96_8b,56_56_112_96,56,56,112,96,8,pregen_3layer_models/dense_56_56_112_96_8b.h5
dense_56_56_112_104_8b,56_56_112_104,56,56,112,104,8,pregen_3layer_models/dense_56_56_112_104_8b.h5
dense_56_56_112_112_8b,56_56_112_112,56,56,112,112,8,pregen_3layer_models/dense_56_56_112_112_8b.h5
dense_56_56_112_120_8b,56_56_112_120,56,56,112,120,8,pregen_3layer_models/dense_56_56_112_120_8b.h5
dense_56_56_112_128_8b,56_56_112_128,56,56,112,128,8,pregen_3layer_models/dense_56_56_112_128_8b.h5
dense_56_56_120_8_8b,56_56_120_8,56,56,120,8,8,pregen_3layer_models/dense_56_56_120_8_8b.h5
dense_56_56_120_16_8b,56_56_120_16,56,56,120,16,8,pregen_3layer_models/dense_56_56_120_16_8b.h5
dense_56_56_120_24_8b,56_56_120_24,56,56,120,24,8,pregen_3layer_models/dense_56_56_120_24_8b.h5
dense_56_56_120_32_8b,56_56_120_32,56,56,120,32,8,pregen_3layer_models/dense_56_56_120_32_8b.h5
dense_56_56_120_40_8b,56_56_120_40,56,56,120,40,8,pregen_3layer_models/dense_56_56_120_40_8b.h5
dense_56_56_120_48_8b,56_56_120_48,56,56,120,48,8,pregen_3layer_models/dense_56_56_120_48_8b.h5
dense_56_56_120_56_8b,56_56_120_56,56,56,120,56,8,pregen_3layer_models/dense_56_56_120_56_8b.h5
dense_56_56_120_64_8b,56_56_120_64,56,56,120,64,8,pregen_3layer_models/dense_56_56_120_64_8b.h5
dense_56_56_120_72_8b,56_56_120_72,56,56,120,72,8,pregen_3layer_models/dense_56_56_120_72_8b.h5
dense_56_56_120_80_8b,56_56_120_80,56,56,120,80,8,pregen_3layer_models/dense_56_56_120_80_8b.h5
dense_56_56_120_88_8b,56_56_120_88,56,56,120,88,8,pregen_3layer_models/dense_56_56_120_88_8b.h5
dense_56_56_120_96_8b,56_56_120_96,56,56,120,96,8,pregen_3layer_models/dense_56_56_120_96_8b.h5
dense_56_56_120_104_8b,56_56_120_104,56,56,120,104,8,pregen_3layer_models/dense_56_56_120_104_8b.h5
dense_56_56_120_112_8b,56_56_120_112,56,56,120,112,8,pregen_3layer_models/dense_56_56_120_112_8b.h5
dense_56_56_120_120_8b,56_56_120_120,56,56,120,120,8,pregen_3layer_models/dense_56_56_120_120_8b.h5
dense_56_56_120_128_8b,56_56_120_128,56,56,120,128,8,pregen_3layer_models/dense_56_56_120_128_8b.h5
dense_56_56_128_8_8b,56_56_128_8,56,56,128,8,8,pregen_3layer_models/dense_56_56_128_8_8b.h5
dense_56_56_128_16_8b,56_56_128_16,56,56,128,16,8,pregen_3layer_models/dense_56_56_128_16_8b.h5
dense_56_56_128_24_8b,56_56_128_24,56,56,128,24,8,pregen_3layer_models/dense_56_56_128_24_8b.h5
dense_56_56_128_32_8b,56_56_128_32,56,56,128,32,8,pregen_3layer_models/dense_56_56_128_32_8b.h5
dense_56_56_128_40_8b,56_56_128_40,56,56,128,40,8,pregen_3layer_models/dense_56_56_128_40_8b.h5
dense_56_56_128_48_8b,56_56_128_48,56,56,128,48,8,pregen_3layer_models/dense_56_56_128_48_8b.h5
dense_56_56_128_56_8b,56_56_128_56,56,56,128,56,8,pregen_3layer_models/dense_56_56_128_56_8b.h5
dense_56_56_128_64_8b,56_56_128_64,56,56,128,64,8,pregen_3layer_models/dense_56_56_128_64_8b.h5
dense_56_56_128_72_8b,56_56_128_72,56,56,128,72,8,pregen_3layer_models/dense_56_56_128_72_8b.h5
dense_56_56_128_80_8b,56_56_128_80,56,56,128,80,8,pregen_3layer_models/dense_56_56_128_80_8b.h5
dense_56_56_128_88_8b,56_56_128_88,56,56,128,88,8,pregen_3layer_models/dense_56_56_128_88_8b.h5
dense_56_56_128_96_8b,56_56_128_96,56,56,128,96,8,pregen_3layer_models/dense_56_56_128_96_8b.h5
dense_56_56_128_104_8b,56_56_128_104,56,56,128,104,8,pregen_3layer_models/dense_56_56_128_104_8b.h5
dense_56_56_128_112_8b,56_56_128_112,56,56,128,112,8,pregen_3layer_models/dense_56_56_128_112_8b.h5
dense_56_56_128_120_8b,56_56_128_120,56,56,128,120,8,pregen_3layer_models/dense_56_56_128_120_8b.h5
dense_56_56_128_128_8b,56_56_128_128,56,56,128,128,8,pregen_3layer_models/dense_56_56_128_128_8b.h5
dense_56_64_8_8_8b,56_64_8_8,56,64,8,8,8,pregen_3layer_models/dense_56_64_8_8_8b.h5
dense_56_64_8_16_8b,56_64_8_16,56,64,8,16,8,pregen_3layer_models/dense_56_64_8_16_8b.h5
dense_56_64_8_24_8b,56_64_8_24,56,64,8,24,8,pregen_3layer_models/dense_56_64_8_24_8b.h5
dense_56_64_8_32_8b,56_64_8_32,56,64,8,32,8,pregen_3layer_models/dense_56_64_8_32_8b.h5
dense_56_64_8_40_8b,56_64_8_40,56,64,8,40,8,pregen_3layer_models/dense_56_64_8_40_8b.h5
dense_56_64_8_48_8b,56_64_8_48,56,64,8,48,8,pregen_3layer_models/dense_56_64_8_48_8b.h5
dense_56_64_8_56_8b,56_64_8_56,56,64,8,56,8,pregen_3layer_models/dense_56_64_8_56_8b.h5
dense_56_64_8_64_8b,56_64_8_64,56,64,8,64,8,pregen_3layer_models/dense_56_64_8_64_8b.h5
dense_56_64_8_72_8b,56_64_8_72,56,64,8,72,8,pregen_3layer_models/dense_56_64_8_72_8b.h5
dense_56_64_8_80_8b,56_64_8_80,56,64,8,80,8,pregen_3layer_models/dense_56_64_8_80_8b.h5
dense_56_64_8_88_8b,56_64_8_88,56,64,8,88,8,pregen_3layer_models/dense_56_64_8_88_8b.h5
dense_56_64_8_96_8b,56_64_8_96,56,64,8,96,8,pregen_3layer_models/dense_56_64_8_96_8b.h5
dense_56_64_8_104_8b,56_64_8_104,56,64,8,104,8,pregen_3layer_models/dense_56_64_8_104_8b.h5
dense_56_64_8_112_8b,56_64_8_112,56,64,8,112,8,pregen_3layer_models/dense_56_64_8_112_8b.h5
dense_56_64_8_120_8b,56_64_8_120,56,64,8,120,8,pregen_3layer_models/dense_56_64_8_120_8b.h5
dense_56_64_8_128_8b,56_64_8_128,56,64,8,128,8,pregen_3layer_models/dense_56_64_8_128_8b.h5
dense_56_64_16_8_8b,56_64_16_8,56,64,16,8,8,pregen_3layer_models/dense_56_64_16_8_8b.h5
dense_56_64_16_16_8b,56_64_16_16,56,64,16,16,8,pregen_3layer_models/dense_56_64_16_16_8b.h5
dense_56_64_16_24_8b,56_64_16_24,56,64,16,24,8,pregen_3layer_models/dense_56_64_16_24_8b.h5
dense_56_64_16_32_8b,56_64_16_32,56,64,16,32,8,pregen_3layer_models/dense_56_64_16_32_8b.h5
dense_56_64_16_40_8b,56_64_16_40,56,64,16,40,8,pregen_3layer_models/dense_56_64_16_40_8b.h5
dense_56_64_16_48_8b,56_64_16_48,56,64,16,48,8,pregen_3layer_models/dense_56_64_16_48_8b.h5
dense_56_64_16_56_8b,56_64_16_56,56,64,16,56,8,pregen_3layer_models/dense_56_64_16_56_8b.h5
dense_56_64_16_64_8b,56_64_16_64,56,64,16,64,8,pregen_3layer_models/dense_56_64_16_64_8b.h5
dense_56_64_16_72_8b,56_64_16_72,56,64,16,72,8,pregen_3layer_models/dense_56_64_16_72_8b.h5
dense_56_64_16_80_8b,56_64_16_80,56,64,16,80,8,pregen_3layer_models/dense_56_64_16_80_8b.h5
dense_56_64_16_88_8b,56_64_16_88,56,64,16,88,8,pregen_3layer_models/dense_56_64_16_88_8b.h5
dense_56_64_16_96_8b,56_64_16_96,56,64,16,96,8,pregen_3layer_models/dense_56_64_16_96_8b.h5
dense_56_64_16_104_8b,56_64_16_104,56,64,16,104,8,pregen_3layer_models/dense_56_64_16_104_8b.h5
dense_56_64_16_112_8b,56_64_16_112,56,64,16,112,8,pregen_3layer_models/dense_56_64_16_112_8b.h5
dense_56_64_16_120_8b,56_64_16_120,56,64,16,120,8,pregen_3layer_models/dense_56_64_16_120_8b.h5
dense_56_64_16_128_8b,56_64_16_128,56,64,16,128,8,pregen_3layer_models/dense_56_64_16_128_8b.h5
dense_56_64_24_8_8b,56_64_24_8,56,64,24,8,8,pregen_3layer_models/dense_56_64_24_8_8b.h5
dense_56_64_24_16_8b,56_64_24_16,56,64,24,16,8,pregen_3layer_models/dense_56_64_24_16_8b.h5
dense_56_64_24_24_8b,56_64_24_24,56,64,24,24,8,pregen_3layer_models/dense_56_64_24_24_8b.h5
dense_56_64_24_32_8b,56_64_24_32,56,64,24,32,8,pregen_3layer_models/dense_56_64_24_32_8b.h5
dense_56_64_24_40_8b,56_64_24_40,56,64,24,40,8,pregen_3layer_models/dense_56_64_24_40_8b.h5
dense_56_64_24_48_8b,56_64_24_48,56,64,24,48,8,pregen_3layer_models/dense_56_64_24_48_8b.h5
dense_56_64_24_56_8b,56_64_24_56,56,64,24,56,8,pregen_3layer_models/dense_56_64_24_56_8b.h5
dense_56_64_24_64_8b,56_64_24_64,56,64,24,64,8,pregen_3layer_models/dense_56_64_24_64_8b.h5
dense_56_64_24_72_8b,56_64_24_72,56,64,24,72,8,pregen_3layer_models/dense_56_64_24_72_8b.h5
dense_56_64_24_80_8b,56_64_24_80,56,64,24,80,8,pregen_3layer_models/dense_56_64_24_80_8b.h5
dense_56_64_24_88_8b,56_64_24_88,56,64,24,88,8,pregen_3layer_models/dense_56_64_24_88_8b.h5
dense_56_64_24_96_8b,56_64_24_96,56,64,24,96,8,pregen_3layer_models/dense_56_64_24_96_8b.h5
