model_name,config_str,input_size,d_out1,d_out2,d_out3,prec,model_file
dense_104_104_32_72_16b,104_104_32_72,104,104,32,72,16,pregen_3layer_models/dense_104_104_32_72_16b.h5
dense_104_104_32_80_16b,104_104_32_80,104,104,32,80,16,pregen_3layer_models/dense_104_104_32_80_16b.h5
dense_104_104_32_88_16b,104_104_32_88,104,104,32,88,16,pregen_3layer_models/dense_104_104_32_88_16b.h5
dense_104_104_32_96_16b,104_104_32_96,104,104,32,96,16,pregen_3layer_models/dense_104_104_32_96_16b.h5
dense_104_104_32_104_16b,104_104_32_104,104,104,32,104,16,pregen_3layer_models/dense_104_104_32_104_16b.h5
dense_104_104_32_112_16b,104_104_32_112,104,104,32,112,16,pregen_3layer_models/dense_104_104_32_112_16b.h5
dense_104_104_32_120_16b,104_104_32_120,104,104,32,120,16,pregen_3layer_models/dense_104_104_32_120_16b.h5
dense_104_104_32_128_16b,104_104_32_128,104,104,32,128,16,pregen_3layer_models/dense_104_104_32_128_16b.h5
dense_104_104_40_8_16b,104_104_40_8,104,104,40,8,16,pregen_3layer_models/dense_104_104_40_8_16b.h5
dense_104_104_40_16_16b,104_104_40_16,104,104,40,16,16,pregen_3layer_models/dense_104_104_40_16_16b.h5
dense_104_104_40_24_16b,104_104_40_24,104,104,40,24,16,pregen_3layer_models/dense_104_104_40_24_16b.h5
dense_104_104_40_32_16b,104_104_40_32,104,104,40,32,16,pregen_3layer_models/dense_104_104_40_32_16b.h5
dense_104_104_40_40_16b,104_104_40_40,104,104,40,40,16,pregen_3layer_models/dense_104_104_40_40_16b.h5
dense_104_104_40_48_16b,104_104_40_48,104,104,40,48,16,pregen_3layer_models/dense_104_104_40_48_16b.h5
dense_104_104_40_56_16b,104_104_40_56,104,104,40,56,16,pregen_3layer_models/dense_104_104_40_56_16b.h5
dense_104_104_40_64_16b,104_104_40_64,104,104,40,64,16,pregen_3layer_models/dense_104_104_40_64_16b.h5
dense_104_104_40_72_16b,104_104_40_72,104,104,40,72,16,pregen_3layer_models/dense_104_104_40_72_16b.h5
dense_104_104_40_80_16b,104_104_40_80,104,104,40,80,16,pregen_3layer_models/dense_104_104_40_80_16b.h5
dense_104_104_40_88_16b,104_104_40_88,104,104,40,88,16,pregen_3layer_models/dense_104_104_40_88_16b.h5
dense_104_104_40_96_16b,104_104_40_96,104,104,40,96,16,pregen_3layer_models/dense_104_104_40_96_16b.h5
dense_104_104_40_104_16b,104_104_40_104,104,104,40,104,16,pregen_3layer_models/dense_104_104_40_104_16b.h5
dense_104_104_40_112_16b,104_104_40_112,104,104,40,112,16,pregen_3layer_models/dense_104_104_40_112_16b.h5
dense_104_104_40_120_16b,104_104_40_120,104,104,40,120,16,pregen_3layer_models/dense_104_104_40_120_16b.h5
dense_104_104_40_128_16b,104_104_40_128,104,104,40,128,16,pregen_3layer_models/dense_104_104_40_128_16b.h5
dense_104_104_48_8_16b,104_104_48_8,104,104,48,8,16,pregen_3layer_models/dense_104_104_48_8_16b.h5
dense_104_104_48_16_16b,104_104_48_16,104,104,48,16,16,pregen_3layer_models/dense_104_104_48_16_16b.h5
dense_104_104_48_24_16b,104_104_48_24,104,104,48,24,16,pregen_3layer_models/dense_104_104_48_24_16b.h5
dense_104_104_48_32_16b,104_104_48_32,104,104,48,32,16,pregen_3layer_models/dense_104_104_48_32_16b.h5
dense_104_104_48_40_16b,104_104_48_40,104,104,48,40,16,pregen_3layer_models/dense_104_104_48_40_16b.h5
dense_104_104_48_48_16b,104_104_48_48,104,104,48,48,16,pregen_3layer_models/dense_104_104_48_48_16b.h5
dense_104_104_48_56_16b,104_104_48_56,104,104,48,56,16,pregen_3layer_models/dense_104_104_48_56_16b.h5
dense_104_104_48_64_16b,104_104_48_64,104,104,48,64,16,pregen_3layer_models/dense_104_104_48_64_16b.h5
dense_104_104_48_72_16b,104_104_48_72,104,104,48,72,16,pregen_3layer_models/dense_104_104_48_72_16b.h5
dense_104_104_48_80_16b,104_104_48_80,104,104,48,80,16,pregen_3layer_models/dense_104_104_48_80_16b.h5
dense_104_104_48_88_16b,104_104_48_88,104,104,48,88,16,pregen_3layer_models/dense_104_104_48_88_16b.h5
dense_104_104_48_96_16b,104_104_48_96,104,104,48,96,16,pregen_3layer_models/dense_104_104_48_96_16b.h5
dense_104_104_48_104_16b,104_104_48_104,104,104,48,104,16,pregen_3layer_models/dense_104_104_48_104_16b.h5
dense_104_104_48_112_16b,104_104_48_112,104,104,48,112,16,pregen_3layer_models/dense_104_104_48_112_16b.h5
dense_104_104_48_120_16b,104_104_48_120,104,104,48,120,16,pregen_3layer_models/dense_104_104_48_120_16b.h5
dense_104_104_48_128_16b,104_104_48_128,104,104,48,128,16,pregen_3layer_models/dense_104_104_48_128_16b.h5
dense_104_104_56_8_16b,104_104_56_8,104,104,56,8,16,pregen_3layer_models/dense_104_104_56_8_16b.h5
dense_104_104_56_16_16b,104_104_56_16,104,104,56,16,16,pregen_3layer_models/dense_104_104_56_16_16b.h5
dense_104_104_56_24_16b,104_104_56_24,104,104,56,24,16,pregen_3layer_models/dense_104_104_56_24_16b.h5
dense_104_104_56_32_16b,104_104_56_32,104,104,56,32,16,pregen_3layer_models/dense_104_104_56_32_16b.h5
dense_104_104_56_40_16b,104_104_56_40,104,104,56,40,16,pregen_3layer_models/dense_104_104_56_40_16b.h5
dense_104_104_56_48_16b,104_104_56_48,104,104,56,48,16,pregen_3layer_models/dense_104_104_56_48_16b.h5
dense_104_104_56_56_16b,104_104_56_56,104,104,56,56,16,pregen_3layer_models/dense_104_104_56_56_16b.h5
dense_104_104_56_64_16b,104_104_56_64,104,104,56,64,16,pregen_3layer_models/dense_104_104_56_64_16b.h5
dense_104_104_56_72_16b,104_104_56_72,104,104,56,72,16,pregen_3layer_models/dense_104_104_56_72_16b.h5
dense_104_104_56_80_16b,104_104_56_80,104,104,56,80,16,pregen_3layer_models/dense_104_104_56_80_16b.h5
dense_104_104_56_88_16b,104_104_56_88,104,104,56,88,16,pregen_3layer_models/dense_104_104_56_88_16b.h5
dense_104_104_56_96_16b,104_104_56_96,104,104,56,96,16,pregen_3layer_models/dense_104_104_56_96_16b.h5
dense_104_104_56_104_16b,104_104_56_104,104,104,56,104,16,pregen_3layer_models/dense_104_104_56_104_16b.h5
dense_104_104_56_112_16b,104_104_56_112,104,104,56,112,16,pregen_3layer_models/dense_104_104_56_112_16b.h5
dense_104_104_56_120_16b,104_104_56_120,104,104,56,120,16,pregen_3layer_models/dense_104_104_56_120_16b.h5
dense_104_104_56_128_16b,104_104_56_128,104,104,56,128,16,pregen_3layer_models/dense_104_104_56_128_16b.h5
dense_104_104_64_8_16b,104_104_64_8,104,104,64,8,16,pregen_3layer_models/dense_104_104_64_8_16b.h5
dense_104_104_64_16_16b,104_104_64_16,104,104,64,16,16,pregen_3layer_models/dense_104_104_64_16_16b.h5
dense_104_104_64_24_16b,104_104_64_24,104,104,64,24,16,pregen_3layer_models/dense_104_104_64_24_16b.h5
dense_104_104_64_32_16b,104_104_64_32,104,104,64,32,16,pregen_3layer_models/dense_104_104_64_32_16b.h5
dense_104_104_64_40_16b,104_104_64_40,104,104,64,40,16,pregen_3layer_models/dense_104_104_64_40_16b.h5
dense_104_104_64_48_16b,104_104_64_48,104,104,64,48,16,pregen_3layer_models/dense_104_104_64_48_16b.h5
dense_104_104_64_56_16b,104_104_64_56,104,104,64,56,16,pregen_3layer_models/dense_104_104_64_56_16b.h5
dense_104_104_64_64_16b,104_104_64_64,104,104,64,64,16,pregen_3layer_models/dense_104_104_64_64_16b.h5
dense_104_104_64_72_16b,104_104_64_72,104,104,64,72,16,pregen_3layer_models/dense_104_104_64_72_16b.h5
dense_104_104_64_80_16b,104_104_64_80,104,104,64,80,16,pregen_3layer_models/dense_104_104_64_80_16b.h5
dense_104_104_64_88_16b,104_104_64_88,104,104,64,88,16,pregen_3layer_models/dense_104_104_64_88_16b.h5
dense_104_104_64_96_16b,104_104_64_96,104,104,64,96,16,pregen_3layer_models/dense_104_104_64_96_16b.h5
dense_104_104_64_104_16b,104_104_64_104,104,104,64,104,16,pregen_3layer_models/dense_104_104_64_104_16b.h5
dense_104_104_64_112_16b,104_104_64_112,104,104,64,112,16,pregen_3layer_models/dense_104_104_64_112_16b.h5
dense_104_104_64_120_16b,104_104_64_120,104,104,64,120,16,pregen_3layer_models/dense_104_104_64_120_16b.h5
dense_104_104_64_128_16b,104_104_64_128,104,104,64,128,16,pregen_3layer_models/dense_104_104_64_128_16b.h5
dense_104_104_72_8_16b,104_104_72_8,104,104,72,8,16,pregen_3layer_models/dense_104_104_72_8_16b.h5
dense_104_104_72_16_16b,104_104_72_16,104,104,72,16,16,pregen_3layer_models/dense_104_104_72_16_16b.h5
dense_104_104_72_24_16b,104_104_72_24,104,104,72,24,16,pregen_3layer_models/dense_104_104_72_24_16b.h5
dense_104_104_72_32_16b,104_104_72_32,104,104,72,32,16,pregen_3layer_models/dense_104_104_72_32_16b.h5
dense_104_104_72_40_16b,104_104_72_40,104,104,72,40,16,pregen_3layer_models/dense_104_104_72_40_16b.h5
dense_104_104_72_48_16b,104_104_72_48,104,104,72,48,16,pregen_3layer_models/dense_104_104_72_48_16b.h5
dense_104_104_72_56_16b,104_104_72_56,104,104,72,56,16,pregen_3layer_models/dense_104_104_72_56_16b.h5
dense_104_104_72_64_16b,104_104_72_64,104,104,72,64,16,pregen_3layer_models/dense_104_104_72_64_16b.h5
dense_104_104_72_72_16b,104_104_72_72,104,104,72,72,16,pregen_3layer_models/dense_104_104_72_72_16b.h5
dense_104_104_72_80_16b,104_104_72_80,104,104,72,80,16,pregen_3layer_models/dense_104_104_72_80_16b.h5
dense_104_104_72_88_16b,104_104_72_88,104,104,72,88,16,pregen_3layer_models/dense_104_104_72_88_16b.h5
dense_104_104_72_96_16b,104_104_72_96,104,104,72,96,16,pregen_3layer_models/dense_104_104_72_96_16b.h5
dense_104_104_72_104_16b,104_104_72_104,104,104,72,104,16,pregen_3layer_models/dense_104_104_72_104_16b.h5
dense_104_104_72_112_16b,104_104_72_112,104,104,72,112,16,pregen_3layer_models/dense_104_104_72_112_16b.h5
dense_104_104_72_120_16b,104_104_72_120,104,104,72,120,16,pregen_3layer_models/dense_104_104_72_120_16b.h5
dense_104_104_72_128_16b,104_104_72_128,104,104,72,128,16,pregen_3layer_models/dense_104_104_72_128_16b.h5
dense_104_104_80_8_16b,104_104_80_8,104,104,80,8,16,pregen_3layer_models/dense_104_104_80_8_16b.h5
dense_104_104_80_16_16b,104_104_80_16,104,104,80,16,16,pregen_3layer_models/dense_104_104_80_16_16b.h5
dense_104_104_80_24_16b,104_104_80_24,104,104,80,24,16,pregen_3layer_models/dense_104_104_80_24_16b.h5
dense_104_104_80_32_16b,104_104_80_32,104,104,80,32,16,pregen_3layer_models/dense_104_104_80_32_16b.h5
dense_104_104_80_40_16b,104_104_80_40,104,104,80,40,16,pregen_3layer_models/dense_104_104_80_40_16b.h5
dense_104_104_80_48_16b,104_104_80_48,104,104,80,48,16,pregen_3layer_models/dense_104_104_80_48_16b.h5
dense_104_104_80_56_16b,104_104_80_56,104,104,80,56,16,pregen_3layer_models/dense_104_104_80_56_16b.h5
dense_104_104_80_64_16b,104_104_80_64,104,104,80,64,16,pregen_3layer_models/dense_104_104_80_64_16b.h5
dense_104_104_80_72_16b,104_104_80_72,104,104,80,72,16,pregen_3layer_models/dense_104_104_80_72_16b.h5
dense_104_104_80_80_16b,104_104_80_80,104,104,80,80,16,pregen_3layer_models/dense_104_104_80_80_16b.h5
dense_104_104_80_88_16b,104_104_80_88,104,104,80,88,16,pregen_3layer_models/dense_104_104_80_88_16b.h5
dense_104_104_80_96_16b,104_104_80_96,104,104,80,96,16,pregen_3layer_models/dense_104_104_80_96_16b.h5
dense_104_104_80_104_16b,104_104_80_104,104,104,80,104,16,pregen_3layer_models/dense_104_104_80_104_16b.h5
dense_104_104_80_112_16b,104_104_80_112,104,104,80,112,16,pregen_3layer_models/dense_104_104_80_112_16b.h5
dense_104_104_80_120_16b,104_104_80_120,104,104,80,120,16,pregen_3layer_models/dense_104_104_80_120_16b.h5
dense_104_104_80_128_16b,104_104_80_128,104,104,80,128,16,pregen_3layer_models/dense_104_104_80_128_16b.h5
dense_104_104_88_8_16b,104_104_88_8,104,104,88,8,16,pregen_3layer_models/dense_104_104_88_8_16b.h5
dense_104_104_88_16_16b,104_104_88_16,104,104,88,16,16,pregen_3layer_models/dense_104_104_88_16_16b.h5
dense_104_104_88_24_16b,104_104_88_24,104,104,88,24,16,pregen_3layer_models/dense_104_104_88_24_16b.h5
dense_104_104_88_32_16b,104_104_88_32,104,104,88,32,16,pregen_3layer_models/dense_104_104_88_32_16b.h5
dense_104_104_88_40_16b,104_104_88_40,104,104,88,40,16,pregen_3layer_models/dense_104_104_88_40_16b.h5
dense_104_104_88_48_16b,104_104_88_48,104,104,88,48,16,pregen_3layer_models/dense_104_104_88_48_16b.h5
dense_104_104_88_56_16b,104_104_88_56,104,104,88,56,16,pregen_3layer_models/dense_104_104_88_56_16b.h5
dense_104_104_88_64_16b,104_104_88_64,104,104,88,64,16,pregen_3layer_models/dense_104_104_88_64_16b.h5
dense_104_104_88_72_16b,104_104_88_72,104,104,88,72,16,pregen_3layer_models/dense_104_104_88_72_16b.h5
dense_104_104_88_80_16b,104_104_88_80,104,104,88,80,16,pregen_3layer_models/dense_104_104_88_80_16b.h5
dense_104_104_88_88_16b,104_104_88_88,104,104,88,88,16,pregen_3layer_models/dense_104_104_88_88_16b.h5
dense_104_104_88_96_16b,104_104_88_96,104,104,88,96,16,pregen_3layer_models/dense_104_104_88_96_16b.h5
dense_104_104_88_104_16b,104_104_88_104,104,104,88,104,16,pregen_3layer_models/dense_104_104_88_104_16b.h5
dense_104_104_88_112_16b,104_104_88_112,104,104,88,112,16,pregen_3layer_models/dense_104_104_88_112_16b.h5
dense_104_104_88_120_16b,104_104_88_120,104,104,88,120,16,pregen_3layer_models/dense_104_104_88_120_16b.h5
dense_104_104_88_128_16b,104_104_88_128,104,104,88,128,16,pregen_3layer_models/dense_104_104_88_128_16b.h5
dense_104_104_96_8_16b,104_104_96_8,104,104,96,8,16,pregen_3layer_models/dense_104_104_96_8_16b.h5
dense_104_104_96_16_16b,104_104_96_16,104,104,96,16,16,pregen_3layer_models/dense_104_104_96_16_16b.h5
dense_104_104_96_24_16b,104_104_96_24,104,104,96,24,16,pregen_3layer_models/dense_104_104_96_24_16b.h5
dense_104_104_96_32_16b,104_104_96_32,104,104,96,32,16,pregen_3layer_models/dense_104_104_96_32_16b.h5
dense_104_104_96_40_16b,104_104_96_40,104,104,96,40,16,pregen_3layer_models/dense_104_104_96_40_16b.h5
dense_104_104_96_48_16b,104_104_96_48,104,104,96,48,16,pregen_3layer_models/dense_104_104_96_48_16b.h5
dense_104_104_96_56_16b,104_104_96_56,104,104,96,56,16,pregen_3layer_models/dense_104_104_96_56_16b.h5
dense_104_104_96_64_16b,104_104_96_64,104,104,96,64,16,pregen_3layer_models/dense_104_104_96_64_16b.h5
dense_104_104_96_72_16b,104_104_96_72,104,104,96,72,16,pregen_3layer_models/dense_104_104_96_72_16b.h5
dense_104_104_96_80_16b,104_104_96_80,104,104,96,80,16,pregen_3layer_models/dense_104_104_96_80_16b.h5
dense_104_104_96_88_16b,104_104_96_88,104,104,96,88,16,pregen_3layer_models/dense_104_104_96_88_16b.h5
dense_104_104_96_96_16b,104_104_96_96,104,104,96,96,16,pregen_3layer_models/dense_104_104_96_96_16b.h5
dense_104_104_96_104_16b,104_104_96_104,104,104,96,104,16,pregen_3layer_models/dense_104_104_96_104_16b.h5
dense_104_104_96_112_16b,104_104_96_112,104,104,96,112,16,pregen_3layer_models/dense_104_104_96_112_16b.h5
dense_104_104_96_120_16b,104_104_96_120,104,104,96,120,16,pregen_3layer_models/dense_104_104_96_120_16b.h5
dense_104_104_96_128_16b,104_104_96_128,104,104,96,128,16,pregen_3layer_models/dense_104_104_96_128_16b.h5
dense_104_104_104_8_16b,104_104_104_8,104,104,104,8,16,pregen_3layer_models/dense_104_104_104_8_16b.h5
dense_104_104_104_16_16b,104_104_104_16,104,104,104,16,16,pregen_3layer_models/dense_104_104_104_16_16b.h5
dense_104_104_104_24_16b,104_104_104_24,104,104,104,24,16,pregen_3layer_models/dense_104_104_104_24_16b.h5
dense_104_104_104_32_16b,104_104_104_32,104,104,104,32,16,pregen_3layer_models/dense_104_104_104_32_16b.h5
dense_104_104_104_40_16b,104_104_104_40,104,104,104,40,16,pregen_3layer_models/dense_104_104_104_40_16b.h5
dense_104_104_104_48_16b,104_104_104_48,104,104,104,48,16,pregen_3layer_models/dense_104_104_104_48_16b.h5
dense_104_104_104_56_16b,104_104_104_56,104,104,104,56,16,pregen_3layer_models/dense_104_104_104_56_16b.h5
dense_104_104_104_64_16b,104_104_104_64,104,104,104,64,16,pregen_3layer_models/dense_104_104_104_64_16b.h5
dense_104_104_104_72_16b,104_104_104_72,104,104,104,72,16,pregen_3layer_models/dense_104_104_104_72_16b.h5
dense_104_104_104_80_16b,104_104_104_80,104,104,104,80,16,pregen_3layer_models/dense_104_104_104_80_16b.h5
dense_104_104_104_88_16b,104_104_104_88,104,104,104,88,16,pregen_3layer_models/dense_104_104_104_88_16b.h5
dense_104_104_104_96_16b,104_104_104_96,104,104,104,96,16,pregen_3layer_models/dense_104_104_104_96_16b.h5
dense_104_104_104_104_16b,104_104_104_104,104,104,104,104,16,pregen_3layer_models/dense_104_104_104_104_16b.h5
dense_104_104_104_112_16b,104_104_104_112,104,104,104,112,16,pregen_3layer_models/dense_104_104_104_112_16b.h5
dense_104_104_104_120_16b,104_104_104_120,104,104,104,120,16,pregen_3layer_models/dense_104_104_104_120_16b.h5
dense_104_104_104_128_16b,104_104_104_128,104,104,104,128,16,pregen_3layer_models/dense_104_104_104_128_16b.h5
dense_104_104_112_8_16b,104_104_112_8,104,104,112,8,16,pregen_3layer_models/dense_104_104_112_8_16b.h5
dense_104_104_112_16_16b,104_104_112_16,104,104,112,16,16,pregen_3layer_models/dense_104_104_112_16_16b.h5
dense_104_104_112_24_16b,104_104_112_24,104,104,112,24,16,pregen_3layer_models/dense_104_104_112_24_16b.h5
dense_104_104_112_32_16b,104_104_112_32,104,104,112,32,16,pregen_3layer_models/dense_104_104_112_32_16b.h5
dense_104_104_112_40_16b,104_104_112_40,104,104,112,40,16,pregen_3layer_models/dense_104_104_112_40_16b.h5
dense_104_104_112_48_16b,104_104_112_48,104,104,112,48,16,pregen_3layer_models/dense_104_104_112_48_16b.h5
dense_104_104_112_56_16b,104_104_112_56,104,104,112,56,16,pregen_3layer_models/dense_104_104_112_56_16b.h5
dense_104_104_112_64_16b,104_104_112_64,104,104,112,64,16,pregen_3layer_models/dense_104_104_112_64_16b.h5
dense_104_104_112_72_16b,104_104_112_72,104,104,112,72,16,pregen_3layer_models/dense_104_104_112_72_16b.h5
dense_104_104_112_80_16b,104_104_112_80,104,104,112,80,16,pregen_3layer_models/dense_104_104_112_80_16b.h5
dense_104_104_112_88_16b,104_104_112_88,104,104,112,88,16,pregen_3layer_models/dense_104_104_112_88_16b.h5
dense_104_104_112_96_16b,104_104_112_96,104,104,112,96,16,pregen_3layer_models/dense_104_104_112_96_16b.h5
dense_104_104_112_104_16b,104_104_112_104,104,104,112,104,16,pregen_3layer_models/dense_104_104_112_104_16b.h5
dense_104_104_112_112_16b,104_104_112_112,104,104,112,112,16,pregen_3layer_models/dense_104_104_112_112_16b.h5
dense_104_104_112_120_16b,104_104_112_120,104,104,112,120,16,pregen_3layer_models/dense_104_104_112_120_16b.h5
dense_104_104_112_128_16b,104_104_112_128,104,104,112,128,16,pregen_3layer_models/dense_104_104_112_128_16b.h5
dense_104_104_120_8_16b,104_104_120_8,104,104,120,8,16,pregen_3layer_models/dense_104_104_120_8_16b.h5
dense_104_104_120_16_16b,104_104_120_16,104,104,120,16,16,pregen_3layer_models/dense_104_104_120_16_16b.h5
dense_104_104_120_24_16b,104_104_120_24,104,104,120,24,16,pregen_3layer_models/dense_104_104_120_24_16b.h5
dense_104_104_120_32_16b,104_104_120_32,104,104,120,32,16,pregen_3layer_models/dense_104_104_120_32_16b.h5
dense_104_104_120_40_16b,104_104_120_40,104,104,120,40,16,pregen_3layer_models/dense_104_104_120_40_16b.h5
dense_104_104_120_48_16b,104_104_120_48,104,104,120,48,16,pregen_3layer_models/dense_104_104_120_48_16b.h5
dense_104_104_120_56_16b,104_104_120_56,104,104,120,56,16,pregen_3layer_models/dense_104_104_120_56_16b.h5
dense_104_104_120_64_16b,104_104_120_64,104,104,120,64,16,pregen_3layer_models/dense_104_104_120_64_16b.h5
dense_104_104_120_72_16b,104_104_120_72,104,104,120,72,16,pregen_3layer_models/dense_104_104_120_72_16b.h5
dense_104_104_120_80_16b,104_104_120_80,104,104,120,80,16,pregen_3layer_models/dense_104_104_120_80_16b.h5
dense_104_104_120_88_16b,104_104_120_88,104,104,120,88,16,pregen_3layer_models/dense_104_104_120_88_16b.h5
dense_104_104_120_96_16b,104_104_120_96,104,104,120,96,16,pregen_3layer_models/dense_104_104_120_96_16b.h5
dense_104_104_120_104_16b,104_104_120_104,104,104,120,104,16,pregen_3layer_models/dense_104_104_120_104_16b.h5
dense_104_104_120_112_16b,104_104_120_112,104,104,120,112,16,pregen_3layer_models/dense_104_104_120_112_16b.h5
dense_104_104_120_120_16b,104_104_120_120,104,104,120,120,16,pregen_3layer_models/dense_104_104_120_120_16b.h5
dense_104_104_120_128_16b,104_104_120_128,104,104,120,128,16,pregen_3layer_models/dense_104_104_120_128_16b.h5
dense_104_104_128_8_16b,104_104_128_8,104,104,128,8,16,pregen_3layer_models/dense_104_104_128_8_16b.h5
dense_104_104_128_16_16b,104_104_128_16,104,104,128,16,16,pregen_3layer_models/dense_104_104_128_16_16b.h5
dense_104_104_128_24_16b,104_104_128_24,104,104,128,24,16,pregen_3layer_models/dense_104_104_128_24_16b.h5
dense_104_104_128_32_16b,104_104_128_32,104,104,128,32,16,pregen_3layer_models/dense_104_104_128_32_16b.h5
dense_104_104_128_40_16b,104_104_128_40,104,104,128,40,16,pregen_3layer_models/dense_104_104_128_40_16b.h5
dense_104_104_128_48_16b,104_104_128_48,104,104,128,48,16,pregen_3layer_models/dense_104_104_128_48_16b.h5
dense_104_104_128_56_16b,104_104_128_56,104,104,128,56,16,pregen_3layer_models/dense_104_104_128_56_16b.h5
dense_104_104_128_64_16b,104_104_128_64,104,104,128,64,16,pregen_3layer_models/dense_104_104_128_64_16b.h5
dense_104_104_128_72_16b,104_104_128_72,104,104,128,72,16,pregen_3layer_models/dense_104_104_128_72_16b.h5
dense_104_104_128_80_16b,104_104_128_80,104,104,128,80,16,pregen_3layer_models/dense_104_104_128_80_16b.h5
dense_104_104_128_88_16b,104_104_128_88,104,104,128,88,16,pregen_3layer_models/dense_104_104_128_88_16b.h5
dense_104_104_128_96_16b,104_104_128_96,104,104,128,96,16,pregen_3layer_models/dense_104_104_128_96_16b.h5
dense_104_104_128_104_16b,104_104_128_104,104,104,128,104,16,pregen_3layer_models/dense_104_104_128_104_16b.h5
dense_104_104_128_112_16b,104_104_128_112,104,104,128,112,16,pregen_3layer_models/dense_104_104_128_112_16b.h5
dense_104_104_128_120_16b,104_104_128_120,104,104,128,120,16,pregen_3layer_models/dense_104_104_128_120_16b.h5
dense_104_104_128_128_16b,104_104_128_128,104,104,128,128,16,pregen_3layer_models/dense_104_104_128_128_16b.h5
dense_104_112_8_8_16b,104_112_8_8,104,112,8,8,16,pregen_3layer_models/dense_104_112_8_8_16b.h5
dense_104_112_8_16_16b,104_112_8_16,104,112,8,16,16,pregen_3layer_models/dense_104_112_8_16_16b.h5
dense_104_112_8_24_16b,104_112_8_24,104,112,8,24,16,pregen_3layer_models/dense_104_112_8_24_16b.h5
dense_104_112_8_32_16b,104_112_8_32,104,112,8,32,16,pregen_3layer_models/dense_104_112_8_32_16b.h5
dense_104_112_8_40_16b,104_112_8_40,104,112,8,40,16,pregen_3layer_models/dense_104_112_8_40_16b.h5
dense_104_112_8_48_16b,104_112_8_48,104,112,8,48,16,pregen_3layer_models/dense_104_112_8_48_16b.h5
dense_104_112_8_56_16b,104_112_8_56,104,112,8,56,16,pregen_3layer_models/dense_104_112_8_56_16b.h5
dense_104_112_8_64_16b,104_112_8_64,104,112,8,64,16,pregen_3layer_models/dense_104_112_8_64_16b.h5
dense_104_112_8_72_16b,104_112_8_72,104,112,8,72,16,pregen_3layer_models/dense_104_112_8_72_16b.h5
dense_104_112_8_80_16b,104_112_8_80,104,112,8,80,16,pregen_3layer_models/dense_104_112_8_80_16b.h5
dense_104_112_8_88_16b,104_112_8_88,104,112,8,88,16,pregen_3layer_models/dense_104_112_8_88_16b.h5
dense_104_112_8_96_16b,104_112_8_96,104,112,8,96,16,pregen_3layer_models/dense_104_112_8_96_16b.h5
