model_name,d_in,d_out,prec,model_file,rf,strategy,hls_synth_success,TargetClockPeriod_hls,EstimatedClockPeriod_hls,BestLatency_hls,WorstLatency_hls,IntervalMin_hls,IntervalMax_hls,FF_hls,LUT_hls,BRAM_18K_hls,DSP_hls,URAM_hls,AvailableBRAM_18K_hls,AvailableDSP_hls,AvailableFF_hls,AvailableLUT_hls,AvailableURAM_hls
dense_32_256_14b,32,256,14,pregen_models/dense_32_256_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_32_256_14b,32,256,14,pregen_models/dense_32_256_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_32_2b,64,32,2,pregen_models/dense_64_32_2b.h5,1,latency,True,5.0,4.37,1.0,1.0,1.0,1.0,2596.0,19934.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_2b,64,32,2,pregen_models/dense_64_32_2b.h5,512,latency,True,5.0,4.37,2.0,2.0,3.0,3.0,2086.0,19672.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_2b,64,32,2,pregen_models/dense_64_32_2b.h5,1024,latency,True,5.0,4.37,2.0,2.0,3.0,3.0,2086.0,19672.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_4b,64,32,4,pregen_models/dense_64_32_4b.h5,1,latency,True,5.0,4.35,1.0,1.0,1.0,1.0,2819.0,27962.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_4b,64,32,4,pregen_models/dense_64_32_4b.h5,512,latency,True,5.0,4.35,2.0,2.0,3.0,3.0,2309.0,27700.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_4b,64,32,4,pregen_models/dense_64_32_4b.h5,1024,latency,True,5.0,4.35,2.0,2.0,3.0,3.0,2309.0,27700.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_6b,64,32,6,pregen_models/dense_64_32_6b.h5,1,latency,True,5.0,4.362,1.0,1.0,1.0,1.0,3876.0,50306.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_6b,64,32,6,pregen_models/dense_64_32_6b.h5,512,latency,True,5.0,4.362,2.0,2.0,3.0,3.0,3366.0,50044.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_6b,64,32,6,pregen_models/dense_64_32_6b.h5,1024,latency,True,5.0,4.362,2.0,2.0,3.0,3.0,3366.0,50044.0,0.0,0.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_8b,64,32,8,pregen_models/dense_64_32_8b.h5,1,latency,True,5.0,4.155,1.0,1.0,1.0,1.0,5538.0,65027.0,0.0,457.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_8b,64,32,8,pregen_models/dense_64_32_8b.h5,512,latency,True,5.0,4.374,129.0,129.0,130.0,130.0,22204.0,64995.0,0.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_8b,64,32,8,pregen_models/dense_64_32_8b.h5,1024,latency,True,5.0,4.374,172.0,172.0,173.0,173.0,22401.0,64939.0,0.0,3.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_10b,64,32,10,pregen_models/dense_64_32_10b.h5,1,latency,True,5.0,4.155,1.0,1.0,1.0,1.0,6049.0,60590.0,0.0,1231.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_10b,64,32,10,pregen_models/dense_64_32_10b.h5,512,latency,True,5.0,4.36,314.0,314.0,315.0,315.0,24934.0,60229.0,0.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_10b,64,32,10,pregen_models/dense_64_32_10b.h5,1024,latency,True,5.0,4.36,418.0,418.0,419.0,419.0,25105.0,60054.0,0.0,3.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_12b,64,32,12,pregen_models/dense_64_32_12b.h5,1,latency,True,5.0,4.176,1.0,1.0,1.0,1.0,6976.0,54996.0,0.0,1687.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_12b,64,32,12,pregen_models/dense_64_32_12b.h5,512,latency,True,5.0,4.156,425.0,425.0,426.0,426.0,24663.0,56340.0,0.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_12b,64,32,12,pregen_models/dense_64_32_12b.h5,1024,latency,True,5.0,4.156,567.0,567.0,568.0,568.0,24819.0,56197.0,0.0,3.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_14b,64,32,14,pregen_models/dense_64_32_14b.h5,1,latency,True,5.0,4.155,1.0,1.0,1.0,1.0,7136.0,50630.0,0.0,1914.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_14b,64,32,14,pregen_models/dense_64_32_14b.h5,512,latency,True,5.0,4.155,480.0,480.0,481.0,481.0,24898.0,54468.0,0.0,4.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_32_14b,64,32,14,pregen_models/dense_64_32_14b.h5,1024,latency,True,5.0,4.155,639.0,639.0,640.0,640.0,24967.0,53665.0,0.0,3.0,0.0,5376.0,12288.0,3456000.0,1728000.0,1280.0
dense_64_64_2b,64,64,2,pregen_models/dense_64_64_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_64_2b,64,64,2,pregen_models/dense_64_64_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_64_2b,64,64,2,pregen_models/dense_64_64_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_64_4b,64,64,4,pregen_models/dense_64_64_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_64_4b,64,64,4,pregen_models/dense_64_64_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_64_4b,64,64,4,pregen_models/dense_64_64_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_64_6b,64,64,6,pregen_models/dense_64_64_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_64_6b,64,64,6,pregen_models/dense_64_64_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_64_6b,64,64,6,pregen_models/dense_64_64_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_64_8b,64,64,8,pregen_models/dense_64_64_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_64_8b,64,64,8,pregen_models/dense_64_64_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_64_8b,64,64,8,pregen_models/dense_64_64_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_64_10b,64,64,10,pregen_models/dense_64_64_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_64_10b,64,64,10,pregen_models/dense_64_64_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_64_10b,64,64,10,pregen_models/dense_64_64_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_64_12b,64,64,12,pregen_models/dense_64_64_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_64_12b,64,64,12,pregen_models/dense_64_64_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_64_12b,64,64,12,pregen_models/dense_64_64_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_64_14b,64,64,14,pregen_models/dense_64_64_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_64_14b,64,64,14,pregen_models/dense_64_64_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_64_14b,64,64,14,pregen_models/dense_64_64_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_96_2b,64,96,2,pregen_models/dense_64_96_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_96_2b,64,96,2,pregen_models/dense_64_96_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_96_2b,64,96,2,pregen_models/dense_64_96_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_96_4b,64,96,4,pregen_models/dense_64_96_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_96_4b,64,96,4,pregen_models/dense_64_96_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_96_4b,64,96,4,pregen_models/dense_64_96_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_96_6b,64,96,6,pregen_models/dense_64_96_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_96_6b,64,96,6,pregen_models/dense_64_96_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_96_6b,64,96,6,pregen_models/dense_64_96_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_96_8b,64,96,8,pregen_models/dense_64_96_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_96_8b,64,96,8,pregen_models/dense_64_96_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_96_8b,64,96,8,pregen_models/dense_64_96_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_96_10b,64,96,10,pregen_models/dense_64_96_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_96_10b,64,96,10,pregen_models/dense_64_96_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_96_10b,64,96,10,pregen_models/dense_64_96_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_96_12b,64,96,12,pregen_models/dense_64_96_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_96_12b,64,96,12,pregen_models/dense_64_96_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_96_12b,64,96,12,pregen_models/dense_64_96_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_96_14b,64,96,14,pregen_models/dense_64_96_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_96_14b,64,96,14,pregen_models/dense_64_96_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_96_14b,64,96,14,pregen_models/dense_64_96_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_128_2b,64,128,2,pregen_models/dense_64_128_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_128_2b,64,128,2,pregen_models/dense_64_128_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_128_2b,64,128,2,pregen_models/dense_64_128_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_128_4b,64,128,4,pregen_models/dense_64_128_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_128_4b,64,128,4,pregen_models/dense_64_128_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_128_4b,64,128,4,pregen_models/dense_64_128_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_128_6b,64,128,6,pregen_models/dense_64_128_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_128_6b,64,128,6,pregen_models/dense_64_128_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_128_6b,64,128,6,pregen_models/dense_64_128_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_128_8b,64,128,8,pregen_models/dense_64_128_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_128_8b,64,128,8,pregen_models/dense_64_128_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_128_8b,64,128,8,pregen_models/dense_64_128_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_128_10b,64,128,10,pregen_models/dense_64_128_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_128_10b,64,128,10,pregen_models/dense_64_128_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_128_10b,64,128,10,pregen_models/dense_64_128_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_128_12b,64,128,12,pregen_models/dense_64_128_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_128_12b,64,128,12,pregen_models/dense_64_128_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_128_12b,64,128,12,pregen_models/dense_64_128_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_128_14b,64,128,14,pregen_models/dense_64_128_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_128_14b,64,128,14,pregen_models/dense_64_128_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_128_14b,64,128,14,pregen_models/dense_64_128_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_160_2b,64,160,2,pregen_models/dense_64_160_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_160_2b,64,160,2,pregen_models/dense_64_160_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_160_2b,64,160,2,pregen_models/dense_64_160_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_160_4b,64,160,4,pregen_models/dense_64_160_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_160_4b,64,160,4,pregen_models/dense_64_160_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_160_4b,64,160,4,pregen_models/dense_64_160_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_160_6b,64,160,6,pregen_models/dense_64_160_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_160_6b,64,160,6,pregen_models/dense_64_160_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_160_6b,64,160,6,pregen_models/dense_64_160_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_160_8b,64,160,8,pregen_models/dense_64_160_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_160_8b,64,160,8,pregen_models/dense_64_160_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_160_8b,64,160,8,pregen_models/dense_64_160_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_160_10b,64,160,10,pregen_models/dense_64_160_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_160_10b,64,160,10,pregen_models/dense_64_160_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_160_10b,64,160,10,pregen_models/dense_64_160_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_160_12b,64,160,12,pregen_models/dense_64_160_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_160_12b,64,160,12,pregen_models/dense_64_160_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_160_12b,64,160,12,pregen_models/dense_64_160_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_160_14b,64,160,14,pregen_models/dense_64_160_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_160_14b,64,160,14,pregen_models/dense_64_160_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_160_14b,64,160,14,pregen_models/dense_64_160_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_192_2b,64,192,2,pregen_models/dense_64_192_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_192_2b,64,192,2,pregen_models/dense_64_192_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_192_2b,64,192,2,pregen_models/dense_64_192_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_192_4b,64,192,4,pregen_models/dense_64_192_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_192_4b,64,192,4,pregen_models/dense_64_192_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_192_4b,64,192,4,pregen_models/dense_64_192_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_192_6b,64,192,6,pregen_models/dense_64_192_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_192_6b,64,192,6,pregen_models/dense_64_192_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_192_6b,64,192,6,pregen_models/dense_64_192_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_192_8b,64,192,8,pregen_models/dense_64_192_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_192_8b,64,192,8,pregen_models/dense_64_192_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_192_8b,64,192,8,pregen_models/dense_64_192_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_192_10b,64,192,10,pregen_models/dense_64_192_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_192_10b,64,192,10,pregen_models/dense_64_192_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_192_10b,64,192,10,pregen_models/dense_64_192_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_192_12b,64,192,12,pregen_models/dense_64_192_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_192_12b,64,192,12,pregen_models/dense_64_192_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_192_12b,64,192,12,pregen_models/dense_64_192_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_192_14b,64,192,14,pregen_models/dense_64_192_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_192_14b,64,192,14,pregen_models/dense_64_192_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_192_14b,64,192,14,pregen_models/dense_64_192_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_224_2b,64,224,2,pregen_models/dense_64_224_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_224_2b,64,224,2,pregen_models/dense_64_224_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_224_2b,64,224,2,pregen_models/dense_64_224_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_224_4b,64,224,4,pregen_models/dense_64_224_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_224_4b,64,224,4,pregen_models/dense_64_224_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_224_4b,64,224,4,pregen_models/dense_64_224_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_224_6b,64,224,6,pregen_models/dense_64_224_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_224_6b,64,224,6,pregen_models/dense_64_224_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_224_6b,64,224,6,pregen_models/dense_64_224_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_224_8b,64,224,8,pregen_models/dense_64_224_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_224_8b,64,224,8,pregen_models/dense_64_224_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_224_8b,64,224,8,pregen_models/dense_64_224_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_224_10b,64,224,10,pregen_models/dense_64_224_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_224_10b,64,224,10,pregen_models/dense_64_224_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_224_10b,64,224,10,pregen_models/dense_64_224_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_224_12b,64,224,12,pregen_models/dense_64_224_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_224_12b,64,224,12,pregen_models/dense_64_224_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_224_12b,64,224,12,pregen_models/dense_64_224_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_224_14b,64,224,14,pregen_models/dense_64_224_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_224_14b,64,224,14,pregen_models/dense_64_224_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_224_14b,64,224,14,pregen_models/dense_64_224_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_256_2b,64,256,2,pregen_models/dense_64_256_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_256_2b,64,256,2,pregen_models/dense_64_256_2b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_256_2b,64,256,2,pregen_models/dense_64_256_2b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_256_4b,64,256,4,pregen_models/dense_64_256_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_256_4b,64,256,4,pregen_models/dense_64_256_4b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_256_4b,64,256,4,pregen_models/dense_64_256_4b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_256_6b,64,256,6,pregen_models/dense_64_256_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_256_6b,64,256,6,pregen_models/dense_64_256_6b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_256_6b,64,256,6,pregen_models/dense_64_256_6b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_256_8b,64,256,8,pregen_models/dense_64_256_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_256_8b,64,256,8,pregen_models/dense_64_256_8b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_256_8b,64,256,8,pregen_models/dense_64_256_8b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_256_10b,64,256,10,pregen_models/dense_64_256_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_256_10b,64,256,10,pregen_models/dense_64_256_10b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_256_10b,64,256,10,pregen_models/dense_64_256_10b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_256_12b,64,256,12,pregen_models/dense_64_256_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_256_12b,64,256,12,pregen_models/dense_64_256_12b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_256_12b,64,256,12,pregen_models/dense_64_256_12b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_64_256_14b,64,256,14,pregen_models/dense_64_256_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_64_256_14b,64,256,14,pregen_models/dense_64_256_14b.h5,512,latency,False,,,,,,,,,,,,,,,,
dense_64_256_14b,64,256,14,pregen_models/dense_64_256_14b.h5,1024,latency,False,,,,,,,,,,,,,,,,
dense_96_32_2b,96,32,2,pregen_models/dense_96_32_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_32_2b,96,32,2,pregen_models/dense_96_32_2b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_32_2b,96,32,2,pregen_models/dense_96_32_2b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_32_4b,96,32,4,pregen_models/dense_96_32_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_32_4b,96,32,4,pregen_models/dense_96_32_4b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_32_4b,96,32,4,pregen_models/dense_96_32_4b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_32_6b,96,32,6,pregen_models/dense_96_32_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_32_6b,96,32,6,pregen_models/dense_96_32_6b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_32_6b,96,32,6,pregen_models/dense_96_32_6b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_32_8b,96,32,8,pregen_models/dense_96_32_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_32_8b,96,32,8,pregen_models/dense_96_32_8b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_32_8b,96,32,8,pregen_models/dense_96_32_8b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_32_10b,96,32,10,pregen_models/dense_96_32_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_32_10b,96,32,10,pregen_models/dense_96_32_10b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_32_10b,96,32,10,pregen_models/dense_96_32_10b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_32_12b,96,32,12,pregen_models/dense_96_32_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_32_12b,96,32,12,pregen_models/dense_96_32_12b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_32_12b,96,32,12,pregen_models/dense_96_32_12b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_32_14b,96,32,14,pregen_models/dense_96_32_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_32_14b,96,32,14,pregen_models/dense_96_32_14b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_32_14b,96,32,14,pregen_models/dense_96_32_14b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_64_2b,96,64,2,pregen_models/dense_96_64_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_64_2b,96,64,2,pregen_models/dense_96_64_2b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_64_2b,96,64,2,pregen_models/dense_96_64_2b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_64_4b,96,64,4,pregen_models/dense_96_64_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_64_4b,96,64,4,pregen_models/dense_96_64_4b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_64_4b,96,64,4,pregen_models/dense_96_64_4b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_64_6b,96,64,6,pregen_models/dense_96_64_6b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_64_6b,96,64,6,pregen_models/dense_96_64_6b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_64_6b,96,64,6,pregen_models/dense_96_64_6b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_64_8b,96,64,8,pregen_models/dense_96_64_8b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_64_8b,96,64,8,pregen_models/dense_96_64_8b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_64_8b,96,64,8,pregen_models/dense_96_64_8b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_64_10b,96,64,10,pregen_models/dense_96_64_10b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_64_10b,96,64,10,pregen_models/dense_96_64_10b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_64_10b,96,64,10,pregen_models/dense_96_64_10b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_64_12b,96,64,12,pregen_models/dense_96_64_12b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_64_12b,96,64,12,pregen_models/dense_96_64_12b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_64_12b,96,64,12,pregen_models/dense_96_64_12b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_64_14b,96,64,14,pregen_models/dense_96_64_14b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_64_14b,96,64,14,pregen_models/dense_96_64_14b.h5,384,latency,False,,,,,,,,,,,,,,,,
dense_96_64_14b,96,64,14,pregen_models/dense_96_64_14b.h5,768,latency,False,,,,,,,,,,,,,,,,
dense_96_96_2b,96,96,2,pregen_models/dense_96_96_2b.h5,1,latency,False,,,,,,,,,,,,,,,,
dense_96_96_2b,96,96,2,pregen_models/dense_96_96_2b.h5,576,latency,False,,,,,,,,,,,,,,,,
dense_96_96_2b,96,96,2,pregen_models/dense_96_96_2b.h5,1152,latency,False,,,,,,,,,,,,,,,,
dense_96_96_4b,96,96,4,pregen_models/dense_96_96_4b.h5,1,latency,False,,,,,,,,,,,,,,,,
